T[MeV]	f_value	f_error
5.460	2.0655128535	8.0e-11
5.470	2.0672913382	8.0e-11
5.480	2.0690656084	8.0e-11
5.490	2.0708356759	8.0e-11
5.500	2.0726015520	7.9e-11
5.510	2.0743632484	7.9e-11
5.520	2.0761207765	7.9e-11
5.530	2.0778741478	7.9e-11
5.540	2.0796233737	7.9e-11
5.550	2.0813684657	7.9e-11
5.560	2.0831094351	7.9e-11
5.570	2.0848462934	7.9e-11
5.580	2.0865790520	7.9e-11
5.590	2.0883077220	7.9e-11
5.600	2.0900323149	7.9e-11
5.610	2.0917528418	7.9e-11
5.620	2.0934693142	7.9e-11
5.630	2.0951817432	7.9e-11
5.640	2.0968901400	7.9e-11
5.650	2.0985945158	7.9e-11
5.660	2.1002948817	7.9e-11
5.670	2.1019912490	7.9e-11
5.680	2.1036836287	7.9e-11
5.690	2.1053720319	7.9e-11
5.700	2.1070564696	7.9e-11
5.710	2.1087369530	7.9e-11
5.720	2.1104134930	7.9e-11
5.730	2.1120861005	7.8e-11
5.740	2.1137547867	7.8e-11
5.750	2.1154195623	7.8e-11
5.760	2.1170804384	7.8e-11
5.770	2.1187374258	7.8e-11
5.780	2.1203905353	7.8e-11
5.790	2.1220397779	7.8e-11
5.800	2.1236851643	7.8e-11
5.810	2.1253267052	7.8e-11
5.820	2.1269644116	7.8e-11
5.830	2.1285982940	7.8e-11
5.840	2.1302283633	7.8e-11
5.850	2.1318546300	7.8e-11
5.860	2.1334771049	7.8e-11
5.870	2.1350957985	7.8e-11
5.880	2.1367107216	7.8e-11
5.890	2.1383218846	7.8e-11
5.900	2.1399292982	7.8e-11
5.910	2.1415329728	7.8e-11
5.920	2.1431329190	7.8e-11
5.930	2.1447291472	7.8e-11
5.940	2.1463216679	7.8e-11
5.950	2.1479104914	7.8e-11
5.960	2.1494956284	7.8e-11
5.970	2.1510770889	7.7e-11
5.980	2.1526548836	7.7e-11
5.990	2.1542290225	7.7e-11
6.000	2.1557995162	7.7e-11
6.010	2.1573663747	7.7e-11
6.020	2.1589296084	7.7e-11
6.030	2.1604892275	7.7e-11
6.040	2.1620452421	7.7e-11
6.050	2.1635976624	7.7e-11
6.060	2.1651464987	7.7e-11
6.070	2.1666917609	7.7e-11
6.080	2.1682334591	7.7e-11
6.090	2.1697716035	7.7e-11
6.100	2.1713062041	7.7e-11
6.110	2.1728372708	7.7e-11
6.120	2.1743648136	7.7e-11
6.130	2.1758888425	7.7e-11
6.140	2.1774093675	7.7e-11
6.150	2.1789263984	7.7e-11
6.160	2.1804399450	7.7e-11
6.170	2.1819500174	7.7e-11
6.180	2.1834566251	7.7e-11
6.190	2.1849597782	7.7e-11
6.200	2.1864594863	7.7e-11
6.210	2.1879557592	7.7e-11
6.220	2.1894486065	7.7e-11
6.230	2.1909380381	7.7e-11
6.240	2.1924240635	7.7e-11
6.250	2.1939066924	7.6e-11
6.260	2.1953859344	7.6e-11
6.270	2.1968617991	7.6e-11
6.280	2.1983342961	7.6e-11
6.290	2.1998034348	7.6e-11
6.300	2.2012692248	7.6e-11
6.310	2.2027316756	7.6e-11
6.320	2.2041907966	7.6e-11
6.330	2.2056465973	7.6e-11
6.340	2.2070990871	7.6e-11
6.350	2.2085482753	7.6e-11
6.360	2.2099941712	7.6e-11
6.370	2.2114367843	7.6e-11
6.380	2.2128761238	7.6e-11
6.390	2.2143121990	7.6e-11
6.400	2.2157450191	7.6e-11
6.410	2.2171745934	7.6e-11
6.420	2.2186009311	7.6e-11
6.430	2.2200240412	7.6e-11
6.440	2.2214439330	7.6e-11
6.450	2.2228606156	7.6e-11
6.460	2.2242740981	7.6e-11
6.470	2.2256843895	7.6e-11
6.480	2.2270914989	7.6e-11
6.490	2.2284954353	7.6e-11
6.500	2.2298962077	7.6e-11
6.510	2.2312938250	7.6e-11
6.520	2.2326882962	7.6e-11
6.530	2.2340796302	7.6e-11
6.540	2.2354678358	7.6e-11
6.550	2.2368529221	7.6e-11
6.560	2.2382348977	7.6e-11
6.570	2.2396137715	7.5e-11
6.580	2.2409895522	7.5e-11
6.590	2.2423622487	7.5e-11
6.600	2.2437318697	7.5e-11
6.610	2.2450984238	7.5e-11
6.620	2.2464619198	7.5e-11
6.630	2.2478223663	7.5e-11
6.640	2.2491797720	7.5e-11
6.650	2.2505341454	7.5e-11
6.660	2.2518854952	7.5e-11
6.670	2.2532338298	7.5e-11
6.680	2.2545791579	7.5e-11
6.690	2.2559214879	7.5e-11
6.700	2.2572608284	7.5e-11
6.710	2.2585971877	7.5e-11
6.720	2.2599305743	7.5e-11
6.730	2.2612609966	7.5e-11
6.740	2.2625884631	7.5e-11
6.750	2.2639129820	7.5e-11
6.760	2.2652345617	7.5e-11
6.770	2.2665532105	7.5e-11
6.780	2.2678689367	7.5e-11
6.790	2.2691817485	7.5e-11
6.800	2.2704916542	7.5e-11
6.810	2.2717986620	7.5e-11
6.820	2.2731027801	7.5e-11
6.830	2.2744040166	7.5e-11
6.840	2.2757023797	7.5e-11
6.850	2.2769978775	7.5e-11
6.860	2.2782905181	7.5e-11
6.870	2.2795803095	7.5e-11
6.880	2.2808672598	7.5e-11
6.890	2.2821513770	7.5e-11
6.900	2.2834326691	7.5e-11
6.910	2.2847111441	7.5e-11
6.920	2.2859868099	7.5e-11
6.930	2.2872596744	7.4e-11
6.940	2.2885297455	7.4e-11
6.950	2.2897970312	7.4e-11
6.960	2.2910615392	7.4e-11
6.970	2.2923232773	7.4e-11
6.980	2.2935822535	7.4e-11
6.990	2.2948384754	7.4e-11
7.000	2.2960919508	7.4e-11
7.010	2.2973426875	7.4e-11
7.020	2.2985906931	7.4e-11
7.030	2.2998359754	7.4e-11
7.040	2.3010785419	7.4e-11
7.050	2.3023184005	7.4e-11
7.060	2.3035555585	7.4e-11
7.070	2.3047900237	7.4e-11
7.080	2.3060218036	7.4e-11
7.090	2.3072509058	7.4e-11
7.100	2.3084773378	7.4e-11
7.110	2.3097011070	7.4e-11
7.120	2.3109222210	7.4e-11
7.130	2.3121406873	7.4e-11
7.140	2.3133565131	7.4e-11
7.150	2.3145697061	7.4e-11
7.160	2.3157802734	7.4e-11
7.170	2.3169882226	7.4e-11
7.180	2.3181935609	7.4e-11
7.190	2.3193962957	7.4e-11
7.200	2.3205964343	7.4e-11
7.210	2.3217939838	7.4e-11
7.220	2.3229889517	7.4e-11
7.230	2.3241813451	7.4e-11
7.240	2.3253711712	7.4e-11
7.250	2.3265584372	7.4e-11
7.260	2.3277431502	7.4e-11
7.270	2.3289253175	7.4e-11
7.280	2.3301049461	7.4e-11
7.290	2.3312820431	7.4e-11
7.300	2.3324566157	7.4e-11
7.310	2.3336286707	7.4e-11
7.320	2.3347982154	7.4e-11
7.330	2.3359652566	7.4e-11
7.340	2.3371298014	7.4e-11
7.350	2.3382918568	7.3e-11
7.360	2.3394514296	7.3e-11
7.370	2.3406085269	7.3e-11
7.380	2.3417631555	7.3e-11
7.390	2.3429153222	7.3e-11
7.400	2.3440650340	7.3e-11
7.410	2.3452122977	7.3e-11
7.420	2.3463571201	7.3e-11
7.430	2.3474995080	7.3e-11
7.440	2.3486394682	7.3e-11
7.450	2.3497770074	7.3e-11
7.460	2.3509121323	7.3e-11
7.470	2.3520448497	7.3e-11
7.480	2.3531751663	7.3e-11
7.490	2.3543030887	7.3e-11
7.500	2.3554286236	7.3e-11
7.510	2.3565517776	7.3e-11
7.520	2.3576725573	7.3e-11
7.530	2.3587909693	7.3e-11
7.540	2.3599070201	7.3e-11
7.550	2.3610207164	7.3e-11
7.560	2.3621320646	7.3e-11
7.570	2.3632410712	7.3e-11
7.580	2.3643477428	7.3e-11
7.590	2.3654520858	7.3e-11
7.600	2.3665541066	7.3e-11
7.610	2.3676538116	7.3e-11
7.620	2.3687512073	7.3e-11
7.630	2.3698463001	7.3e-11
7.640	2.3709390963	7.3e-11
7.650	2.3720296022	7.3e-11
7.660	2.3731178242	7.3e-11
7.670	2.3742037686	7.3e-11
7.680	2.3752874416	7.3e-11
7.690	2.3763688496	7.3e-11
7.700	2.3774479988	7.3e-11
7.710	2.3785248953	7.3e-11
7.720	2.3795995455	7.3e-11
7.730	2.3806719555	7.3e-11
7.740	2.3817421314	7.3e-11
7.750	2.3828100795	7.3e-11
7.760	2.3838758058	7.3e-11
7.770	2.3849393165	7.3e-11
7.780	2.3860006176	7.3e-11
7.790	2.3870597152	7.3e-11
7.800	2.3881166154	7.3e-11
7.810	2.3891713242	7.3e-11
7.820	2.3902238476	7.3e-11
7.830	2.3912741916	7.2e-11
7.840	2.3923223622	7.2e-11
7.850	2.3933683654	7.2e-11
7.860	2.3944122070	7.2e-11
7.870	2.3954538931	7.2e-11
7.880	2.3964934294	7.2e-11
7.890	2.3975308220	7.2e-11
7.900	2.3985660766	7.2e-11
7.910	2.3995991991	7.2e-11
7.920	2.4006301954	7.2e-11
7.930	2.4016590712	7.2e-11
7.940	2.4026858324	7.2e-11
7.950	2.4037104847	7.2e-11
7.960	2.4047330338	7.2e-11
7.970	2.4057534855	7.2e-11
7.980	2.4067718456	7.2e-11
7.990	2.4077881197	7.2e-11
8.000	2.4088023135	7.2e-11
8.010	2.4098144327	7.2e-11
8.020	2.4108244829	7.2e-11
8.030	2.4118324697	7.2e-11
8.040	2.4128383989	7.2e-11
8.050	2.4138422759	7.2e-11
8.060	2.4148441063	7.2e-11
8.070	2.4158438957	7.2e-11
8.080	2.4168416497	7.2e-11
8.090	2.4178373737	7.2e-11
8.100	2.4188310733	7.2e-11
8.110	2.4198227540	7.2e-11
8.120	2.4208124212	7.2e-11
8.130	2.4218000804	7.2e-11
8.140	2.4227857371	7.2e-11
8.150	2.4237693966	7.2e-11
8.160	2.4247510643	7.2e-11
8.170	2.4257307457	7.2e-11
8.180	2.4267084461	7.2e-11
8.190	2.4276841709	7.2e-11
8.200	2.4286579254	7.2e-11
8.210	2.4296297149	7.2e-11
8.220	2.4305995447	7.2e-11
8.230	2.4315674202	7.2e-11
8.240	2.4325333465	7.2e-11
8.250	2.4334973290	7.2e-11
8.260	2.4344593728	7.2e-11
8.270	2.4354194833	7.2e-11
8.280	2.4363776655	7.2e-11
8.290	2.4373339247	7.2e-11
8.300	2.4382882661	7.2e-11
8.310	2.4392406948	7.2e-11
8.320	2.4401912160	7.2e-11
8.330	2.4411398347	7.2e-11
8.340	2.4420865561	7.2e-11
8.350	2.4430313853	7.2e-11
8.360	2.4439743273	7.2e-11
8.370	2.4449153873	7.2e-11
8.380	2.4458545701	7.2e-11
8.390	2.4467918810	7.2e-11
8.400	2.4477273248	7.2e-11
8.410	2.4486609067	7.1e-11
8.420	2.4495926314	7.1e-11
8.430	2.4505225041	7.1e-11
8.440	2.4514505297	7.1e-11
8.450	2.4523767131	7.1e-11
8.460	2.4533010592	7.1e-11
8.470	2.4542235730	7.1e-11
8.480	2.4551442592	7.1e-11
8.490	2.4560631228	7.1e-11
8.500	2.4569801687	7.1e-11
8.510	2.4578954016	7.1e-11
8.520	2.4588088265	7.1e-11
8.530	2.4597204480	7.1e-11
8.540	2.4606302711	7.1e-11
8.550	2.4615383005	7.1e-11
8.560	2.4624445409	7.1e-11
8.570	2.4633489971	7.1e-11
8.580	2.4642516739	7.1e-11
8.590	2.4651525759	7.1e-11
8.600	2.4660517079	7.1e-11
8.610	2.4669490746	7.1e-11
8.620	2.4678446805	7.1e-11
8.630	2.4687385305	7.1e-11
8.640	2.4696306291	7.1e-11
8.650	2.4705209810	7.1e-11
8.660	2.4714095908	7.1e-11
8.670	2.4722964631	7.1e-11
8.680	2.4731816025	7.1e-11
8.690	2.4740650135	7.1e-11
8.700	2.4749467008	7.1e-11
8.710	2.4758266688	7.1e-11
8.720	2.4767049221	7.1e-11
8.730	2.4775814653	7.1e-11
8.740	2.4784563027	7.1e-11
8.750	2.4793294390	7.1e-11
