T[MeV]	f_value	f_error
1.710	2.7923944688	3.0e-11
1.720	2.7468069111	2.7e-11
1.730	2.7027077897	2.5e-11
1.740	2.6600339912	2.2e-11
1.750	2.6187256660	2.0e-11
1.760	2.5787260315	1.7e-11
1.770	2.5399811880	1.5e-11
1.780	2.5024399479	1.3e-11
1.790	2.4660536763	1.2e-11
1.800	2.4307761416	1.0e-11
1.810	2.3965633769	8.5e-12
1.820	2.3633735499	7.1e-12
1.830	2.3311668416	5.9e-12
1.840	2.2999053330	4.8e-12
1.850	2.2695528984	3.8e-12
1.860	2.2400751061	2.9e-12
1.870	2.2114391254	2.1e-12
1.880	2.1836136389	1.5e-12
1.890	2.1565687612	9.4e-13
1.900	2.1302759612	5.0e-13
1.910	2.1047079906	1.8e-13
1.920	2.0798388160	4.3e-14
1.930	2.0556435548	2.3e-13
1.940	2.0320984162	5.1e-13
1.950	2.0091806438	8.7e-13
1.960	1.9868684636	1.3e-12
1.970	1.9651410335	1.7e-12
1.980	1.9439783965	2.1e-12
1.990	1.9233614364	2.5e-12
2.000	1.9032718362	3.0e-12
2.010	1.8836920382	3.4e-12
2.020	1.8646052076	3.9e-12
2.030	1.8459951968	4.3e-12
2.040	1.8278465126	4.8e-12
2.050	1.8101442848	5.2e-12
2.060	1.7928742366	5.6e-12
2.070	1.7760226566	6.0e-12
2.080	1.7595763724	6.4e-12
2.090	1.7435227255	6.8e-12
2.100	1.7278495477	7.1e-12
2.110	1.7125451385	7.5e-12
2.120	1.6975982439	7.8e-12
2.130	1.6829980363	8.1e-12
2.140	1.6687340952	8.4e-12
2.150	1.6547963890	8.7e-12
2.160	1.6411752584	8.9e-12
2.170	1.6278613993	9.2e-12
2.180	1.6148458476	9.4e-12
2.190	1.6021199646	9.6e-12
2.200	1.5896754229	9.8e-12
2.210	1.5775041929	1.0e-11
2.220	1.5655985305	1.0e-11
2.230	1.5539509648	1.0e-11
2.240	1.5425542868	1.0e-11
2.250	1.5314015382	1.1e-11
2.260	1.5204860017	1.1e-11
2.270	1.5098011902	1.1e-11
2.280	1.4993408383	1.1e-11
2.290	1.4890988924	1.1e-11
2.300	1.4790695031	1.1e-11
2.310	1.4692470164	1.1e-11
2.320	1.4596259659	1.1e-11
2.330	1.4502010659	1.1e-11
2.340	1.4409672037	1.1e-11
2.350	1.4319194334	1.1e-11
2.360	1.4230529689	1.1e-11
2.370	1.4143631781	1.1e-11
2.380	1.4058455770	1.1e-11
2.390	1.3974958239	1.1e-11
2.400	1.3893097138	1.1e-11
2.410	1.3812831740	1.3e-10
2.420	1.3734122583	1.2e-10
2.430	1.3656931429	1.1e-10
2.440	1.3581221215	1.0e-10
2.450	1.3506956012	9.4e-11
2.460	1.3434100983	8.6e-11
2.470	1.3362622344	7.8e-11
2.480	1.3292487324	7.1e-11
2.490	1.3223664132	6.4e-11
2.500	1.3156121918	5.8e-11
2.510	1.3089830743	5.2e-11
2.520	1.3024761545	4.6e-11
2.530	1.2960886109	4.1e-11
2.540	1.2898177039	3.6e-11
2.550	1.2836607725	3.2e-11
2.560	1.2776152321	2.8e-11
2.570	1.2716785716	2.4e-11
2.580	1.2658483509	2.1e-11
2.590	1.2601221988	1.8e-11
2.600	1.2544978103	1.6e-11
2.610	1.2489729443	1.3e-11
2.620	1.2435454221	1.2e-11
2.630	1.2382131246	1.0e-11
2.640	1.2329739909	9.1e-12
2.650	1.2278260160	9.2e-12
2.660	1.2227672492	1.0e-11
2.670	1.2177957923	1.1e-11
2.680	1.2129097977	1.3e-11
2.690	1.2081074672	1.4e-11
2.700	1.2033870500	1.6e-11
2.710	1.1987468415	1.8e-11
2.720	1.1941851816	1.9e-11
2.730	1.1897004535	2.1e-11
2.740	1.1852910822	2.3e-11
2.750	1.1809555333	2.5e-11
2.760	1.1766923118	2.7e-11
2.770	1.1724999606	2.9e-11
2.780	1.1683770597	3.1e-11
2.790	1.1643222249	3.3e-11
2.800	1.1603341065	3.5e-11
2.810	1.1564113889	3.7e-11
2.820	1.1525527887	3.9e-11
2.830	1.1487570545	4.1e-11
2.840	1.1450229657	4.3e-11
2.850	1.1413493312	4.5e-11
2.860	1.1377349892	4.6e-11
2.870	1.1341788058	4.8e-11
2.880	1.1306796747	5.0e-11
2.890	1.1272365157	5.2e-11
2.900	1.1238482747	5.3e-11
2.910	1.1205139223	5.5e-11
2.920	1.1172324538	5.7e-11
2.930	1.1140028876	5.8e-11
2.940	1.1108242654	6.0e-11
2.950	1.1076956512	6.1e-11
2.960	1.1046161304	6.3e-11
2.970	1.1015848096	6.3e-11
2.980	1.0986008160	6.1e-11
2.990	1.0956632966	6.0e-11
3.000	1.0927714177	5.8e-11
3.010	1.0899243646	5.6e-11
3.020	1.0871213407	5.4e-11
3.030	1.0843615675	5.2e-11
3.040	1.0816442837	5.1e-11
3.050	1.0789687448	4.9e-11
3.060	1.0763342228	4.8e-11
3.070	1.0737400058	4.6e-11
3.080	1.0711853974	4.5e-11
3.090	1.0686697162	4.3e-11
3.100	1.0661922959	4.2e-11
3.110	1.0637524841	4.1e-11
3.120	1.0613496429	3.9e-11
3.130	1.0589831478	3.8e-11
3.140	1.0566523874	3.7e-11
3.150	1.0543567637	3.6e-11
3.160	1.0520956909	3.4e-11
3.170	1.0498685957	3.3e-11
3.180	1.0476749167	3.2e-11
3.190	1.0455141043	3.1e-11
3.200	1.0433856201	3.0e-11
3.210	1.0412889370	2.9e-11
3.220	1.0392235386	2.8e-11
3.230	1.0371889191	2.7e-11
3.240	1.0351845829	2.6e-11
3.250	1.0332100447	2.6e-11
3.260	1.0312648287	2.5e-11
3.270	1.0293484689	2.4e-11
3.280	1.0274605084	2.3e-11
3.290	1.0256004996	2.2e-11
3.300	1.0237680036	2.2e-11
3.310	1.0219625905	2.1e-11
3.320	1.0201838384	2.0e-11
3.330	1.0184313340	1.9e-11
3.340	1.0167046720	1.9e-11
3.350	1.0150034549	1.8e-11
3.360	1.0133272930	1.7e-11
3.370	1.0116758039	1.7e-11
3.380	1.0100486128	1.6e-11
3.390	1.0084453520	1.6e-11
3.400	1.0068656607	1.5e-11
3.410	1.0053091849	1.5e-11
3.420	1.0037755775	1.4e-11
3.430	1.0022644978	1.3e-11
3.440	1.0007756114	1.3e-11
3.450	0.9993085904	1.2e-11
3.460	0.9978631126	1.2e-11
3.470	0.9964388622	1.2e-11
3.480	0.9950355288	1.1e-11
3.490	0.9936528082	1.1e-11
3.500	0.9922904012	1.0e-11
3.510	0.9909480145	9.9e-12
3.520	0.9896253599	9.5e-12
3.530	0.9883221544	9.1e-12
3.540	0.9870381203	8.7e-12
3.550	0.9857729847	8.4e-12
3.560	0.9845264796	8.0e-12
3.570	0.9832983419	7.7e-12
3.580	0.9820883129	7.4e-12
3.590	0.9808961387	7.1e-12
3.600	0.9797215699	6.8e-12
3.610	0.9785643614	6.5e-12
3.620	0.9774242722	6.2e-12
3.630	0.9763010658	5.9e-12
3.640	0.9751945096	5.6e-12
3.650	0.9741043752	9.7e-11
3.660	0.9730304379	9.7e-11
3.670	0.9719724770	9.6e-11
3.680	0.9709302756	9.6e-11
3.690	0.9699036204	9.6e-11
3.700	0.9688923018	9.5e-11
3.710	0.9678961136	9.5e-11
3.720	0.9669148534	9.4e-11
3.730	0.9659483217	9.4e-11
3.740	0.9649963228	9.3e-11
3.750	0.9640586641	9.3e-11
3.760	0.9631351560	9.3e-11
3.770	0.9622256124	9.2e-11
3.780	0.9613298500	9.2e-11
3.790	0.9604476885	9.1e-11
3.800	0.9595789508	9.1e-11
3.810	0.9587234625	9.1e-11
3.820	0.9578810520	9.0e-11
3.830	0.9570515506	9.0e-11
3.840	0.9562347922	8.9e-11
3.850	0.9554306136	8.9e-11
3.860	0.9546388540	8.9e-11
3.870	0.9538593553	8.8e-11
3.880	0.9530919617	8.8e-11
3.890	0.9523365201	8.7e-11
3.900	0.9515928798	8.7e-11
3.910	0.9508608924	8.7e-11
3.920	0.9501404118	8.6e-11
3.930	0.9494312944	8.6e-11
3.940	0.9487333985	8.5e-11
3.950	0.9480465849	8.5e-11
3.960	0.9473707165	8.5e-11
3.970	0.9467056582	8.4e-11
3.980	0.9460512770	8.4e-11
3.990	0.9454074421	8.3e-11
4.000	0.9447740246	8.3e-11
4.010	0.9441508975	8.3e-11
4.020	0.9435379358	8.2e-11
4.030	0.9429350164	8.2e-11
4.040	0.9423420181	8.2e-11
4.050	0.9417588214	8.1e-11
4.060	0.9411853087	8.1e-11
4.070	0.9406213641	8.0e-11
4.080	0.9400668735	8.0e-11
4.090	0.9395217244	8.0e-11
4.100	0.9389858061	7.9e-11
4.110	0.9384590094	7.9e-11
4.120	0.9379412267	7.9e-11
4.130	0.9374323522	7.8e-11
4.140	0.9369322813	7.8e-11
4.150	0.9364409113	7.8e-11
4.160	0.9359581406	7.7e-11
4.170	0.9354838695	7.7e-11
4.180	0.9350179994	7.7e-11
4.190	0.9345604333	7.6e-11
4.200	0.9341110755	7.6e-11
4.210	0.9336698317	7.6e-11
4.220	0.9332366090	7.5e-11
4.230	0.9328113157	7.5e-11
4.240	0.9323938616	7.5e-11
4.250	0.9319841575	7.5e-11
4.260	0.9315821158	7.4e-11
4.270	0.9311876498	7.4e-11
4.280	0.9308006741	7.4e-11
4.290	0.9304211048	7.3e-11
4.300	0.9300488587	7.3e-11
4.310	0.9296838540	7.3e-11
4.320	0.9293260102	7.2e-11
4.330	0.9289752475	7.2e-11
4.340	0.9286314875	7.2e-11
4.350	0.9282946529	7.1e-11
4.360	0.9279646672	7.1e-11
4.370	0.9276414552	7.1e-11
4.380	0.9273249426	7.0e-11
4.390	0.9270150562	7.0e-11
4.400	0.9267117236	7.0e-11
4.410	0.9264148736	6.9e-11
4.420	0.9261244358	6.9e-11
4.430	0.9258403409	6.9e-11
4.440	0.9255625203	6.8e-11
4.450	0.9252909065	6.8e-11
4.460	0.9250254329	6.8e-11
4.470	0.9247660337	6.8e-11
4.480	0.9245126440	6.7e-11
4.490	0.9242651997	6.7e-11
4.500	0.9240236377	6.7e-11
4.510	0.9237878956	6.6e-11
4.520	0.9235579118	6.6e-11
4.530	0.9233336255	6.6e-11
4.540	0.9231149768	6.5e-11
4.550	0.9229019066	6.5e-11
4.560	0.9226943564	6.5e-11
4.570	0.9224922684	6.5e-11
4.580	0.9222955859	6.4e-11
4.590	0.9221042526	6.4e-11
4.600	0.9219182130	6.4e-11
4.610	0.9217374124	6.3e-11
4.620	0.9215617967	6.3e-11
4.630	0.9213913125	6.3e-11
4.640	0.9212259071	6.2e-11
4.650	0.9210655285	6.2e-11
4.660	0.9209101252	6.2e-11
4.670	0.9207596465	6.2e-11
4.680	0.9206140424	6.1e-11
4.690	0.9204732633	6.1e-11
4.700	0.9203372603	6.1e-11
4.710	0.9202059853	6.0e-11
4.720	0.9200793905	6.0e-11
4.730	0.9199574288	6.0e-11
4.740	0.9198400539	6.0e-11
4.750	0.9197272196	5.9e-11
4.760	0.9196188808	5.9e-11
4.770	0.9195149926	5.9e-11
4.780	0.9194155107	5.8e-11
4.790	0.9193203914	5.8e-11
4.800	0.9192295915	5.8e-11
4.810	0.9191430683	5.8e-11
4.820	0.9190607798	5.7e-11
4.830	0.9189826842	5.7e-11
4.840	0.9189087403	5.7e-11
4.850	0.9188389077	5.6e-11
4.860	0.9187731460	5.6e-11
4.870	0.9187114156	5.6e-11
4.880	0.9186536773	5.6e-11
4.890	0.9185998922	5.5e-11
4.900	0.9185500222	5.5e-11
4.910	0.9185040294	5.5e-11
4.920	0.9184618764	5.5e-11
4.930	0.9184235261	5.4e-11
4.940	0.9183889422	5.4e-11
4.950	0.9183580884	5.4e-11
4.960	0.9183309291	5.4e-11
4.970	0.9183074291	5.3e-11
4.980	0.9182875534	5.3e-11
4.990	0.9182712676	5.3e-11
5.000	0.9182585377	5.2e-11
5.010	0.9182493300	5.2e-11
5.020	0.9182436112	5.2e-11
5.030	0.9182413484	5.2e-11
5.040	0.9182425091	5.1e-11
5.050	0.9182470610	5.1e-11
5.060	0.9182549726	5.1e-11
5.070	0.9182662122	5.1e-11
5.080	0.9182807488	5.0e-11
5.090	0.9182985518	5.0e-11
5.100	0.9183195907	5.0e-11
5.110	0.9183438354	5.0e-11
5.120	0.9183712563	4.9e-11
5.130	0.9184018241	4.9e-11
5.140	0.9184355096	4.9e-11
5.150	0.9184722841	4.9e-11
5.160	0.9185121193	4.8e-11
5.170	0.9185549870	4.8e-11
5.180	0.9186008594	4.8e-11
5.190	0.9186497092	4.8e-11
5.200	0.9187015091	4.8e-11
5.210	0.9187562322	4.7e-11
5.220	0.9188138520	4.7e-11
5.230	0.9188743421	4.7e-11
5.240	0.9189376766	4.7e-11
5.250	0.9190038297	4.6e-11
5.260	0.9190727760	4.6e-11
5.270	0.9191444904	4.6e-11
5.280	0.9192189478	4.6e-11
5.290	0.9192961237	4.5e-11
5.300	0.9193759937	4.5e-11
5.310	0.9194585337	4.5e-11
5.320	0.9195437199	4.5e-11
5.330	0.9196315286	4.5e-11
5.340	0.9197219366	4.4e-11
5.350	0.9198149206	4.4e-11
5.360	0.9199104578	4.4e-11
5.370	0.9200085257	4.4e-11
5.380	0.9201091019	4.3e-11
5.390	0.9202121641	4.3e-11
5.400	0.9203176905	4.3e-11
5.410	0.9204256595	4.3e-11
5.420	0.9205360495	4.3e-11
5.430	0.9206488393	4.2e-11
5.440	0.9207640079	4.2e-11
5.450	0.9208815346	4.2e-11
5.460	0.9210013987	4.2e-11
5.470	0.9211235798	4.2e-11
5.480	0.9212480578	4.1e-11
5.490	0.9213748128	4.1e-11
5.500	0.9215038250	4.1e-11
5.510	0.9216350748	4.1e-11
5.520	0.9217685430	9.2e-11
5.530	0.9219042103	9.2e-11
5.540	0.9220420577	9.1e-11
5.550	0.9221820666	9.1e-11
5.560	0.9223242184	9.0e-11
5.570	0.9224684946	9.0e-11
5.580	0.9226148771	9.0e-11
5.590	0.9227633477	8.9e-11
5.600	0.9229138888	8.9e-11
5.610	0.9230664826	8.8e-11
5.620	0.9232211117	8.8e-11
5.630	0.9233777586	8.7e-11
5.640	0.9235364064	8.7e-11
5.650	0.9236970379	8.7e-11
5.660	0.9238596364	8.6e-11
5.670	0.9240241853	8.6e-11
5.680	0.9241906681	8.5e-11
5.690	0.9243590684	8.5e-11
5.700	0.9245293701	8.5e-11
5.710	0.9247015572	8.4e-11
5.720	0.9248756139	8.4e-11
5.730	0.9250515245	8.4e-11
5.740	0.9252292734	8.3e-11
5.750	0.9254088453	8.3e-11
5.760	0.9255902248	8.2e-11
5.770	0.9257733970	8.2e-11
5.780	0.9259583469	8.2e-11
5.790	0.9261450596	8.1e-11
5.800	0.9263335205	8.1e-11
5.810	0.9265237152	8.1e-11
5.820	0.9267156291	8.0e-11
5.830	0.9269092481	8.0e-11
5.840	0.9271045580	8.0e-11
5.850	0.9273015449	7.9e-11
5.860	0.9275001949	7.9e-11
5.870	0.9277004943	7.8e-11
5.880	0.9279024295	7.8e-11
5.890	0.9281059871	7.8e-11
5.900	0.9283111537	7.7e-11
5.910	0.9285179162	7.7e-11
5.920	0.9287262613	7.7e-11
5.930	0.9289361762	7.6e-11
5.940	0.9291476481	7.6e-11
5.950	0.9293606641	7.6e-11
5.960	0.9295752118	7.5e-11
5.970	0.9297912785	7.5e-11
5.980	0.9300088519	7.5e-11
5.990	0.9302279199	7.4e-11
6.000	0.9304484701	7.4e-11
6.010	0.9306704906	7.4e-11
6.020	0.9308939694	7.4e-11
6.030	0.9311188948	7.3e-11
6.040	0.9313452549	7.3e-11
6.050	0.9315730383	7.3e-11
6.060	0.9318022334	7.2e-11
6.070	0.9320328288	7.2e-11
6.080	0.9322648131	7.2e-11
6.090	0.9324981753	7.1e-11
6.100	0.9327329042	7.1e-11
6.110	0.9329689889	7.1e-11
6.120	0.9332064183	7.0e-11
6.130	0.9334451818	7.0e-11
6.140	0.9336852686	7.0e-11
6.150	0.9339266682	7.0e-11
6.160	0.9341693699	6.9e-11
6.170	0.9344133634	6.9e-11
6.180	0.9346586384	6.9e-11
6.190	0.9349051846	6.8e-11
6.200	0.9351529919	6.8e-11
6.210	0.9354020501	6.8e-11
6.220	0.9356523494	6.8e-11
6.230	0.9359038799	6.7e-11
6.240	0.9361566317	6.7e-11
6.250	0.9364105952	6.7e-11
6.260	0.9366657606	6.6e-11
6.270	0.9369221186	6.6e-11
6.280	0.9371796595	6.6e-11
6.290	0.9374383741	6.6e-11
6.300	0.9376982530	6.5e-11
6.310	0.9379592870	6.5e-11
6.320	0.9382214669	6.5e-11
6.330	0.9384847838	6.5e-11
6.340	0.9387492285	6.4e-11
6.350	0.9390147923	6.4e-11
6.360	0.9392814662	6.4e-11
6.370	0.9395492416	6.4e-11
6.380	0.9398181097	6.3e-11
6.390	0.9400880619	6.3e-11
6.400	0.9403590896	6.3e-11
6.410	0.9406311845	6.3e-11
6.420	0.9409043381	6.2e-11
6.430	0.9411785420	6.2e-11
6.440	0.9414537881	6.2e-11
6.450	0.9417300682	6.2e-11
6.460	0.9420073740	6.1e-11
6.470	0.9422856977	6.1e-11
6.480	0.9425650311	6.1e-11
6.490	0.9428453664	6.1e-11
6.500	0.9431266957	6.0e-11
6.510	0.9434090113	6.0e-11
6.520	0.9436923053	6.0e-11
6.530	0.9439765702	6.0e-11
6.540	0.9442617984	5.9e-11
6.550	0.9445479823	5.9e-11
6.560	0.9448351144	5.9e-11
6.570	0.9451231873	5.9e-11
6.580	0.9454121937	5.8e-11
6.590	0.9457021263	5.8e-11
6.600	0.9459929778	5.8e-11
6.610	0.9462847411	5.8e-11
6.620	0.9465774090	5.8e-11
6.630	0.9468709745	5.7e-11
6.640	0.9471654306	5.7e-11
6.650	0.9474607704	5.7e-11
6.660	0.9477569869	5.7e-11
6.670	0.9480540733	5.6e-11
6.680	0.9483520228	5.6e-11
6.690	0.9486508288	5.6e-11
6.700	0.9489504844	5.6e-11
6.710	0.9492509832	5.6e-11
6.720	0.9495523185	5.5e-11
6.730	0.9498544838	5.5e-11
6.740	0.9501574727	5.5e-11
6.750	0.9504612786	5.5e-11
6.760	0.9507658954	5.5e-11
6.770	0.9510713166	5.4e-11
6.780	0.9513775360	5.4e-11
6.790	0.9516845474	5.4e-11
6.800	0.9519923445	5.4e-11
6.810	0.9523009214	5.3e-11
6.820	0.9526102718	5.3e-11
6.830	0.9529203899	5.3e-11
6.840	0.9532312695	5.3e-11
6.850	0.9535429048	5.3e-11
6.860	0.9538552899	5.3e-11
6.870	0.9541684189	5.2e-11
6.880	0.9544822860	5.2e-11
6.890	0.9547968856	5.2e-11
6.900	0.9551122118	5.2e-11
6.910	0.9554282590	5.2e-11
6.920	0.9557450217	5.1e-11
6.930	0.9560624941	5.1e-11
6.940	0.9563806708	5.1e-11
6.950	0.9566995463	5.1e-11
6.960	0.9570191151	5.1e-11
6.970	0.9573393718	5.0e-11
6.980	0.9576603111	5.0e-11
6.990	0.9579819275	5.0e-11
7.000	0.9583042159	5.0e-11
7.010	0.9586271709	5.0e-11
7.020	0.9589507874	5.0e-11
7.030	0.9592750602	4.9e-11
7.040	0.9595999841	4.9e-11
7.050	0.9599255540	4.9e-11
7.060	0.9602517649	4.9e-11
7.070	0.9605786118	4.9e-11
7.080	0.9609060897	4.8e-11
7.090	0.9612341936	4.8e-11
7.100	0.9615629186	4.8e-11
7.110	0.9618922598	4.8e-11
7.120	0.9622222125	4.8e-11
7.130	0.9625527717	4.8e-11
7.140	0.9628839328	4.7e-11
7.150	0.9632156909	4.7e-11
7.160	0.9635480415	4.7e-11
7.170	0.9638809798	4.7e-11
7.180	0.9642145011	4.7e-11
7.190	0.9645486010	4.7e-11
7.200	0.9648832748	4.6e-11
7.210	0.9652185180	4.6e-11
7.220	0.9655543261	4.6e-11
7.230	0.9658906946	4.6e-11
7.240	0.9662276191	4.6e-11
7.250	0.9665650952	4.6e-11
7.260	0.9669031186	4.5e-11
7.270	0.9672416848	4.5e-11
7.280	0.9675807895	4.5e-11
7.290	0.9679204286	4.5e-11
7.300	0.9682605977	4.5e-11
7.310	0.9686012927	4.5e-11
7.320	0.9689425092	4.5e-11
7.330	0.9692842433	4.4e-11
7.340	0.9696264907	4.4e-11
7.350	0.9699692473	4.4e-11
7.360	0.9703125091	4.4e-11
7.370	0.9706562721	4.4e-11
7.380	0.9710005321	4.4e-11
7.390	0.9713452853	4.4e-11
7.400	0.9716905276	4.3e-11
7.410	0.9720362552	4.3e-11
7.420	0.9723824641	4.3e-11
7.430	0.9727291505	4.3e-11
7.440	0.9730763105	4.3e-11
7.450	0.9734239402	4.3e-11
7.460	0.9737720360	4.3e-11
7.470	0.9741205939	4.2e-11
7.480	0.9744696103	4.2e-11
7.490	0.9748190815	4.2e-11
7.500	0.9751690037	4.2e-11
7.510	0.9755193733	4.2e-11
7.520	0.9758701867	4.2e-11
7.530	0.9762214401	4.2e-11
7.540	0.9765731301	4.1e-11
7.550	0.9769252531	4.1e-11
7.560	0.9772778055	4.1e-11
7.570	0.9776307837	4.1e-11
7.580	0.9779841844	4.1e-11
7.590	0.9783380040	4.1e-11
7.600	0.9786922390	4.1e-11
7.610	0.9790468861	4.0e-11
7.620	0.9794019418	4.0e-11
7.630	0.9797574028	4.0e-11
7.640	0.9801132657	4.0e-11
7.650	0.9804695272	4.0e-11
7.660	0.9808261839	4.0e-11
7.670	0.9811832325	4.0e-11
7.680	0.9815406699	4.0e-11
7.690	0.9818984927	3.9e-11
7.700	0.9822566977	3.9e-11
7.710	0.9826152817	3.9e-11
7.720	0.9829742415	3.9e-11
7.730	0.9833335740	3.9e-11
7.740	0.9836932760	3.9e-11
7.750	0.9840533444	3.9e-11
7.760	0.9844137761	3.9e-11
7.770	0.9847745680	3.8e-11
7.780	0.9851357171	3.8e-11
7.790	0.9854972202	3.8e-11
7.800	0.9858590745	3.8e-11
7.810	0.9862212769	3.8e-11
7.820	0.9865838243	3.8e-11
7.830	0.9869467140	3.8e-11
7.840	0.9873099428	3.8e-11
7.850	0.9876735079	3.8e-11
7.860	0.9880374064	3.7e-11
7.870	0.9884016353	3.7e-11
7.880	0.9887661919	3.7e-11
7.890	0.9891310733	3.7e-11
7.900	0.9894962766	3.7e-11
7.910	0.9898617990	3.7e-11
7.920	0.9902276378	3.7e-11
7.930	0.9905937901	3.7e-11
7.940	0.9909602532	3.7e-11
7.950	0.9913270244	3.6e-11
7.960	0.9916941009	3.6e-11
7.970	0.9920614801	3.6e-11
7.980	0.9924291591	3.6e-11
7.990	0.9927971355	3.6e-11
8.000	0.9931654064	3.6e-11
8.010	0.9935339693	3.6e-11
8.020	0.9939028216	3.6e-11
8.030	0.9942719606	3.6e-11
8.040	0.9946413838	3.5e-11
8.050	0.9950110885	3.5e-11
8.060	0.9953810723	3.5e-11
8.070	0.9957513325	3.5e-11
8.080	0.9961218667	3.5e-11
8.090	0.9964926724	3.5e-11
8.100	0.9968637470	3.5e-11
8.110	0.9972350880	3.5e-11
8.120	0.9976066931	3.5e-11
8.130	0.9979785598	3.5e-11
8.140	0.9983506856	3.4e-11
8.150	0.9987230681	3.4e-11
8.160	0.9990957049	3.4e-11
8.170	0.9994685937	3.4e-11
8.180	0.9998417320	3.4e-11
8.190	1.0002151175	3.4e-11
8.200	1.0005887479	3.4e-11
8.210	1.0009626207	3.4e-11
8.220	1.0013367338	3.4e-11
8.230	1.0017110848	3.4e-11
8.240	1.0020856714	3.3e-11
8.250	1.0024604914	3.3e-11
8.260	1.0028355425	3.3e-11
8.270	1.0032108224	3.3e-11
8.280	1.0035863289	3.3e-11
8.290	1.0039620598	3.3e-11
8.300	1.0043380129	3.3e-11
8.310	1.0047141860	3.3e-11
8.320	1.0050905770	3.3e-11
8.330	1.0054671835	3.3e-11
8.340	1.0058440036	3.3e-11
8.350	1.0062210351	3.2e-11
8.360	1.0065982758	3.2e-11
8.370	1.0069757236	3.2e-11
8.380	1.0073533765	3.2e-11
8.390	1.0077312322	3.2e-11
8.400	1.0081092889	3.2e-11
8.410	1.0084875443	3.2e-11
8.420	1.0088659966	3.2e-11
8.430	1.0092446435	3.2e-11
8.440	1.0096234831	3.2e-11
8.450	1.0100025133	3.2e-11
8.460	1.0103817323	3.1e-11
8.470	1.0107611379	3.1e-11
8.480	1.0111407282	3.1e-11
8.490	1.0115205012	3.1e-11
8.500	1.0119004551	3.1e-11
8.510	1.0122805877	3.1e-11
8.520	1.0126608973	3.1e-11
8.530	1.0130413818	3.1e-11
8.540	1.0134220394	3.1e-11
8.550	1.0138028682	3.1e-11
8.560	1.0141838662	3.1e-11
8.570	1.0145650317	3.1e-11
8.580	1.0149463627	3.0e-11
8.590	1.0153278573	3.0e-11
8.600	1.0157095139	3.0e-11
8.610	1.0160913304	3.0e-11
8.620	1.0164733051	3.0e-11
8.630	1.0168554362	3.0e-11
8.640	1.0172377218	3.0e-11
8.650	1.0176201603	3.0e-11
8.660	1.0180027497	3.0e-11
8.670	1.0183854884	3.0e-11
8.680	1.0187683745	3.0e-11
8.690	1.0191514064	3.0e-11
8.700	1.0195345823	3.0e-11
8.710	1.0199179003	2.9e-11
8.720	1.0203013590	2.9e-11
8.730	1.0206849564	2.9e-11
8.740	1.0210686910	2.9e-11
8.750	1.0214525610	2.9e-11
