T[MeV]	f_value	f_error
3.480	1.0272405627	4.0e-12
3.490	1.0283992468	3.9e-12
3.500	1.0295578686	3.8e-12
3.510	1.0307164066	3.7e-12
3.520	1.0318748393	3.6e-12
3.530	1.0330331456	3.5e-12
3.540	1.0341913049	3.4e-12
3.550	1.0353492968	3.3e-12
3.560	1.0365071010	3.2e-12
3.570	1.0376646979	3.1e-12
3.580	1.0388220679	3.0e-12
3.590	1.0399791919	2.9e-12
3.600	1.0411360509	2.8e-12
3.610	1.0422926263	2.7e-12
3.620	1.0434488998	2.6e-12
3.630	1.0446048532	2.5e-12
3.640	1.0457604689	2.5e-12
3.650	1.0469157292	2.4e-12
3.660	1.0480706170	2.3e-12
3.670	1.0492251152	2.2e-12
3.680	1.0503792070	2.1e-12
3.690	1.0515328760	2.1e-12
3.700	1.0526861059	2.0e-12
3.710	1.0538388808	1.9e-12
3.720	1.0549911848	1.9e-12
3.730	1.0561430023	1.8e-12
3.740	1.0572943182	1.7e-12
3.750	1.0584451173	1.7e-12
3.760	1.0595953848	1.6e-12
3.770	1.0607451060	1.5e-12
3.780	1.0618942666	1.5e-12
3.790	1.0630428523	1.4e-12
3.800	1.0641908491	1.4e-12
3.810	1.0653382432	1.3e-12
3.820	1.0664850212	1.3e-12
3.830	1.0676311695	1.2e-12
3.840	1.0687766751	1.2e-12
3.850	1.0699215249	1.1e-12
3.860	1.0710657062	1.1e-12
3.870	1.0722092062	1.0e-12
3.880	1.0733520128	9.8e-13
3.890	1.0744941135	9.3e-13
3.900	1.0756354963	8.9e-13
3.910	1.0767761494	8.5e-13
3.920	1.0779160611	8.1e-13
3.930	1.0790552198	7.7e-13
3.940	1.0801936141	7.3e-13
3.950	1.0813312330	6.9e-13
3.960	1.0824680654	6.6e-13
3.970	1.0836041003	6.2e-13
3.980	1.0847393272	5.9e-13
3.990	1.0858737355	5.6e-13
4.000	1.0870073147	5.3e-13
4.010	1.0881400547	4.9e-13
4.020	1.0892719454	4.6e-13
4.030	1.0904029769	4.4e-13
4.040	1.0915331393	4.1e-13
4.050	1.0926624231	3.8e-13
4.060	1.0937908187	3.6e-13
4.070	1.0949183169	3.3e-13
4.080	1.0960449083	3.1e-13
4.090	1.0971705839	2.8e-13
4.100	1.0982953349	2.6e-13
4.110	1.0994191523	2.4e-13
4.120	1.1005420275	2.2e-13
4.130	1.1016639520	2.0e-13
4.140	1.1027849173	1.8e-13
4.150	1.1039049152	1.6e-13
4.160	1.1050239375	1.5e-13
4.170	1.1061419762	1.3e-13
4.180	1.1072590233	1.2e-13
4.190	1.1083750712	1.0e-13
4.200	1.1094901119	9.1e-14
4.210	1.1106041381	7.9e-14
4.220	1.1117171423	6.8e-14
4.230	1.1128291172	5.8e-14
4.240	1.1139400554	5.0e-14
4.250	1.1150499500	4.2e-14
4.260	1.1161587939	3.6e-14
4.270	1.1172665803	3.1e-14
4.280	1.1183733023	3.0e-14
4.290	1.1194789532	3.3e-14
4.300	1.1205835266	3.9e-14
4.310	1.1216870158	4.5e-14
4.320	1.1227894146	5.3e-14
4.330	1.1238907167	6.1e-14
4.340	1.1249909159	7.0e-14
4.350	1.1260900062	7.9e-14
4.360	1.1271879815	8.9e-14
4.370	1.1282848359	1.0e-13
4.380	1.1293805637	1.1e-13
4.390	1.1304751592	1.2e-13
4.400	1.1315686168	1.4e-13
4.410	1.1326609309	1.5e-13
4.420	1.1337520962	1.6e-13
4.430	1.1348421072	1.7e-13
4.440	1.1359309588	1.9e-13
4.450	1.1370186458	2.0e-13
4.460	1.1381051630	2.1e-13
4.470	1.1391905055	2.3e-13
4.480	1.1402746684	2.4e-13
4.490	1.1413576468	2.5e-13
4.500	1.1424394360	2.7e-13
4.510	1.1435200314	2.8e-13
4.520	1.1445994282	3.0e-13
4.530	1.1456776221	3.1e-13
4.540	1.1467546085	3.3e-13
4.550	1.1478303831	3.4e-13
4.560	1.1489049416	3.6e-13
4.570	1.1499782798	3.7e-13
4.580	1.1510503935	3.9e-13
4.590	1.1521212787	4.0e-13
4.600	1.1531909314	4.2e-13
4.610	1.1542593477	4.3e-13
4.620	1.1553265236	4.5e-13
4.630	1.1563924555	4.6e-13
4.640	1.1574571396	4.8e-13
4.650	1.1585205721	4.9e-13
4.660	1.1595827497	5.1e-13
4.670	1.1606436686	5.2e-13
4.680	1.1617033255	5.4e-13
4.690	1.1627617170	5.5e-13
4.700	1.1638188398	5.7e-13
4.710	1.1648746905	5.8e-13
4.720	1.1659292660	6.0e-13
4.730	1.1669825631	6.1e-13
4.740	1.1680345788	6.3e-13
4.750	1.1690853100	6.5e-13
4.760	1.1701347538	6.6e-13
4.770	1.1711829072	6.8e-13
4.780	1.1722297675	6.9e-13
4.790	1.1732753317	7.1e-13
4.800	1.1743195973	7.2e-13
4.810	1.1753625615	7.4e-13
4.820	1.1764042216	7.5e-13
4.830	1.1774445752	7.7e-13
4.840	1.1784836197	7.8e-13
4.850	1.1795213526	8.0e-13
4.860	1.1805577716	8.1e-13
4.870	1.1815928742	8.3e-13
4.880	1.1826266583	8.4e-13
4.890	1.1836591214	8.6e-13
4.900	1.1846902615	8.7e-13
4.910	1.1857200763	8.9e-13
4.920	1.1867485638	9.0e-13
4.930	1.1877757218	9.2e-13
4.940	1.1888015485	9.3e-13
4.950	1.1898260418	9.4e-13
4.960	1.1908491998	9.6e-13
4.970	1.1918710207	9.7e-13
4.980	1.1928915026	9.9e-13
4.990	1.1939106437	1.0e-12
5.000	1.1949284424	1.0e-12
5.010	1.1959448969	1.0e-12
5.020	1.1969600056	1.0e-12
5.030	1.1979737669	1.1e-12
5.040	1.1989861792	1.1e-12
5.050	1.1999972411	1.1e-12
5.060	1.2010069510	1.1e-12
5.070	1.2020153075	1.1e-12
5.080	1.2030223092	1.1e-12
5.090	1.2040279548	1.1e-12
5.100	1.2050322430	1.2e-12
5.110	1.2060351724	1.2e-12
5.120	1.2070367420	1.2e-12
5.130	1.2080369504	1.2e-12
5.140	1.2090357965	1.2e-12
5.150	1.2100332793	1.2e-12
5.160	1.2110293975	1.2e-12
5.170	1.2120241503	1.2e-12
5.180	1.2130175365	1.3e-12
5.190	1.2140095552	1.3e-12
5.200	1.2150002055	1.3e-12
5.210	1.2159894865	1.3e-12
5.220	1.2169773974	1.3e-12
5.230	1.2179639372	1.3e-12
5.240	1.2189491052	1.3e-12
5.250	1.2199329006	1.3e-12
5.260	1.2209153228	1.4e-12
5.270	1.2218963710	1.4e-12
5.280	1.2228760445	1.4e-12
5.290	1.2238543428	1.4e-12
5.300	1.2248312652	1.4e-12
5.310	1.2258068112	1.4e-12
5.320	1.2267809802	1.4e-12
5.330	1.2277537718	1.4e-12
5.340	1.2287251854	1.5e-12
5.350	1.2296952206	1.5e-12
5.360	1.2306638771	1.5e-12
5.370	1.2316311544	1.5e-12
5.380	1.2325970522	1.5e-12
5.390	1.2335615701	1.5e-12
5.400	1.2345247079	1.5e-12
5.410	1.2354864653	1.5e-12
5.420	1.2364468420	1.6e-12
5.430	1.2374058379	1.6e-12
5.440	1.2383634527	1.6e-12
5.450	1.2393196864	1.6e-12
5.460	1.2402745387	1.6e-12
5.470	1.2412280096	1.6e-12
5.480	1.2421800990	1.6e-12
5.490	1.2431308069	1.6e-12
5.500	1.2440801331	1.6e-12
5.510	1.2450280778	1.7e-12
5.520	1.2459746409	1.7e-12
5.530	1.2469198225	1.7e-12
5.540	1.2478636227	1.7e-12
5.550	1.2488060415	1.7e-12
5.560	1.2497470791	1.7e-12
5.570	1.2506867357	1.7e-12
5.580	1.2516250113	1.7e-12
5.590	1.2525619062	1.7e-12
5.600	1.2534974207	1.7e-12
5.610	1.2544315549	1.8e-12
5.620	1.2553643090	1.8e-12
5.630	1.2562956835	1.8e-12
5.640	1.2572256785	1.8e-12
5.650	1.2581542945	1.8e-12
5.660	1.2590815317	1.8e-12
5.670	1.2600073905	1.8e-12
5.680	1.2609318713	1.8e-12
5.690	1.2618549746	1.8e-12
5.700	1.2627767007	1.8e-12
5.710	1.2636970500	1.9e-12
5.720	1.2646160232	1.9e-12
5.730	1.2655336206	1.9e-12
5.740	1.2664498428	1.9e-12
5.750	1.2673646902	1.9e-12
5.760	1.2682781635	1.9e-12
5.770	1.2691902632	1.9e-12
5.780	1.2701009898	1.9e-12
5.790	1.2710103441	1.9e-12
5.800	1.2719183265	1.9e-12
5.810	1.2728249378	1.9e-12
5.820	1.2737301785	2.0e-12
5.830	1.2746340495	2.0e-12
5.840	1.2755365513	2.0e-12
5.850	1.2764376846	2.0e-12
5.860	1.2773374503	2.0e-12
5.870	1.2782358489	2.0e-12
5.880	1.2791328814	2.0e-12
5.890	1.2800285484	2.0e-12
5.900	1.2809228508	2.0e-12
5.910	1.2818157893	2.0e-12
5.920	1.2827073648	2.0e-12
5.930	1.2835975781	2.1e-12
5.940	1.2844864300	2.1e-12
5.950	1.2853739215	2.1e-12
5.960	1.2862600534	2.1e-12
5.970	1.2871448266	2.1e-12
5.980	1.2880282420	2.1e-12
5.990	1.2889103006	2.1e-12
6.000	1.2897910032	2.1e-12
6.010	1.2906703509	2.1e-12
6.020	1.2915483446	2.1e-12
6.030	1.2924249853	2.1e-12
6.040	1.2933002740	2.1e-12
6.050	1.2941742116	2.2e-12
6.060	1.2950467993	2.2e-12
6.070	1.2959180380	2.2e-12
6.080	1.2967879289	2.2e-12
6.090	1.2976564729	2.2e-12
6.100	1.2985236711	2.2e-12
6.110	1.2993895246	2.2e-12
6.120	1.3002540345	2.2e-12
6.130	1.3011172020	2.2e-12
6.140	1.3019790281	2.2e-12
6.150	1.3028395141	2.2e-12
6.160	1.3036986609	2.2e-12
6.170	1.3045564698	2.2e-12
6.180	1.3054129420	2.2e-12
6.190	1.3062680786	2.3e-12
6.200	1.3071218808	2.3e-12
6.210	1.3079743499	2.3e-12
6.220	1.3088254870	2.3e-12
6.230	1.3096752934	2.3e-12
6.240	1.3105237703	2.3e-12
6.250	1.3113709189	2.3e-12
6.260	1.3122167405	2.3e-12
6.270	1.3130612364	2.3e-12
6.280	1.3139044078	2.3e-12
6.290	1.3147462560	2.3e-12
6.300	1.3155867824	2.3e-12
6.310	1.3164259881	2.3e-12
6.320	1.3172638746	2.3e-12
6.330	1.3181004432	2.4e-12
6.340	1.3189356952	2.4e-12
6.350	1.3197696319	2.4e-12
6.360	1.3206022546	2.4e-12
6.370	1.3214335648	2.4e-12
6.380	1.3222635639	2.4e-12
6.390	1.3230922531	2.4e-12
6.400	1.3239196339	2.4e-12
6.410	1.3247457076	2.4e-12
6.420	1.3255704757	2.4e-12
6.430	1.3263939396	2.4e-12
6.440	1.3272161007	2.4e-12
6.450	1.3280369604	2.4e-12
6.460	1.3288565202	2.4e-12
6.470	1.3296747814	2.4e-12
6.480	1.3304917456	2.4e-12
6.490	1.3313074142	2.5e-12
6.500	1.3321217887	2.5e-12
6.510	1.3329348705	2.5e-12
6.520	1.3337466611	2.5e-12
6.530	1.3345571620	2.5e-12
6.540	1.3353663747	2.5e-12
6.550	1.3361743007	2.5e-12
6.560	1.3369809415	2.5e-12
6.570	1.3377862986	2.5e-12
6.580	1.3385903736	2.5e-12
6.590	1.3393931679	2.5e-12
6.600	1.3401946831	2.5e-12
6.610	1.3409949207	2.5e-12
6.620	1.3417938823	2.5e-12
6.630	1.3425915694	2.5e-12
6.640	1.3433879835	2.5e-12
6.650	1.3441831264	2.5e-12
6.660	1.3449769994	2.5e-12
6.670	1.3457696042	2.6e-12
6.680	1.3465609424	2.6e-12
6.690	1.3473510155	2.6e-12
6.700	1.3481398252	2.6e-12
6.710	1.3489273730	2.6e-12
6.720	1.3497136605	2.6e-12
6.730	1.3504986894	2.6e-12
6.740	1.3512824612	2.6e-12
6.750	1.3520649776	2.6e-12
6.760	1.3528462402	2.6e-12
6.770	1.3536262506	2.6e-12
6.780	1.3544050104	2.6e-12
6.790	1.3551825214	2.6e-12
6.800	1.3559587850	2.6e-12
6.810	1.3567338031	2.6e-12
6.820	1.3575075771	2.6e-12
6.830	1.3582801089	2.6e-12
6.840	1.3590513999	2.6e-12
6.850	1.3598214520	2.6e-12
6.860	1.3605902667	2.6e-12
6.870	1.3613578457	2.7e-12
6.880	1.3621241907	2.7e-12
6.890	1.3628893035	2.7e-12
6.900	1.3636531855	2.7e-12
6.910	1.3644158387	2.7e-12
6.920	1.3651772646	2.7e-12
6.930	1.3659374649	2.7e-12
6.940	1.3666964413	2.7e-12
6.950	1.3674541956	2.7e-12
6.960	1.3682107294	2.7e-12
6.970	1.3689660444	2.7e-12
6.980	1.3697201424	2.7e-12
6.990	1.3704730250	2.7e-12
7.000	1.3712246941	2.7e-12
7.010	1.3719751512	2.7e-12
7.020	1.3727243981	2.7e-12
7.030	1.3734724366	2.7e-12
7.040	1.3742192684	2.7e-12
7.050	1.3749648952	2.7e-12
7.060	1.3757093187	2.7e-12
7.070	1.3764525407	2.7e-12
7.080	1.3771945629	2.7e-12
7.090	1.3779353871	2.8e-12
7.100	1.3786750150	2.8e-12
7.110	1.3794134483	2.8e-12
7.120	1.3801506889	2.8e-12
7.130	1.3808867384	2.8e-12
7.140	1.3816215986	2.8e-12
7.150	1.3823552712	2.8e-12
7.160	1.3830877581	2.8e-12
7.170	1.3838190610	2.8e-12
7.180	1.3845491816	2.8e-12
7.190	1.3852781217	2.8e-12
7.200	1.3860058831	2.8e-12
7.210	1.3867324675	2.8e-12
7.220	1.3874578768	2.8e-12
7.230	1.3881821126	2.8e-12
7.240	1.3889051768	2.8e-12
7.250	1.3896270711	2.8e-12
7.260	1.3903477974	2.8e-12
7.270	1.3910673573	2.8e-12
7.280	1.3917857527	2.8e-12
7.290	1.3925029854	2.8e-12
7.300	1.3932190571	2.8e-12
7.310	1.3939339696	2.8e-12
7.320	1.3946477247	2.8e-12
7.330	1.3953603243	2.8e-12
7.340	1.3960717700	2.9e-12
7.350	1.3967820636	2.9e-12
7.360	1.3974912071	2.9e-12
7.370	1.3981992021	2.9e-12
7.380	1.3989060504	2.9e-12
7.390	1.3996117539	2.9e-12
7.400	1.4003163143	2.9e-12
7.410	1.4010197335	2.9e-12
7.420	1.4017220131	2.9e-12
7.430	1.4024231551	2.9e-12
7.440	1.4031231613	2.9e-12
7.450	1.4038220333	2.9e-12
7.460	1.4045197731	2.9e-12
7.470	1.4052163824	2.9e-12
7.480	1.4059118631	2.9e-12
7.490	1.4066062168	2.9e-12
7.500	1.4072994455	2.9e-12
7.510	1.4079915509	2.9e-12
7.520	1.4086825349	2.9e-12
7.530	1.4093723992	2.9e-12
7.540	1.4100611456	2.9e-12
7.550	1.4107487760	2.9e-12
7.560	1.4114352921	2.9e-12
7.570	1.4121206958	2.9e-12
7.580	1.4128049889	2.9e-12
7.590	1.4134881731	2.9e-12
7.600	1.4141702503	2.9e-12
7.610	1.4148512223	2.9e-12
7.620	1.4155310909	2.9e-12
7.630	1.4162098578	3.0e-12
7.640	1.4168875250	3.0e-12
7.650	1.4175640942	3.0e-12
7.660	1.4182395671	3.0e-12
7.670	1.4189139457	3.0e-12
7.680	1.4195872317	3.0e-12
7.690	1.4202594270	3.0e-12
7.700	1.4209305332	3.0e-12
7.710	1.4216005523	3.0e-12
7.720	1.4222694861	3.0e-12
7.730	1.4229373363	3.0e-12
7.740	1.4236041047	3.0e-12
7.750	1.4242697932	3.0e-12
7.760	1.4249344036	3.0e-12
7.770	1.4255979376	3.0e-12
7.780	1.4262603971	3.0e-12
7.790	1.4269217839	3.0e-12
7.800	1.4275820997	3.0e-12
7.810	1.4282413464	3.0e-12
7.820	1.4288995258	3.0e-12
7.830	1.4295566396	3.0e-12
7.840	1.4302126898	3.0e-12
7.850	1.4308676780	3.0e-12
7.860	1.4315216060	3.0e-12
7.870	1.4321744758	3.0e-12
7.880	1.4328262890	3.0e-12
7.890	1.4334770475	3.0e-12
7.900	1.4341267530	3.0e-12
7.910	1.4347754074	3.0e-12
7.920	1.4354230124	3.0e-12
7.930	1.4360695699	3.0e-12
7.940	1.4367150816	3.0e-12
7.950	1.4373595493	3.0e-12
7.960	1.4380029749	3.0e-12
7.970	1.4386453601	3.0e-12
7.980	1.4392867066	3.1e-12
7.990	1.4399270163	3.1e-12
8.000	1.4405662911	3.1e-12
8.010	1.4412045325	3.1e-12
8.020	1.4418417425	3.1e-12
8.030	1.4424779229	3.1e-12
8.040	1.4431130753	3.1e-12
8.050	1.4437472016	3.1e-12
8.060	1.4443803036	3.1e-12
8.070	1.4450123831	3.1e-12
8.080	1.4456434417	3.1e-12
8.090	1.4462734814	3.1e-12
8.100	1.4469025039	3.1e-12
8.110	1.4475305109	3.1e-12
8.120	1.4481575042	3.1e-12
8.130	1.4487834856	3.1e-12
8.140	1.4494084569	3.1e-12
8.150	1.4500324199	3.1e-12
8.160	1.4506553762	3.1e-12
8.170	1.4512773277	3.1e-12
8.180	1.4518982762	3.1e-12
8.190	1.4525182234	3.1e-12
8.200	1.4531371710	3.1e-12
8.210	1.4537551209	3.1e-12
8.220	1.4543720747	3.1e-12
8.230	1.4549880343	3.1e-12
8.240	1.4556030014	3.1e-12
8.250	1.4562169777	3.1e-12
8.260	1.4568299651	3.1e-12
8.270	1.4574419652	3.1e-12
8.280	1.4580529798	3.1e-12
8.290	1.4586630107	3.1e-12
8.300	1.4592720596	3.1e-12
8.310	1.4598801282	3.1e-12
8.320	1.4604872184	3.1e-12
8.330	1.4610933317	3.1e-12
8.340	1.4616984701	3.1e-12
8.350	1.4623026352	3.1e-12
8.360	1.4629058287	3.1e-12
8.370	1.4635080525	3.1e-12
8.380	1.4641093082	3.1e-12
8.390	1.4647095975	3.2e-12
8.400	1.4653089222	3.2e-12
8.410	1.4659072841	3.2e-12
8.420	1.4665046847	3.2e-12
8.430	1.4671011260	3.2e-12
8.440	1.4676966096	3.2e-12
8.450	1.4682911371	3.2e-12
8.460	1.4688847105	3.2e-12
8.470	1.4694773312	3.2e-12
8.480	1.4700690012	3.2e-12
8.490	1.4706597220	3.2e-12
8.500	1.4712494955	3.2e-12
8.510	1.4718383232	3.2e-12
8.520	1.4724262070	3.2e-12
8.530	1.4730131485	3.2e-12
8.540	1.4735991494	3.2e-12
8.550	1.4741842114	3.2e-12
8.560	1.4747683363	3.2e-12
8.570	1.4753515258	3.2e-12
8.580	1.4759337814	3.2e-12
8.590	1.4765151050	3.2e-12
8.600	1.4770954982	3.2e-12
8.610	1.4776749627	3.2e-12
8.620	1.4782535003	3.2e-12
8.630	1.4788311125	3.2e-12
8.640	1.4794078010	3.2e-12
8.650	1.4799835677	3.2e-12
8.660	1.4805584141	3.2e-12
8.670	1.4811323418	3.2e-12
8.680	1.4817053527	3.2e-12
8.690	1.4822774484	3.2e-12
8.700	1.4828486305	3.2e-12
8.710	1.4834189007	3.2e-12
8.720	1.4839882607	3.2e-12
8.730	1.4845567121	3.2e-12
8.740	1.4851242567	3.2e-12
8.750	1.4856908960	3.2e-12
