T[MeV]	f_value	f_error
1.660	2.1091650865	1.6e-11
1.670	2.0807075894	1.5e-11
1.680	2.0531317316	1.5e-11
1.690	2.0264019610	1.4e-11
1.700	2.0004844906	1.4e-11
1.710	1.9753471952	1.3e-11
1.720	1.9509595156	1.3e-11
1.730	1.9272923686	1.2e-11
1.740	1.9043180629	1.2e-11
1.750	1.8820102210	1.1e-11
1.760	1.8603437054	1.1e-11
1.770	1.8392945500	1.0e-11
1.780	1.8188398958	1.0e-11
1.790	1.7989579306	9.6e-12
1.800	1.7796278322	9.2e-12
1.810	1.7608297155	8.8e-12
1.820	1.7425445828	8.4e-12
1.830	1.7247542767	8.1e-12
1.840	1.7074414367	7.7e-12
1.850	1.6905894571	7.4e-12
1.860	1.6741824489	7.0e-12
1.870	1.6582052028	6.7e-12
1.880	1.6426431549	6.4e-12
1.890	1.6274823542	6.1e-12
1.900	1.6127094321	1.6e-10
1.910	1.5983115738	1.5e-10
1.920	1.5842764907	1.4e-10
1.930	1.5705923951	1.3e-10
1.940	1.5572479758	1.2e-10
1.950	1.5442323756	1.2e-10
1.960	1.5315351689	1.1e-10
1.970	1.5191463424	1.0e-10
1.980	1.5070562749	9.6e-11
1.990	1.4952557193	8.9e-11
2.000	1.4837357854	8.4e-11
2.010	1.4724879237	7.8e-11
2.020	1.4615039093	7.3e-11
2.030	1.4507758280	6.8e-11
2.040	1.4402960615	6.3e-11
2.050	1.4300572751	1.3e-10
2.060	1.4200524045	1.2e-10
2.070	1.4102746442	1.0e-10
2.080	1.4007174360	9.3e-11
2.090	1.3913744588	8.3e-11
2.100	1.3822396177	7.3e-11
2.110	1.3733070348	6.4e-11
2.120	1.3645710399	5.6e-11
2.130	1.3560261618	4.9e-11
2.140	1.3476671197	4.2e-11
2.150	1.3394888155	3.6e-11
2.160	1.3314863265	3.1e-11
2.170	1.3236548977	2.6e-11
2.180	1.3159899352	2.1e-11
2.190	1.3084869999	1.8e-11
2.200	1.3011418009	1.5e-11
2.210	1.2939501897	1.2e-11
2.220	1.2869081548	1.1e-11
2.230	1.2800118159	1.1e-11
2.240	1.2732574191	1.1e-11
2.250	1.2666413319	1.1e-11
2.260	1.2601600381	1.2e-11
2.270	1.2538101341	1.2e-11
2.280	1.2475883240	1.3e-11
2.290	1.2414914156	1.4e-11
2.300	1.2355163167	1.5e-11
2.310	1.2296600311	1.6e-11
2.320	1.2239196555	1.8e-11
2.330	1.2182923753	1.9e-11
2.340	1.2127754620	2.0e-11
2.350	1.2073662697	2.2e-11
2.360	1.2020622323	2.4e-11
2.370	1.1968608604	2.6e-11
2.380	1.1917597389	2.8e-11
2.390	1.1867565239	3.0e-11
2.400	1.1818489405	3.2e-11
2.410	1.1770347801	3.4e-11
2.420	1.1723118985	3.6e-11
2.430	1.1676782132	3.7e-11
2.440	1.1631317015	3.9e-11
2.450	1.1586703983	4.1e-11
2.460	1.1542923945	4.3e-11
2.470	1.1499958346	4.4e-11
2.480	1.1457789150	4.6e-11
2.490	1.1416398825	4.8e-11
2.500	1.1375770324	4.9e-11
2.510	1.1335887071	5.1e-11
2.520	1.1296732942	5.2e-11
2.530	1.1258292253	5.4e-11
2.540	1.1220549743	5.5e-11
2.550	1.1183490564	5.6e-11
2.560	1.1147100264	5.7e-11
2.570	1.1111364777	5.9e-11
2.580	1.1076270407	6.0e-11
2.590	1.1041803821	6.1e-11
2.600	1.1007952034	6.2e-11
2.610	1.0974702399	6.3e-11
2.620	1.0942042597	6.4e-11
2.630	1.0909960625	6.5e-11
2.640	1.0878444789	6.5e-11
2.650	1.0847483692	6.6e-11
2.660	1.0817066225	6.7e-11
2.670	1.0787181562	6.8e-11
2.680	1.0757819145	6.8e-11
2.690	1.0728968682	6.9e-11
2.700	1.0700620133	7.0e-11
2.710	1.0672763711	7.0e-11
2.720	1.0645389863	7.1e-11
2.730	1.0618489275	7.1e-11
2.740	1.0592052856	7.2e-11
2.750	1.0566071735	7.2e-11
2.760	1.0540537256	7.3e-11
2.770	1.0515440969	7.3e-11
2.780	1.0490774624	7.3e-11
2.790	1.0466530170	7.4e-11
2.800	1.0442699742	7.4e-11
2.810	1.0419275661	7.4e-11
2.820	1.0396250428	7.5e-11
2.830	1.0373616717	7.5e-11
2.840	1.0351367372	7.5e-11
2.850	1.0329495400	7.5e-11
2.860	1.0307993971	7.5e-11
2.870	1.0286856407	7.5e-11
2.880	1.0266076184	7.5e-11
2.890	1.0245646925	7.5e-11
2.900	1.0225562394	7.6e-11
2.910	1.0205816496	7.6e-11
2.920	1.0186403272	7.6e-11
2.930	1.0167316893	7.6e-11
2.940	1.0148551661	7.6e-11
2.950	1.0130101999	7.6e-11
2.960	1.0111962457	7.5e-11
2.970	1.0094127698	7.5e-11
2.980	1.0076592504	7.5e-11
2.990	1.0059351768	7.5e-11
3.000	1.0042400493	7.5e-11
3.010	1.0025733787	7.5e-11
3.020	1.0009346863	7.5e-11
3.030	0.9993235036	7.5e-11
3.040	0.9977393718	7.5e-11
3.050	0.9961818418	7.4e-11
3.060	0.9946504739	7.4e-11
3.070	0.9931448373	7.4e-11
3.080	0.9916645104	7.4e-11
3.090	0.9902090802	7.4e-11
3.100	0.9887781419	7.3e-11
3.110	0.9873712993	7.3e-11
3.120	0.9859881640	7.3e-11
3.130	0.9846283557	7.3e-11
3.140	0.9832915016	7.2e-11
3.150	0.9819772363	7.2e-11
3.160	0.9806852018	7.2e-11
3.170	0.9794150472	7.2e-11
3.180	0.9781664286	7.1e-11
3.190	0.9769390088	7.1e-11
3.200	0.9757324572	7.1e-11
3.210	0.9745464497	7.1e-11
3.220	0.9733806686	7.0e-11
3.230	0.9722348021	7.0e-11
3.240	0.9711085448	7.0e-11
3.250	0.9700015968	6.9e-11
3.260	0.9689136641	6.9e-11
3.270	0.9678444584	6.9e-11
3.280	0.9667936968	6.8e-11
3.290	0.9657611015	6.8e-11
3.300	0.9647464005	6.8e-11
3.310	0.9637493263	6.7e-11
3.320	0.9627696167	6.7e-11
3.330	0.9618070145	6.7e-11
3.340	0.9608612669	6.6e-11
3.350	0.9599321262	6.6e-11
3.360	0.9590193488	6.6e-11
3.370	0.9581226960	6.5e-11
3.380	0.9572419332	6.5e-11
3.390	0.9563768301	6.5e-11
3.400	0.9555271606	6.4e-11
3.410	0.9546927027	6.4e-11
3.420	0.9538732382	6.4e-11
3.430	0.9530685532	6.3e-11
3.440	0.9522784372	6.3e-11
3.450	0.9515026838	6.3e-11
3.460	0.9507410898	6.2e-11
3.470	0.9499934561	6.2e-11
3.480	0.9492595868	6.2e-11
3.490	0.9485392894	6.1e-11
3.500	0.9478323748	6.1e-11
3.510	0.9471386574	6.1e-11
3.520	0.9464579545	6.0e-11
3.530	0.9457900867	6.0e-11
3.540	0.9451348777	5.9e-11
3.550	0.9444921541	5.9e-11
3.560	0.9438617456	5.9e-11
3.570	0.9432434848	5.8e-11
3.580	0.9426372069	5.8e-11
3.590	0.9420427502	5.8e-11
3.600	0.9414599555	5.7e-11
3.610	0.9408886663	5.7e-11
3.620	0.9403287288	5.7e-11
3.630	0.9397799917	5.6e-11
3.640	0.9392423062	5.6e-11
3.650	0.9387155259	5.6e-11
3.660	0.9381995069	5.5e-11
3.670	0.9376941077	9.2e-11
3.680	0.9371991890	8.7e-11
3.690	0.9367146138	8.3e-11
3.700	0.9362402473	7.8e-11
3.710	0.9357759570	7.4e-11
3.720	0.9353216125	7.0e-11
3.730	0.9348770852	6.7e-11
3.740	0.9344422491	6.3e-11
3.750	0.9340169797	6.0e-11
3.760	0.9336011549	5.8e-11
3.770	0.9331946541	5.5e-11
3.780	0.9327973589	5.3e-11
3.790	0.9324091528	5.2e-11
3.800	0.9320299209	5.1e-11
3.810	0.9316595503	5.1e-11
3.820	0.9312979297	5.2e-11
3.830	0.9309449497	5.3e-11
3.840	0.9306005024	5.4e-11
3.850	0.9302644817	5.6e-11
3.860	0.9299367832	5.7e-11
3.870	0.9296173038	5.9e-11
3.880	0.9293059423	6.1e-11
3.890	0.9290025989	6.4e-11
3.900	0.9287071752	6.6e-11
3.910	0.9284195746	6.8e-11
3.920	0.9281397016	7.1e-11
3.930	0.9278674625	7.3e-11
3.940	0.9276027646	7.6e-11
3.950	0.9273455169	7.8e-11
3.960	0.9270956296	8.1e-11
3.970	0.9268530144	8.4e-11
3.980	0.9266175840	8.6e-11
3.990	0.9263892527	8.9e-11
4.000	0.9261679359	9.2e-11
4.010	0.9259535503	4.4e-11
4.020	0.9257460137	4.4e-11
4.030	0.9255452453	4.3e-11
4.040	0.9253511653	4.3e-11
4.050	0.9251636951	4.3e-11
4.060	0.9249827572	4.2e-11
4.070	0.9248082754	4.2e-11
4.080	0.9246401744	4.2e-11
4.090	0.9244783800	4.2e-11
4.100	0.9243228190	4.1e-11
4.110	0.9241734195	4.1e-11
4.120	0.9240301104	4.1e-11
4.130	0.9238928216	4.0e-11
4.140	0.9237614841	4.0e-11
4.150	0.9236360297	4.0e-11
4.160	0.9235163914	4.0e-11
4.170	0.9234025028	3.9e-11
4.180	0.9232942989	3.9e-11
4.190	0.9231917150	3.9e-11
4.200	0.9230946879	3.9e-11
4.210	0.9230031548	3.8e-11
4.220	0.9229170541	3.8e-11
4.230	0.9228363247	3.8e-11
4.240	0.9227609067	3.8e-11
4.250	0.9226907407	3.7e-11
4.260	0.9226257684	3.7e-11
4.270	0.9225659320	3.7e-11
4.280	0.9225111748	3.7e-11
4.290	0.9224614405	3.6e-11
4.300	0.9224166738	3.6e-11
4.310	0.9223768202	3.6e-11
4.320	0.9223418256	3.6e-11
4.330	0.9223116370	3.5e-11
4.340	0.9222862018	3.5e-11
4.350	0.9222654684	3.5e-11
4.360	0.9222493856	3.5e-11
4.370	0.9222379029	3.4e-11
4.380	0.9222309707	3.4e-11
4.390	0.9222285399	3.4e-11
4.400	0.9222305619	3.4e-11
4.410	0.9222369890	3.3e-11
4.420	0.9222477739	3.3e-11
4.430	0.9222628700	3.3e-11
4.440	0.9222822314	3.3e-11
4.450	0.9223058125	3.3e-11
4.460	0.9223335687	3.2e-11
4.470	0.9223654557	3.2e-11
4.480	0.9224014297	3.2e-11
4.490	0.9224414476	3.2e-11
4.500	0.9224854668	3.1e-11
4.510	0.9225334454	3.1e-11
4.520	0.9225853418	3.1e-11
4.530	0.9226411149	3.1e-11
4.540	0.9227007244	3.1e-11
4.550	0.9227641302	3.0e-11
4.560	0.9228312929	3.0e-11
4.570	0.9229021735	3.0e-11
4.580	0.9229767335	3.0e-11
4.590	0.9230549349	3.0e-11
4.600	0.9231367401	2.9e-11
4.610	0.9232221120	2.9e-11
4.620	0.9233110141	2.9e-11
4.630	0.9234034101	2.9e-11
4.640	0.9234992642	2.9e-11
4.650	0.9235985413	2.8e-11
4.660	0.9237012063	2.8e-11
4.670	0.9238072249	2.8e-11
4.680	0.9239165629	2.8e-11
4.690	0.9240291869	2.8e-11
4.700	0.9241450635	2.8e-11
4.710	0.9242641599	2.7e-11
4.720	0.9243864437	2.7e-11
4.730	0.9245118829	2.7e-11
4.740	0.9246404457	2.7e-11
4.750	0.9247721009	2.7e-11
4.760	0.9249068176	2.6e-11
4.770	0.9250445652	2.6e-11
4.780	0.9251853135	2.6e-11
4.790	0.9253290327	2.6e-11
4.800	0.9254756933	2.6e-11
4.810	0.9256252661	2.6e-11
4.820	0.9257777223	2.5e-11
4.830	0.9259330335	2.5e-11
4.840	0.9260911715	2.5e-11
4.850	0.9262521085	2.5e-11
4.860	0.9264158170	2.5e-11
4.870	0.9265822698	2.5e-11
4.880	0.9267514401	2.4e-11
4.890	0.9269233012	2.4e-11
4.900	0.9270978270	2.4e-11
4.910	0.9272749914	2.4e-11
4.920	0.9274547689	2.4e-11
4.930	0.9276371339	2.4e-11
4.940	0.9278220615	2.4e-11
4.950	0.9280095269	2.3e-11
4.960	0.9281995054	2.3e-11
4.970	0.9283919729	2.3e-11
4.980	0.9285869054	2.3e-11
4.990	0.9287842791	2.3e-11
5.000	0.9289840706	2.3e-11
5.010	0.9291862568	2.2e-11
5.020	0.9293908146	2.2e-11
5.030	0.9295977215	2.2e-11
5.040	0.9298069549	2.2e-11
5.050	0.9300184927	2.2e-11
5.060	0.9302323130	2.2e-11
5.070	0.9304483940	2.2e-11
5.080	0.9306667143	2.1e-11
5.090	0.9308872527	2.1e-11
5.100	0.9311099881	2.1e-11
5.110	0.9313348999	2.1e-11
5.120	0.9315619673	2.1e-11
5.130	0.9317911702	2.1e-11
5.140	0.9320224884	2.1e-11
5.150	0.9322559019	2.1e-11
5.160	0.9324913912	2.0e-11
5.170	0.9327289368	2.0e-11
5.180	0.9329685193	2.0e-11
5.190	0.9332101198	2.0e-11
5.200	0.9334537194	2.0e-11
5.210	0.9336992994	2.0e-11
5.220	0.9339468413	2.0e-11
5.230	0.9341963269	2.0e-11
5.240	0.9344477381	1.9e-11
5.250	0.9347010571	1.9e-11
5.260	0.9349562660	1.9e-11
5.270	0.9352133475	1.9e-11
5.280	0.9354722842	1.9e-11
5.290	0.9357330588	1.9e-11
5.300	0.9359956545	1.9e-11
5.310	0.9362600545	1.9e-11
5.320	0.9365262420	1.8e-11
5.330	0.9367942007	1.8e-11
5.340	0.9370639143	1.8e-11
5.350	0.9373353665	1.8e-11
5.360	0.9376085416	1.8e-11
5.370	0.9378834236	1.8e-11
5.380	0.9381599970	1.8e-11
5.390	0.9384382462	1.8e-11
5.400	0.9387181559	1.8e-11
5.410	0.9389997110	1.7e-11
5.420	0.9392828964	1.7e-11
5.430	0.9395676974	1.7e-11
5.440	0.9398540990	1.7e-11
5.450	0.9401420869	1.7e-11
5.460	0.9404316465	1.7e-11
5.470	0.9407227636	1.7e-11
5.480	0.9410154241	1.7e-11
5.490	0.9413096138	1.7e-11
5.500	0.9416053191	1.6e-11
5.510	0.9419025261	1.6e-11
5.520	0.9422012212	1.6e-11
5.530	0.9425013910	1.6e-11
5.540	0.9428030222	1.6e-11
5.550	0.9431061015	1.6e-11
5.560	0.9434106160	1.6e-11
5.570	0.9437165525	1.6e-11
5.580	0.9440238984	1.6e-11
5.590	0.9443326410	1.6e-11
5.600	0.9446427676	1.6e-11
5.610	0.9449542658	1.5e-11
5.620	0.9452671233	1.5e-11
5.630	0.9455813278	1.5e-11
5.640	0.9458968673	1.5e-11
5.650	0.9462137298	1.5e-11
5.660	0.9465319034	1.5e-11
5.670	0.9468513763	1.5e-11
5.680	0.9471721370	1.5e-11
5.690	0.9474941738	1.5e-11
5.700	0.9478174754	1.5e-11
5.710	0.9481420304	1.5e-11
5.720	0.9484678276	1.4e-11
5.730	0.9487948559	1.4e-11
5.740	0.9491231043	1.4e-11
5.750	0.9494525619	1.4e-11
5.760	0.9497832179	1.4e-11
5.770	0.9501150616	1.4e-11
5.780	0.9504480824	1.4e-11
5.790	0.9507822698	1.4e-11
5.800	0.9511176133	1.4e-11
5.810	0.9514541027	1.4e-11
5.820	0.9517917278	1.4e-11
5.830	0.9521304784	1.4e-11
5.840	0.9524703444	1.3e-11
5.850	0.9528113160	1.3e-11
5.860	0.9531533834	1.3e-11
5.870	0.9534965366	1.3e-11
5.880	0.9538407661	1.3e-11
5.890	0.9541860623	1.3e-11
5.900	0.9545324157	1.3e-11
5.910	0.9548798168	1.3e-11
5.920	0.9552282564	1.3e-11
5.930	0.9555777251	1.3e-11
5.940	0.9559282139	1.3e-11
5.950	0.9562797136	1.3e-11
5.960	0.9566322153	1.3e-11
5.970	0.9569857100	1.2e-11
5.980	0.9573401888	1.2e-11
5.990	0.9576956431	1.2e-11
6.000	0.9580520641	1.2e-11
6.010	0.9584094432	1.2e-11
6.020	0.9587677718	1.2e-11
6.030	0.9591270416	1.2e-11
6.040	0.9594872441	1.2e-11
6.050	0.9598483711	1.2e-11
6.060	0.9602104142	1.2e-11
6.070	0.9605733652	1.2e-11
6.080	0.9609372162	1.2e-11
6.090	0.9613019591	1.2e-11
6.100	0.9616675859	1.2e-11
6.110	0.9620340887	1.1e-11
6.120	0.9624014597	1.1e-11
6.130	0.9627696911	1.1e-11
6.140	0.9631387753	1.1e-11
6.150	0.9635087046	1.1e-11
6.160	0.9638794715	1.1e-11
6.170	0.9642510684	1.1e-11
6.180	0.9646234880	1.1e-11
6.190	0.9649967228	1.1e-11
6.200	0.9653707656	1.1e-11
6.210	0.9657456091	1.1e-11
6.220	0.9661212461	1.1e-11
6.230	0.9664976695	1.1e-11
6.240	0.9668748723	1.1e-11
6.250	0.9672528474	1.1e-11
6.260	0.9676315878	1.1e-11
6.270	0.9680110868	1.0e-11
6.280	0.9683913374	1.0e-11
6.290	0.9687723330	1.0e-11
6.300	0.9691540666	1.0e-11
6.310	0.9695365318	1.0e-11
6.320	0.9699197219	1.0e-11
6.330	0.9703036303	1.0e-11
6.340	0.9706882506	1.0e-11
6.350	0.9710735762	1.0e-11
6.360	0.9714596008	1.0e-11
6.370	0.9718463181	9.9e-12
6.380	0.9722337218	9.9e-12
6.390	0.9726218055	9.8e-12
6.400	0.9730105632	9.8e-12
6.410	0.9733999887	9.7e-12
6.420	0.9737900758	9.7e-12
6.430	0.9741808187	9.6e-12
6.440	0.9745722112	9.6e-12
6.450	0.9749642474	9.5e-12
6.460	0.9753569214	9.4e-12
6.470	0.9757502274	9.4e-12
6.480	0.9761441596	9.3e-12
6.490	0.9765387122	9.3e-12
6.500	0.9769338795	9.2e-12
6.510	0.9773296558	9.2e-12
6.520	0.9777260355	9.1e-12
6.530	0.9781230131	9.1e-12
6.540	0.9785205830	9.0e-12
6.550	0.9789187397	9.0e-12
6.560	0.9793174778	9.0e-12
6.570	0.9797167918	8.9e-12
6.580	0.9801166765	8.9e-12
6.590	0.9805171264	8.8e-12
6.600	0.9809181364	8.8e-12
6.610	0.9813197011	8.7e-12
6.620	0.9817218154	8.7e-12
6.630	0.9821244741	8.6e-12
6.640	0.9825276722	8.6e-12
6.650	0.9829314044	8.5e-12
6.660	0.9833356659	8.5e-12
6.670	0.9837404515	8.4e-12
6.680	0.9841457564	8.4e-12
6.690	0.9845515757	8.4e-12
6.700	0.9849579043	8.3e-12
6.710	0.9853647375	8.3e-12
6.720	0.9857720705	8.2e-12
6.730	0.9861798985	8.2e-12
6.740	0.9865882168	8.1e-12
6.750	0.9869970206	8.1e-12
6.760	0.9874063053	8.1e-12
6.770	0.9878160663	8.0e-12
6.780	0.9882262990	8.0e-12
6.790	0.9886369987	7.9e-12
6.800	0.9890481611	7.9e-12
6.810	0.9894597815	7.8e-12
6.820	0.9898718556	7.8e-12
6.830	0.9902843789	7.8e-12
6.840	0.9906973470	7.7e-12
6.850	0.9911107555	7.7e-12
6.860	0.9915246002	7.6e-12
6.870	0.9919388767	7.6e-12
6.880	0.9923535808	7.6e-12
6.890	0.9927687082	7.5e-12
6.900	0.9931842548	7.5e-12
6.910	0.9936002163	7.5e-12
6.920	0.9940165886	7.4e-12
6.930	0.9944333677	7.4e-12
6.940	0.9948505494	7.3e-12
6.950	0.9952681296	7.3e-12
6.960	0.9956861045	7.3e-12
6.970	0.9961044699	7.2e-12
6.980	0.9965232220	7.2e-12
6.990	0.9969423567	7.2e-12
7.000	0.9973618702	7.1e-12
7.010	0.9977817587	7.1e-12
7.020	0.9982020182	7.0e-12
7.030	0.9986226449	7.0e-12
7.040	0.9990436351	7.0e-12
7.050	0.9994649849	6.9e-12
7.060	0.9998866907	6.9e-12
7.070	1.0003087488	6.9e-12
7.080	1.0007311554	6.8e-12
7.090	1.0011539069	6.8e-12
7.100	1.0015769997	6.8e-12
7.110	1.0020004301	6.7e-12
7.120	1.0024241946	6.7e-12
7.130	1.0028482896	6.7e-12
7.140	1.0032727116	6.6e-12
7.150	1.0036974571	6.6e-12
7.160	1.0041225226	6.6e-12
7.170	1.0045479046	6.5e-12
7.180	1.0049735998	6.5e-12
7.190	1.0053996047	6.5e-12
7.200	1.0058259159	6.4e-12
7.210	1.0062525301	6.4e-12
7.220	1.0066794439	6.4e-12
7.230	1.0071066540	6.3e-12
7.240	1.0075341572	6.3e-12
7.250	1.0079619501	6.3e-12
7.260	1.0083900296	6.3e-12
7.270	1.0088183924	6.2e-12
7.280	1.0092470352	6.2e-12
7.290	1.0096759550	6.2e-12
7.300	1.0101051486	6.1e-12
7.310	1.0105346128	6.1e-12
7.320	1.0109643445	6.1e-12
7.330	1.0113943407	6.0e-12
7.340	1.0118245983	6.0e-12
7.350	1.0122551141	6.0e-12
7.360	1.0126858853	6.0e-12
7.370	1.0131169087	5.9e-12
7.380	1.0135481815	5.9e-12
7.390	1.0139797006	5.9e-12
7.400	1.0144114631	5.8e-12
7.410	1.0148434660	5.8e-12
7.420	1.0152757066	5.8e-12
7.430	1.0157081818	5.8e-12
7.440	1.0161408888	5.7e-12
7.450	1.0165738248	5.7e-12
7.460	1.0170069869	5.7e-12
7.470	1.0174403723	5.7e-12
7.480	1.0178739783	5.6e-12
7.490	1.0183078021	5.6e-12
7.500	1.0187418409	5.6e-12
7.510	1.0191760920	5.6e-12
7.520	1.0196105526	5.5e-12
7.530	1.0200452202	5.5e-12
7.540	1.0204800919	5.5e-12
7.550	1.0209151651	5.5e-12
7.560	1.0213504373	5.4e-12
7.570	1.0217859057	5.4e-12
7.580	1.0222215678	5.4e-12
7.590	1.0226574210	5.3e-12
7.600	1.0230934626	5.3e-12
7.610	1.0235296902	5.3e-12
7.620	1.0239661012	5.3e-12
7.630	1.0244026930	5.3e-12
7.640	1.0248394633	5.2e-12
7.650	1.0252764094	5.2e-12
7.660	1.0257135289	5.2e-12
7.670	1.0261508194	5.2e-12
7.680	1.0265882783	5.1e-12
7.690	1.0270259034	5.1e-12
7.700	1.0274636921	5.1e-12
7.710	1.0279016422	5.1e-12
7.720	1.0283397511	5.0e-12
7.730	1.0287780165	5.0e-12
7.740	1.0292164362	5.0e-12
7.750	1.0296550077	5.0e-12
7.760	1.0300937288	5.0e-12
7.770	1.0305325971	4.9e-12
7.780	1.0309716103	4.9e-12
7.790	1.0314107663	4.9e-12
7.800	1.0318500627	4.9e-12
7.810	1.0322894972	4.8e-12
7.820	1.0327290678	4.8e-12
7.830	1.0331687720	4.8e-12
7.840	1.0336086078	4.8e-12
7.850	1.0340485730	4.8e-12
7.860	1.0344886654	4.7e-12
7.870	1.0349288828	4.7e-12
7.880	1.0353692231	4.7e-12
7.890	1.0358096841	4.7e-12
7.900	1.0362502638	4.7e-12
7.910	1.0366909600	4.6e-12
7.920	1.0371317707	4.6e-12
7.930	1.0375726938	4.6e-12
7.940	1.0380137271	4.6e-12
7.950	1.0384548688	4.6e-12
7.960	1.0388961166	4.5e-12
7.970	1.0393374687	4.5e-12
7.980	1.0397789229	4.5e-12
7.990	1.0402204773	4.5e-12
8.000	1.0406621300	4.5e-12
8.010	1.0411038789	4.4e-12
8.020	1.0415457220	4.4e-12
8.030	1.0419876575	4.4e-12
8.040	1.0424296834	4.4e-12
8.050	1.0428717977	4.4e-12
8.060	1.0433139986	4.3e-12
8.070	1.0437562842	4.3e-12
8.080	1.0441986525	4.3e-12
8.090	1.0446411017	4.3e-12
8.100	1.0450836299	4.3e-12
8.110	1.0455262353	4.2e-12
8.120	1.0459689161	4.2e-12
8.130	1.0464116703	4.2e-12
8.140	1.0468544963	4.2e-12
8.150	1.0472973921	4.2e-12
8.160	1.0477403560	4.2e-12
8.170	1.0481833862	4.1e-12
8.180	1.0486264810	4.1e-12
8.190	1.0490696385	4.1e-12
8.200	1.0495128570	4.1e-12
8.210	1.0499561348	4.1e-12
8.220	1.0503994701	4.1e-12
8.230	1.0508428613	4.0e-12
8.240	1.0512863066	4.0e-12
8.250	1.0517298043	4.0e-12
8.260	1.0521733527	4.0e-12
8.270	1.0526169502	4.0e-12
8.280	1.0530605951	4.0e-12
8.290	1.0535042857	3.9e-12
8.300	1.0539480204	3.9e-12
8.310	1.0543917976	3.9e-12
8.320	1.0548356156	3.9e-12
8.330	1.0552794728	3.9e-12
8.340	1.0557233676	3.9e-12
8.350	1.0561672984	3.8e-12
8.360	1.0566112636	3.8e-12
8.370	1.0570552617	3.8e-12
8.380	1.0574992911	3.8e-12
8.390	1.0579433501	3.8e-12
8.400	1.0583874374	3.8e-12
8.410	1.0588315513	3.7e-12
8.420	1.0592756903	3.7e-12
8.430	1.0597198529	3.7e-12
8.440	1.0601640375	3.7e-12
8.450	1.0606082428	3.7e-12
8.460	1.0610524671	3.7e-12
8.470	1.0614967090	3.7e-12
8.480	1.0619409671	3.6e-12
8.490	1.0623852398	3.6e-12
8.500	1.0628295257	3.6e-12
8.510	1.0632738233	3.6e-12
8.520	1.0637181313	3.6e-12
8.530	1.0641624482	3.6e-12
8.540	1.0646067725	3.6e-12
8.550	1.0650511029	3.5e-12
8.560	1.0654954380	3.5e-12
8.570	1.0659397763	3.5e-12
8.580	1.0663841164	3.5e-12
8.590	1.0668284571	3.5e-12
8.600	1.0672727969	3.5e-12
8.610	1.0677171344	3.5e-12
8.620	1.0681614683	3.4e-12
8.630	1.0686057973	3.4e-12
8.640	1.0690501200	3.4e-12
8.650	1.0694944351	3.4e-12
8.660	1.0699387412	3.4e-12
8.670	1.0703830371	3.4e-12
8.680	1.0708273215	3.4e-12
8.690	1.0712715930	3.4e-12
8.700	1.0717158503	3.3e-12
8.710	1.0721600923	3.3e-12
8.720	1.0726043175	3.3e-12
8.730	1.0730485247	3.3e-12
8.740	1.0734927128	3.3e-12
8.750	1.0739368803	3.3e-12
