T[MeV]	f_value	f_error
1.620	8.8774263008	1.1e-10
1.630	8.5450742883	8.2e-10
1.640	8.2307838679	7.6e-10
1.650	7.9333514256	7.0e-10
1.660	7.6516668438	7.5e-10
1.670	7.3847052908	7.0e-10
1.680	7.1315198083	6.4e-10
1.690	6.8912346139	5.9e-10
1.700	6.6630390418	5.5e-10
1.710	6.4461820566	5.1e-10
1.720	6.2399672793	4.7e-10
1.730	6.0437484750	4.4e-10
1.740	5.8569254538	4.1e-10
1.750	5.6789403444	3.8e-10
1.760	5.5092742033	3.5e-10
1.770	5.3474439257	3.3e-10
1.780	5.1929994301	3.0e-10
1.790	5.0455210881	4.9e-10
1.800	4.9046173777	4.6e-10
1.810	4.7699227383	4.3e-10
1.820	4.6410956075	4.0e-10
1.830	4.5178166240	3.7e-10
1.840	4.3997869806	3.5e-10
1.850	4.2867269133	3.3e-10
1.860	4.1783743149	3.1e-10
1.870	4.0744834607	2.9e-10
1.880	3.9748238377	2.7e-10
1.890	3.8791790666	2.5e-10
1.900	3.7873459100	2.4e-10
1.910	3.6991333579	2.2e-10
1.920	3.6143617846	2.1e-10
1.930	3.5328621707	2.0e-10
1.940	3.4544753848	1.9e-10
1.950	3.3790515195	1.7e-10
1.960	3.3064492773	1.6e-10
1.970	3.2365354027	1.6e-10
1.980	3.1691841560	1.5e-10
1.990	3.1042768258	1.4e-10
2.000	3.0417012773	1.3e-10
2.010	2.9813515325	1.2e-10
2.020	2.9231273815	1.2e-10
2.030	2.8669340204	1.1e-10
2.040	2.8126817151	1.1e-10
2.050	2.7602854891	1.0e-10
2.060	2.7096648323	9.5e-11
2.070	2.6607434300	9.0e-11
2.080	2.6134489105	8.5e-11
2.090	2.5677126097	8.1e-11
2.100	2.5234693520	7.7e-11
2.110	2.4806572448	7.3e-11
2.120	2.4392174877	7.0e-11
2.130	2.3990941936	6.6e-11
2.140	2.3602342215	6.3e-11
2.150	2.3225870203	6.0e-11
2.160	2.2861044826	5.7e-11
2.170	2.2507408078	5.5e-11
2.180	2.2164523739	5.2e-11
2.190	2.1831976171	5.0e-11
2.200	2.1509369191	4.7e-11
2.210	2.1196325018	4.5e-11
2.220	2.0892483275	4.3e-11
2.230	2.0597500059	4.1e-11
2.240	2.0311047070	4.0e-11
2.250	2.0032810780	3.8e-11
2.260	1.9762491667	1.9e-10
2.270	1.9499803484	1.7e-10
2.280	1.9244472574	1.6e-10
2.290	1.8996237223	1.5e-10
2.300	1.8754847059	1.3e-10
2.310	1.8520062472	1.3e-10
2.320	1.8291654082	1.2e-10
2.330	1.8069402221	1.1e-10
2.340	1.7853096461	1.0e-10
2.350	1.7642535156	9.7e-11
2.360	1.7437525017	9.5e-11
2.370	1.7237880703	9.3e-11
2.380	1.7043424445	9.1e-11
2.390	1.6853985680	9.0e-11
2.400	1.6669400710	8.9e-11
2.410	1.6489512382	8.8e-11
2.420	1.6314169777	8.8e-11
2.430	1.6143227924	1.6e-10
2.440	1.5976547527	1.5e-10
2.450	1.5813994699	1.5e-10
2.460	1.5655440720	1.4e-10
2.470	1.5500761805	1.4e-10
2.480	1.5349838878	1.3e-10
2.490	1.5202557363	1.3e-10
2.500	1.5058806986	1.2e-10
2.510	1.4918481585	1.2e-10
2.520	1.4781478930	1.1e-10
2.530	1.4647700549	1.1e-10
2.540	1.4517051572	1.0e-10
2.550	1.4389440570	9.9e-11
2.560	1.4264779410	9.5e-11
2.570	1.4142983119	9.2e-11
2.580	1.4023969745	8.8e-11
2.590	1.3907660234	8.5e-11
2.600	1.3793978310	8.2e-11
2.610	1.3682850357	7.9e-11
2.620	1.3574205313	7.7e-11
2.630	1.3467974564	7.4e-11
2.640	1.3364091843	7.1e-11
2.650	1.3262493139	6.9e-11
2.660	1.3163116604	6.7e-11
2.670	1.3065902468	6.4e-11
2.680	1.2970792954	6.2e-11
2.690	1.2877732203	6.0e-11
2.700	1.2786666197	5.8e-11
2.710	1.2697542689	5.6e-11
2.720	1.2610311130	5.4e-11
2.730	1.2524922610	5.3e-11
2.740	1.2441329790	5.1e-11
2.750	1.2359486845	4.9e-11
2.760	1.2279349408	4.8e-11
2.770	1.2200874509	4.6e-11
2.780	1.2124020531	4.5e-11
2.790	1.2048747155	4.3e-11
2.800	1.1975015311	4.2e-11
2.810	1.1902787136	4.1e-11
2.820	1.1832025926	4.0e-11
2.830	1.1762696098	3.8e-11
2.840	1.1694763145	3.7e-11
2.850	1.1628193601	3.6e-11
2.860	1.1562955001	3.5e-11
2.870	1.1499015849	3.4e-11
2.880	1.1436345579	3.3e-11
2.890	1.1374914526	3.2e-11
2.900	1.1314693893	3.1e-11
2.910	1.1255655722	3.0e-11
2.920	1.1197772864	2.9e-11
2.930	1.1141018949	2.9e-11
2.940	1.1085368366	2.8e-11
2.950	1.1030796229	2.7e-11
2.960	1.0977278358	2.6e-11
2.970	1.0924791253	2.6e-11
2.980	1.0873312072	2.5e-11
2.990	1.0822818609	2.4e-11
3.000	1.0773289273	2.4e-11
3.010	1.0724703066	2.3e-11
3.020	1.0677039566	2.2e-11
3.030	1.0630278908	2.2e-11
3.040	1.0584401763	2.1e-11
3.050	1.0539389326	2.1e-11
3.060	1.0495223293	2.0e-11
3.070	1.0451885849	2.0e-11
3.080	1.0409359652	1.9e-11
3.090	1.0367627817	1.9e-11
3.100	1.0326673901	1.8e-11
3.110	1.0286481892	1.8e-11
3.120	1.0247036193	1.7e-11
3.130	1.0208321610	1.7e-11
3.140	1.0170323338	1.6e-11
3.150	1.0133026953	1.6e-11
3.160	1.0096418396	1.6e-11
3.170	1.0060483964	1.5e-11
3.180	1.0025210300	1.5e-11
3.190	0.9990584381	1.5e-11
3.200	0.9956593507	1.4e-11
3.210	0.9923225295	1.4e-11
3.220	0.9890467667	1.4e-11
3.230	0.9858308841	1.3e-11
3.240	0.9826737322	1.3e-11
3.250	0.9795741896	1.3e-11
3.260	0.9765311620	1.2e-11
3.270	0.9735435813	1.2e-11
3.280	0.9706104050	1.2e-11
3.290	0.9677306156	1.2e-11
3.300	0.9649032195	1.1e-11
3.310	0.9621272467	1.1e-11
3.320	0.9594017500	1.1e-11
3.330	0.9567258042	1.1e-11
3.340	0.9540985057	1.0e-11
3.350	0.9515189717	1.0e-11
3.360	0.9489863400	9.9e-12
3.370	0.9464997678	9.7e-12
3.380	0.9440584318	9.5e-12
3.390	0.9416615274	9.3e-12
3.400	0.9393082679	9.1e-12
3.410	0.9369978847	8.9e-12
3.420	0.9347296260	8.7e-12
3.430	0.9325027571	8.5e-12
3.440	0.9303165593	8.4e-12
3.450	0.9281703300	9.2e-11
3.460	0.9260633819	9.0e-11
3.470	0.9239950429	8.9e-11
3.480	0.9219646552	8.7e-11
3.490	0.9199715756	8.5e-11
3.500	0.9180151746	8.4e-11
3.510	0.9160948363	8.2e-11
3.520	0.9142099579	8.1e-11
3.530	0.9123599495	7.9e-11
3.540	0.9105442336	7.8e-11
3.550	0.9087622450	7.7e-11
3.560	0.9070134302	7.5e-11
3.570	0.9052972474	7.4e-11
3.580	0.9036131661	7.3e-11
3.590	0.9019606668	7.1e-11
3.600	0.9003392405	7.0e-11
3.610	0.8987483888	6.9e-11
3.620	0.8971876237	6.8e-11
3.630	0.8956564667	6.7e-11
3.640	0.8941544493	6.6e-11
3.650	0.8926811124	6.4e-11
3.660	0.8912360061	6.3e-11
3.670	0.8898186895	6.2e-11
3.680	0.8884287305	6.1e-11
3.690	0.8870657056	6.0e-11
3.700	0.8857291995	5.9e-11
3.710	0.8844188052	5.8e-11
3.720	0.8831341237	5.7e-11
3.730	0.8818747638	5.7e-11
3.740	0.8806403417	5.6e-11
3.750	0.8794304812	5.5e-11
3.760	0.8782448133	5.4e-11
3.770	0.8770829760	5.3e-11
3.780	0.8759446144	5.2e-11
3.790	0.8748293800	5.1e-11
3.800	0.8737369314	5.1e-11
3.810	0.8726669331	5.0e-11
3.820	0.8716190563	4.9e-11
3.830	0.8705929782	4.8e-11
3.840	0.8695883819	4.8e-11
3.850	0.8686049566	4.7e-11
3.860	0.8676423971	4.6e-11
3.870	0.8667004038	4.5e-11
3.880	0.8657786827	4.5e-11
3.890	0.8648769451	4.4e-11
3.900	0.8639949074	4.3e-11
3.910	0.8631322914	4.3e-11
3.920	0.8622888238	4.2e-11
3.930	0.8614642361	4.2e-11
3.940	0.8606582647	4.1e-11
3.950	0.8598706508	4.0e-11
3.960	0.8591011401	4.0e-11
3.970	0.8583494826	3.9e-11
3.980	0.8576154330	3.9e-11
3.990	0.8568987501	3.8e-11
4.000	0.8561991971	3.8e-11
4.010	0.8555165412	3.7e-11
4.020	0.8548505535	3.7e-11
4.030	0.8542010093	3.6e-11
4.040	0.8535676877	3.6e-11
4.050	0.8529503714	3.5e-11
4.060	0.8523488470	3.5e-11
4.070	0.8517629047	3.4e-11
4.080	0.8511923383	3.4e-11
4.090	0.8506369448	3.3e-11
4.100	0.8500965250	3.3e-11
4.110	0.8495708827	3.2e-11
4.120	0.8490598253	3.2e-11
4.130	0.8485631630	3.2e-11
4.140	0.8480807095	3.1e-11
4.150	0.8476122813	3.1e-11
4.160	0.8471576982	3.0e-11
4.170	0.8467167827	3.0e-11
4.180	0.8462893603	3.0e-11
4.190	0.8458752593	2.9e-11
4.200	0.8454743108	2.9e-11
4.210	0.8450863486	2.8e-11
4.220	0.8447112092	2.8e-11
4.230	0.8443487317	2.8e-11
4.240	0.8439987578	2.7e-11
4.250	0.8436611316	2.7e-11
4.260	0.8433356998	2.7e-11
4.270	0.8430223115	2.6e-11
4.280	0.8427208181	2.6e-11
4.290	0.8424310734	2.6e-11
4.300	0.8421529334	2.5e-11
4.310	0.8418862563	2.5e-11
4.320	0.8416309027	2.5e-11
4.330	0.8413867353	2.5e-11
4.340	0.8411536186	2.4e-11
4.350	0.8409314196	2.4e-11
4.360	0.8407200071	2.4e-11
4.370	0.8405192520	2.3e-11
4.380	0.8403290269	2.3e-11
4.390	0.8401492067	2.3e-11
4.400	0.8399796680	2.3e-11
4.410	0.8398202892	2.2e-11
4.420	0.8396709506	2.2e-11
4.430	0.8395315342	2.2e-11
4.440	0.8394019239	2.2e-11
4.450	0.8392820052	2.1e-11
4.460	0.8391716653	2.1e-11
4.470	0.8390707930	2.1e-11
4.480	0.8389792789	2.1e-11
4.490	0.8388970151	2.0e-11
4.500	0.8388238952	2.0e-11
4.510	0.8387598144	2.0e-11
4.520	0.8387046694	2.0e-11
4.530	0.8386583585	1.9e-11
4.540	0.8386207813	1.9e-11
4.550	0.8385918389	1.9e-11
4.560	0.8385714338	1.9e-11
4.570	0.8385594699	1.9e-11
4.580	0.8385558524	1.8e-11
4.590	0.8385604880	1.8e-11
4.600	0.8385732845	1.8e-11
4.610	0.8385941512	1.8e-11
4.620	0.8386229984	1.8e-11
4.630	0.8386597380	1.8e-11
4.640	0.8387042827	1.7e-11
4.650	0.8387565468	1.7e-11
4.660	0.8388164456	1.7e-11
4.670	0.8388838955	1.7e-11
4.680	0.8389588141	1.7e-11
4.690	0.8390411203	1.6e-11
4.700	0.8391307338	1.6e-11
4.710	0.8392275756	1.6e-11
4.720	0.8393315677	1.6e-11
4.730	0.8394426332	1.6e-11
4.740	0.8395606961	1.6e-11
4.750	0.8396856816	1.5e-11
4.760	0.8398175157	1.5e-11
4.770	0.8399561256	1.5e-11
4.780	0.8401014393	1.5e-11
4.790	0.8402533857	1.5e-11
4.800	0.8404118949	1.5e-11
4.810	0.8405768977	1.5e-11
4.820	0.8407483258	1.4e-11
4.830	0.8409261120	1.4e-11
4.840	0.8411101897	1.4e-11
4.850	0.8413004933	1.4e-11
4.860	0.8414969581	1.4e-11
4.870	0.8416995202	1.4e-11
4.880	0.8419081164	1.4e-11
4.890	0.8421226844	1.3e-11
4.900	0.8423431628	1.3e-11
4.910	0.8425694908	1.3e-11
4.920	0.8428016084	1.3e-11
4.930	0.8430394566	1.3e-11
4.940	0.8432829768	1.3e-11
4.950	0.8435321113	1.3e-11
4.960	0.8437868032	1.3e-11
4.970	0.8440469961	1.3e-11
4.980	0.8443126346	1.2e-11
4.990	0.8445836637	1.2e-11
5.000	0.8448600291	1.2e-11
5.010	0.8451416775	1.2e-11
5.020	0.8454285559	1.2e-11
5.030	0.8457206120	1.2e-11
5.040	0.8460177944	1.3e-11
5.050	0.8463200519	1.3e-11
5.060	0.8466273344	1.5e-11
5.070	0.8469395921	1.1e-11
5.080	0.8472567758	1.5e-11
5.090	0.8475788370	1.3e-11
5.100	0.8479057278	1.2e-11
5.110	0.8482374008	1.2e-11
5.120	0.8485738091	1.2e-11
5.130	0.8489149066	1.1e-11
5.140	0.8492606475	1.1e-11
5.150	0.8496109867	1.1e-11
5.160	0.8499658795	1.1e-11
5.170	0.8503252819	1.1e-11
5.180	0.8506891503	1.1e-11
5.190	0.8510574415	1.1e-11
5.200	0.8514301130	1.0e-11
5.210	0.8518071228	1.0e-11
5.220	0.8521884293	1.0e-11
5.230	0.8525739913	1.0e-11
5.240	0.8529637682	1.0e-11
5.250	0.8533577199	9.8e-12
5.260	0.8537558067	9.7e-12
5.270	0.8541579893	9.6e-12
5.280	0.8545642290	9.6e-12
5.290	0.8549744873	9.5e-12
5.300	0.8553887264	9.4e-12
5.310	0.8558069087	9.3e-12
5.320	0.8562289972	9.3e-12
5.330	0.8566549553	9.2e-12
5.340	0.8570847468	9.1e-12
5.350	0.8575183356	9.0e-12
5.360	0.8579556866	9.0e-12
5.370	0.8583967646	8.9e-12
5.380	0.8588415349	8.8e-12
5.390	0.8592899633	8.8e-12
5.400	0.8597420160	8.7e-12
5.410	0.8601976594	8.6e-12
5.420	0.8606568603	8.6e-12
5.430	0.8611195860	8.5e-12
5.440	0.8615858041	8.4e-12
5.450	0.8620554825	8.4e-12
5.460	0.8625285895	8.3e-12
5.470	0.8630050936	8.2e-12
5.480	0.8634849640	8.2e-12
5.490	0.8639681698	8.1e-12
5.500	0.8644546807	8.0e-12
5.510	0.8649444667	8.0e-12
5.520	0.8654374980	7.9e-12
5.530	0.8659337452	7.9e-12
5.540	0.8664331792	7.8e-12
5.550	0.8669357713	7.7e-12
5.560	0.8674414929	7.7e-12
5.570	0.8679503160	7.6e-12
5.580	0.8684622125	7.6e-12
5.590	0.8689771550	7.5e-12
5.600	0.8694951161	7.5e-12
5.610	0.8700160688	7.4e-12
5.620	0.8705399864	7.4e-12
5.630	0.8710668423	7.3e-12
5.640	0.8715966106	7.3e-12
5.650	0.8721292651	7.2e-12
5.660	0.8726647804	7.1e-12
5.670	0.8732031310	7.1e-12
5.680	0.8737442917	7.0e-12
5.690	0.8742882378	7.0e-12
5.700	0.8748349447	6.9e-12
5.710	0.8753843879	6.9e-12
5.720	0.8759365434	6.9e-12
5.730	0.8764913874	6.8e-12
5.740	0.8770488961	6.8e-12
5.750	0.8776090462	6.7e-12
5.760	0.8781718146	6.7e-12
5.770	0.8787371784	6.6e-12
5.780	0.8793051148	6.6e-12
5.790	0.8798756014	6.5e-12
5.800	0.8804486161	6.5e-12
5.810	0.8810241366	6.4e-12
5.820	0.8816021414	6.4e-12
5.830	0.8821826088	6.3e-12
5.840	0.8827655174	6.3e-12
5.850	0.8833508461	6.3e-12
5.860	0.8839385739	6.2e-12
5.870	0.8845286801	6.2e-12
5.880	0.8851211441	6.1e-12
5.890	0.8857159457	6.1e-12
5.900	0.8863130647	6.1e-12
5.910	0.8869124810	6.0e-12
5.920	0.8875141751	6.0e-12
5.930	0.8881181273	5.9e-12
5.940	0.8887243183	5.9e-12
5.950	0.8893327288	5.9e-12
5.960	0.8899433399	5.8e-12
5.970	0.8905561327	5.8e-12
5.980	0.8911710887	5.7e-12
5.990	0.8917881893	5.7e-12
6.000	0.8924074163	5.7e-12
