T[MeV]	f_value	f_error
1.680	10.8344090210	9.2e-10
1.690	10.4529795793	8.5e-10
1.700	10.0910283960	7.9e-10
1.710	9.7473322091	7.3e-10
1.720	9.4207574701	6.8e-10
1.730	9.1102528937	6.3e-10
1.740	8.8148426937	5.8e-10
1.750	8.5336204370	5.4e-10
1.760	8.2657434521	5.0e-10
1.770	8.0104277398	4.7e-10
1.780	7.7669433344	7.5e-10
1.790	7.5346100727	7.0e-10
1.800	7.3127937324	6.6e-10
1.810	7.1009025029	6.1e-10
1.820	6.8983837581	5.7e-10
1.830	6.7047211030	5.4e-10
1.840	6.5194316680	5.0e-10
1.850	6.3420636283	4.7e-10
1.860	6.1721939285	4.4e-10
1.870	6.0094261929	4.1e-10
1.880	5.8533888048	3.9e-10
1.890	5.7037331409	3.6e-10
1.900	5.5601319460	3.4e-10
1.910	5.4222778358	3.2e-10
1.920	5.2898819170	3.0e-10
1.930	5.1626725152	2.8e-10
1.940	5.0403939996	2.7e-10
1.950	4.9228056984	2.5e-10
1.960	4.8096808955	2.4e-10
1.970	4.7008059033	2.2e-10
1.980	4.5959792039	2.1e-10
1.990	4.4950106537	2.0e-10
2.000	4.3977207470	1.9e-10
2.010	4.3039399323	1.8e-10
2.020	4.2135079780	1.7e-10
2.030	4.1262733837	1.6e-10
2.040	4.0420928332	1.5e-10
2.050	3.9608306859	1.4e-10
2.060	3.8823585035	3.8e-10
2.070	3.8065546098	3.6e-10
2.080	3.7333036806	3.5e-10
2.090	3.6624963616	3.3e-10
2.100	3.5940289122	3.2e-10
2.110	3.5278028729	3.1e-10
2.120	3.4637247553	3.0e-10
2.130	3.4017057524	2.8e-10
2.140	3.3416614677	2.7e-10
2.150	3.2835116623	2.7e-10
2.160	3.2271800184	2.6e-10
2.170	3.1725939173	3.1e-10
2.180	3.1196842323	3.0e-10
2.190	3.0683851345	2.8e-10
2.200	3.0186339104	2.7e-10
2.210	2.9703707914	2.6e-10
2.220	2.9235387937	2.5e-10
2.230	2.8780835673	2.4e-10
2.240	2.8339532559	2.3e-10
2.250	2.7910983631	2.2e-10
2.260	2.7494716287	2.1e-10
2.270	2.7090279110	2.5e-10
2.280	2.6697240764	4.8e-11
2.290	2.6315188961	4.6e-11
2.300	2.5943729479	4.4e-11
2.310	2.5582485247	4.2e-11
2.320	2.5231095472	9.3e-11
2.330	2.4889214823	2.4e-10
2.340	2.4556512664	2.2e-10
2.350	2.4232672322	2.1e-10
2.360	2.3917390399	1.9e-10
2.370	2.3610376130	1.8e-10
2.380	2.3311350763	1.6e-10
2.390	2.3020046986	1.5e-10
2.400	2.2736208375	1.4e-10
2.410	2.2459588882	1.3e-10
2.420	2.2189952340	1.2e-10
2.430	2.1927072002	1.1e-10
2.440	2.1670730103	2.2e-10
2.450	2.1420717443	2.1e-10
2.460	2.1176832993	2.0e-10
2.470	2.0938883526	1.9e-10
2.480	2.0706683257	1.8e-10
2.490	2.0480053512	1.8e-10
2.500	2.0258822409	1.7e-10
2.510	2.0042824554	1.6e-10
2.520	1.9831900757	1.6e-10
2.530	1.9625897755	1.5e-10
2.540	1.9424667960	1.4e-10
2.550	1.9228069208	1.4e-10
2.560	1.9035964526	1.3e-10
2.570	1.8848221911	1.3e-10
2.580	1.8664714117	1.2e-10
2.590	1.8485318457	1.2e-10
2.600	1.8309916607	1.1e-10
2.610	1.8138394426	1.1e-10
2.620	1.7970641784	1.1e-10
2.630	1.7806552393	1.0e-10
2.640	1.7646023652	1.0e-10
2.650	1.7488956496	9.6e-11
2.660	1.7335255253	9.3e-11
2.670	1.7184827506	9.0e-11
2.680	1.7037583966	8.7e-11
2.690	1.6893438341	8.4e-11
2.700	1.6752307227	8.1e-11
2.710	1.6614109985	7.9e-11
2.720	1.6478768639	7.6e-11
2.730	1.6346207770	7.4e-11
2.740	1.6216354418	7.1e-11
2.750	1.6089137986	6.9e-11
2.760	1.5964490153	6.7e-11
2.770	1.5842344783	6.5e-11
2.780	1.5722637848	6.3e-11
2.790	1.5605307342	6.1e-11
2.800	1.5490293213	5.9e-11
2.810	1.5377537283	5.7e-11
2.820	1.5266983187	5.6e-11
2.830	1.5158576299	5.4e-11
2.840	1.5052263671	5.2e-11
2.850	1.4947993974	5.1e-11
2.860	1.4845717437	4.9e-11
2.870	1.4745385795	4.8e-11
2.880	1.4646952228	4.7e-11
2.890	1.4550371317	4.5e-11
2.900	1.4455598990	4.4e-11
2.910	1.4362592478	4.3e-11
2.920	1.4271310266	4.2e-11
2.930	1.4181712051	4.0e-11
2.940	1.4093758701	3.9e-11
2.950	1.4007412213	3.8e-11
2.960	1.3922635677	3.7e-11
2.970	1.3839393234	3.6e-11
2.980	1.3757650046	3.5e-11
2.990	1.3677372258	3.4e-11
3.000	1.3598526967	3.3e-11
3.010	1.3521082188	3.2e-11
3.020	1.3445006825	3.2e-11
3.030	1.3370270644	3.1e-11
3.040	1.3296844239	3.0e-11
3.050	1.3224699010	2.9e-11
3.060	1.3153807136	2.8e-11
3.070	1.3084141547	2.8e-11
3.080	1.3015675902	2.7e-11
3.090	1.2948384568	2.6e-11
3.100	1.2882242591	2.6e-11
3.110	1.2817225681	2.5e-11
3.120	1.2753310188	2.4e-11
3.130	1.2690473082	2.4e-11
3.140	1.2628691934	2.3e-11
3.150	1.2567944898	2.3e-11
3.160	1.2508210691	2.2e-11
3.170	1.2449468579	2.2e-11
3.180	1.2391698357	2.1e-11
3.190	1.2334880333	2.1e-11
3.200	1.2278995315	2.0e-11
3.210	1.2224024595	2.0e-11
3.220	1.2169949933	1.9e-11
3.230	1.2116753544	1.9e-11
3.240	1.2064418083	1.8e-11
3.250	1.2012926636	1.8e-11
3.260	1.1962262704	1.8e-11
3.270	1.1912410190	1.7e-11
3.280	1.1863353390	1.7e-11
3.290	1.1815076981	1.6e-11
3.300	1.1767566007	1.6e-11
3.310	1.1720805873	1.6e-11
3.320	1.1674782332	1.5e-11
3.330	1.1629481474	1.5e-11
3.340	1.1584889720	1.5e-11
3.350	1.1540993810	1.4e-11
3.360	1.1497780793	1.4e-11
3.370	1.1455238022	1.4e-11
3.380	1.1413353143	1.3e-11
3.390	1.1372114087	1.3e-11
3.400	1.1331509062	1.3e-11
3.410	1.1291526547	1.3e-11
3.420	1.1252155282	1.2e-11
3.430	1.1213384264	1.2e-11
3.440	1.1175202737	1.2e-11
3.450	1.1137600186	1.2e-11
3.460	1.1100566335	1.1e-11
3.470	1.1064091131	1.1e-11
3.480	1.1028164749	1.1e-11
3.490	1.0992777577	1.1e-11
3.500	1.0957920218	1.1e-11
3.510	1.0923583476	1.0e-11
3.520	1.0889758359	1.0e-11
3.530	1.0856436067	9.9e-12
3.540	1.0823607992	9.8e-12
3.550	1.0791265710	9.6e-12
3.560	1.0759400977	9.4e-12
3.570	1.0728005726	9.2e-12
3.580	1.0697072058	9.0e-12
3.590	1.0666592245	1.1e-10
3.600	1.0636558717	1.0e-10
3.610	1.0606964065	1.0e-10
3.620	1.0577801034	1.0e-10
3.630	1.0549062520	9.9e-11
3.640	1.0520741565	9.7e-11
3.650	1.0492831354	9.6e-11
3.660	1.0465325212	9.4e-11
3.670	1.0438216600	9.2e-11
3.680	1.0411499112	9.1e-11
3.690	1.0385166472	8.9e-11
3.700	1.0359212529	8.8e-11
3.710	1.0333631258	8.7e-11
3.720	1.0308416750	8.5e-11
3.730	1.0283563219	8.4e-11
3.740	1.0259064989	8.3e-11
3.750	1.0234916498	8.1e-11
3.760	1.0211112294	8.0e-11
3.770	1.0187647031	7.9e-11
3.780	1.0164515466	7.7e-11
3.790	1.0141712459	7.6e-11
3.800	1.0119232969	7.5e-11
3.810	1.0097072052	7.4e-11
3.820	1.0075224860	7.3e-11
3.830	1.0053686637	7.2e-11
3.840	1.0032452715	7.1e-11
3.850	1.0011518517	7.0e-11
3.860	0.9990879554	6.9e-11
3.870	0.9970531416	6.8e-11
3.880	0.9950469782	6.7e-11
3.890	0.9930690406	6.6e-11
3.900	0.9911189125	6.5e-11
3.910	0.9891961850	6.4e-11
3.920	0.9873004570	6.3e-11
3.930	0.9854313345	6.2e-11
3.940	0.9835884310	6.1e-11
3.950	0.9817713667	6.0e-11
3.960	0.9799797690	5.9e-11
3.970	0.9782132719	5.8e-11
3.980	0.9764715160	5.8e-11
3.990	0.9747541483	5.7e-11
4.000	0.9730608223	5.6e-11
4.010	0.9713911974	5.5e-11
4.020	0.9697449392	5.4e-11
4.030	0.9681217192	5.4e-11
4.040	0.9665212147	5.3e-11
4.050	0.9649431086	5.2e-11
4.060	0.9633870894	5.2e-11
4.070	0.9618528510	5.1e-11
4.080	0.9603400926	5.0e-11
4.090	0.9588485186	5.0e-11
4.100	0.9573778385	4.9e-11
4.110	0.9559277668	4.8e-11
4.120	0.9544980228	4.8e-11
4.130	0.9530883307	4.7e-11
4.140	0.9516984193	4.6e-11
4.150	0.9503280220	4.6e-11
4.160	0.9489768768	4.5e-11
4.170	0.9476447258	4.5e-11
4.180	0.9463313158	4.4e-11
4.190	0.9450363976	4.3e-11
4.200	0.9437597261	4.3e-11
4.210	0.9425010604	4.2e-11
4.220	0.9412601634	4.2e-11
4.230	0.9400368021	4.1e-11
4.240	0.9388307472	4.1e-11
4.250	0.9376417731	4.0e-11
4.260	0.9364696580	4.0e-11
4.270	0.9353141836	3.9e-11
4.280	0.9341751351	3.9e-11
4.290	0.9330523012	3.8e-11
4.300	0.9319454740	3.8e-11
4.310	0.9308544489	3.7e-11
4.320	0.9297790247	3.7e-11
4.330	0.9287190030	3.7e-11
4.340	0.9276741890	3.6e-11
4.350	0.9266443908	3.6e-11
4.360	0.9256294193	3.5e-11
4.370	0.9246290888	3.5e-11
4.380	0.9236432160	3.4e-11
4.390	0.9226716208	3.4e-11
4.400	0.9217141258	3.4e-11
4.410	0.9207705563	3.3e-11
4.420	0.9198407403	3.3e-11
4.430	0.9189245086	3.3e-11
4.440	0.9180216942	3.2e-11
4.450	0.9171321331	3.2e-11
4.460	0.9162556635	3.1e-11
4.470	0.9153921262	3.1e-11
4.480	0.9145413643	3.1e-11
4.490	0.9137032232	3.0e-11
4.500	0.9128775508	3.0e-11
4.510	0.9120641973	3.0e-11
4.520	0.9112630148	2.9e-11
4.530	0.9104738580	2.9e-11
4.540	0.9096965835	2.9e-11
4.550	0.9089310501	2.8e-11
4.560	0.9081771186	2.8e-11
4.570	0.9074346521	2.8e-11
4.580	0.9067035153	2.8e-11
4.590	0.9059835751	2.7e-11
4.600	0.9052747004	2.7e-11
4.610	0.9045767620	2.7e-11
4.620	0.9038896322	2.6e-11
4.630	0.9032131857	2.6e-11
4.640	0.9025472985	2.6e-11
4.650	0.9018918487	2.6e-11
4.660	0.9012467159	2.5e-11
4.670	0.9006117817	2.5e-11
4.680	0.8999869292	2.5e-11
4.690	0.8993720430	2.5e-11
4.700	0.8987670096	2.4e-11
4.710	0.8981717170	2.4e-11
4.720	0.8975860547	2.4e-11
4.730	0.8970099137	2.4e-11
4.740	0.8964431869	2.3e-11
4.750	0.8958857681	2.3e-11
4.760	0.8953375529	2.3e-11
4.770	0.8947984385	2.3e-11
4.780	0.8942683231	2.2e-11
4.790	0.8937471066	2.2e-11
4.800	0.8932346902	2.2e-11
4.810	0.8927309763	2.2e-11
4.820	0.8922358689	2.2e-11
4.830	0.8917492731	2.1e-11
4.840	0.8912710953	2.1e-11
4.850	0.8908012432	2.1e-11
4.860	0.8903396258	2.1e-11
4.870	0.8898861531	2.1e-11
4.880	0.8894407366	2.0e-11
4.890	0.8890032887	2.0e-11
4.900	0.8885737232	2.0e-11
4.910	0.8881519549	2.0e-11
4.920	0.8877378997	2.0e-11
4.930	0.8873314747	1.9e-11
4.940	0.8869325981	1.9e-11
4.950	0.8865411890	1.9e-11
4.960	0.8861571678	1.9e-11
4.970	0.8857804557	1.9e-11
4.980	0.8854109751	1.9e-11
4.990	0.8850486493	1.8e-11
5.000	0.8846934027	1.8e-11
5.010	0.8843451606	1.8e-11
5.020	0.8840038491	1.8e-11
5.030	0.8836693956	1.8e-11
5.040	0.8833417280	1.8e-11
5.050	0.8830207756	1.7e-11
5.060	0.8827064682	1.7e-11
5.070	0.8823987366	1.7e-11
5.080	0.8820975126	1.7e-11
5.090	0.8818027288	1.7e-11
5.100	0.8815143184	1.7e-11
5.110	0.8812322159	1.7e-11
5.120	0.8809563561	1.6e-11
5.130	0.8806866751	1.6e-11
5.140	0.8804231095	1.6e-11
5.150	0.8801655967	1.6e-11
5.160	0.8799140749	1.6e-11
5.170	0.8796684832	1.6e-11
5.180	0.8794287613	1.6e-11
5.190	0.8791948496	1.5e-11
5.200	0.8789666893	1.5e-11
5.210	0.8787442225	1.5e-11
5.220	0.8785273916	1.5e-11
5.230	0.8783161400	1.5e-11
5.240	0.8781104118	1.5e-11
5.250	0.8779101515	1.5e-11
5.260	0.8777153046	1.5e-11
5.270	0.8775258170	1.4e-11
5.280	0.8773416354	1.4e-11
5.290	0.8771627071	1.4e-11
5.300	0.8769889800	1.4e-11
5.310	0.8768204026	1.4e-11
5.320	0.8766569240	1.4e-11
5.330	0.8764984940	1.4e-11
5.340	0.8763450630	1.4e-11
5.350	0.8761965818	1.4e-11
5.360	0.8760530020	1.3e-11
5.370	0.8759142756	1.3e-11
5.380	0.8757803551	1.3e-11
5.390	0.8756511939	1.3e-11
5.400	0.8755267456	1.3e-11
5.410	0.8754069644	1.3e-11
5.420	0.8752918052	1.3e-11
5.430	0.8751812232	1.3e-11
5.440	0.8750751743	1.3e-11
5.450	0.8749736148	1.3e-11
5.460	0.8748765014	1.2e-11
5.470	0.8747837916	1.2e-11
5.480	0.8746954431	1.2e-11
5.490	0.8746114141	1.2e-11
5.500	0.8745316635	1.2e-11
5.510	0.8744561505	1.2e-11
5.520	0.8743848347	1.2e-11
5.530	0.8743176763	1.2e-11
5.540	0.8742546358	1.2e-11
5.550	0.8741956743	1.2e-11
5.560	0.8741407532	1.2e-11
5.570	0.8740898344	1.1e-11
5.580	0.8740428803	1.1e-11
5.590	0.8739998535	1.1e-11
5.600	0.8739607172	1.1e-11
5.610	0.8739254349	1.1e-11
5.620	0.8738939706	1.1e-11
5.630	0.8738662886	1.1e-11
5.640	0.8738423537	1.1e-11
5.650	0.8738221310	1.1e-11
5.660	0.8738055860	1.1e-11
5.670	0.8737926845	1.1e-11
5.680	0.8737833928	1.1e-11
5.690	0.8737776775	1.1e-11
5.700	0.8737755056	1.0e-11
5.710	0.8737768445	1.0e-11
5.720	0.8737816618	1.0e-11
5.730	0.8737899255	1.0e-11
5.740	0.8738016040	1.0e-11
5.750	0.8738166660	1.0e-11
5.760	0.8738350805	1.0e-11
5.770	0.8738568171	1.0e-11
5.780	0.8738818452	9.9e-12
5.790	0.8739101350	1.0e-11
5.800	0.8739416568	1.0e-11
5.810	0.8739763812	1.0e-11
5.820	0.8740142792	1.1e-11
5.830	0.8740553221	1.2e-11
5.840	0.8740994814	9.5e-12
5.850	0.8741467290	9.4e-12
5.860	0.8741970371	1.1e-11
5.870	0.8742503780	1.1e-11
5.880	0.8743067246	1.0e-11
5.890	0.8743660497	9.9e-12
5.900	0.8744283269	9.7e-12
5.910	0.8744935295	9.5e-12
5.920	0.8745616314	9.4e-12
5.930	0.8746326069	9.3e-12
5.940	0.8747064301	9.2e-12
5.950	0.8747830758	9.1e-12
5.960	0.8748625189	9.0e-12
5.970	0.8749447345	9.0e-12
5.980	0.8750296980	8.9e-12
5.990	0.8751173851	8.8e-12
6.000	0.8752077717	8.7e-12
6.010	0.8753008340	8.5e-12
6.020	0.8753965482	8.4e-12
6.030	0.8754948911	8.4e-12
6.040	0.8755958395	8.3e-12
6.050	0.8756993705	8.3e-12
6.060	0.8758054614	8.2e-12
6.070	0.8759140898	8.2e-12
6.080	0.8760252334	8.1e-12
6.090	0.8761388702	8.1e-12
6.100	0.8762549785	8.0e-12
6.110	0.8763735367	8.0e-12
6.120	0.8764945233	7.9e-12
6.130	0.8766179173	7.9e-12
6.140	0.8767436977	7.8e-12
6.150	0.8768718438	7.8e-12
6.160	0.8770023350	7.7e-12
6.170	0.8771351511	7.7e-12
6.180	0.8772702718	7.6e-12
6.190	0.8774076772	7.6e-12
6.200	0.8775473477	7.6e-12
6.210	0.8776892636	7.5e-12
6.220	0.8778334056	7.5e-12
6.230	0.8779797545	7.4e-12
6.240	0.8781282914	7.4e-12
6.250	0.8782789973	7.3e-12
6.260	0.8784318538	7.3e-12
6.270	0.8785868423	7.2e-12
6.280	0.8787439446	7.2e-12
6.290	0.8789031425	7.2e-12
6.300	0.8790644182	7.1e-12
6.310	0.8792277540	7.1e-12
6.320	0.8793931321	7.0e-12
6.330	0.8795605353	7.0e-12
6.340	0.8797299462	7.0e-12
6.350	0.8799013477	6.9e-12
6.360	0.8800747231	6.9e-12
6.370	0.8802500553	6.8e-12
6.380	0.8804273280	6.8e-12
6.390	0.8806065245	6.8e-12
6.400	0.8807876287	6.7e-12
6.410	0.8809706243	6.7e-12
6.420	0.8811554954	6.7e-12
6.430	0.8813422261	6.6e-12
6.440	0.8815308007	6.6e-12
6.450	0.8817212037	6.5e-12
6.460	0.8819134196	6.5e-12
6.470	0.8821074332	6.5e-12
6.480	0.8823032294	6.4e-12
6.490	0.8825007931	6.4e-12
6.500	0.8827001095	6.4e-12
6.510	0.8829011639	6.3e-12
6.520	0.8831039417	6.3e-12
6.530	0.8833084285	6.3e-12
6.540	0.8835146100	6.2e-12
6.550	0.8837224719	6.2e-12
6.560	0.8839320003	6.2e-12
6.570	0.8841431811	6.1e-12
6.580	0.8843560006	6.1e-12
6.590	0.8845704451	6.1e-12
6.600	0.8847865011	6.0e-12
6.610	0.8850041551	6.0e-12
6.620	0.8852233938	6.0e-12
6.630	0.8854442041	5.9e-12
6.640	0.8856665728	5.9e-12
6.650	0.8858904870	5.9e-12
6.660	0.8861159339	5.8e-12
6.670	0.8863429007	5.8e-12
6.680	0.8865713748	5.8e-12
6.690	0.8868013438	5.8e-12
6.700	0.8870327952	5.7e-12
6.710	0.8872657167	5.7e-12
6.720	0.8875000963	5.7e-12
6.730	0.8877359217	5.6e-12
6.740	0.8879731812	5.6e-12
6.750	0.8882118627	5.6e-12
6.760	0.8884519547	5.5e-12
6.770	0.8886934453	5.5e-12
6.780	0.8889363232	5.5e-12
6.790	0.8891805768	5.5e-12
6.800	0.8894261948	5.4e-12
6.810	0.8896731659	5.4e-12
6.820	0.8899214791	5.4e-12
6.830	0.8901711233	5.4e-12
6.840	0.8904220874	5.3e-12
6.850	0.8906743608	5.3e-12
6.860	0.8909279325	5.3e-12
6.870	0.8911827920	5.3e-12
6.880	0.8914389286	5.2e-12
6.890	0.8916963319	5.2e-12
6.900	0.8919549914	5.2e-12
6.910	0.8922148969	5.1e-12
6.920	0.8924760381	5.1e-12
6.930	0.8927384050	5.1e-12
6.940	0.8930019874	5.1e-12
6.950	0.8932667753	5.1e-12
6.960	0.8935327590	5.0e-12
6.970	0.8937999287	5.0e-12
6.980	0.8940682745	5.0e-12
6.990	0.8943377870	5.0e-12
7.000	0.8946084565	4.9e-12
7.010	0.8948802735	4.9e-12
7.020	0.8951532288	4.9e-12
7.030	0.8954273129	4.9e-12
7.040	0.8957025167	4.8e-12
7.050	0.8959788310	4.8e-12
7.060	0.8962562467	4.8e-12
7.070	0.8965347549	4.8e-12
7.080	0.8968143466	4.7e-12
7.090	0.8970950129	4.7e-12
7.100	0.8973767451	4.7e-12
7.110	0.8976595345	4.7e-12
7.120	0.8979433724	4.7e-12
7.130	0.8982282504	4.6e-12
7.140	0.8985141598	4.6e-12
7.150	0.8988010923	4.6e-12
7.160	0.8990890395	4.6e-12
7.170	0.8993779932	4.6e-12
7.180	0.8996679451	4.5e-12
7.190	0.8999588872	4.5e-12
7.200	0.9002508112	4.5e-12
7.210	0.9005437092	4.5e-12
7.220	0.9008375733	4.5e-12
7.230	0.9011323956	4.4e-12
7.240	0.9014281682	4.4e-12
7.250	0.9017248834	4.4e-12
7.260	0.9020225335	4.4e-12
7.270	0.9023211109	4.4e-12
7.280	0.9026206080	4.3e-12
7.290	0.9029210173	4.3e-12
7.300	0.9032223314	4.3e-12
7.310	0.9035245428	4.3e-12
7.320	0.9038276443	4.3e-12
7.330	0.9041316285	4.2e-12
7.340	0.9044364884	4.2e-12
7.350	0.9047422166	4.2e-12
7.360	0.9050488062	4.2e-12
7.370	0.9053562500	4.2e-12
7.380	0.9056645412	4.2e-12
7.390	0.9059736727	4.1e-12
7.400	0.9062836377	4.1e-12
7.410	0.9065944295	4.1e-12
7.420	0.9069060411	4.1e-12
7.430	0.9072184660	4.1e-12
7.440	0.9075316974	4.0e-12
7.450	0.9078457288	4.0e-12
7.460	0.9081605536	4.0e-12
7.470	0.9084761653	4.0e-12
7.480	0.9087925575	4.0e-12
7.490	0.9091097237	4.0e-12
7.500	0.9094276577	3.9e-12
7.510	0.9097463531	3.9e-12
7.520	0.9100658036	3.9e-12
7.530	0.9103860031	3.9e-12
7.540	0.9107069454	3.9e-12
7.550	0.9110286244	3.9e-12
7.560	0.9113510341	3.9e-12
7.570	0.9116741685	3.8e-12
7.580	0.9119980215	3.8e-12
7.590	0.9123225873	3.8e-12
7.600	0.9126478599	3.8e-12
7.610	0.9129738337	3.8e-12
7.620	0.9133005027	3.8e-12
7.630	0.9136278613	3.7e-12
7.640	0.9139559038	3.7e-12
7.650	0.9142846245	3.7e-12
7.660	0.9146140178	3.7e-12
7.670	0.9149440781	3.7e-12
7.680	0.9152748000	3.7e-12
7.690	0.9156061779	3.7e-12
7.700	0.9159382064	3.6e-12
7.710	0.9162708802	3.6e-12
7.720	0.9166041938	3.6e-12
7.730	0.9169381420	3.6e-12
7.740	0.9172727194	3.6e-12
7.750	0.9176079209	3.6e-12
7.760	0.9179437413	3.6e-12
7.770	0.9182801754	3.5e-12
7.780	0.9186172180	3.5e-12
7.790	0.9189548642	3.5e-12
7.800	0.9192931088	3.5e-12
7.810	0.9196319470	3.5e-12
7.820	0.9199713736	3.5e-12
7.830	0.9203113839	3.5e-12
7.840	0.9206519728	3.4e-12
7.850	0.9209931356	3.4e-12
7.860	0.9213348674	3.4e-12
7.870	0.9216771635	3.4e-12
7.880	0.9220200190	3.4e-12
7.890	0.9223634294	3.4e-12
7.900	0.9227073899	3.4e-12
7.910	0.9230518959	3.4e-12
7.920	0.9233969428	3.3e-12
7.930	0.9237425260	3.3e-12
7.940	0.9240886410	3.3e-12
7.950	0.9244352832	3.3e-12
7.960	0.9247824483	3.3e-12
7.970	0.9251301317	3.3e-12
7.980	0.9254783290	3.3e-12
7.990	0.9258270360	3.3e-12
8.000	0.9261762482	3.2e-12
8.010	0.9265259614	3.2e-12
8.020	0.9268761712	3.2e-12
8.030	0.9272268734	3.2e-12
8.040	0.9275780638	3.2e-12
8.050	0.9279297383	3.2e-12
8.060	0.9282818926	3.2e-12
8.070	0.9286345226	3.2e-12
8.080	0.9289876243	3.2e-12
8.090	0.9293411936	3.1e-12
8.100	0.9296952264	3.1e-12
8.110	0.9300497188	3.1e-12
8.120	0.9304046668	3.1e-12
8.130	0.9307600663	3.1e-12
8.140	0.9311159136	3.1e-12
8.150	0.9314722047	3.1e-12
8.160	0.9318289357	3.1e-12
8.170	0.9321861029	3.1e-12
8.180	0.9325437023	3.0e-12
8.190	0.9329017303	3.0e-12
8.200	0.9332601830	9.3e-11
8.210	0.9336190568	9.3e-11
8.220	0.9339783480	9.2e-11
8.230	0.9343380528	9.2e-11
8.240	0.9346981676	9.1e-11
8.250	0.9350586889	9.1e-11
8.260	0.9354196129	9.1e-11
8.270	0.9357809362	9.0e-11
8.280	0.9361426552	9.0e-11
8.290	0.9365047663	9.0e-11
8.300	0.9368672662	8.9e-11
8.310	0.9372301512	8.9e-11
8.320	0.9375934180	8.9e-11
8.330	0.9379570632	8.8e-11
8.340	0.9383210833	8.8e-11
8.350	0.9386854749	8.8e-11
8.360	0.9390502348	8.7e-11
8.370	0.9394153596	8.7e-11
8.380	0.9397808459	8.7e-11
8.390	0.9401466906	8.6e-11
8.400	0.9405128904	8.6e-11
8.410	0.9408794419	8.6e-11
8.420	0.9412463421	8.5e-11
8.430	0.9416135877	8.5e-11
8.440	0.9419811755	8.5e-11
8.450	0.9423491025	8.4e-11
8.460	0.9427173654	8.4e-11
8.470	0.9430859612	8.4e-11
8.480	0.9434548868	8.3e-11
8.490	0.9438241392	8.3e-11
8.500	0.9441937152	9.4e-11
8.510	0.9445636120	9.4e-11
8.520	0.9449338264	9.3e-11
8.530	0.9453043556	9.3e-11
8.540	0.9456751965	9.3e-11
8.550	0.9460463463	9.2e-11
8.560	0.9464178019	9.2e-11
8.570	0.9467895606	9.2e-11
8.580	0.9471616195	9.1e-11
8.590	0.9475339756	9.5e-11
8.600	0.9479066261	9.4e-11
8.610	0.9482795683	9.4e-11
8.620	0.9486527994	9.4e-11
8.630	0.9490263165	9.3e-11
8.640	0.9494001169	9.3e-11
8.650	0.9497741979	9.3e-11
8.660	0.9501485567	9.2e-11
8.670	0.9505231906	9.2e-11
8.680	0.9508980970	9.1e-11
8.690	0.9512732732	9.1e-11
8.700	0.9516487165	9.1e-11
8.710	0.9520244244	9.0e-11
8.720	0.9524003941	9.0e-11
8.730	0.9527766231	9.0e-11
8.740	0.9531531088	8.9e-11
