T[MeV]	f_value	f_error
1.000	411.4468431339	1.7e-08
1.010	367.7268419473	1.7e-08
1.020	329.5819966965	1.7e-08
1.030	296.2015553237	1.6e-08
1.040	266.9056463424	1.6e-08
1.050	241.1222307305	1.5e-08
1.060	218.3684268832	1.4e-08
1.070	198.2353229394	1.2e-08
1.080	180.3755808819	1.1e-08
1.090	164.4932839231	1.0e-08
1.100	150.3355930037	9.2e-09
1.110	137.6858674246	8.3e-09
1.120	126.3579744942	7.4e-09
1.130	116.1915680021	6.6e-09
1.140	107.0481586793	5.9e-09
1.150	98.8078341357	5.2e-09
1.160	91.3665130576	4.6e-09
1.170	84.6336402052	4.1e-09
1.180	78.5302461701	3.6e-09
1.190	72.9873098298	3.2e-09
1.200	67.9443726964	2.8e-09
1.210	63.3483634521	2.5e-09
1.220	59.1525983359	2.2e-09
1.230	55.3159290312	1.9e-09
1.240	51.8020145917	1.7e-09
1.250	48.5786979266	1.5e-09
1.260	45.6174706401	1.3e-09
1.270	42.8930127057	1.2e-09
1.280	40.3827956692	1.0e-09
1.290	38.0667399037	8.9e-10
1.300	35.9269179536	7.8e-10
1.310	33.9472972621	6.8e-10
1.320	32.1135166222	6.0e-10
1.330	30.4126915629	5.3e-10
1.340	28.8332446134	4.6e-10
1.350	27.3647569968	4.0e-10
1.360	25.9978388198	3.5e-10
1.370	24.7240152539	3.1e-10
1.380	23.5356265714	2.7e-10
1.390	22.4257402032	2.4e-10
1.400	21.3880732473	2.1e-10
1.410	20.4169240791	1.3e-09
1.420	19.5071119001	1.6e-10
1.430	18.6539232221	1.4e-10
1.440	17.8530644218	1.2e-10
1.450	17.1006196155	1.1e-10
1.460	16.3930132028	9.2e-11
1.470	15.7269765184	8.0e-11
1.480	15.0995180968	7.0e-11
1.490	14.5078971263	6.1e-11
1.500	13.9495997171	5.3e-11
1.510	13.4223176586	4.6e-11
1.520	12.9239293805	3.9e-11
1.530	12.4524828681	3.4e-11
1.540	12.0061803122	2.9e-11
1.550	11.5833643019	2.5e-11
1.560	11.1825053897	2.2e-11
1.570	10.8021908800	1.9e-11
1.580	10.4411147097	1.6e-11
1.590	10.0980683034	1.3e-11
1.600	9.7719323020	1.1e-11
1.610	9.4616690713	9.6e-12
1.620	9.1663159117	8.0e-12
1.630	8.8849788956	6.7e-12
1.640	8.6168272704	5.5e-12
1.650	8.3610883691	4.5e-12
1.660	8.1170429772	3.7e-12
1.670	7.8840211136	3.0e-12
1.680	7.6613981819	2.4e-12
1.690	7.4485914582	1.9e-12
1.700	7.2450568825	1.4e-12
1.710	7.0502861250	1.1e-12
1.720	6.8638039010	7.9e-13
1.730	6.6851655116	5.6e-13
1.740	6.5139545894	3.8e-13
1.750	6.3497810298	2.6e-13
1.760	6.1922790918	1.9e-13
1.770	6.0411056529	2.2e-13
1.780	5.8959386028	2.9e-13
1.790	5.7564753670	3.8e-13
1.800	5.6224315446	4.7e-13
1.810	5.4935396546	5.6e-13
1.820	5.3695479779	6.5e-13
1.830	5.2502194886	7.4e-13
1.840	5.1353308675	8.2e-13
1.850	5.0246715887	9.0e-13
1.860	4.9180430756	9.7e-13
1.870	4.8152579192	1.0e-12
1.880	4.7161391537	1.1e-12
1.890	4.6205195854	1.1e-12
1.900	4.5282411698	1.2e-12
1.910	4.4391544334	1.2e-12
1.920	4.3531179371	1.3e-12
1.930	4.2699977767	1.3e-12
1.940	4.1896671191	1.3e-12
1.950	4.1120057704	1.3e-12
1.960	4.0368997737	1.4e-12
1.970	3.9642410342	1.4e-12
1.980	3.8939269705	1.4e-12
1.990	3.8258601883	1.4e-12
2.000	3.7599481768	1.4e-12
2.010	3.6961030242	1.4e-12
2.020	3.6342411532	1.4e-12
2.030	3.5742830725	1.4e-12
2.040	3.5161531451	1.4e-12
2.050	3.4597793711	1.4e-12
2.060	3.4050931847	1.4e-12
2.070	3.3520292637	1.4e-12
2.080	3.3005253511	1.4e-12
2.090	3.2505220878	1.3e-12
2.100	3.2019628558	1.3e-12
2.110	3.1547936305	1.3e-12
2.120	3.1089628428	1.3e-12
2.130	3.0644212487	1.3e-12
2.140	3.0211218073	1.3e-12
2.150	2.9790195661	1.2e-12
2.160	2.9380715525	1.2e-12
2.170	2.8982366723	1.2e-12
2.180	2.8594756138	1.2e-12
2.190	2.8217507578	1.2e-12
2.200	2.7850260918	1.1e-12
2.210	2.7492671307	1.1e-10
2.220	2.7144408406	4.0e-12
2.230	2.6805155674	7.9e-11
2.240	2.6474609696	2.3e-10
2.250	2.6152479545	1.0e-12
2.260	2.5838486180	2.8e-11
2.270	2.5532361880	1.0e-12
2.280	2.5233849703	9.8e-13
2.290	2.4942702981	9.6e-13
2.300	2.4658684834	9.5e-13
2.310	2.4381567720	9.3e-13
2.320	2.4111133001	9.1e-13
2.330	2.3847170532	8.9e-13
2.340	2.3589478279	8.7e-13
2.350	2.3337861947	8.5e-13
2.360	2.3092134634	8.4e-13
2.370	2.2852116500	8.2e-13
2.380	2.2617634457	8.0e-13
2.390	2.2388521863	7.9e-13
2.400	2.2164618249	7.7e-13
2.410	2.1945769044	7.5e-13
2.420	2.1731825323	7.4e-13
2.430	2.1522643564	7.2e-13
2.440	2.1318085414	7.1e-13
2.450	2.1118017476	6.9e-13
2.460	2.0922311095	6.8e-13
2.470	2.0730842160	6.6e-13
2.480	2.0543490919	6.5e-13
2.490	2.0360141792	6.4e-13
2.500	2.0180683206	6.2e-13
2.510	2.0005007426	6.1e-13
2.520	1.9833010403	6.0e-13
2.530	1.9664591624	5.8e-13
2.540	1.9499653971	5.7e-13
2.550	1.9338103581	5.6e-13
2.560	1.9179849725	5.5e-13
2.570	1.9024804678	5.3e-13
2.580	1.8872883605	5.2e-13
2.590	1.8724004446	5.1e-13
2.600	1.8578087811	5.0e-13
2.610	1.8435056875	4.9e-13
2.620	1.8294837284	4.8e-13
2.630	1.8157357055	4.7e-13
2.640	1.8022546491	4.6e-13
2.650	1.7890338095	4.5e-13
2.660	1.7760666485	4.4e-13
2.670	1.7633468319	4.3e-13
2.680	1.7508682215	4.2e-13
2.690	1.7386248685	4.1e-13
2.700	1.7266110061	4.0e-13
2.710	1.7148210431	3.9e-13
2.720	1.7032495575	3.9e-13
2.730	1.6918912905	3.8e-13
2.740	1.6807411407	3.7e-13
2.750	1.6697941584	3.6e-13
2.760	1.6590455401	3.6e-13
2.770	1.6484906238	3.5e-13
2.780	1.6381248838	3.4e-13
2.790	1.6279439259	3.3e-13
2.800	1.6179434829	3.3e-13
2.810	1.6081194104	3.2e-13
2.820	1.5984676826	3.1e-13
2.830	1.5889843877	3.1e-13
2.840	1.5796657251	3.0e-13
2.850	1.5705080006	2.9e-13
2.860	1.5615076235	2.9e-13
2.870	1.5526611030	2.8e-13
2.880	1.5439650448	2.8e-13
2.890	1.5354161480	2.7e-13
2.900	1.5270112019	2.7e-13
2.910	1.5187470835	2.6e-13
2.920	1.5106207540	2.5e-13
2.930	1.5026292566	2.5e-13
2.940	1.4947697137	2.4e-13
2.950	1.4870393244	2.4e-13
2.960	1.4794353618	2.3e-13
2.970	1.4719551713	2.3e-13
2.980	1.4645961675	2.3e-13
2.990	1.4573558328	2.2e-13
3.000	1.4502317148	2.2e-13
3.010	1.4432214243	2.1e-13
3.020	1.4363226338	2.1e-13
3.030	1.4295330751	2.0e-13
3.040	1.4228505376	2.0e-13
3.050	1.4162728669	2.0e-13
3.060	1.4097979625	1.9e-13
3.070	1.4034237768	1.9e-13
3.080	1.3971483131	1.8e-13
3.090	1.3909696242	1.8e-13
3.100	1.3848858111	1.8e-13
3.110	1.3788950213	1.7e-13
3.120	1.3729954475	1.7e-13
3.130	1.3671853265	1.7e-13
3.140	1.3614629377	1.6e-13
3.150	1.3558266020	1.6e-13
3.160	1.3502746803	1.6e-13
3.170	1.3448055728	1.6e-13
3.180	1.3394177177	1.5e-13
3.190	1.3341095900	1.5e-13
3.200	1.3288797005	1.5e-13
3.210	1.3237265949	1.4e-13
3.220	1.3186488527	1.4e-13
3.230	1.3136450865	1.4e-13
3.240	1.3087139406	1.4e-13
3.250	1.3038540908	1.3e-13
3.260	1.2990642428	1.3e-13
3.270	1.2943431320	1.3e-13
3.280	1.2896895223	1.3e-13
3.290	1.2851022054	1.2e-13
3.300	1.2805800003	1.2e-13
3.310	1.2761217523	1.2e-13
3.320	1.2717263322	1.2e-13
3.330	1.2673926360	1.2e-13
3.340	1.2631195839	1.1e-13
3.350	1.2589061198	1.1e-13
3.360	1.2547512108	1.1e-13
3.370	1.2506538462	1.1e-13
3.380	1.2466130373	1.1e-13
3.390	1.2426278168	1.0e-13
3.400	1.2386972379	1.0e-13
3.410	1.2348203742	1.0e-13
3.420	1.2309963189	1.0e-13
3.430	1.2272241845	9.8e-14
3.440	1.2235031022	9.6e-14
3.450	1.2198322213	9.5e-14
3.460	1.2162107089	9.3e-14
3.470	1.2126377495	9.2e-14
3.480	1.2091125444	9.0e-14
3.490	1.2056343116	8.9e-14
3.500	1.2022022849	8.7e-14
3.510	1.1988157138	8.6e-14
3.520	1.1954738632	8.5e-14
3.530	1.1921760129	8.3e-14
3.540	1.1889214571	8.2e-14
3.550	1.1857095043	8.1e-14
3.560	1.1825394769	7.9e-14
3.570	1.1794107107	7.8e-14
3.580	1.1763225547	7.7e-14
3.590	1.1732743709	7.6e-14
3.600	1.1702655337	7.5e-14
3.610	1.1672954299	7.4e-14
3.620	1.1643634583	7.2e-14
3.630	1.1614690291	7.1e-14
3.640	1.1586115644	7.0e-14
3.650	1.1557904970	6.9e-14
3.660	1.1530052710	6.8e-14
3.670	1.1502553408	6.7e-14
3.680	1.1475401715	6.6e-14
3.690	1.1448592381	6.5e-14
3.700	1.1422120257	6.4e-14
3.710	1.1395980291	6.3e-14
3.720	1.1370167525	6.2e-14
3.730	1.1344677094	6.1e-14
3.740	1.1319504224	6.1e-14
3.750	1.1294644228	6.0e-14
3.760	1.1270092508	5.9e-14
3.770	1.1245844550	5.8e-14
3.780	1.1221895921	5.7e-14
3.790	1.1198242271	5.7e-14
3.800	1.1174879329	5.6e-14
3.810	1.1151802899	5.5e-14
3.820	1.1129008864	5.4e-14
3.830	1.1106493179	5.3e-14
3.840	1.1084251872	5.3e-14
3.850	1.1062281043	5.2e-14
3.860	1.1040576860	5.1e-14
3.870	1.1019135559	5.1e-14
3.880	1.0997953443	5.0e-14
3.890	1.0977026880	4.9e-14
3.900	1.0956352302	4.9e-14
3.910	1.0935926201	4.8e-14
3.920	1.0915745134	4.7e-14
3.930	1.0895805715	4.7e-14
3.940	1.0876104615	4.6e-14
3.950	1.0856638567	4.6e-14
3.960	1.0837404356	4.5e-14
3.970	1.0818398823	4.5e-14
3.980	1.0799618863	4.4e-14
3.990	1.0781061425	4.3e-14
4.000	1.0762723506	4.3e-14
4.010	1.0744602157	4.2e-14
4.020	1.0726694478	4.2e-14
4.030	1.0708997615	4.1e-14
4.040	1.0691508765	4.1e-14
4.050	1.0674225169	4.0e-14
4.060	1.0657144114	4.0e-14
4.070	1.0640262934	3.9e-14
4.080	1.0623579003	9.9e-11
4.090	1.0607089741	8.8e-11
4.100	1.0590792609	7.8e-11
4.110	1.0574685110	6.8e-11
4.120	1.0558764786	5.9e-11
4.130	1.0543029221	5.1e-11
4.140	1.0527476034	4.3e-11
4.150	1.0512102887	3.5e-11
4.160	1.0496907476	2.9e-11
4.170	1.0481887535	2.2e-11
4.180	1.0467040834	1.7e-11
4.190	1.0452365177	1.2e-11
4.200	1.0437858405	7.4e-12
4.210	1.0423518391	3.8e-12
4.220	1.0409343042	1.2e-12
4.230	1.0395330297	1.2e-13
4.240	1.0381478129	1.9e-12
4.250	1.0367784540	4.6e-12
4.260	1.0354247564	8.1e-12
4.270	1.0340865267	1.2e-11
4.280	1.0327635741	1.7e-11
4.290	1.0314557110	2.1e-11
4.300	1.0301627526	2.7e-11
4.310	1.0288845169	3.2e-11
4.320	1.0276208247	3.8e-11
4.330	1.0263714994	4.4e-11
4.340	1.0251363672	5.0e-11
4.350	1.0239152568	5.6e-11
4.360	1.0227079995	6.2e-11
4.370	1.0215144292	6.9e-11
4.380	1.0203343820	7.6e-11
4.390	1.0191676969	8.2e-11
4.400	1.0180142148	8.9e-11
4.410	1.0168737793	9.6e-11
4.420	1.0157462360	2.7e-14
4.430	1.0146314330	2.7e-14
4.440	1.0135292205	2.7e-14
4.450	1.0124394509	2.6e-14
4.460	1.0113619789	2.6e-14
4.470	1.0102966610	2.6e-14
4.480	1.0092433559	2.6e-14
4.490	1.0082019244	2.5e-14
4.500	1.0071722294	2.5e-14
4.510	1.0061541354	2.5e-14
4.520	1.0051475091	2.5e-14
4.530	1.0041522192	2.4e-14
4.540	1.0031681358	2.4e-14
4.550	1.0021951314	2.4e-14
4.560	1.0012330799	2.4e-14
4.570	1.0002818572	2.4e-14
4.580	0.9993413407	2.4e-14
4.590	0.9984114097	2.3e-14
4.600	0.9974919451	2.3e-14
4.610	0.9965828296	2.3e-14
4.620	0.9956839472	2.3e-14
4.630	0.9947951839	2.2e-14
4.640	0.9939164270	2.2e-14
4.650	0.9930475653	2.2e-14
4.660	0.9921884894	2.2e-14
4.670	0.9913390912	2.2e-14
4.680	0.9904992640	2.2e-14
4.690	0.9896689028	2.2e-14
4.700	0.9888479037	2.1e-14
4.710	0.9880361644	2.1e-14
4.720	0.9872335840	2.1e-14
4.730	0.9864400629	2.1e-14
4.740	0.9856555028	2.1e-14
4.750	0.9848798067	2.1e-14
4.760	0.9841128789	2.0e-14
4.770	0.9833546251	2.0e-14
4.780	0.9826049521	2.0e-14
4.790	0.9818637679	2.0e-14
4.800	0.9811309819	2.0e-14
4.810	0.9804065044	2.0e-14
4.820	0.9796902472	1.9e-14
4.830	0.9789821230	1.9e-14
4.840	0.9782820457	1.9e-14
4.850	0.9775899304	1.9e-14
4.860	0.9769056932	1.9e-14
4.870	0.9762292513	1.9e-14
4.880	0.9755605231	1.9e-14
4.890	0.9748994278	1.9e-14
4.900	0.9742458858	1.8e-14
4.910	0.9735998186	1.8e-14
4.920	0.9729611484	1.8e-14
4.930	0.9723297986	1.8e-14
4.940	0.9717056937	1.8e-14
4.950	0.9710887588	1.8e-14
4.960	0.9704789202	1.8e-14
4.970	0.9698761050	1.8e-14
4.980	0.9692802414	1.8e-14
4.990	0.9686912584	1.7e-14
5.000	0.9681090856	1.7e-14
5.010	0.9675336540	1.7e-14
5.020	0.9669648951	1.7e-14
5.030	0.9664027412	1.7e-14
5.040	0.9658471258	1.7e-14
5.050	0.9652979827	1.7e-14
5.060	0.9647552471	1.7e-14
5.070	0.9642188545	1.7e-14
5.080	0.9636887414	1.7e-14
5.090	0.9631648451	1.6e-14
5.100	0.9626471037	1.6e-14
5.110	0.9621354557	1.6e-14
5.120	0.9616298408	1.6e-14
5.130	0.9611301993	1.6e-14
5.140	0.9606364719	1.6e-14
5.150	0.9601486005	1.6e-14
5.160	0.9596665274	1.6e-14
5.170	0.9591901956	1.6e-14
