T[MeV]	f_value	f_error
1.970	3.4603413828	1.8e-10
1.980	3.3859342498	1.7e-10
1.990	3.3142670087	1.6e-10
2.000	3.2452122683	1.5e-10
2.010	3.1786497119	1.4e-10
2.020	3.1144656456	1.4e-10
2.030	3.0525525790	1.3e-10
2.040	2.9928088350	1.2e-10
2.050	2.9351381885	1.2e-10
2.060	2.8794495288	1.1e-10
2.070	2.8256565471	1.0e-10
2.080	2.7736774437	9.8e-11
2.090	2.7234346572	9.3e-11
2.100	2.6748546103	8.8e-11
2.110	2.6278674739	8.4e-11
2.120	2.5824069463	8.0e-11
2.130	2.5384100476	7.6e-11
2.140	2.4958169269	7.2e-11
2.150	2.4545706826	6.9e-11
2.160	2.4146171945	6.5e-11
2.170	2.3759049661	6.2e-11
2.180	2.3383849774	5.9e-11
2.190	2.3020105470	5.7e-11
2.200	2.2667372027	5.4e-11
2.210	2.2325225604	5.2e-11
2.220	2.1993262099	4.9e-11
2.230	2.1671096092	4.7e-11
2.240	2.1358359832	4.5e-11
2.250	2.1054702302	9.7e-11
2.260	2.0759788333	4.1e-11
2.270	2.0473297774	3.9e-11
2.280	2.0194924705	2.0e-10
2.290	1.9924376709	1.8e-10
2.300	1.9661374170	1.7e-10
2.310	1.9405649626	1.5e-10
2.320	1.9156947152	1.4e-10
2.330	1.8915021783	1.3e-10
2.340	1.8679638962	1.2e-10
2.350	1.8450574029	1.1e-10
2.360	1.8227611732	1.1e-10
2.370	1.8010545767	1.0e-10
2.380	1.7799178347	9.8e-11
2.390	1.7593319788	9.6e-11
2.400	1.7392788121	9.4e-11
2.410	1.7197408729	9.3e-11
2.420	1.7007013998	9.2e-11
2.430	1.6821442988	9.2e-11
2.440	1.6640541122	9.1e-11
2.450	1.6464159893	9.1e-11
2.460	1.6292156585	1.6e-10
2.470	1.6124394009	1.5e-10
2.480	1.5960740250	1.5e-10
2.490	1.5801068430	1.4e-10
2.500	1.5645256487	1.4e-10
2.510	1.5493186955	1.3e-10
2.520	1.5344746764	1.2e-10
2.530	1.5199827047	1.2e-10
2.540	1.5058322954	1.2e-10
2.550	1.4920133483	1.1e-10
2.560	1.4785161310	1.1e-10
2.570	1.4653312633	1.0e-10
2.580	1.4524497022	9.9e-11
2.590	1.4398627278	9.6e-11
2.600	1.4275619296	9.2e-11
2.610	1.4155391934	8.9e-11
2.620	1.4037866895	8.6e-11
2.630	1.3922968604	8.3e-11
2.640	1.3810624103	8.0e-11
2.650	1.3700762937	7.7e-11
2.660	1.3593317059	7.5e-11
2.670	1.3488220730	7.2e-11
2.680	1.3385410427	7.0e-11
2.690	1.3284824756	6.7e-11
2.700	1.3186404367	6.5e-11
2.710	1.3090091873	6.3e-11
2.720	1.2995831776	6.1e-11
2.730	1.2903570390	5.9e-11
2.740	1.2813255774	5.7e-11
2.750	1.2724837665	5.5e-11
2.760	1.2638267411	5.3e-11
2.770	1.2553497912	5.2e-11
2.780	1.2470483565	5.0e-11
2.790	1.2389180200	4.8e-11
2.800	1.2309545033	4.7e-11
2.810	1.2231536612	4.6e-11
2.820	1.2155114768	4.4e-11
2.830	1.2080240570	4.3e-11
2.840	1.2006876277	4.1e-11
2.850	1.1934985297	4.0e-11
2.860	1.1864532142	3.9e-11
2.870	1.1795482396	3.8e-11
2.880	1.1727802667	3.7e-11
2.890	1.1661460559	3.6e-11
2.900	1.1596424633	3.5e-11
2.910	1.1532664372	3.4e-11
2.920	1.1470150153	3.3e-11
2.930	1.1408853213	3.2e-11
2.940	1.1348745620	3.1e-11
2.950	1.1289800245	3.0e-11
2.960	1.1231990733	2.9e-11
2.970	1.1175291481	2.8e-11
2.980	1.1119677606	2.8e-11
2.990	1.1065124925	2.7e-11
3.000	1.1011609933	2.6e-11
3.010	1.0959109777	2.5e-11
3.020	1.0907602235	2.5e-11
3.030	1.0857065698	2.4e-11
3.040	1.0807479146	2.3e-11
3.050	1.0758822132	2.3e-11
3.060	1.0711074762	2.2e-11
3.070	1.0664217678	2.2e-11
3.080	1.0618232038	2.1e-11
3.090	1.0573099505	2.1e-11
3.100	1.0528802224	2.0e-11
3.110	1.0485322815	2.0e-11
3.120	1.0442644349	1.9e-11
3.130	1.0400750342	1.9e-11
3.140	1.0359624735	1.8e-11
3.150	1.0319251885	1.8e-11
3.160	1.0279616550	1.7e-11
3.170	1.0240703878	1.7e-11
3.180	1.0202499392	1.6e-11
3.190	1.0164988986	1.6e-11
3.200	1.0128158903	1.6e-11
3.210	1.0091995734	1.5e-11
3.220	1.0056486402	1.5e-11
3.230	1.0021618156	1.5e-11
3.240	0.9987378558	1.4e-11
3.250	0.9953755476	1.4e-11
3.260	0.9920737071	1.4e-11
3.270	0.9888311797	1.3e-11
3.280	0.9856468381	1.3e-11
3.290	0.9825195827	1.3e-11
3.300	0.9794483397	1.2e-11
3.310	0.9764320612	1.2e-11
3.320	0.9734697240	1.2e-11
3.330	0.9705603291	1.2e-11
3.340	0.9677029008	1.1e-11
3.350	0.9648964864	1.1e-11
3.360	0.9621401553	1.1e-11
3.370	0.9594329982	1.1e-11
3.380	0.9567741271	1.0e-11
3.390	0.9541626740	1.0e-11
3.400	0.9515977909	9.9e-12
3.410	0.9490786491	9.7e-12
3.420	0.9466044384	9.5e-12
3.430	0.9441743671	9.3e-12
3.440	0.9417876609	9.1e-12
3.450	0.9394435630	8.9e-12
3.460	0.9371413333	8.8e-12
3.470	0.9348802481	8.6e-12
3.480	0.9326595994	8.4e-12
3.490	0.9304786950	9.3e-11
3.500	0.9283368575	9.1e-11
3.510	0.9262334242	8.9e-11
3.520	0.9241677470	8.8e-11
3.530	0.9221391912	8.6e-11
3.540	0.9201471362	8.5e-11
3.550	0.9181909743	8.3e-11
3.560	0.9162701108	8.2e-11
3.570	0.9143839633	8.0e-11
3.580	0.9125319621	7.9e-11
3.590	0.9107135489	7.7e-11
3.600	0.9089281774	7.6e-11
3.610	0.9071753124	7.5e-11
3.620	0.9054544298	7.3e-11
3.630	0.9037650163	7.2e-11
3.640	0.9021065692	7.1e-11
3.650	0.9004785957	7.0e-11
3.660	0.8988806134	6.9e-11
3.670	0.8973121494	6.7e-11
3.680	0.8957727403	6.6e-11
3.690	0.8942619320	6.5e-11
3.700	0.8927792795	6.4e-11
3.710	0.8913243466	6.3e-11
3.720	0.8898967058	6.2e-11
3.730	0.8884959378	6.1e-11
3.740	0.8871216318	6.0e-11
3.750	0.8857733847	5.9e-11
3.760	0.8844508014	5.8e-11
3.770	0.8831534945	5.7e-11
3.780	0.8818810841	5.6e-11
3.790	0.8806331972	5.5e-11
3.800	0.8794094684	5.5e-11
3.810	0.8782095391	5.4e-11
3.820	0.8770330573	5.3e-11
3.830	0.8758796778	5.2e-11
3.840	0.8747490620	5.1e-11
3.850	0.8736408774	5.1e-11
3.860	0.8725547979	5.0e-11
3.870	0.8714905033	4.9e-11
3.880	0.8704476794	4.8e-11
3.890	0.8694260178	4.8e-11
3.900	0.8684252156	4.7e-11
3.910	0.8674449757	4.6e-11
3.920	0.8664850061	4.5e-11
3.930	0.8655450204	4.5e-11
3.940	0.8646247371	4.4e-11
3.950	0.8637238799	4.3e-11
3.960	0.8628421775	4.3e-11
3.970	0.8619793632	4.2e-11
3.980	0.8611351753	4.2e-11
3.990	0.8603093565	4.1e-11
4.000	0.8595016543	4.0e-11
4.010	0.8587118204	4.0e-11
4.020	0.8579396110	3.9e-11
4.030	0.8571847863	3.9e-11
4.040	0.8564471110	3.8e-11
4.050	0.8557263536	3.8e-11
4.060	0.8550222868	3.7e-11
4.070	0.8543346869	3.7e-11
4.080	0.8536633343	3.6e-11
4.090	0.8530080130	3.6e-11
4.100	0.8523685107	3.5e-11
4.110	0.8517446187	3.5e-11
4.120	0.8511361318	3.4e-11
4.130	0.8505428482	3.4e-11
4.140	0.8499645695	3.3e-11
4.150	0.8494011007	3.3e-11
4.160	0.8488522497	3.3e-11
4.170	0.8483178280	3.2e-11
4.180	0.8477976499	3.2e-11
4.190	0.8472915329	3.1e-11
4.200	0.8467992975	3.1e-11
4.210	0.8463207668	3.0e-11
4.220	0.8458557672	3.0e-11
4.230	0.8454041277	3.0e-11
4.240	0.8449656799	2.9e-11
4.250	0.8445402585	2.9e-11
4.260	0.8441277004	2.9e-11
4.270	0.8437278454	2.8e-11
4.280	0.8433405357	2.8e-11
4.290	0.8429656161	2.8e-11
4.300	0.8426029336	2.7e-11
4.310	0.8422523379	2.7e-11
4.320	0.8419136809	2.7e-11
4.330	0.8415868167	2.6e-11
4.340	0.8412716020	2.6e-11
4.350	0.8409678953	2.6e-11
4.360	0.8406755576	2.5e-11
4.370	0.8403944518	2.5e-11
4.380	0.8401244431	2.5e-11
4.390	0.8398653987	2.4e-11
4.400	0.8396171876	2.4e-11
4.410	0.8393796811	2.4e-11
4.420	0.8391527523	2.4e-11
4.430	0.8389362762	2.3e-11
4.440	0.8387301296	2.3e-11
4.450	0.8385341913	2.3e-11
4.460	0.8383483418	2.2e-11
4.470	0.8381724634	2.2e-11
4.480	0.8380064401	2.2e-11
4.490	0.8378501577	2.2e-11
4.500	0.8377035035	2.1e-11
4.510	0.8375663666	2.1e-11
4.520	0.8374386378	2.1e-11
4.530	0.8373202092	2.1e-11
4.540	0.8372109746	2.1e-11
4.550	0.8371108295	2.0e-11
4.560	0.8370196707	2.0e-11
4.570	0.8369373965	2.0e-11
4.580	0.8368639066	2.0e-11
4.590	0.8367991024	1.9e-11
4.600	0.8367428864	1.9e-11
4.610	0.8366951626	1.9e-11
4.620	0.8366558363	1.9e-11
4.630	0.8366248142	1.9e-11
4.640	0.8366020043	1.8e-11
4.650	0.8365873158	1.8e-11
4.660	0.8365806593	1.8e-11
4.670	0.8365819465	1.8e-11
4.680	0.8365910903	1.8e-11
4.690	0.8366080050	1.7e-11
4.700	0.8366326059	1.7e-11
4.710	0.8366648095	1.7e-11
4.720	0.8367045335	1.7e-11
4.730	0.8367516966	1.7e-11
4.740	0.8368062186	1.7e-11
4.750	0.8368680206	1.6e-11
4.760	0.8369370246	1.6e-11
4.770	0.8370131535	1.6e-11
4.780	0.8370963315	1.6e-11
4.790	0.8371864837	1.6e-11
4.800	0.8372835362	1.6e-11
4.810	0.8373874160	1.5e-11
4.820	0.8374980512	1.5e-11
4.830	0.8376153707	1.5e-11
4.840	0.8377393046	1.5e-11
4.850	0.8378697835	1.5e-11
4.860	0.8380067392	1.5e-11
4.870	0.8381501044	1.5e-11
4.880	0.8382998125	1.4e-11
4.890	0.8384557979	1.4e-11
4.900	0.8386179958	1.4e-11
4.910	0.8387863422	1.4e-11
4.920	0.8389607739	1.4e-11
4.930	0.8391412287	1.4e-11
4.940	0.8393276449	1.4e-11
4.950	0.8395199617	1.4e-11
4.960	0.8397181193	1.3e-11
4.970	0.8399220582	1.3e-11
4.980	0.8401317201	1.3e-11
4.990	0.8403470470	1.3e-11
5.000	0.8405679821	1.3e-11
5.010	0.8407944689	1.3e-11
5.020	0.8410264518	1.3e-11
5.030	0.8412638758	1.3e-11
5.040	0.8415066867	1.2e-11
5.050	0.8417548309	1.2e-11
5.060	0.8420082554	1.2e-11
5.070	0.8422669079	1.2e-11
5.080	0.8425307367	1.3e-11
5.090	0.8427996908	1.3e-11
5.100	0.8430737198	1.4e-11
5.110	0.8433527739	1.2e-11
5.120	0.8436368038	1.2e-11
5.130	0.8439257610	1.4e-11
5.140	0.8442195975	1.3e-11
5.150	0.8445182656	1.2e-11
5.160	0.8448217187	1.2e-11
5.170	0.8451299102	1.2e-11
5.180	0.8454427945	1.2e-11
5.190	0.8457603263	1.1e-11
5.200	0.8460824608	1.1e-11
5.210	0.8464091540	1.1e-11
5.220	0.8467403620	1.1e-11
5.230	0.8470760418	1.1e-11
5.240	0.8474161506	1.1e-11
5.250	0.8477606464	1.1e-11
5.260	0.8481094873	1.0e-11
5.270	0.8484626324	1.0e-11
5.280	0.8488200407	1.0e-11
5.290	0.8491816722	1.0e-11
5.300	0.8495474868	9.9e-12
5.310	0.8499174455	9.9e-12
5.320	0.8502915091	9.8e-12
5.330	0.8506696394	9.7e-12
5.340	0.8510517982	9.6e-12
5.350	0.8514379480	9.5e-12
5.360	0.8518280517	9.5e-12
5.370	0.8522220724	9.4e-12
5.380	0.8526199739	9.3e-12
5.390	0.8530217202	9.2e-12
5.400	0.8534272758	9.2e-12
5.410	0.8538366055	9.1e-12
5.420	0.8542496747	9.0e-12
5.430	0.8546664489	8.9e-12
5.440	0.8550868942	8.9e-12
5.450	0.8555109770	8.8e-12
5.460	0.8559386640	8.7e-12
5.470	0.8563699224	8.7e-12
5.480	0.8568047196	8.6e-12
5.490	0.8572430235	8.5e-12
5.500	0.8576848022	8.5e-12
5.510	0.8581300243	8.4e-12
5.520	0.8585786587	8.3e-12
5.530	0.8590306745	8.3e-12
5.540	0.8594860413	8.2e-12
5.550	0.8599447290	8.2e-12
5.560	0.8604067076	8.1e-12
5.570	0.8608719478	8.0e-12
5.580	0.8613404204	8.0e-12
5.590	0.8618120964	7.9e-12
5.600	0.8622869473	7.9e-12
5.610	0.8627649448	7.8e-12
5.620	0.8632460609	7.7e-12
5.630	0.8637302680	7.7e-12
5.640	0.8642175387	7.6e-12
5.650	0.8647078458	7.6e-12
5.660	0.8652011625	7.5e-12
5.670	0.8656974623	7.5e-12
5.680	0.8661967189	7.4e-12
5.690	0.8666989063	7.4e-12
5.700	0.8672039988	7.3e-12
5.710	0.8677119709	7.3e-12
5.720	0.8682227974	7.2e-12
5.730	0.8687364533	7.2e-12
5.740	0.8692529140	7.1e-12
5.750	0.8697721550	7.1e-12
5.760	0.8702941520	7.0e-12
5.770	0.8708188813	7.0e-12
5.780	0.8713463189	6.9e-12
5.790	0.8718764415	6.9e-12
5.800	0.8724092259	6.8e-12
5.810	0.8729446490	6.8e-12
5.820	0.8734826880	6.7e-12
5.830	0.8740233205	6.7e-12
5.840	0.8745665240	6.6e-12
5.850	0.8751122765	6.6e-12
5.860	0.8756605562	6.5e-12
5.870	0.8762113412	6.5e-12
5.880	0.8767646103	6.4e-12
5.890	0.8773203421	6.4e-12
5.900	0.8778785156	6.4e-12
5.910	0.8784391100	6.3e-12
5.920	0.8790021047	6.3e-12
5.930	0.8795674791	6.2e-12
5.940	0.8801352132	6.2e-12
5.950	0.8807052869	6.2e-12
5.960	0.8812776804	6.1e-12
5.970	0.8818523739	6.1e-12
5.980	0.8824293481	6.0e-12
5.990	0.8830085837	6.0e-12
6.000	0.8835900615	6.0e-12
