T[MeV]	f_value	f_error
2.230	0.9410013542	1.7e-11
2.240	0.9389920982	1.6e-11
2.250	0.9370401674	1.5e-11
2.260	0.9351442431	1.5e-11
2.270	0.9333030454	1.4e-11
2.280	0.9315153317	1.3e-11
2.290	0.9297798957	1.2e-11
2.300	0.9280955658	1.2e-11
2.310	0.9264612040	1.1e-11
2.320	0.9248757049	1.0e-11
2.330	0.9233379943	9.8e-12
2.340	0.9218470284	9.3e-12
2.350	0.9204017925	8.8e-12
2.360	0.9190013002	8.3e-12
2.370	0.9176445923	7.9e-12
2.380	0.9163307362	7.5e-12
2.390	0.9150588245	7.1e-12
2.400	0.9138279748	6.7e-12
2.410	0.9126373282	6.4e-12
2.420	0.9114860490	6.1e-12
2.430	0.9103733238	5.8e-12
2.440	0.9092983610	5.6e-12
2.450	0.9082603895	5.4e-12
2.460	0.9072586586	5.3e-12
2.470	0.9062924375	5.2e-12
2.480	0.9053610138	5.2e-12
2.490	0.9044636938	5.2e-12
2.500	0.9035998016	5.2e-12
2.510	0.9027686784	5.2e-12
2.520	0.9019696823	5.2e-12
2.530	0.9012021874	5.2e-12
2.540	0.9004655836	5.2e-12
2.550	0.8997592760	5.2e-12
2.560	0.8990826843	5.2e-12
2.570	0.8984352429	5.3e-12
2.580	0.8978163997	5.3e-12
2.590	0.8972256163	5.3e-12
2.600	0.8966623673	5.4e-12
2.610	0.8961261399	5.4e-12
2.620	0.8956164338	5.4e-12
2.630	0.8951327604	5.5e-12
2.640	0.8946746430	5.5e-12
2.650	0.8942416161	5.6e-12
2.660	0.8938332249	5.6e-12
2.670	0.8934490255	5.6e-12
2.680	0.8930885844	5.7e-12
2.690	0.8927514778	5.7e-12
2.700	0.8924372919	5.7e-12
2.710	0.8921456225	5.8e-12
2.720	0.8918760743	5.8e-12
2.730	0.8916282613	5.8e-12
2.740	0.8914018059	5.9e-12
2.750	0.8911963392	5.9e-12
2.760	0.8910115005	5.9e-12
2.770	0.8908469371	6.0e-12
2.780	0.8907023042	6.0e-12
2.790	0.8905772644	6.0e-12
2.800	0.8904714878	6.0e-12
2.810	0.8903846518	6.1e-12
2.820	0.8903164406	6.1e-12
2.830	0.8902665455	6.1e-12
2.840	0.8902346641	6.1e-12
2.850	0.8902205007	6.1e-12
2.860	0.8902237659	6.1e-12
2.870	0.8902441762	6.2e-12
2.880	0.8902814545	6.2e-12
2.890	0.8903353290	6.2e-12
2.900	0.8904055341	6.2e-12
2.910	0.8904918093	6.2e-12
2.920	0.8905938997	6.2e-12
2.930	0.8907115557	6.2e-12
2.940	0.8908445326	6.2e-12
2.950	0.8909925911	6.2e-12
2.960	0.8911554962	6.2e-12
2.970	0.8913330182	6.2e-12
2.980	0.8915249317	6.2e-12
2.990	0.8917310158	6.2e-12
3.000	0.8919510543	6.2e-12
3.010	0.8921848351	6.2e-12
3.020	0.8924321502	6.2e-12
3.030	0.8926927960	6.2e-12
3.040	0.8929665725	6.2e-12
3.050	0.8932532839	6.2e-12
3.060	0.8935527381	6.2e-12
3.070	0.8938647468	6.2e-12
3.080	0.8941891252	6.2e-12
3.090	0.8945256922	6.2e-12
3.100	0.8948742700	6.2e-12
3.110	0.8952346843	6.2e-12
3.120	0.8956067640	6.1e-12
3.130	0.8959903414	6.1e-12
3.140	0.8963852518	6.1e-12
3.150	0.8967913335	6.1e-12
3.160	0.8972084281	6.1e-12
3.170	0.8976363798	6.1e-12
3.180	0.8980750360	6.1e-12
3.190	0.8985242468	6.1e-12
3.200	0.8989838648	6.0e-12
3.210	0.8994537456	6.0e-12
3.220	0.8999337473	6.0e-12
3.230	0.9004237306	6.0e-12
3.240	0.9009235587	6.0e-12
3.250	0.9014330972	6.0e-12
3.260	0.9019522141	5.9e-12
3.270	0.9024807800	5.9e-12
3.280	0.9030186673	5.9e-12
3.290	0.9035657512	5.9e-12
3.300	0.9041219087	5.9e-12
3.310	0.9046870191	5.9e-12
3.320	0.9052609638	5.8e-12
3.330	0.9058436264	5.8e-12
3.340	0.9064348921	5.8e-12
3.350	0.9070346486	5.8e-12
3.360	0.9076427851	5.8e-12
3.370	0.9082591930	5.7e-12
3.380	0.9088837653	5.7e-12
3.390	0.9095163971	5.7e-12
3.400	0.9101569850	5.7e-12
3.410	0.9108054274	5.7e-12
3.420	0.9114616246	5.7e-12
3.430	0.9121254783	5.6e-12
3.440	0.9127968920	5.6e-12
3.450	0.9134757708	5.6e-12
3.460	0.9141620212	5.6e-12
3.470	0.9148555515	5.6e-12
3.480	0.9155562713	5.5e-12
3.490	0.9162640918	5.5e-12
3.500	0.9169789254	5.5e-12
3.510	0.9177006863	5.5e-12
3.520	0.9184292898	5.5e-12
3.530	0.9191646527	5.4e-12
3.540	0.9199066930	5.4e-12
3.550	0.9206553301	5.4e-12
3.560	0.9214104848	5.4e-12
3.570	0.9221720788	5.4e-12
3.580	0.9229400355	5.3e-12
3.590	0.9237142791	5.3e-12
3.600	0.9244947351	5.3e-12
3.610	0.9252813304	5.3e-12
3.620	0.9260739928	5.3e-12
3.630	0.9268726512	5.2e-12
3.640	0.9276772357	5.2e-12
3.650	0.9284876774	5.2e-12
3.660	0.9293039085	5.2e-12
3.670	0.9301258623	5.2e-12
3.680	0.9309534730	5.2e-12
3.690	0.9317866758	5.1e-12
3.700	0.9326254070	5.1e-12
3.710	0.9334696036	5.1e-12
3.720	0.9343192040	5.1e-12
3.730	0.9351741470	5.1e-12
3.740	0.9360343726	5.1e-12
3.750	0.9368998217	5.1e-12
3.760	0.9377704360	5.0e-12
3.770	0.9386461581	5.0e-12
3.780	0.9395269313	5.0e-12
3.790	0.9404126999	5.0e-12
3.800	0.9413034089	5.0e-12
3.810	0.9421990042	5.0e-12
3.820	0.9430994325	4.9e-12
3.830	0.9440046410	4.9e-12
3.840	0.9449145780	4.9e-12
3.850	0.9458291924	4.9e-12
3.860	0.9467484337	4.9e-12
3.870	0.9476722524	4.9e-12
3.880	0.9486005994	4.9e-12
3.890	0.9495334264	4.8e-12
3.900	0.9504706860	4.8e-12
3.910	0.9514123311	4.8e-12
3.920	0.9523583155	4.8e-12
3.930	0.9533085935	4.8e-12
3.940	0.9542631201	4.8e-12
3.950	0.9552218511	4.7e-12
3.960	0.9561847425	4.7e-12
3.970	0.9571517512	4.7e-12
3.980	0.9581228347	4.7e-12
3.990	0.9590979510	4.7e-12
4.000	0.9600770585	4.7e-12
4.010	0.9610601165	4.6e-12
4.020	0.9620470846	4.6e-12
4.030	0.9630379230	4.6e-12
4.040	0.9640325926	4.6e-12
4.050	0.9650310544	4.6e-12
4.060	0.9660332704	4.6e-12
4.070	0.9670392029	4.5e-12
4.080	0.9680488146	4.5e-12
4.090	0.9690620687	4.5e-12
4.100	0.9700789292	4.5e-12
4.110	0.9710993601	4.5e-12
4.120	0.9721233262	4.5e-12
4.130	0.9731507926	4.4e-12
4.140	0.9741817250	4.4e-12
4.150	0.9752160893	4.4e-12
4.160	0.9762538521	4.4e-12
4.170	0.9772949803	4.4e-12
4.180	0.9783394411	4.4e-12
4.190	0.9793872024	4.3e-12
4.200	0.9804382322	4.3e-12
4.210	0.9814924992	4.3e-12
4.220	0.9825499723	4.3e-12
4.230	0.9836106208	4.3e-12
4.240	0.9846744144	4.3e-12
4.250	0.9857413232	4.2e-12
4.260	0.9868113177	4.2e-12
4.270	0.9878843687	4.2e-12
4.280	0.9889604474	4.2e-12
4.290	0.9900395254	4.2e-12
4.300	0.9911215744	4.2e-12
4.310	0.9922065667	4.1e-12
4.320	0.9932944750	4.1e-12
4.330	0.9943852721	4.1e-12
4.340	0.9954789311	4.1e-12
4.350	0.9965754257	4.1e-12
4.360	0.9976747297	4.1e-12
4.370	0.9987768173	4.0e-12
4.380	0.9998816630	4.0e-12
4.390	1.0009892415	4.0e-12
4.400	1.0020995278	4.0e-12
4.410	1.0032124975	4.0e-12
4.420	1.0043281261	4.0e-12
4.430	1.0054463895	3.9e-12
4.440	1.0065672640	3.9e-12
4.450	1.0076907261	3.9e-12
4.460	1.0088167525	3.9e-12
4.470	1.0099453203	3.9e-12
4.480	1.0110764067	3.9e-12
4.490	1.0122099894	3.8e-12
4.500	1.0133460461	3.8e-12
4.510	1.0144845548	3.8e-12
4.520	1.0156254940	3.8e-12
4.530	1.0167688422	3.8e-12
4.540	1.0179145780	3.8e-12
4.550	1.0190626807	3.7e-12
4.560	1.0202131294	3.7e-12
4.570	1.0213659036	3.7e-12
4.580	1.0225209831	3.7e-12
4.590	1.0236783478	3.7e-12
4.600	1.0248379779	3.7e-12
4.610	1.0259998537	3.7e-12
4.620	1.0271639558	3.6e-12
4.630	1.0283302652	3.6e-12
4.640	1.0294987627	3.6e-12
4.650	1.0306694296	3.6e-12
4.660	1.0318422473	3.6e-12
4.670	1.0330171974	3.6e-12
4.680	1.0341942619	3.5e-12
4.690	1.0353734226	3.5e-12
4.700	1.0365546617	3.5e-12
4.710	1.0377379618	3.5e-12
4.720	1.0389233053	3.5e-12
4.730	1.0401106749	3.5e-12
4.740	1.0413000538	3.5e-12
4.750	1.0424914249	3.4e-12
4.760	1.0436847715	3.4e-12
4.770	1.0448800772	3.4e-12
4.780	1.0460773255	3.4e-12
4.790	1.0472765003	3.4e-12
4.800	1.0484775856	3.4e-12
4.810	1.0496805654	3.4e-12
4.820	1.0508854241	3.3e-12
4.830	1.0520921461	3.3e-12
4.840	1.0533007160	3.3e-12
4.850	1.0545111187	3.3e-12
4.860	1.0557233390	3.3e-12
4.870	1.0569373619	3.3e-12
4.880	1.0581531728	3.3e-12
4.890	1.0593707570	3.3e-12
4.900	1.0605901000	3.2e-12
4.910	1.0618111874	3.2e-12
4.920	1.0630340050	3.2e-12
4.930	1.0642585389	3.2e-12
4.940	1.0654847750	3.2e-12
4.950	1.0667126995	3.2e-12
4.960	1.0679422988	3.2e-12
4.970	1.0691735595	3.1e-12
4.980	1.0704064680	3.1e-12
4.990	1.0716410110	3.1e-12
5.000	1.0728771756	3.1e-12
5.010	1.0741149486	3.1e-12
5.020	1.0753543171	3.1e-12
5.030	1.0765952685	3.1e-12
5.040	1.0778377899	3.1e-12
5.050	1.0790818690	3.0e-12
5.060	1.0803274932	3.0e-12
5.070	1.0815746503	3.0e-12
5.080	1.0828233281	3.0e-12
5.090	1.0840735145	3.0e-12
5.100	1.0853251976	3.0e-12
5.110	1.0865783655	3.0e-12
5.120	1.0878330064	3.0e-12
5.130	1.0890891088	2.9e-12
5.140	1.0903466611	2.9e-12
5.150	1.0916056519	2.9e-12
5.160	1.0928660698	2.9e-12
5.170	1.0941279036	2.9e-12
5.180	1.0953911422	2.9e-12
5.190	1.0966557747	2.9e-12
5.200	1.0979217900	2.9e-12
5.210	1.0991891773	2.8e-12
5.220	1.1004579260	2.8e-12
5.230	1.1017280253	2.8e-12
5.240	1.1029994648	2.8e-12
5.250	1.1042722340	2.8e-12
5.260	1.1055463225	2.8e-12
5.270	1.1068217201	2.8e-12
5.280	1.1080984165	2.8e-12
5.290	1.1093764017	2.8e-12
5.300	1.1106556658	2.7e-12
5.310	1.1119361987	2.7e-12
5.320	1.1132179906	2.7e-12
5.330	1.1145010318	2.7e-12
5.340	1.1157853126	2.7e-12
5.350	1.1170708235	2.7e-12
5.360	1.1183575549	2.7e-12
5.370	1.1196454973	2.7e-12
5.380	1.1209346416	2.7e-12
5.390	1.1222249783	2.6e-12
5.400	1.1235164983	2.6e-12
5.410	1.1248091925	2.6e-12
5.420	1.1261030518	2.6e-12
5.430	1.1273980673	2.6e-12
5.440	1.1286942301	2.6e-12
5.450	1.1299915314	2.6e-12
5.460	1.1312899623	2.6e-12
5.470	1.1325895143	2.6e-12
5.480	1.1338901787	2.6e-12
5.490	1.1351919470	2.5e-12
5.500	1.1364948107	2.5e-12
5.510	1.1377987615	2.5e-12
5.520	1.1391037909	2.5e-12
5.530	1.1404098908	2.5e-12
5.540	1.1417170528	2.5e-12
5.550	1.1430252689	2.5e-12
5.560	1.1443345311	2.5e-12
5.570	1.1456448312	2.5e-12
5.580	1.1469561614	2.5e-12
5.590	1.1482685137	2.4e-12
5.600	1.1495818803	2.4e-12
5.610	1.1508962536	2.4e-12
5.620	1.1522116256	2.4e-12
5.630	1.1535279889	2.4e-12
5.640	1.1548453359	2.4e-12
5.650	1.1561636589	2.4e-12
5.660	1.1574829505	2.4e-12
5.670	1.1588032034	2.4e-12
5.680	1.1601244101	2.4e-12
5.690	1.1614465634	2.4e-12
5.700	1.1627696559	2.3e-12
5.710	1.1640936806	2.3e-12
5.720	1.1654186302	2.3e-12
5.730	1.1667444977	2.3e-12
5.740	1.1680712761	2.3e-12
5.750	1.1693989583	2.3e-12
5.760	1.1707275374	2.3e-12
5.770	1.1720570065	2.3e-12
5.780	1.1733873589	2.3e-12
5.790	1.1747185877	2.3e-12
5.800	1.1760506862	2.3e-12
5.810	1.1773836476	2.2e-12
5.820	1.1787174655	2.2e-12
5.830	1.1800521331	2.2e-12
5.840	1.1813876440	2.2e-12
5.850	1.1827239917	2.2e-12
5.860	1.1840611696	2.2e-12
5.870	1.1853991714	2.2e-12
5.880	1.1867379908	2.2e-12
5.890	1.1880776214	2.2e-12
5.900	1.1894180569	2.2e-12
5.910	1.1907592912	2.2e-12
5.920	1.1921013181	2.2e-12
5.930	1.1934441313	2.1e-12
5.940	1.1947877249	2.1e-12
5.950	1.1961320928	2.1e-12
5.960	1.1974772289	2.1e-12
5.970	1.1988231273	2.1e-12
5.980	1.2001697820	2.1e-12
5.990	1.2015171872	2.1e-12
6.000	1.2028653370	2.1e-12
