T[MeV]	f_value	f_error
2.590	0.9351681853	3.5e-11
2.600	0.9334673730	3.5e-11
2.610	0.9318088048	3.4e-11
2.620	0.9301916419	3.4e-11
2.630	0.9286150668	9.2e-11
2.640	0.9270782824	9.0e-11
2.650	0.9255805121	8.9e-11
2.660	0.9241209983	8.8e-11
2.670	0.9226990026	8.6e-11
2.680	0.9213138047	8.5e-11
2.690	0.9199647021	8.4e-11
2.700	0.9186510094	8.2e-11
2.710	0.9173720579	8.1e-11
2.720	0.9161271954	8.0e-11
2.730	0.9149157850	7.9e-11
2.740	0.9137372053	7.7e-11
2.750	0.9125908497	7.6e-11
2.760	0.9114761260	7.5e-11
2.770	0.9103924559	7.4e-11
2.780	0.9093392749	7.3e-11
2.790	0.9083160313	7.1e-11
2.800	0.9073221866	7.0e-11
2.810	0.9063572145	6.9e-11
2.820	0.9054206011	6.8e-11
2.830	0.9045118440	6.7e-11
2.840	0.9036304523	6.6e-11
2.850	0.9027759463	6.5e-11
2.860	0.9019478571	6.4e-11
2.870	0.9011457262	6.3e-11
2.880	0.9003691057	6.2e-11
2.890	0.8996175572	6.1e-11
2.900	0.8988906523	6.0e-11
2.910	0.8981879719	5.9e-11
2.920	0.8975091061	5.8e-11
2.930	0.8968536541	5.7e-11
2.940	0.8962212234	5.6e-11
2.950	0.8956114305	5.5e-11
2.960	0.8950238997	5.4e-11
2.970	0.8944582636	5.3e-11
2.980	0.8939141624	5.2e-11
2.990	0.8933912442	5.1e-11
3.000	0.8928891643	5.1e-11
3.010	0.8924075853	5.0e-11
3.020	0.8919461770	4.9e-11
3.030	0.8915046157	4.8e-11
3.040	0.8910825849	4.7e-11
3.050	0.8906797741	4.6e-11
3.060	0.8902958796	4.6e-11
3.070	0.8899306037	4.5e-11
3.080	0.8895836548	4.4e-11
3.090	0.8892547471	4.3e-11
3.100	0.8889436008	4.3e-11
3.110	0.8886499414	4.2e-11
3.120	0.8883735002	4.1e-11
3.130	0.8881140136	4.1e-11
3.140	0.8878712233	4.0e-11
3.150	0.8876448761	3.9e-11
3.160	0.8874347239	3.9e-11
3.170	0.8872405231	3.8e-11
3.180	0.8870620352	3.7e-11
3.190	0.8868990261	3.7e-11
3.200	0.8867512664	3.6e-11
3.210	0.8866185309	3.5e-11
3.220	0.8865005989	3.5e-11
3.230	0.8863972537	3.4e-11
3.240	0.8863082828	3.4e-11
3.250	0.8862334779	3.3e-11
3.260	0.8861726343	3.3e-11
3.270	0.8861255514	3.2e-11
3.280	0.8860920321	3.1e-11
3.290	0.8860718831	3.1e-11
3.300	0.8860649147	3.0e-11
3.310	0.8860709407	3.0e-11
3.320	0.8860897782	2.9e-11
3.330	0.8861212477	2.9e-11
3.340	0.8861651730	2.8e-11
3.350	0.8862213811	2.8e-11
3.360	0.8862897021	2.7e-11
3.370	0.8863699690	2.7e-11
3.380	0.8864620181	2.6e-11
3.390	0.8865656884	2.6e-11
3.400	0.8866808218	2.6e-11
3.410	0.8868072630	2.5e-11
3.420	0.8869448595	2.5e-11
3.430	0.8870934614	2.4e-11
3.440	0.8872529214	2.4e-11
3.450	0.8874230948	2.3e-11
3.460	0.8876038396	2.3e-11
3.470	0.8877950158	2.3e-11
3.480	0.8879964863	2.2e-11
3.490	0.8882081160	2.2e-11
3.500	0.8884297723	2.2e-11
3.510	0.8886613248	2.1e-11
3.520	0.8889026454	2.1e-11
3.530	0.8891536079	2.0e-11
3.540	0.8894140884	2.0e-11
3.550	0.8896839652	2.0e-11
3.560	0.8899631185	1.9e-11
3.570	0.8902514304	1.9e-11
3.580	0.8905487851	1.9e-11
3.590	0.8908550686	1.8e-11
3.600	0.8911701689	1.8e-11
3.610	0.8914939758	1.8e-11
3.620	0.8918263808	1.7e-11
3.630	0.8921672773	1.7e-11
3.640	0.8925165603	1.7e-11
3.650	0.8928741267	1.7e-11
3.660	0.8932398747	1.6e-11
3.670	0.8936137045	1.6e-11
3.680	0.8939955177	1.6e-11
3.690	0.8943852175	1.5e-11
3.700	0.8947827086	1.5e-11
3.710	0.8951878974	1.5e-11
3.720	0.8956006915	1.5e-11
3.730	0.8960210002	1.4e-11
3.740	0.8964487339	1.4e-11
3.750	0.8968838047	1.4e-11
3.760	0.8973261260	1.4e-11
3.770	0.8977756124	1.3e-11
3.780	0.8982321800	1.3e-11
3.790	0.8986957460	1.3e-11
3.800	0.8991662290	1.3e-11
3.810	0.8996435489	1.3e-11
3.820	0.9001276266	1.2e-11
3.830	0.9006183843	1.2e-11
3.840	0.9011157455	1.2e-11
3.850	0.9016196347	1.2e-11
3.860	0.9021299775	1.1e-11
3.870	0.9026467009	1.1e-11
3.880	0.9031697326	1.1e-11
3.890	0.9036990015	1.1e-11
3.900	0.9042344378	1.1e-11
3.910	0.9047759724	1.1e-11
3.920	0.9053235374	1.0e-11
3.930	0.9058770657	1.0e-11
3.940	0.9064364915	1.0e-11
3.950	0.9070017497	9.8e-12
3.960	0.9075727762	9.6e-12
3.970	0.9081495078	9.4e-12
3.980	0.9087318823	9.3e-12
3.990	0.9093198384	9.1e-12
4.000	0.9099133155	8.9e-12
4.010	0.9105122540	8.8e-12
4.020	0.9111165953	8.6e-12
4.030	0.9117262812	8.5e-12
4.040	0.9123412548	8.3e-12
4.050	0.9129614596	8.2e-12
4.060	0.9135868403	8.0e-12
4.070	0.9142173419	7.9e-12
4.080	0.9148529105	7.7e-12
4.090	0.9154934929	7.6e-12
4.100	0.9161390366	7.5e-12
4.110	0.9167894897	7.3e-12
4.120	0.9174448012	7.2e-12
4.130	0.9181049208	7.1e-12
4.140	0.9187697987	6.9e-12
4.150	0.9194393860	6.8e-12
4.160	0.9201136343	6.7e-12
4.170	0.9207924959	6.6e-12
4.180	0.9214759238	6.4e-12
4.190	0.9221638715	6.3e-12
4.200	0.9228562933	6.2e-12
4.210	0.9235531439	6.1e-12
4.220	0.9242543789	6.0e-12
4.230	0.9249599541	5.9e-12
4.240	0.9256698263	5.8e-12
4.250	0.9263839525	5.7e-12
4.260	0.9271022906	5.6e-12
4.270	0.9278247987	5.5e-12
4.280	0.9285514357	5.3e-12
4.290	0.9292821609	5.2e-12
4.300	0.9300169344	5.2e-12
4.310	0.9307557163	5.1e-12
4.320	0.9314984678	5.0e-12
4.330	0.9322451501	4.9e-12
4.340	0.9329957253	4.8e-12
4.350	0.9337501557	4.7e-12
4.360	0.9345084041	4.6e-12
4.370	0.9352704340	4.5e-12
4.380	0.9360362092	4.4e-12
4.390	0.9368056938	4.3e-12
4.400	0.9375788527	4.3e-12
4.410	0.9383556510	4.2e-12
4.420	0.9391360544	4.1e-12
4.430	0.9399200287	4.0e-12
4.440	0.9407075405	3.9e-12
4.450	0.9414985567	3.9e-12
4.460	0.9422930444	3.8e-12
4.470	0.9430909714	3.7e-12
4.480	0.9438923058	3.7e-12
4.490	0.9446970160	3.6e-12
4.500	0.9455050708	3.5e-12
4.510	0.9463164395	3.4e-12
4.520	0.9471310917	3.4e-12
4.530	0.9479489973	3.3e-12
4.540	0.9487701267	3.3e-12
4.550	0.9495944505	3.2e-12
4.560	0.9504219398	3.1e-12
4.570	0.9512525660	3.1e-12
4.580	0.9520863007	3.0e-12
4.590	0.9529231160	2.9e-12
4.600	0.9537629843	2.9e-12
4.610	0.9546058784	2.8e-12
4.620	0.9554517711	2.8e-12
4.630	0.9563006360	2.7e-12
4.640	0.9571524466	2.7e-12
4.650	0.9580071769	2.6e-12
4.660	0.9588648011	2.6e-12
4.670	0.9597252939	2.5e-12
4.680	0.9605886301	2.5e-12
4.690	0.9614547848	2.4e-12
4.700	0.9623237335	2.4e-12
4.710	0.9631954518	2.3e-12
4.720	0.9640699157	2.3e-12
4.730	0.9649471016	2.2e-12
4.740	0.9658269859	2.2e-12
4.750	0.9667095455	2.1e-12
4.760	0.9675947574	2.1e-12
4.770	0.9684825988	2.1e-12
4.780	0.9693730474	2.0e-12
4.790	0.9702660810	2.0e-12
4.800	0.9711616776	1.9e-12
4.810	0.9720598156	1.9e-12
4.820	0.9729604735	1.9e-12
4.830	0.9738636300	1.8e-12
4.840	0.9747692643	1.8e-12
4.850	0.9756773555	1.8e-12
4.860	0.9765878830	1.7e-12
4.870	0.9775008267	1.7e-12
4.880	0.9784161664	1.7e-12
4.890	0.9793338823	1.6e-12
4.900	0.9802539546	1.6e-12
4.910	0.9811763640	1.6e-12
4.920	0.9821010912	1.5e-12
4.930	0.9830281171	1.5e-12
4.940	0.9839574231	1.5e-12
4.950	0.9848889903	1.5e-12
4.960	0.9858228005	1.4e-12
4.970	0.9867588354	1.4e-12
4.980	0.9876970768	1.4e-12
4.990	0.9886375071	1.4e-12
5.000	0.9895801085	1.3e-12
5.010	0.9905248635	1.3e-12
5.020	0.9914717548	1.3e-12
5.030	0.9924207653	1.3e-12
5.040	0.9933718781	1.3e-12
5.050	0.9943250764	1.3e-12
5.060	0.9952803435	1.2e-12
5.070	0.9962376632	1.2e-12
5.080	0.9971970190	1.2e-12
5.090	0.9981583950	1.2e-12
5.100	0.9991217751	1.2e-12
5.110	1.0000871437	1.2e-12
5.120	1.0010544850	1.2e-12
5.130	1.0020237837	1.1e-12
5.140	1.0029950245	1.1e-12
5.150	1.0039681922	1.1e-12
5.160	1.0049432718	1.1e-12
5.170	1.0059202484	1.1e-12
5.180	1.0068991074	1.1e-12
5.190	1.0078798342	1.1e-12
5.200	1.0088624144	1.1e-12
5.210	1.0098468338	1.1e-12
5.220	1.0108330781	1.1e-12
5.230	1.0118211335	1.0e-12
5.240	1.0128109860	1.0e-12
5.250	1.0138026219	1.0e-12
5.260	1.0147960277	1.0e-12
5.270	1.0157911899	1.0e-12
5.280	1.0167880951	1.0e-12
5.290	1.0177867302	1.0e-12
5.300	1.0187870820	1.0e-12
5.310	1.0197891377	9.9e-13
5.320	1.0207928844	9.9e-13
5.330	1.0217983094	9.8e-13
5.340	1.0228054000	9.7e-13
5.350	1.0238141440	9.7e-13
5.360	1.0248245288	9.6e-13
5.370	1.0258365422	9.6e-13
5.380	1.0268501722	9.5e-13
5.390	1.0278654067	9.5e-13
5.400	1.0288822338	9.5e-13
5.410	1.0299006417	9.4e-13
5.420	1.0309206188	9.4e-13
5.430	1.0319421535	9.3e-13
5.440	1.0329652342	9.3e-13
5.450	1.0339898498	9.2e-13
5.460	1.0350159888	9.2e-13
5.470	1.0360436401	9.2e-13
5.480	1.0370727927	9.1e-13
5.490	1.0381034356	9.1e-13
5.500	1.0391355579	9.1e-13
5.510	1.0401691489	9.1e-13
5.520	1.0412041980	9.0e-13
5.530	1.0422406945	9.0e-13
5.540	1.0432786280	9.0e-13
5.550	1.0443179881	9.0e-13
5.560	1.0453587644	8.9e-13
5.570	1.0464009469	8.9e-13
5.580	1.0474445253	8.9e-13
5.590	1.0484894897	8.9e-13
5.600	1.0495358301	8.9e-13
5.610	1.0505835367	8.8e-13
5.620	1.0516325996	8.8e-13
5.630	1.0526830093	8.8e-13
5.640	1.0537347560	8.8e-13
5.650	1.0547878304	8.8e-13
5.660	1.0558422229	8.8e-13
5.670	1.0568979242	8.8e-13
5.680	1.0579549250	8.7e-13
5.690	1.0590132162	8.7e-13
5.700	1.0600727886	8.7e-13
5.710	1.0611336331	8.7e-13
5.720	1.0621957408	8.7e-13
5.730	1.0632591028	8.7e-13
5.740	1.0643237103	8.7e-13
5.750	1.0653895545	8.7e-13
5.760	1.0664566268	8.7e-13
5.770	1.0675249186	8.7e-13
5.780	1.0685944212	8.7e-13
5.790	1.0696651264	8.7e-13
5.800	1.0707370256	8.7e-13
5.810	1.0718101105	8.7e-13
5.820	1.0728843729	8.7e-13
5.830	1.0739598047	8.7e-13
5.840	1.0750363976	8.7e-13
5.850	1.0761141436	8.7e-13
5.860	1.0771930348	8.7e-13
5.870	1.0782730631	8.7e-13
5.880	1.0793542208	8.7e-13
5.890	1.0804365000	8.7e-13
5.900	1.0815198930	8.7e-13
5.910	1.0826043921	8.7e-13
5.920	1.0836899897	8.7e-13
5.930	1.0847766781	8.7e-13
5.940	1.0858644501	8.7e-13
5.950	1.0869532979	8.7e-13
5.960	1.0880432144	8.7e-13
5.970	1.0891341921	8.7e-13
5.980	1.0902262238	8.7e-13
5.990	1.0913193023	8.7e-13
6.000	1.0924134204	8.7e-13
