T[MeV]	f_value	f_error
2.010	1.2705161890	6.0e-11
2.020	1.2762455237	5.9e-11
2.030	1.2819835826	5.9e-11
2.040	1.2877301633	5.8e-11
2.050	1.2934850669	5.7e-11
2.060	1.2992480976	5.7e-11
2.070	1.3050190625	1.3e-10
2.080	1.3107977718	1.3e-10
2.090	1.3165840383	1.2e-10
2.100	1.3223776779	1.2e-10
2.110	1.3281785089	1.2e-10
2.120	1.3339863525	1.2e-10
2.130	1.3398010325	1.2e-10
2.140	1.3456223749	1.2e-10
2.150	1.3514502085	1.1e-10
2.160	1.3572843645	1.1e-10
2.170	1.3631246762	1.1e-10
2.180	1.3689709794	1.1e-10
2.190	1.3748231121	1.0e-10
2.200	1.3806809146	9.2e-11
2.210	1.3865442291	7.4e-11
2.220	1.3924129000	5.1e-11
2.230	1.3982867740	4.9e-11
2.240	1.4041656994	4.9e-11
2.250	1.4100495268	1.4e-10
2.260	1.4159381086	1.3e-10
2.270	1.4218312990	1.3e-10
2.280	1.4277289543	1.2e-10
2.290	1.4336309324	1.2e-10
2.300	1.4395370930	1.2e-10
2.310	1.4454472976	1.2e-10
2.320	1.4513614095	1.1e-10
2.330	1.4572792934	1.1e-10
2.340	1.4632008161	1.1e-10
2.350	1.4691258455	1.1e-10
2.360	1.4750542515	1.1e-10
2.370	1.4809859053	1.1e-10
2.380	1.4869206797	1.1e-10
2.390	1.4928584492	1.1e-10
2.400	1.4987990895	1.0e-10
2.410	1.5047424780	1.0e-10
2.420	1.5106884932	1.0e-10
2.430	1.5166370154	1.0e-10
2.440	1.5225879260	1.0e-10
2.450	1.5285411080	1.0e-10
2.460	1.5344964454	1.0e-10
2.470	1.5404538239	9.9e-11
2.480	1.5464131302	9.9e-11
2.490	1.5523742525	9.8e-11
2.500	1.5583370801	9.7e-11
2.510	1.5643015037	9.6e-11
2.520	1.5702674150	9.6e-11
2.530	1.5762347071	9.5e-11
2.540	1.5822032743	9.4e-11
2.550	1.5881730119	9.4e-11
2.560	1.5941438165	9.3e-11
2.570	1.6001155857	9.3e-11
2.580	1.6060882185	9.2e-11
2.590	1.6120616147	9.2e-11
2.600	1.6180356753	1.5e-10
2.610	1.6240103025	1.5e-10
2.620	1.6299853994	1.5e-10
2.630	1.6359608703	1.5e-10
2.640	1.6419366204	1.5e-10
2.650	1.6479125559	1.5e-10
2.660	1.6538885842	1.5e-10
2.670	1.6598646136	1.5e-10
2.680	1.6658405534	1.5e-10
2.690	1.6718163138	1.4e-10
2.700	1.6777918061	1.4e-10
2.710	1.6837669424	1.4e-10
2.720	1.6897416359	1.4e-10
2.730	1.6957158006	1.4e-10
2.740	1.7016893515	1.4e-10
2.750	1.7076622045	1.4e-10
2.760	1.7136342764	1.4e-10
2.770	1.7196054848	1.4e-10
2.780	1.7255757484	1.4e-10
2.790	1.7315449865	1.4e-10
2.800	1.7375131194	1.4e-10
2.810	1.7434800683	1.4e-10
2.820	1.7494457552	1.4e-10
2.830	1.7554101029	1.3e-10
2.840	1.7613730350	1.3e-10
2.850	1.7673344760	1.3e-10
2.860	1.7732943512	1.3e-10
2.870	1.7792525866	1.3e-10
2.880	1.7852091092	1.3e-10
2.890	1.7911638465	1.3e-10
2.900	1.7971167269	1.3e-10
2.910	1.8030676798	1.3e-10
2.920	1.8090166350	1.3e-10
2.930	1.8149635232	1.3e-10
2.940	1.8209082759	1.3e-10
2.950	1.8268508254	1.3e-10
2.960	1.8327911044	1.3e-10
2.970	1.8387290467	1.3e-10
2.980	1.8446645866	1.3e-10
2.990	1.8505976592	1.2e-10
3.000	1.8565282003	1.2e-10
3.010	1.8624561464	1.2e-10
3.020	1.8683814346	1.2e-10
3.030	1.8743040028	1.2e-10
3.040	1.8802237896	1.2e-10
3.050	1.8861407341	1.2e-10
3.060	1.8920547763	1.2e-10
3.070	1.8979658565	1.2e-10
3.080	1.9038739162	1.2e-10
3.090	1.9097788970	1.2e-10
3.100	1.9156807414	1.2e-10
3.110	1.9215793927	1.2e-10
3.120	1.9274747944	1.2e-10
3.130	1.9333668911	1.2e-10
3.140	1.9392556276	1.2e-10
3.150	1.9451409496	1.2e-10
3.160	1.9510228033	1.2e-10
3.170	1.9569011355	1.2e-10
3.180	1.9627758936	1.2e-10
3.190	1.9686470257	1.2e-10
3.200	1.9745144803	1.1e-10
3.210	1.9803782066	1.1e-10
3.220	1.9862381544	1.1e-10
3.230	1.9920942740	1.1e-10
3.240	1.9979465163	1.1e-10
3.250	2.0037948327	1.1e-10
3.260	2.0096391752	1.1e-10
3.270	2.0154794965	1.1e-10
3.280	2.0213157497	1.1e-10
3.290	2.0271478883	1.1e-10
3.300	2.0329758666	2.0e-10
3.310	2.0387996394	2.0e-10
3.320	2.0446191618	2.0e-10
3.330	2.0504343898	2.0e-10
3.340	2.0562452795	2.0e-10
3.350	2.0620517878	2.0e-10
3.360	2.0678538721	2.0e-10
3.370	2.0736514901	2.0e-10
3.380	2.0794446003	2.0e-10
3.390	2.0852331614	2.0e-10
3.400	2.0910171328	2.0e-10
3.410	2.0967964744	2.0e-10
3.420	2.1025711464	1.9e-10
3.430	2.1083411097	1.9e-10
3.440	2.1141063255	1.9e-10
3.450	2.1198667555	1.9e-10
3.460	2.1256223621	1.9e-10
3.470	2.1313731077	1.9e-10
3.480	2.1371189557	1.9e-10
3.490	2.1428598696	1.9e-10
3.500	2.1485958135	1.9e-10
3.510	2.1543267518	1.9e-10
3.520	2.1600526495	1.9e-10
3.530	2.1657734721	1.9e-10
3.540	2.1714891853	1.9e-10
3.550	2.1771997554	1.9e-10
3.560	2.1829051492	1.9e-10
3.570	2.1886053337	1.9e-10
3.580	2.1943002764	1.9e-10
3.590	2.1999899455	1.8e-10
3.600	2.2056743092	1.8e-10
3.610	2.2113533363	1.8e-10
3.620	2.2170269961	1.8e-10
3.630	2.2226952582	1.8e-10
3.640	2.2283580926	1.8e-10
3.650	2.2340154698	1.8e-10
3.660	2.2396673604	1.8e-10
3.670	2.2453137359	1.8e-10
3.680	2.2509545676	1.8e-10
3.690	2.2565898277	1.8e-10
3.700	2.2622194885	1.8e-10
3.710	2.2678435227	1.8e-10
3.720	2.2734619034	1.8e-10
3.730	2.2790746042	1.8e-10
3.740	2.2846815990	1.8e-10
3.750	2.2902828618	1.8e-10
3.760	2.2958783674	1.8e-10
3.770	2.3014680907	1.8e-10
3.780	2.3070520069	1.8e-10
3.790	2.3126300919	1.8e-10
3.800	2.3182023214	1.7e-10
3.810	2.3237686721	1.7e-10
3.820	2.3293291204	1.7e-10
3.830	2.3348836435	1.7e-10
3.840	2.3404322188	1.7e-10
3.850	2.3459748240	1.7e-10
3.860	2.3515114371	1.7e-10
3.870	2.3570420366	1.7e-10
3.880	2.3625666011	1.7e-10
3.890	2.3680851096	1.7e-10
3.900	2.3735975416	1.7e-10
3.910	2.3791038767	1.7e-10
3.920	2.3846040949	1.7e-10
3.930	2.3900981766	1.7e-10
3.940	2.3955861022	1.7e-10
3.950	2.4010678527	1.7e-10
3.960	2.4065434094	1.7e-10
3.970	2.4120127538	1.7e-10
3.980	2.4174758678	1.7e-10
3.990	2.4229327333	1.7e-10
4.000	2.4283833329	1.7e-10
4.010	2.4338276493	1.7e-10
4.020	2.4392656655	1.7e-10
4.030	2.4446973647	1.7e-10
4.040	2.4501227305	1.7e-10
4.050	2.4555417468	1.6e-10
4.060	2.4609543977	1.6e-10
4.070	2.4663606676	1.6e-10
4.080	2.4717605411	1.6e-10
4.090	2.4771540033	1.6e-10
4.100	2.4825410393	1.6e-10
4.110	2.4879216346	1.6e-10
4.120	2.4932957751	1.6e-10
4.130	2.4986634465	1.6e-10
4.140	2.5040246354	1.6e-10
4.150	2.5093793281	1.6e-10
4.160	2.5147275114	1.6e-10
4.170	2.5200691724	1.6e-10
4.180	2.5254042984	1.6e-10
4.190	2.5307328768	1.6e-10
4.200	2.5360548956	1.6e-10
4.210	2.5413703425	1.6e-10
4.220	2.5466792061	1.6e-10
4.230	2.5519814746	1.6e-10
4.240	2.5572771369	1.6e-10
4.250	2.5625661819	1.6e-10
4.260	2.5678485988	1.6e-10
4.270	2.5731243771	1.6e-10
4.280	2.5783935063	1.6e-10
4.290	2.5836559765	1.6e-10
4.300	2.5889117776	1.6e-10
4.310	2.5941609000	1.6e-10
4.320	2.5994033342	1.6e-10
4.330	2.6046390711	1.6e-10
4.340	2.6098681015	1.6e-10
4.350	2.6150904167	1.6e-10
4.360	2.6203060081	1.5e-10
4.370	2.6255148672	1.5e-10
4.380	2.6307169863	2.6e-10
4.390	2.6359123567	2.6e-10
4.400	2.6411009708	2.6e-10
4.410	2.6462828213	2.6e-10
4.420	2.6514579007	2.6e-10
4.430	2.6566262017	2.6e-10
4.440	2.6617877175	2.6e-10
4.450	2.6669424412	2.6e-10
4.460	2.6720903663	2.6e-10
4.470	2.6772314863	2.6e-10
4.480	2.6823657950	2.5e-10
4.490	2.6874932865	2.5e-10
4.500	2.6926139547	2.5e-10
4.510	2.6977277941	2.5e-10
4.520	2.7028347992	2.5e-10
4.530	2.7079349647	2.5e-10
4.540	2.7130282855	2.5e-10
4.550	2.7181147565	2.5e-10
4.560	2.7231943731	2.5e-10
4.570	2.7282671306	2.5e-10
4.580	2.7333330246	2.5e-10
4.590	2.7383920508	2.5e-10
4.600	2.7434442051	2.5e-10
4.610	2.7484894837	2.5e-10
4.620	2.7535278826	2.5e-10
4.630	2.7585593983	2.4e-10
4.640	2.7635840274	2.4e-10
4.650	2.7686017666	2.4e-10
4.660	2.7736126128	2.4e-10
4.670	2.7786165629	2.4e-10
4.680	2.7836136142	2.4e-10
4.690	2.7886037639	2.4e-10
4.700	2.7935870097	2.4e-10
4.710	2.7985633490	2.4e-10
4.720	2.8035327798	2.4e-10
4.730	2.8084952999	2.4e-10
4.740	2.8134509073	2.4e-10
4.750	2.8183996004	2.4e-10
4.760	2.8233413775	2.4e-10
4.770	2.8282762370	2.4e-10
4.780	2.8332041777	2.4e-10
4.790	2.8381251983	2.4e-10
4.800	2.8430392977	2.3e-10
4.810	2.8479464750	2.3e-10
4.820	2.8528467293	2.3e-10
4.830	2.8577400601	2.3e-10
4.840	2.8626264666	2.3e-10
4.850	2.8675059485	2.3e-10
4.860	2.8723785056	2.3e-10
4.870	2.8772441376	2.3e-10
4.880	2.8821028445	2.3e-10
4.890	2.8869546264	2.3e-10
4.900	2.8917994835	2.3e-10
4.910	2.8966374161	2.3e-10
4.920	2.9014684247	2.3e-10
4.930	2.9062925098	2.3e-10
4.940	2.9111096722	2.3e-10
4.950	2.9159199126	2.3e-10
4.960	2.9207232320	2.3e-10
4.970	2.9255196313	2.3e-10
4.980	2.9303091118	2.3e-10
4.990	2.9350916747	2.2e-10
5.000	2.9398673213	2.2e-10
5.010	2.9446360532	2.2e-10
5.020	2.9493978719	2.2e-10
5.030	2.9541527791	2.2e-10
5.040	2.9589007767	2.2e-10
5.050	2.9636418664	2.2e-10
5.060	2.9683760504	2.2e-10
5.070	2.9731033307	2.2e-10
5.080	2.9778237096	2.2e-10
5.090	2.9825371894	2.2e-10
5.100	2.9872437724	2.2e-10
5.110	2.9919434612	2.2e-10
5.120	2.9966362584	2.2e-10
5.130	3.0013221666	2.2e-10
5.140	3.0060011888	2.2e-10
5.150	3.0106733277	2.2e-10
5.160	3.0153385865	2.2e-10
5.170	3.0199969680	2.2e-10
5.180	3.0246484755	2.2e-10
5.190	3.0292931123	2.2e-10
5.200	3.0339308817	2.2e-10
5.210	3.0385617872	2.2e-10
5.220	3.0431858322	2.1e-10
5.230	3.0478030203	2.1e-10
5.240	3.0524133553	2.1e-10
5.250	3.0570168409	2.1e-10
5.260	3.0616134810	2.1e-10
5.270	3.0662032794	2.1e-10
5.280	3.0707862403	2.1e-10
5.290	3.0753623677	2.1e-10
5.300	3.0799316659	2.1e-10
5.310	3.0844941389	2.1e-10
5.320	3.0890497913	2.1e-10
5.330	3.0935986273	2.1e-10
5.340	3.0981406515	2.1e-10
5.350	3.1026758685	2.1e-10
5.360	3.1072042828	2.1e-10
5.370	3.1117258991	2.1e-10
5.380	3.1162407224	2.1e-10
5.390	3.1207487573	2.1e-10
5.400	3.1252500088	2.1e-10
5.410	3.1297444819	2.1e-10
5.420	3.1342321816	2.1e-10
5.430	3.1387131131	2.1e-10
5.440	3.1431872816	2.1e-10
5.450	3.1476546923	2.1e-10
5.460	3.1521153505	2.1e-10
5.470	3.1565692616	2.1e-10
5.480	3.1610164311	2.0e-10
5.490	3.1654568644	2.0e-10
5.500	3.1698905672	2.0e-10
5.510	3.1743175451	2.0e-10
5.520	3.1787378037	2.0e-10
5.530	3.1831513489	2.0e-10
5.540	3.1875581864	2.0e-10
5.550	3.1919583222	2.0e-10
5.560	3.1963517621	2.0e-10
5.570	3.2007385121	2.0e-10
5.580	3.2051185782	2.0e-10
5.590	3.2094919667	2.0e-10
5.600	3.2138586835	2.0e-10
5.610	3.2182187350	2.0e-10
5.620	3.2225721273	2.0e-10
5.630	3.2269188669	2.0e-10
5.640	3.2312589600	2.0e-10
5.650	3.2355924130	2.0e-10
5.660	3.2399192325	2.0e-10
5.670	3.2442394250	2.0e-10
5.680	3.2485529969	2.0e-10
5.690	3.2528599550	2.0e-10
5.700	3.2571603058	2.0e-10
5.710	3.2614540562	2.0e-10
5.720	3.2657412128	2.0e-10
5.730	3.2700217824	2.0e-10
5.740	3.2742957719	2.0e-10
5.750	3.2785631882	2.0e-10
5.760	3.2828240382	2.0e-10
5.770	3.2870783289	2.0e-10
5.780	3.2913260673	2.0e-10
5.790	3.2955672604	1.9e-10
5.800	3.2998019154	1.9e-10
5.810	3.3040300395	1.9e-10
5.820	3.3082516397	1.9e-10
5.830	3.3124667234	1.9e-10
5.840	3.3166752977	1.9e-10
5.850	3.3208773701	1.9e-10
5.860	3.3250729478	1.9e-10
5.870	3.3292620382	1.9e-10
5.880	3.3334446487	1.9e-10
5.890	3.3376207868	1.9e-10
5.900	3.3417904600	1.9e-10
5.910	3.3459536757	1.9e-10
5.920	3.3501104416	1.9e-10
5.930	3.3542607653	1.9e-10
5.940	3.3584046543	1.9e-10
5.950	3.3625421164	1.9e-10
5.960	3.3666731592	1.9e-10
5.970	3.3707977904	1.9e-10
5.980	3.3749160179	1.9e-10
5.990	3.3790278494	1.9e-10
6.000	3.3831332927	1.9e-10
