T[MeV]	f_value	f_error
1.370	21.7134006202	8.9e-11
1.380	20.6281496566	3.0e-10
1.390	19.6170042891	5.9e-11
1.400	18.6738556119	4.8e-11
1.410	17.7931754373	3.8e-11
1.420	16.9699543582	3.0e-11
1.430	16.1996470874	2.4e-11
1.440	15.4781241448	1.9e-11
1.450	14.8016290908	1.4e-11
1.460	14.1667406132	1.1e-11
1.470	13.5703388672	8.1e-12
1.480	13.0095755501	5.8e-12
1.490	12.4818472583	4.1e-12
1.500	11.9847717351	2.7e-12
1.510	11.5161666662	1.7e-12
1.520	11.0740307258	9.8e-13
1.530	10.6565266126	5.2e-13
1.540	10.2619658462	4.3e-13
1.550	9.8887951268	7.0e-13
1.560	9.5355840804	1.1e-12
1.570	9.2010142366	1.4e-12
1.580	8.8838691039	1.8e-12
1.590	8.5830252222	2.2e-12
1.600	8.2974440868	2.5e-12
1.610	8.0261648532	2.8e-12
1.620	7.7682977368	3.0e-12
1.630	7.5230180378	3.2e-12
1.640	7.2895607249	3.4e-12
1.650	7.0672155211	3.6e-12
1.660	6.8553224398	3.7e-12
1.670	6.6532677274	3.8e-12
1.680	6.4604801699	3.9e-12
1.690	6.2764277295	3.9e-12
1.700	6.1006144773	3.9e-12
1.710	5.9325777941	4.0e-12
1.720	5.7718858145	3.9e-12
1.730	5.6181350884	3.9e-12
1.740	5.4709484432	3.9e-12
1.750	5.3299730243	3.9e-12
1.760	5.1948784998	3.8e-12
1.770	5.0653554136	3.7e-12
1.780	4.9411136726	3.7e-12
1.790	4.8218811577	3.6e-12
1.800	4.7074024457	3.5e-12
1.810	4.5974376331	3.5e-12
1.820	4.4917612533	3.4e-12
1.830	4.3901612780	3.3e-12
1.840	4.2924381964	3.2e-12
1.850	4.1984041652	3.1e-12
1.860	4.1078822232	3.0e-12
1.870	4.0207055657	2.9e-12
1.880	3.9367168729	2.9e-12
1.890	3.8557676882	2.8e-12
1.900	3.7777178428	2.7e-12
1.910	3.7024349217	2.6e-12
1.920	3.6297937689	2.5e-12
1.930	3.5596760279	2.4e-12
1.940	3.4919697150	2.4e-12
1.950	3.4265688226	2.3e-12
1.960	3.3633729510	2.2e-12
1.970	3.3022869648	2.1e-12
1.980	3.2432206736	2.1e-12
1.990	3.1860885348	1.6e-10
2.000	3.1308093757	1.9e-12
2.010	3.0773061353	1.9e-12
2.020	3.0255056226	1.8e-12
2.030	2.9753382915	1.7e-12
2.040	2.9267380301	1.7e-12
2.050	2.8796419639	1.6e-12
2.060	2.8339902718	1.5e-12
2.070	2.7897260137	1.5e-12
2.080	2.7467949696	6.5e-11
2.090	2.7051454884	8.2e-11
2.100	2.6647283463	1.3e-12
2.110	2.6254966141	1.3e-12
2.120	2.5874055330	1.3e-12
2.130	2.5504123975	1.2e-12
2.140	2.5144764455	1.2e-12
2.150	2.4795587558	1.1e-12
2.160	2.4456221508	1.1e-12
2.170	2.4126311055	1.0e-12
2.180	2.3805516619	1.0e-12
2.190	2.3493513483	9.8e-13
2.200	2.3189991034	9.4e-13
2.210	2.2894652048	9.1e-13
2.220	2.2607212012	8.8e-13
2.230	2.2327398498	8.5e-13
2.240	2.2054950551	8.2e-13
2.250	2.1789618135	7.9e-13
2.260	2.1531161591	7.6e-13
2.270	2.1279351136	7.4e-13
2.280	2.1033966389	7.1e-13
2.290	2.0794795913	6.9e-13
2.300	2.0561636800	6.6e-13
2.310	2.0334294260	6.4e-13
2.320	2.0112581244	6.2e-13
2.330	1.9896318080	6.0e-13
2.340	1.9685332137	5.8e-13
2.350	1.9479457498	5.6e-13
2.360	1.9278534651	5.4e-13
2.370	1.9082410205	5.2e-13
2.380	1.8890936609	5.0e-13
2.390	1.8703971892	4.9e-13
2.400	1.8521379418	4.7e-13
2.410	1.8343027645	4.6e-13
2.420	1.8168789905	4.4e-13
2.430	1.7998544193	4.3e-13
2.440	1.7832172962	4.1e-13
2.450	1.7669562932	4.0e-13
2.460	1.7510604909	3.9e-13
2.470	1.7355193609	3.7e-13
2.480	1.7203227496	3.6e-13
2.490	1.7054608622	3.5e-13
2.500	1.6909242481	3.4e-13
2.510	1.6767037862	3.3e-13
2.520	1.6627906717	3.2e-13
2.530	1.6491764030	3.1e-13
2.540	1.6358527694	3.0e-13
2.550	1.6228118393	2.9e-13
2.560	1.6100459492	2.8e-13
2.570	1.5975476928	2.7e-13
2.580	1.5853099108	2.6e-13
2.590	1.5733256814	2.5e-13
2.600	1.5615883104	2.4e-13
2.610	1.5500913233	2.4e-13
2.620	1.5388284559	2.3e-13
2.630	1.5277936465	2.2e-13
2.640	1.5169810285	2.2e-13
2.650	1.5063849224	2.1e-13
2.660	1.4959998290	2.0e-13
2.670	1.4858204229	2.0e-13
2.680	1.4758415455	1.9e-13
2.690	1.4660581990	1.8e-13
2.700	1.4564655405	1.8e-13
2.710	1.4470588765	1.7e-13
2.720	1.4378336571	1.7e-13
2.730	1.4287854707	1.6e-13
2.740	1.4199100396	1.6e-13
2.750	1.4112032145	1.5e-13
2.760	1.4026609705	1.5e-13
2.770	1.3942794021	1.4e-13
2.780	1.3860547197	1.4e-13
2.790	1.3779832446	1.4e-13
2.800	1.3700614061	1.3e-13
2.810	1.3622857371	1.3e-13
2.820	1.3546528707	1.2e-13
2.830	1.3471595367	1.2e-13
2.840	1.3398025586	1.2e-13
2.850	1.3325788499	1.1e-13
2.860	1.3254854116	1.1e-13
2.870	1.3185193287	1.1e-13
2.880	1.3116777679	1.0e-13
2.890	1.3049579746	1.0e-13
2.900	1.2983572702	9.8e-14
2.910	1.2918730501	9.5e-14
2.920	1.2855027806	9.2e-14
2.930	1.2792439970	9.0e-14
2.940	1.2730943013	8.7e-14
2.950	1.2670513601	8.5e-14
2.960	1.2611129024	8.3e-14
2.970	1.2552767175	8.0e-14
2.980	1.2495406535	7.8e-14
2.990	1.2439026150	7.6e-14
3.000	1.2383605616	7.4e-14
3.010	1.2329125061	7.2e-14
3.020	1.2275565128	7.0e-14
3.030	1.2222906959	6.8e-14
3.040	1.2171132180	6.6e-14
3.050	1.2120222887	6.4e-14
3.060	1.2070161631	6.3e-14
3.070	1.2020931402	6.1e-14
3.080	1.1972515619	6.0e-14
3.090	1.1924898117	5.8e-14
3.100	1.1878063132	5.7e-14
3.110	1.1831995289	5.5e-14
3.120	1.1786679595	5.4e-14
3.130	1.1742101423	5.3e-14
3.140	1.1698246503	5.1e-14
3.150	1.1655100911	5.0e-14
3.160	1.1612651060	4.9e-14
3.170	1.1570883690	4.8e-14
3.180	1.1529785857	4.7e-14
3.190	1.1489344926	4.5e-14
3.200	1.1449548562	4.5e-14
3.210	1.1410384719	4.3e-14
3.220	1.1371841636	4.2e-14
3.230	1.1333907824	4.2e-14
3.240	1.1296572064	4.1e-14
3.250	1.1259823393	4.0e-14
3.260	1.1223651104	3.9e-14
3.270	1.1188044733	3.8e-14
3.280	1.1152994054	3.7e-14
3.290	1.1118489076	3.6e-14
3.300	1.1084520031	3.5e-14
3.310	1.1051077373	3.5e-14
3.320	1.1018151766	3.4e-14
3.330	1.0985734087	3.3e-14
3.340	1.0953815411	3.3e-14
3.350	1.0922387013	3.2e-14
3.360	1.0891440357	3.1e-14
3.370	1.0860967097	3.1e-14
3.380	1.0830959065	3.0e-14
3.390	1.0801408273	3.0e-14
3.400	1.0772306905	2.9e-14
3.410	1.0743647312	2.8e-14
3.420	1.0715422008	2.8e-14
3.430	1.0687623669	2.7e-14
3.440	1.0660245123	2.7e-14
3.450	1.0633279352	2.6e-14
3.460	1.0606719484	2.6e-14
3.470	1.0580558791	2.5e-14
3.480	1.0554790687	2.5e-14
3.490	1.0529408719	2.4e-14
3.500	1.0504406570	2.4e-14
3.510	1.0479778052	9.4e-11
3.520	1.0455517105	7.3e-11
3.530	1.0431617789	5.5e-11
3.540	1.0408074289	3.8e-11
3.550	1.0384880904	2.4e-11
3.560	1.0362032050	1.2e-11
3.570	1.0339522254	3.8e-12
3.580	1.0317346152	2.8e-13
3.590	1.0295498486	5.8e-12
3.600	1.0273974105	1.5e-11
3.610	1.0252767955	2.6e-11
3.620	1.0231875086	3.8e-11
3.630	1.0211290640	5.2e-11
3.640	1.0191009858	6.7e-11
3.650	1.0171028069	8.3e-11
3.660	1.0151340696	9.9e-11
3.670	1.0131943248	1.8e-14
3.680	1.0112831320	1.8e-14
3.690	1.0094000590	1.8e-14
3.700	1.0075446822	1.8e-14
3.710	1.0057165855	1.8e-14
3.720	1.0039153610	1.7e-14
3.730	1.0021406084	1.7e-14
3.740	1.0003919347	1.7e-14
3.750	0.9986689544	1.7e-14
3.760	0.9969712891	1.6e-14
3.770	0.9952985673	1.6e-14
3.780	0.9936504244	1.6e-14
3.790	0.9920265026	1.6e-14
3.800	0.9904264505	1.6e-14
3.810	0.9888499230	1.6e-14
3.820	0.9872965814	1.5e-14
3.830	0.9857660931	1.5e-14
3.840	0.9842581315	1.5e-14
3.850	0.9827723756	1.5e-14
3.860	0.9813085105	1.5e-14
3.870	0.9798662267	1.4e-14
3.880	0.9784452201	1.4e-14
3.890	0.9770451920	1.4e-14
3.900	0.9756658492	1.4e-14
3.910	0.9743069032	1.4e-14
3.920	0.9729680709	1.4e-14
3.930	0.9716490739	1.4e-14
3.940	0.9703496388	1.3e-14
3.950	0.9690694967	8.8e-11
3.960	0.9678083834	7.8e-11
3.970	0.9665660393	6.9e-11
3.980	0.9653422091	6.0e-11
3.990	0.9641366421	5.2e-11
4.000	0.9629490914	4.5e-11
4.010	0.9617793146	3.8e-11
4.020	0.9606270733	3.1e-11
4.030	0.9594921331	2.5e-11
4.040	0.9583742634	2.0e-11
4.050	0.9572732376	1.5e-11
4.060	0.9561888328	1.1e-11
4.070	0.9551208296	7.3e-12
4.080	0.9540690124	4.2e-12
4.090	0.9530331692	1.8e-12
4.100	0.9520130913	2.1e-13
4.110	0.9510085733	6.5e-13
4.120	0.9500194135	2.5e-12
4.130	0.9490454131	4.9e-12
4.140	0.9480863766	7.7e-12
4.150	0.9471421117	1.1e-11
4.160	0.9462124293	1.4e-11
4.170	0.9452971429	1.8e-11
4.180	0.9443960694	2.2e-11
4.190	0.9435090283	2.6e-11
4.200	0.9426358422	3.0e-11
4.210	0.9417763362	3.4e-11
4.220	0.9409303384	3.8e-11
4.230	0.9400976794	4.3e-11
4.240	0.9392781925	4.7e-11
4.250	0.9384717137	5.2e-11
4.260	0.9376780813	5.6e-11
4.270	0.9368971362	6.1e-11
4.280	0.9361287219	6.5e-11
4.290	0.9353726841	7.0e-11
4.300	0.9346288708	7.4e-11
4.310	0.9338971325	7.9e-11
4.320	0.9331773218	8.3e-11
4.330	0.9324692938	8.8e-11
4.340	0.9317729054	9.2e-11
4.350	0.9310880158	1.1e-14
4.360	0.9304144865	1.1e-14
4.370	0.9297521808	1.1e-14
4.380	0.9291009641	1.0e-14
4.390	0.9284607039	1.1e-14
4.400	0.9278312696	1.1e-14
4.410	0.9272125323	1.0e-14
4.420	0.9266043654	1.0e-14
4.430	0.9260066439	1.0e-14
4.440	0.9254192446	1.0e-14
4.450	0.9248420462	1.0e-14
4.460	0.9242749290	1.0e-14
4.470	0.9237177753	1.0e-14
4.480	0.9231704688	1.0e-14
4.490	0.9226328951	1.0e-14
4.500	0.9221049412	1.0e-14
4.510	0.9215864960	1.0e-14
4.520	0.9210774497	1.0e-14
4.530	0.9205776941	1.0e-14
4.540	0.9200871229	1.0e-14
4.550	0.9196056307	1.0e-14
4.560	0.9191331140	1.0e-14
4.570	0.9186694707	1.0e-14
4.580	0.9182145999	1.0e-14
4.590	0.9177684024	1.0e-14
4.600	0.9173307802	1.0e-14
4.610	0.9169016366	1.0e-14
4.620	0.9164808764	1.0e-14
4.630	0.9160684056	1.0e-14
4.640	0.9156641316	1.0e-14
4.650	0.9152679628	1.0e-14
4.660	0.9148798093	1.0e-14
4.670	0.9144995819	1.0e-14
4.680	0.9141271930	1.0e-14
4.690	0.9137625560	1.0e-14
4.700	0.9134055855	1.0e-14
4.710	0.9130561973	1.0e-14
4.720	0.9127143083	1.0e-14
4.730	0.9123798363	1.0e-14
4.740	0.9120527007	1.0e-14
4.750	0.9117328214	1.0e-14
4.760	0.9114201197	1.0e-14
4.770	0.9111145179	1.0e-14
4.780	0.9108159392	1.0e-14
4.790	0.9105243079	1.0e-14
4.800	0.9102395494	1.0e-14
4.810	0.9099615897	1.0e-14
4.820	0.9096903563	1.0e-14
4.830	0.9094257771	1.0e-14
4.840	0.9091677813	1.0e-14
4.850	0.9089162989	1.0e-14
4.860	0.9086712608	1.0e-14
4.870	0.9084325987	1.0e-14
4.880	0.9082002454	1.0e-14
4.890	0.9079741343	1.0e-14
4.900	0.9077541998	1.0e-14
4.910	0.9075403771	1.0e-14
4.920	0.9073326022	1.0e-14
4.930	0.9071308119	1.0e-14
4.940	0.9069349439	1.0e-14
4.950	0.9067449366	1.0e-14
4.960	0.9065607291	1.0e-14
4.970	0.9063822613	1.1e-14
4.980	0.9062094740	1.0e-14
4.990	0.9060423085	1.0e-14
5.000	0.9058807071	1.0e-14
5.010	0.9057246124	1.0e-14
5.020	0.9055739682	1.0e-14
5.030	0.9054287187	1.0e-14
5.040	0.9052888087	1.1e-14
5.050	0.9051541840	1.0e-14
5.060	0.9050247907	1.0e-14
5.070	0.9049005759	1.0e-14
5.080	0.9047814871	1.0e-14
5.090	0.9046674724	1.0e-14
5.100	0.9045584808	1.0e-14
5.110	0.9044544616	1.1e-14
5.120	0.9043553650	1.1e-14
5.130	0.9042611415	1.0e-14
5.140	0.9041717424	1.1e-14
5.150	0.9040871195	1.1e-14
5.160	0.9040072253	1.1e-14
5.170	0.9039320126	1.1e-14
5.180	0.9038614351	1.1e-14
5.190	0.9037954467	1.1e-14
5.200	0.9037340020	1.1e-14
5.210	0.9036770563	1.1e-14
5.220	0.9036245651	1.1e-14
5.230	0.9035764846	1.1e-14
5.240	0.9035327716	1.1e-14
5.250	0.9034933831	1.1e-14
5.260	0.9034582770	1.1e-14
5.270	0.9034274113	1.1e-14
5.280	0.9034007448	1.1e-14
5.290	0.9033782365	1.1e-14
5.300	0.9033598462	1.1e-14
5.310	0.9033455337	1.1e-14
5.320	0.9033352598	1.1e-14
5.330	0.9033289853	1.1e-14
5.340	0.9033266716	1.1e-14
5.350	0.9033282806	1.1e-14
5.360	0.9033337747	1.1e-14
5.370	0.9033431164	1.1e-14
5.380	0.9033562690	1.1e-14
5.390	0.9033731960	1.1e-14
5.400	0.9033938614	1.1e-14
5.410	0.9034182294	1.1e-14
5.420	0.9034462649	1.1e-14
5.430	0.9034779330	1.1e-14
5.440	0.9035131992	1.1e-14
5.450	0.9035520295	1.1e-14
5.460	0.9035943901	1.1e-14
5.470	0.9036402477	1.1e-14
5.480	0.9036895694	1.1e-14
5.490	0.9037423225	1.1e-14
5.500	0.9037984748	1.1e-14
5.510	0.9038579944	1.1e-14
5.520	0.9039208498	1.1e-14
5.530	0.9039870097	1.1e-14
5.540	0.9040564432	1.1e-14
5.550	0.9041291199	1.1e-14
5.560	0.9042050095	1.1e-14
5.570	0.9042840822	1.1e-14
5.580	0.9043663084	1.1e-14
5.590	0.9044516588	1.1e-14
5.600	0.9045401046	1.1e-14
5.610	0.9046316171	1.1e-14
5.620	0.9047261680	1.1e-14
5.630	0.9048237293	1.1e-14
5.640	0.9049242733	1.1e-14
5.650	0.9050277726	1.1e-14
5.660	0.9051342000	1.1e-14
5.670	0.9052435287	1.1e-14
5.680	0.9053557321	1.1e-14
5.690	0.9054707840	1.1e-14
5.700	0.9055886583	1.1e-14
5.710	0.9057093293	1.1e-14
5.720	0.9058327716	1.1e-14
5.730	0.9059589599	1.1e-14
5.740	0.9060878693	1.1e-14
5.750	0.9062194752	1.1e-14
5.760	0.9063537531	1.1e-14
5.770	0.9064906787	1.1e-14
5.780	0.9066302283	1.1e-14
5.790	0.9067723781	1.1e-14
5.800	0.9069171047	1.1e-14
5.810	0.9070643849	1.1e-14
5.820	0.9072141958	1.1e-14
5.830	0.9073665145	1.1e-14
5.840	0.9075213187	1.1e-14
5.850	0.9076785860	1.1e-14
5.860	0.9078382945	1.1e-14
5.870	0.9080004223	1.1e-14
5.880	0.9081649477	1.1e-14
5.890	0.9083318495	1.1e-14
5.900	0.9085011065	1.1e-14
5.910	0.9086726977	1.1e-14
5.920	0.9088466023	1.1e-14
5.930	0.9090227999	1.1e-14
5.940	0.9092012701	1.1e-14
5.950	0.9093819928	1.1e-14
5.960	0.9095649480	1.1e-14
5.970	0.9097501161	1.1e-14
5.980	0.9099374775	1.1e-14
5.990	0.9101270128	1.1e-14
6.000	0.9103187030	1.1e-14
