T[MeV]	f_value	f_error
1.300	137.5959638096	2.3e-09
1.310	126.5057515347	2.0e-09
1.320	116.5074732656	1.7e-09
1.330	107.4773844334	1.5e-09
1.340	99.3074115965	1.3e-09
1.350	91.9029760038	1.1e-09
1.360	85.1811442923	8.1e-09
1.370	79.0690536216	7.1e-09
1.380	73.5025675880	7.2e-09
1.390	68.4251266314	6.3e-09
1.400	63.7867627356	5.6e-09
1.410	59.5432532110	4.9e-09
1.420	55.6553924667	4.3e-09
1.430	52.0883640921	3.8e-09
1.440	48.8111983898	3.3e-09
1.450	45.7963028508	3.0e-09
1.460	43.0190550141	2.6e-09
1.470	40.4574487874	4.0e-09
1.480	38.0917866633	3.6e-09
1.490	35.9044114184	3.2e-09
1.500	33.8794718265	2.8e-09
1.510	32.0027177396	2.5e-09
1.520	30.2613205619	2.3e-09
1.530	28.6437157204	2.0e-09
1.540	27.1394642198	1.8e-09
1.550	25.7391307842	1.6e-09
1.560	24.4341764376	1.5e-09
1.570	23.2168636718	1.3e-09
1.580	22.0801726068	1.2e-09
1.590	21.0177267641	1.1e-09
1.600	20.0237272594	9.7e-10
1.610	19.0928943802	8.8e-10
1.620	18.2204156498	8.0e-10
1.630	17.4018995985	1.7e-09
1.640	16.6333345583	1.5e-09
1.650	15.9110518937	1.4e-09
1.660	15.2316931456	1.3e-09
1.670	14.5921806391	1.1e-09
1.680	13.9896911567	1.0e-09
1.690	13.4216323311	9.6e-10
1.700	12.8856214504	8.8e-10
1.710	12.3794664094	8.0e-10
1.720	11.9011485691	7.4e-10
1.730	11.4488073172	6.8e-10
1.740	11.0207261454	1.1e-09
1.750	10.6153200821	9.8e-10
1.760	10.2311243350	9.1e-10
1.770	9.8667840181	8.3e-10
1.780	9.5210448504	7.7e-10
1.790	9.1927447245	7.1e-10
1.800	8.8808060579	6.6e-10
1.810	8.5842288465	6.1e-10
1.820	8.3020843517	5.6e-10
1.830	8.0335093550	5.2e-10
1.840	7.7777009278	4.8e-10
1.850	7.5339116632	4.5e-10
1.860	7.3014453265	4.2e-10
1.870	7.0796528846	3.9e-10
1.880	6.8679288759	6.1e-10
1.890	6.6657080924	5.6e-10
1.900	6.4724625410	5.1e-10
1.910	6.2876986602	4.7e-10
1.920	6.1109547691	4.4e-10
1.930	5.9417987256	4.1e-10
1.940	5.7798257767	3.8e-10
1.950	5.6246565830	3.5e-10
1.960	5.4759354016	3.3e-10
1.970	5.3333284142	3.1e-10
1.980	5.1965221866	2.8e-10
1.990	5.0652222499	2.7e-10
2.000	4.9391517908	2.5e-10
2.010	4.8180504438	2.3e-10
2.020	4.7016731746	2.2e-10
2.030	4.5897892493	2.0e-10
2.040	4.4821812802	1.9e-10
2.050	4.3786443429	1.8e-10
2.060	4.2789851592	1.7e-10
2.070	4.1830213391	1.6e-10
2.080	4.0905806788	1.5e-10
2.090	4.0015005086	1.4e-10
2.100	3.9156270882	1.3e-10
2.110	3.8328150448	1.2e-10
2.120	3.7529268501	1.1e-10
2.130	3.6758323351	1.1e-10
2.140	3.6014082377	1.0e-10
2.150	3.5295377818	9.6e-11
2.160	3.4601102850	9.0e-11
2.170	3.3930207933	8.5e-11
2.180	3.3281697398	8.0e-11
2.190	3.2654626267	7.6e-11
2.200	3.2048097285	7.2e-11
2.210	3.1461258139	6.8e-11
2.220	3.0893298871	6.4e-11
2.230	3.0343449447	6.1e-11
2.240	2.9810977492	5.8e-11
2.250	2.9295186163	5.4e-11
2.260	2.8795412162	5.2e-11
2.270	2.8311023870	4.9e-11
2.280	2.7841419602	4.6e-11
2.290	2.7386025966	4.4e-11
2.300	2.6944296328	4.2e-11
2.310	2.6515709364	4.0e-11
2.320	2.6099767710	3.8e-11
2.330	2.5695996683	3.6e-11
2.340	2.5303943089	3.4e-11
2.350	2.4923174092	3.3e-11
2.360	2.4553276155	3.1e-11
2.370	2.4193854048	2.9e-11
2.380	2.3844529901	2.8e-11
2.390	2.3504942326	2.7e-11
2.400	2.3174745580	2.6e-11
2.410	2.2853608779	2.4e-11
2.420	2.2541215159	2.3e-11
2.430	2.2237261374	2.2e-11
2.440	2.1941456835	2.1e-11
2.450	2.1653523089	2.0e-11
2.460	2.1373193229	1.9e-11
2.470	2.1100211336	1.9e-11
2.480	2.0834331955	1.8e-11
2.490	2.0575319594	1.7e-11
2.500	2.0322948256	1.6e-11
2.510	2.0077000993	1.6e-11
2.520	1.9837269480	1.5e-11
2.530	1.9603553623	1.4e-11
2.540	1.9375661172	1.4e-11
2.550	1.9153407367	1.3e-11
2.560	1.8936614599	1.3e-11
2.570	1.8725112080	1.2e-11
2.580	1.8518735546	1.8e-10
2.590	1.8317326960	1.8e-10
2.600	1.8120734238	1.7e-10
2.610	1.7928810989	1.6e-10
2.620	1.7741416261	1.6e-10
2.630	1.7558414312	1.5e-10
2.640	1.7379674376	1.5e-10
2.650	1.7205070458	1.4e-10
2.660	1.7034481124	1.4e-10
2.670	1.6867789312	1.3e-10
2.680	1.6704882144	1.3e-10
2.690	1.6545650756	1.2e-10
2.700	1.6389990125	1.2e-10
2.710	1.6237798912	1.1e-10
2.720	1.6088979313	1.1e-10
2.730	1.5943436913	1.1e-10
2.740	1.5801080545	1.0e-10
2.750	1.5661822165	9.9e-11
2.760	1.5525576722	9.6e-11
2.770	1.5392262038	9.3e-11
2.780	1.5261798697	9.0e-11
2.790	1.5134109936	8.7e-11
2.800	1.5009121538	8.4e-11
2.810	1.4886761733	8.2e-11
2.820	1.4766961107	7.9e-11
2.830	1.4649652506	7.6e-11
2.840	1.4534770954	7.4e-11
2.850	1.4422253566	7.2e-11
2.860	1.4312039471	7.0e-11
2.870	1.4204069735	6.7e-11
2.880	1.4098287291	6.5e-11
2.890	1.3994636865	6.3e-11
2.900	1.3893064912	6.2e-11
2.910	1.3793519553	6.2e-11
2.920	1.3695950514	6.0e-11
2.930	1.3600309062	5.8e-11
2.940	1.3506547960	5.6e-11
2.950	1.3414621401	5.5e-11
2.960	1.3324484965	5.3e-11
2.970	1.3236095567	5.2e-11
2.980	1.3149411408	5.0e-11
2.990	1.3064391933	4.9e-11
3.000	1.2980997783	4.7e-11
3.010	1.2899190757	4.6e-11
3.020	1.2818933771	4.5e-11
3.030	1.2740190817	4.3e-11
3.040	1.2662926929	4.2e-11
3.050	1.2587108145	4.1e-11
3.060	1.2512701476	4.0e-11
3.070	1.2439674869	3.9e-11
3.080	1.2367997178	3.8e-11
3.090	1.2297638134	3.7e-11
3.100	1.2228568315	3.6e-11
3.110	1.2160759115	3.5e-11
3.120	1.2094182725	3.4e-11
3.130	1.2028812096	3.3e-11
3.140	1.1964620925	3.2e-11
3.150	1.1901583622	3.1e-11
3.160	1.1839675292	3.0e-11
3.170	1.1778871712	3.0e-11
3.180	1.1719149309	2.9e-11
3.190	1.1660485137	2.8e-11
3.200	1.1602856860	2.7e-11
3.210	1.1546242733	2.7e-11
3.220	1.1490621582	2.6e-11
3.230	1.1435972786	2.5e-11
3.240	1.1382276262	2.5e-11
3.250	1.1329512443	2.4e-11
3.260	1.1277662270	2.4e-11
3.270	1.1226707170	2.3e-11
3.280	1.1176629045	2.3e-11
3.290	1.1127410254	2.2e-11
3.300	1.1079033604	2.1e-11
3.310	1.1031482331	2.1e-11
3.320	1.0984740091	2.0e-11
3.330	1.0938790948	2.0e-11
3.340	1.0893619358	2.0e-11
3.350	1.0849210161	1.9e-11
3.360	1.0805548569	1.9e-11
3.370	1.0762620153	1.8e-11
3.380	1.0720410837	1.8e-11
3.390	1.0678906882	1.7e-11
3.400	1.0638094881	1.7e-11
3.410	1.0597961747	1.7e-11
3.420	1.0558494705	1.6e-11
3.430	1.0519681283	1.6e-11
3.440	1.0481509303	1.6e-11
3.450	1.0443966873	1.5e-11
3.460	1.0407042378	1.5e-11
3.470	1.0370724473	1.5e-11
3.480	1.0335002078	1.4e-11
3.490	1.0299864366	1.4e-11
3.500	1.0265300759	1.4e-11
3.510	1.0231300920	1.3e-11
3.520	1.0197854748	1.3e-11
3.530	1.0164952369	1.3e-11
3.540	1.0132584133	1.3e-11
3.550	1.0100740606	1.2e-11
3.560	1.0069412562	1.2e-11
3.570	1.0038590984	1.2e-11
3.580	1.0008267051	1.2e-11
3.590	0.9978432137	1.1e-11
3.600	0.9949077807	1.1e-11
3.610	0.9920195807	1.1e-11
3.620	0.9891778065	1.1e-11
3.630	0.9863816682	1.1e-11
3.640	0.9836303929	1.0e-11
3.650	0.9809232243	1.0e-11
3.660	0.9782594222	9.9e-12
3.670	0.9756382623	9.8e-12
3.680	0.9730590354	9.6e-12
3.690	0.9705210474	9.4e-12
3.700	0.9680236186	9.2e-12
3.710	0.9655660836	9.0e-12
3.720	0.9631477908	8.9e-12
3.730	0.9607681021	8.7e-12
3.740	0.9584263926	8.6e-12
3.750	0.9561220501	8.4e-12
3.760	0.9538544750	8.2e-12
3.770	0.9516230799	8.1e-12
3.780	0.9494272894	8.0e-12
3.790	0.9472665394	7.8e-12
3.800	0.9451402775	7.7e-12
3.810	0.9430479621	7.5e-12
3.820	0.9409890626	7.4e-12
3.830	0.9389630587	7.3e-12
3.840	0.9369694405	7.1e-12
3.850	0.9350077082	7.0e-12
3.860	0.9330773717	6.9e-12
3.870	0.9311779506	6.8e-12
3.880	0.9293089735	6.7e-12
3.890	0.9274699785	6.6e-12
3.900	0.9256605125	6.4e-12
3.910	0.9238801310	6.3e-12
3.920	0.9221283981	6.2e-12
3.930	0.9204048862	6.1e-12
3.940	0.9187091756	6.0e-12
3.950	0.9170408550	5.9e-12
3.960	0.9153995203	5.8e-12
3.970	0.9137847753	5.7e-12
3.980	0.9121962312	5.6e-12
3.990	0.9106335063	5.6e-12
4.000	0.9090962261	5.5e-12
4.010	0.9075840227	5.4e-12
4.020	0.9060965354	5.3e-12
4.030	0.9046334099	5.2e-12
4.040	0.9031942982	5.1e-12
4.050	0.9017788589	5.0e-12
4.060	0.9003867566	5.0e-12
4.070	0.8990176621	4.9e-12
4.080	0.8976712518	4.8e-12
4.090	0.8963472083	4.7e-12
4.100	0.8950452195	4.7e-12
4.110	0.8937649790	4.6e-12
4.120	0.8925061859	4.5e-12
4.130	0.8912685443	4.5e-12
4.140	0.8900517639	4.4e-12
4.150	0.8888555592	4.3e-12
4.160	0.8876796497	4.3e-12
4.170	0.8865237598	4.2e-12
4.180	0.8853876187	4.1e-12
4.190	0.8842709602	4.1e-12
4.200	0.8831735226	4.0e-12
4.210	0.8820950489	4.0e-12
4.220	0.8810352862	3.9e-12
4.230	0.8799939862	3.8e-12
4.240	0.8789709044	3.8e-12
4.250	0.8779658009	3.7e-12
4.260	0.8769784393	8.7e-11
4.270	0.8760085875	8.6e-11
4.280	0.8750560172	8.4e-11
4.290	0.8741205039	8.3e-11
4.300	0.8732018267	8.2e-11
4.310	0.8722997684	8.1e-11
4.320	0.8714141154	8.0e-11
4.330	0.8705446576	7.9e-11
4.340	0.8696911882	7.8e-11
4.350	0.8688535040	7.7e-11
4.360	0.8680314048	7.6e-11
4.370	0.8672246937	7.5e-11
4.380	0.8664331772	8.7e-11
4.390	0.8656566647	8.5e-11
4.400	0.8648949685	8.4e-11
4.410	0.8641479042	8.3e-11
4.420	0.8634152901	8.6e-11
4.430	0.8626969474	8.5e-11
4.440	0.8619927001	8.4e-11
4.450	0.8613023751	8.3e-11
4.460	0.8606258019	8.2e-11
4.470	0.8599628125	8.1e-11
4.480	0.8593132418	8.0e-11
4.490	0.8586769271	7.9e-11
4.500	0.8580537082	7.8e-11
4.510	0.8574434273	7.7e-11
4.520	0.8568459291	7.6e-11
4.530	0.8562610607	7.5e-11
4.540	0.8556886715	7.4e-11
4.550	0.8551286131	7.3e-11
4.560	0.8545807394	7.2e-11
4.570	0.8540449064	7.1e-11
4.580	0.8535209725	7.0e-11
4.590	0.8530087980	6.9e-11
4.600	0.8525082452	6.8e-11
4.610	0.8520191788	6.8e-11
4.620	0.8515414652	6.7e-11
4.630	0.8510749728	6.6e-11
4.640	0.8506195720	6.5e-11
4.650	0.8501751351	6.4e-11
4.660	0.8497415362	6.4e-11
4.670	0.8493186513	6.3e-11
4.680	0.8489063582	6.2e-11
4.690	0.8485045363	6.1e-11
4.700	0.8481130670	6.1e-11
4.710	0.8477318333	6.0e-11
4.720	0.8473607197	5.9e-11
4.730	0.8469996126	5.9e-11
4.740	0.8466483999	5.8e-11
4.750	0.8463069710	5.7e-11
4.760	0.8459752171	5.7e-11
4.770	0.8456530306	5.6e-11
4.780	0.8453403057	5.5e-11
4.790	0.8450369380	5.5e-11
4.800	0.8447428245	5.4e-11
4.810	0.8444578636	5.3e-11
4.820	0.8441819552	5.3e-11
4.830	0.8439150006	5.2e-11
4.840	0.8436569023	5.2e-11
4.850	0.8434075644	5.1e-11
4.860	0.8431668920	5.0e-11
4.870	0.8429347916	5.0e-11
4.880	0.8427111713	4.9e-11
4.890	0.8424959398	4.9e-11
4.900	0.8422890077	4.8e-11
4.910	0.8420902863	4.8e-11
4.920	0.8418996884	4.7e-11
4.930	0.8417171278	4.7e-11
4.940	0.8415425195	4.6e-11
4.950	0.8413757797	4.6e-11
4.960	0.8412168256	4.5e-11
4.970	0.8410655755	4.5e-11
4.980	0.8409219489	4.4e-11
4.990	0.8407858661	4.4e-11
5.000	0.8406572489	4.3e-11
5.010	0.8405360196	4.3e-11
5.020	0.8404221018	4.2e-11
5.030	0.8403154201	4.2e-11
5.040	0.8402158999	4.2e-11
5.050	0.8401234678	4.1e-11
5.060	0.8400380512	4.1e-11
5.070	0.8399595784	4.0e-11
5.080	0.8398879787	4.0e-11
5.090	0.8398231823	4.0e-11
5.100	0.8397651202	3.9e-11
5.110	0.8397137243	3.9e-11
5.120	0.8396689274	3.8e-11
5.130	0.8396306632	3.8e-11
5.140	0.8395988662	3.8e-11
5.150	0.8395734715	3.7e-11
5.160	0.8395544154	3.7e-11
5.170	0.8395416347	3.6e-11
5.180	0.8395350670	3.6e-11
5.190	0.8395346509	3.6e-11
5.200	0.8395403255	3.5e-11
5.210	0.8395520308	3.5e-11
5.220	0.8395697074	3.5e-11
5.230	0.8395932969	3.4e-11
5.240	0.8396227413	3.4e-11
5.250	0.8396579834	3.4e-11
5.260	0.8396989667	3.3e-11
5.270	0.8397456356	3.3e-11
5.280	0.8397979348	3.3e-11
5.290	0.8398558100	3.2e-11
5.300	0.8399192072	3.2e-11
5.310	0.8399880734	3.2e-11
5.320	0.8400623559	3.2e-11
5.330	0.8401420030	3.1e-11
5.340	0.8402269634	3.1e-11
5.350	0.8403171862	3.1e-11
5.360	0.8404126216	3.0e-11
5.370	0.8405132199	3.0e-11
5.380	0.8406189322	3.0e-11
5.390	0.8407297103	3.0e-11
5.400	0.8408455063	2.9e-11
5.410	0.8409662730	2.9e-11
5.420	0.8410919637	2.9e-11
5.430	0.8412225324	2.8e-11
5.440	0.8413579333	2.8e-11
5.450	0.8414981214	2.8e-11
5.460	0.8416430522	2.8e-11
5.470	0.8417926816	2.7e-11
5.480	0.8419469660	2.7e-11
5.490	0.8421058624	2.7e-11
5.500	0.8422693282	2.7e-11
5.510	0.8424373214	2.7e-11
5.520	0.8426098003	2.6e-11
5.530	0.8427867237	2.6e-11
5.540	0.8429680511	2.6e-11
5.550	0.8431537421	2.6e-11
5.560	0.8433437570	2.5e-11
5.570	0.8435380565	2.5e-11
5.580	0.8437366017	2.5e-11
5.590	0.8439393540	2.5e-11
5.600	0.8441462755	2.5e-11
5.610	0.8443573286	2.4e-11
5.620	0.8445724760	2.4e-11
5.630	0.8447916809	2.4e-11
5.640	0.8450149069	2.4e-11
5.650	0.8452421180	2.3e-11
5.660	0.8454732787	2.3e-11
5.670	0.8457083536	2.3e-11
5.680	0.8459473080	2.3e-11
5.690	0.8461901073	2.3e-11
5.700	0.8464367176	2.3e-11
5.710	0.8466871050	2.2e-11
5.720	0.8469412361	2.2e-11
5.730	0.8471990781	2.2e-11
5.740	0.8474605981	2.2e-11
5.750	0.8477257639	2.2e-11
5.760	0.8479945435	2.1e-11
5.770	0.8482669053	2.1e-11
5.780	0.8485428180	2.1e-11
5.790	0.8488222506	2.1e-11
5.800	0.8491051725	2.1e-11
5.810	0.8493915533	2.1e-11
5.820	0.8496813630	2.0e-11
5.830	0.8499745720	2.0e-11
5.840	0.8502711508	2.0e-11
5.850	0.8505710704	2.0e-11
5.860	0.8508743019	2.0e-11
5.870	0.8511808170	2.0e-11
5.880	0.8514905873	1.9e-11
5.890	0.8518035850	1.9e-11
5.900	0.8521197825	1.9e-11
5.910	0.8524391524	1.9e-11
5.920	0.8527616678	8.5e-11
5.930	0.8530873017	8.4e-11
5.940	0.8534160277	8.2e-11
5.950	0.8537478195	8.1e-11
5.960	0.8540826512	8.0e-11
5.970	0.8544204970	7.9e-11
5.980	0.8547613315	7.8e-11
5.990	0.8551051295	7.6e-11
6.000	0.8554518661	7.5e-11
