T[MeV]	f_value	f_error
2.890	1.7162279638	7.6e-11
2.900	1.7028908168	7.3e-11
2.910	1.6898106864	7.1e-11
2.920	1.6769812230	6.9e-11
2.930	1.6643962709	6.7e-11
2.940	1.6520498609	6.5e-11
2.950	1.6399362038	6.3e-11
2.960	1.6280496843	6.2e-11
2.970	1.6163848542	6.0e-11
2.980	1.6049364271	5.8e-11
2.990	1.5936992726	5.7e-11
3.000	1.5826684106	5.5e-11
3.010	1.5718390063	5.4e-11
3.020	1.5612063653	5.2e-11
3.030	1.5507659287	5.1e-11
3.040	1.5405132682	4.9e-11
3.050	1.5304440820	4.8e-11
3.060	1.5205541907	4.7e-11
3.070	1.5108395327	4.6e-11
3.080	1.5012961603	4.4e-11
3.090	1.4919202366	4.3e-11
3.100	1.4827080309	4.2e-11
3.110	1.4736559160	4.1e-11
3.120	1.4647603641	4.0e-11
3.130	1.4560179443	3.9e-11
3.140	1.4474253187	3.8e-11
3.150	1.4389792402	3.7e-11
3.160	1.4306765488	3.6e-11
3.170	1.4225141695	3.5e-11
3.180	1.4144891089	3.4e-11
3.190	1.4065984535	3.4e-11
3.200	1.3988393663	3.3e-11
3.210	1.3912090850	3.2e-11
3.220	1.3837049194	3.1e-11
3.230	1.3763242492	3.0e-11
3.240	1.3690645219	3.0e-11
3.250	1.3619232508	2.9e-11
3.260	1.3548980127	2.8e-11
3.270	1.3479864464	2.8e-11
3.280	1.3411862502	2.7e-11
3.290	1.3344951810	2.6e-11
3.300	1.3279110514	2.6e-11
3.310	1.3214317293	2.5e-11
3.320	1.3150551351	2.5e-11
3.330	1.3087792409	2.4e-11
3.340	1.3026020688	2.4e-11
3.350	1.2965216892	2.3e-11
3.360	1.2905362197	2.3e-11
3.370	1.2846438235	2.2e-11
3.380	1.2788427083	2.2e-11
3.390	1.2731311248	2.1e-11
3.400	1.2675073656	2.1e-11
3.410	1.2619697640	2.0e-11
3.420	1.2565166927	2.0e-11
3.430	1.2511465629	1.9e-11
3.440	1.2458578233	1.9e-11
3.450	1.2406489584	1.9e-11
3.460	1.2355184884	1.8e-11
3.470	1.2304649676	1.8e-11
3.480	1.2254869838	1.8e-11
3.490	1.2205831568	1.7e-11
3.500	1.2157521385	1.7e-11
3.510	1.2109926111	1.6e-11
3.520	1.2063032867	1.6e-11
3.530	1.2016829065	1.6e-11
3.540	1.1971302399	1.6e-11
3.550	1.1926440838	1.5e-11
3.560	1.1882232619	1.6e-11
3.570	1.1838666239	1.5e-11
3.580	1.1795730448	1.4e-11
3.590	1.1753414245	1.4e-11
3.600	1.1711706867	1.4e-11
3.610	1.1670597787	1.4e-11
3.620	1.1630076705	1.3e-11
3.630	1.1590133543	1.3e-11
3.640	1.1550758440	1.3e-11
3.650	1.1511941746	1.3e-11
3.660	1.1473674016	1.2e-11
3.670	1.1435946005	1.2e-11
3.680	1.1398748664	1.2e-11
3.690	1.1362073133	1.2e-11
3.700	1.1325910738	1.1e-11
3.710	1.1290252986	1.1e-11
3.720	1.1255091561	1.1e-11
3.730	1.1220418317	1.1e-11
3.740	1.1186225277	1.1e-11
3.750	1.1152504626	1.0e-11
3.760	1.1119248711	1.0e-11
3.770	1.1086450032	1.0e-11
3.780	1.1054101242	9.9e-12
3.790	1.1022195143	9.8e-12
3.800	1.0990724678	9.6e-12
3.810	1.0959682936	9.4e-12
3.820	1.0929063140	9.3e-12
3.830	1.0898858648	9.1e-12
3.840	1.0869062950	9.0e-12
3.850	1.0839669664	8.8e-12
3.860	1.0810672532	8.7e-12
3.870	1.0782065420	8.5e-12
3.880	1.0753842310	8.4e-12
3.890	1.0725997304	8.3e-12
3.900	1.0698524615	8.1e-12
3.910	1.0671418568	8.0e-12
3.920	1.0644673599	7.9e-12
3.930	1.0618284245	7.7e-12
3.940	1.0592245151	7.6e-12
3.950	1.0566551061	7.5e-12
3.960	1.0541196819	7.4e-12
3.970	1.0516177366	7.3e-12
3.980	1.0491487735	7.2e-12
3.990	1.0467123054	7.0e-12
4.000	1.0443078540	6.9e-12
4.010	1.0419349500	6.8e-12
4.020	1.0395931326	6.7e-12
4.030	1.0372819494	6.6e-12
4.040	1.0350009563	6.5e-12
4.050	1.0327497174	6.4e-12
4.060	1.0305278045	6.3e-12
4.070	1.0283347973	6.2e-12
4.080	1.0261702829	6.1e-12
4.090	1.0240338560	6.0e-12
4.100	1.0219251182	6.0e-12
4.110	1.0198436786	5.9e-12
4.120	1.0177891530	5.8e-12
4.130	1.0157611639	5.7e-12
4.140	1.0137593406	5.6e-12
4.150	1.0117833188	5.5e-12
4.160	1.0098327406	5.5e-12
4.170	1.0079072543	5.4e-12
4.180	1.0060065144	5.3e-12
4.190	1.0041301813	5.2e-12
4.200	1.0022779210	5.2e-12
4.210	1.0004494057	5.1e-12
4.220	0.9986443127	5.0e-12
4.230	0.9968623252	4.9e-12
4.240	0.9951031316	4.9e-12
4.250	0.9933664256	4.8e-12
4.260	0.9916519058	4.7e-12
4.270	0.9899592764	4.7e-12
4.280	0.9882882460	4.6e-12
4.290	0.9866385283	4.6e-12
4.300	0.9850098419	4.5e-12
4.310	0.9834019097	4.4e-12
4.320	0.9818144595	4.4e-12
4.330	0.9802472234	4.3e-12
4.340	0.9786999378	4.3e-12
4.350	0.9771723437	4.2e-12
4.360	0.9756641860	4.1e-12
4.370	0.9741752138	4.1e-12
4.380	0.9727051805	9.5e-11
4.390	0.9712538431	9.4e-11
4.400	0.9698209628	9.2e-11
4.410	0.9684063043	9.1e-11
4.420	0.9670096365	9.0e-11
4.430	0.9656307315	8.9e-11
4.440	0.9642693654	8.8e-11
4.450	0.9629253174	8.7e-11
4.460	0.9615983706	8.6e-11
4.470	0.9602883112	8.5e-11
4.480	0.9589949288	8.4e-11
4.490	0.9577180165	8.3e-11
4.500	0.9564573703	8.2e-11
4.510	0.9552127895	9.5e-11
4.520	0.9539840764	9.3e-11
4.530	0.9527710365	9.2e-11
4.540	0.9515734781	9.1e-11
4.550	0.9503912126	9.5e-11
4.560	0.9492240541	9.3e-11
4.570	0.9480718196	9.2e-11
4.580	0.9469343288	9.1e-11
4.590	0.9458114042	9.0e-11
4.600	0.9447028710	8.9e-11
4.610	0.9436085569	8.8e-11
4.620	0.9425282921	8.7e-11
4.630	0.9414619096	8.6e-11
4.640	0.9404092446	8.5e-11
4.650	0.9393701349	8.4e-11
4.660	0.9383444206	8.3e-11
4.670	0.9373319442	8.2e-11
4.680	0.9363325504	8.1e-11
4.690	0.9353460864	8.0e-11
4.700	0.9343724014	7.9e-11
4.710	0.9334113468	7.9e-11
4.720	0.9324627763	7.8e-11
4.730	0.9315265455	7.7e-11
4.740	0.9306025122	7.6e-11
4.750	0.9296905363	7.5e-11
4.760	0.9287904796	7.4e-11
4.770	0.9279022058	7.4e-11
4.780	0.9270255807	7.3e-11
4.790	0.9261604719	7.2e-11
4.800	0.9253067488	7.1e-11
4.810	0.9244642828	7.0e-11
4.820	0.9236329469	7.0e-11
4.830	0.9228126162	6.9e-11
4.840	0.9220031672	6.8e-11
4.850	0.9212044782	6.7e-11
4.860	0.9204164293	6.7e-11
4.870	0.9196389022	6.6e-11
4.880	0.9188717801	6.5e-11
4.890	0.9181149481	6.5e-11
4.900	0.9173682925	6.4e-11
4.910	0.9166317015	6.3e-11
4.920	0.9159050645	6.3e-11
4.930	0.9151882727	6.2e-11
4.940	0.9144812186	6.1e-11
4.950	0.9137837961	6.1e-11
4.960	0.9130959007	6.0e-11
4.970	0.9124174292	6.0e-11
4.980	0.9117482797	5.9e-11
4.990	0.9110883518	5.8e-11
5.000	0.9104375464	5.8e-11
5.010	0.9097957656	5.7e-11
5.020	0.9091629130	5.7e-11
5.030	0.9085388933	5.6e-11
5.040	0.9079236125	5.5e-11
5.050	0.9073169778	5.5e-11
5.060	0.9067188977	5.4e-11
5.070	0.9061292819	5.4e-11
5.080	0.9055480412	5.3e-11
5.090	0.9049750874	5.3e-11
5.100	0.9044103338	5.2e-11
5.110	0.9038536946	5.2e-11
5.120	0.9033050850	5.1e-11
5.130	0.9027644216	5.1e-11
5.140	0.9022316217	5.0e-11
5.150	0.9017066040	5.0e-11
5.160	0.9011892879	4.9e-11
5.170	0.9006795942	4.9e-11
5.180	0.9001774442	4.8e-11
5.190	0.8996827608	4.8e-11
5.200	0.8991954673	4.8e-11
5.210	0.8987154884	4.7e-11
5.220	0.8982427494	4.7e-11
5.230	0.8977771767	4.6e-11
5.240	0.8973186977	4.6e-11
5.250	0.8968672405	4.5e-11
5.260	0.8964227343	4.5e-11
5.270	0.8959851089	4.5e-11
5.280	0.8955542953	4.4e-11
5.290	0.8951302250	4.4e-11
5.300	0.8947128307	4.3e-11
5.310	0.8943020455	4.3e-11
5.320	0.8938978038	4.3e-11
5.330	0.8935000403	4.2e-11
5.340	0.8931086909	4.2e-11
5.350	0.8927236920	4.1e-11
5.360	0.8923449809	4.1e-11
5.370	0.8919724957	4.1e-11
5.380	0.8916061751	4.0e-11
5.390	0.8912459586	4.0e-11
5.400	0.8908917864	4.0e-11
5.410	0.8905435995	3.9e-11
5.420	0.8902013395	3.9e-11
5.430	0.8898649487	3.9e-11
5.440	0.8895343701	3.8e-11
5.450	0.8892095474	3.8e-11
5.460	0.8888904250	3.8e-11
5.470	0.8885769477	3.7e-11
5.480	0.8882690613	3.7e-11
5.490	0.8879667120	3.7e-11
5.500	0.8876698467	3.6e-11
5.510	0.8873784129	3.6e-11
5.520	0.8870923586	3.6e-11
5.530	0.8868116328	3.5e-11
5.540	0.8865361845	3.5e-11
5.550	0.8862659637	3.5e-11
5.560	0.8860009209	3.5e-11
5.570	0.8857410071	3.4e-11
5.580	0.8854861738	3.4e-11
5.590	0.8852363732	3.4e-11
5.600	0.8849915580	3.3e-11
5.610	0.8847516813	3.3e-11
5.620	0.8845166970	3.3e-11
5.630	0.8842865592	3.3e-11
5.640	0.8840612227	3.2e-11
5.650	0.8838406429	3.2e-11
5.660	0.8836247755	3.2e-11
5.670	0.8834135767	3.2e-11
5.680	0.8832070033	3.1e-11
5.690	0.8830050126	3.1e-11
5.700	0.8828075623	3.1e-11
5.710	0.8826146106	3.1e-11
5.720	0.8824261160	3.0e-11
5.730	0.8822420377	3.0e-11
5.740	0.8820623353	3.0e-11
5.750	0.8818869686	3.0e-11
5.760	0.8817158982	2.9e-11
5.770	0.8815490849	2.9e-11
5.780	0.8813864900	2.9e-11
5.790	0.8812280751	2.9e-11
5.800	0.8810738025	2.9e-11
5.810	0.8809236345	2.8e-11
5.820	0.8807775342	2.8e-11
5.830	0.8806354648	2.8e-11
5.840	0.8804973901	2.8e-11
5.850	0.8803632742	2.8e-11
5.860	0.8802330815	2.7e-11
5.870	0.8801067770	2.7e-11
5.880	0.8799843259	2.7e-11
5.890	0.8798656937	2.7e-11
5.900	0.8797508465	2.6e-11
5.910	0.8796397506	2.6e-11
5.920	0.8795323727	2.6e-11
5.930	0.8794286798	2.6e-11
5.940	0.8793286393	2.6e-11
5.950	0.8792322189	2.6e-11
5.960	0.8791393867	2.5e-11
5.970	0.8790501111	2.5e-11
5.980	0.8789643607	2.5e-11
5.990	0.8788821047	2.5e-11
6.000	0.8788033124	2.5e-11
6.010	0.8787279535	2.4e-11
6.020	0.8786559979	2.4e-11
6.030	0.8785874161	2.4e-11
6.040	0.8785221785	2.4e-11
6.050	0.8784602561	2.4e-11
6.060	0.8784016201	2.4e-11
6.070	0.8783462420	2.3e-11
6.080	0.8782940937	2.3e-11
6.090	0.8782451470	2.3e-11
6.100	0.8781993745	2.3e-11
6.110	0.8781567488	2.3e-11
6.120	0.8781172427	2.3e-11
6.130	0.8780808294	2.2e-11
6.140	0.8780474825	2.2e-11
6.150	0.8780171756	2.2e-11
6.160	0.8779898828	2.2e-11
6.170	0.8779655782	2.2e-11
6.180	0.8779442363	2.2e-11
6.190	0.8779258320	2.2e-11
6.200	0.8779103401	2.1e-11
6.210	0.8778977361	2.1e-11
6.220	0.8778879953	2.1e-11
6.230	0.8778810935	2.1e-11
6.240	0.8778770067	2.1e-11
6.250	0.8778757110	2.1e-11
6.260	0.8778771830	2.1e-11
6.270	0.8778813993	2.0e-11
6.280	0.8778883368	2.0e-11
6.290	0.8778979727	2.0e-11
6.300	0.8779102842	2.0e-11
6.310	0.8779252490	2.0e-11
6.320	0.8779428449	2.0e-11
6.330	0.8779630498	2.0e-11
6.340	0.8779858419	1.9e-11
6.350	0.8780111997	1.9e-11
6.360	0.8780391019	1.9e-11
6.370	0.8780695272	1.9e-11
6.380	0.8781024546	1.9e-11
6.390	0.8781378635	1.9e-11
6.400	0.8781757333	1.9e-11
6.410	0.8782160436	8.8e-11
6.420	0.8782587741	8.7e-11
6.430	0.8783039050	8.6e-11
6.440	0.8783514165	8.5e-11
6.450	0.8784012888	8.5e-11
6.460	0.8784535027	8.4e-11
6.470	0.8785080389	8.3e-11
6.480	0.8785648782	8.2e-11
6.490	0.8786240019	8.2e-11
6.500	0.8786853912	8.1e-11
6.510	0.8787490275	8.0e-11
6.520	0.8788148926	7.9e-11
6.530	0.8788829683	7.9e-11
6.540	0.8789532364	7.8e-11
6.550	0.8790256793	7.7e-11
6.560	0.8791002791	7.7e-11
6.570	0.8791770184	7.6e-11
6.580	0.8792558797	7.5e-11
6.590	0.8793368460	7.4e-11
6.600	0.8794199001	7.4e-11
6.610	0.8795050252	7.3e-11
6.620	0.8795922045	7.2e-11
6.630	0.8796814215	7.2e-11
6.640	0.8797726596	7.1e-11
6.650	0.8798659027	7.0e-11
6.660	0.8799611346	7.0e-11
6.670	0.8800583393	6.9e-11
6.680	0.8801575010	6.8e-11
6.690	0.8802586040	6.8e-11
6.700	0.8803616326	6.7e-11
6.710	0.8804665716	6.7e-11
6.720	0.8805734056	6.6e-11
6.730	0.8806821194	6.5e-11
6.740	0.8807926981	6.5e-11
6.750	0.8809051268	6.4e-11
6.760	0.8810193908	6.3e-11
6.770	0.8811354754	6.3e-11
6.780	0.8812533661	6.2e-11
6.790	0.8813730487	6.2e-11
6.800	0.8814945088	6.1e-11
6.810	0.8816177324	6.0e-11
6.820	0.8817427055	6.0e-11
6.830	0.8818694143	5.9e-11
6.840	0.8819978450	5.9e-11
6.850	0.8821279841	5.8e-11
6.860	0.8822598179	5.7e-11
6.870	0.8823933332	5.7e-11
6.880	0.8825285168	5.6e-11
6.890	0.8826653553	5.6e-11
6.900	0.8828038360	5.5e-11
6.910	0.8829439457	5.5e-11
6.920	0.8830856718	5.4e-11
6.930	0.8832290015	5.4e-11
6.940	0.8833739222	5.3e-11
6.950	0.8835204216	5.2e-11
6.960	0.8836684871	5.2e-11
6.970	0.8838181066	5.1e-11
6.980	0.8839692679	5.1e-11
6.990	0.8841219590	5.0e-11
7.000	0.8842761679	5.0e-11
7.010	0.8844318828	4.9e-11
7.020	0.8845890919	4.9e-11
7.030	0.8847477836	4.8e-11
7.040	0.8849079463	4.8e-11
7.050	0.8850695686	4.7e-11
7.060	0.8852326392	4.7e-11
7.070	0.8853971468	4.6e-11
7.080	0.8855630802	4.6e-11
7.090	0.8857304284	4.5e-11
7.100	0.8858991804	4.5e-11
7.110	0.8860693253	4.4e-11
7.120	0.8862408524	4.4e-11
7.130	0.8864137509	4.4e-11
7.140	0.8865880102	4.3e-11
7.150	0.8867636199	4.3e-11
7.160	0.8869405694	4.2e-11
7.170	0.8871188485	4.2e-11
7.180	0.8872984469	4.1e-11
7.190	0.8874793543	4.1e-11
7.200	0.8876615608	4.0e-11
7.210	0.8878450564	4.0e-11
7.220	0.8880298310	3.9e-11
7.230	0.8882158749	3.9e-11
7.240	0.8884031782	3.9e-11
7.250	0.8885917314	3.8e-11
7.260	0.8887815248	3.8e-11
7.270	0.8889725489	3.7e-11
7.280	0.8891647942	3.7e-11
7.290	0.8893582514	3.7e-11
7.300	0.8895529112	3.6e-11
7.310	0.8897487643	3.6e-11
7.320	0.8899458017	3.5e-11
7.330	0.8901440143	3.5e-11
7.340	0.8903433931	3.5e-11
7.350	0.8905439291	3.4e-11
7.360	0.8907456135	3.4e-11
7.370	0.8909484375	3.3e-11
7.380	0.8911523925	3.3e-11
7.390	0.8913574697	3.3e-11
7.400	0.8915636607	3.2e-11
7.410	0.8917709570	3.2e-11
7.420	0.8919793500	3.2e-11
7.430	0.8921888314	3.1e-11
7.440	0.8923993930	3.1e-11
7.450	0.8926110265	3.0e-11
7.460	0.8928237238	3.0e-11
7.470	0.8930374767	3.0e-11
7.480	0.8932522772	2.9e-11
7.490	0.8934681174	2.9e-11
7.500	0.8936849893	2.9e-11
7.510	0.8939028851	2.8e-11
7.520	0.8941217970	2.8e-11
7.530	0.8943417173	2.8e-11
7.540	0.8945626383	2.7e-11
7.550	0.8947845525	2.7e-11
7.560	0.8950074522	2.7e-11
7.570	0.8952313300	2.6e-11
7.580	0.8954561785	2.6e-11
7.590	0.8956819903	2.6e-11
7.600	0.8959087581	2.6e-11
7.610	0.8961364747	2.5e-11
7.620	0.8963651328	2.5e-11
7.630	0.8965947253	2.5e-11
7.640	0.8968252452	2.4e-11
7.650	0.8970566854	2.4e-11
7.660	0.8972890388	2.4e-11
7.670	0.8975222987	2.3e-11
7.680	0.8977564582	2.3e-11
7.690	0.8979915103	2.3e-11
7.700	0.8982274484	2.3e-11
7.710	0.8984642658	2.2e-11
7.720	0.8987019557	2.2e-11
7.730	0.8989405116	2.2e-11
7.740	0.8991799270	2.1e-11
7.750	0.8994201952	2.1e-11
7.760	0.8996613100	2.1e-11
7.770	0.8999032647	2.1e-11
7.780	0.9001460532	2.0e-11
7.790	0.9003896690	2.0e-11
7.800	0.9006341060	2.0e-11
7.810	0.9008793578	2.0e-11
7.820	0.9011254184	1.9e-11
7.830	0.9013722816	1.9e-11
7.840	0.9016199413	1.9e-11
7.850	0.9018683915	1.9e-11
7.860	0.9021176262	1.8e-11
7.870	0.9023676395	1.8e-11
7.880	0.9026184254	1.8e-11
7.890	0.9028699782	1.8e-11
7.900	0.9031222920	1.8e-11
7.910	0.9033753610	1.7e-11
7.920	0.9036291796	1.7e-11
7.930	0.9038837420	1.7e-11
7.940	0.9041390426	1.7e-11
7.950	0.9043950758	1.6e-11
7.960	0.9046518361	1.6e-11
7.970	0.9049093179	1.6e-11
7.980	0.9051675158	1.6e-11
7.990	0.9054264244	1.6e-11
8.000	0.9056860382	1.5e-11
8.010	0.9059463519	1.5e-11
8.020	0.9062073602	1.5e-11
8.030	0.9064690579	1.5e-11
8.040	0.9067314396	1.5e-11
8.050	0.9069945001	1.4e-11
8.060	0.9072582345	1.4e-11
8.070	0.9075226374	1.4e-11
8.080	0.9077877038	1.4e-11
8.090	0.9080534288	9.1e-11
8.100	0.9083198072	9.0e-11
8.110	0.9085868341	9.0e-11
8.120	0.9088545045	8.9e-11
8.130	0.9091228137	8.9e-11
8.140	0.9093917566	8.8e-11
8.150	0.9096613285	8.8e-11
8.160	0.9099315245	8.7e-11
8.170	0.9102023400	8.7e-11
8.180	0.9104737701	8.6e-11
8.190	0.9107458103	8.6e-11
8.200	0.9110184558	8.5e-11
8.210	0.9112917020	8.5e-11
8.220	0.9115655443	8.4e-11
8.230	0.9118399781	8.4e-11
8.240	0.9121149991	8.3e-11
8.250	0.9123906025	8.3e-11
8.260	0.9126667840	8.2e-11
8.270	0.9129435392	8.2e-11
8.280	0.9132208636	8.2e-11
8.290	0.9134987529	8.1e-11
8.300	0.9137772028	8.1e-11
8.310	0.9140562089	8.0e-11
8.320	0.9143357669	8.0e-11
8.330	0.9146158727	7.9e-11
8.340	0.9148965220	7.9e-11
8.350	0.9151777106	7.8e-11
8.360	0.9154594344	7.8e-11
8.370	0.9157416893	1.6e-11
8.380	0.9160244710	7.7e-11
8.390	0.9163077757	7.7e-11
8.400	0.9165915992	7.6e-11
8.410	0.9168759375	7.6e-11
8.420	0.9171607866	7.6e-11
8.430	0.9174461427	7.5e-11
8.440	0.9177320017	7.5e-11
8.450	0.9180183598	7.4e-11
8.460	0.9183052130	7.4e-11
8.470	0.9185925576	7.4e-11
8.480	0.9188803897	7.3e-11
8.490	0.9191687056	7.3e-11
8.500	0.9194575014	7.3e-11
8.510	0.9197467734	7.2e-11
8.520	0.9200365180	7.2e-11
8.530	0.9203267313	7.2e-11
8.540	0.9206174098	7.1e-11
8.550	0.9209085498	7.1e-11
8.560	0.9212001478	7.0e-11
8.570	0.9214922000	7.0e-11
8.580	0.9217847030	7.0e-11
8.590	0.9220776532	6.9e-11
8.600	0.9223710471	6.9e-11
8.610	0.9226648812	6.9e-11
8.620	0.9229591520	6.9e-11
8.630	0.9232538562	6.8e-11
8.640	0.9235489902	6.8e-11
8.650	0.9238445507	6.8e-11
8.660	0.9241405342	6.7e-11
8.670	0.9244369376	6.7e-11
8.680	0.9247337573	6.7e-11
8.690	0.9250309902	6.6e-11
8.700	0.9253286330	6.6e-11
8.710	0.9256266822	6.6e-11
8.720	0.9259251349	6.6e-11
8.730	0.9262239876	6.5e-11
8.740	0.9265232373	6.5e-11
