T[MeV]	f_value	f_error
2.840	0.9598603897	6.3e-12
2.850	0.9577887513	6.4e-12
2.860	0.9557594863	6.5e-12
2.870	0.9537718028	6.6e-12
2.880	0.9518249280	6.7e-12
2.890	0.9499181072	6.8e-12
2.900	0.9480506038	6.8e-12
2.910	0.9462216983	6.9e-12
2.920	0.9444306881	7.0e-12
2.930	0.9426768872	7.1e-12
2.940	0.9409596251	7.2e-12
2.950	0.9392782469	7.2e-12
2.960	0.9376321129	7.3e-12
2.970	0.9360205978	7.4e-12
2.980	0.9344430906	7.5e-12
2.990	0.9328989939	7.5e-12
3.000	0.9313877242	7.6e-12
3.010	0.9299087105	7.7e-12
3.020	0.9284613949	7.7e-12
3.030	0.9270452317	7.8e-12
3.040	0.9256596873	7.9e-12
3.050	0.9243042400	7.9e-12
3.060	0.9229783790	8.0e-12
3.070	0.9216816052	8.0e-12
3.080	0.9204134298	8.1e-12
3.090	0.9191733750	8.1e-12
3.100	0.9179609728	8.2e-12
3.110	0.9167757655	8.2e-12
3.120	0.9156173050	8.3e-12
3.130	0.9144851527	8.3e-12
3.140	0.9133788793	8.4e-12
3.150	0.9122980644	8.4e-12
3.160	0.9112422964	8.5e-12
3.170	0.9102111723	8.5e-12
3.180	0.9092042973	8.5e-12
3.190	0.9082212849	8.6e-12
3.200	0.9072617565	8.6e-12
3.210	0.9063253410	8.6e-12
3.220	0.9054116750	9.0e-11
3.230	0.9045204026	8.9e-11
3.240	0.9036511749	8.8e-11
3.250	0.9028036498	8.7e-11
3.260	0.9019774924	8.6e-11
3.270	0.9011723743	8.5e-11
3.280	0.9003879735	8.4e-11
3.290	0.8996239744	8.3e-11
3.300	0.8988800677	8.2e-11
3.310	0.8981559500	8.2e-11
3.320	0.8974513239	8.1e-11
3.330	0.8967658976	8.0e-11
3.340	0.8960993852	7.9e-11
3.350	0.8954515060	7.8e-11
3.360	0.8948219848	7.7e-11
3.370	0.8942105516	7.7e-11
3.380	0.8936169417	7.6e-11
3.390	0.8930408951	7.5e-11
3.400	0.8924821568	7.4e-11
3.410	0.8919404768	7.3e-11
3.420	0.8914156094	7.3e-11
3.430	0.8909073137	7.2e-11
3.440	0.8904153532	7.1e-11
3.450	0.8899394957	7.1e-11
3.460	0.8894795133	7.0e-11
3.470	0.8890351823	6.9e-11
3.480	0.8886062830	6.9e-11
3.490	0.8881925998	6.8e-11
3.500	0.8877939208	6.7e-11
3.510	0.8874100381	6.7e-11
3.520	0.8870407474	6.6e-11
3.530	0.8866858482	6.5e-11
3.540	0.8863451433	6.5e-11
3.550	0.8860184393	6.4e-11
3.560	0.8857055459	6.3e-11
3.570	0.8854062763	6.3e-11
3.580	0.8851204471	6.2e-11
3.590	0.8848478778	6.2e-11
3.600	0.8845883913	6.1e-11
3.610	0.8843418135	6.1e-11
3.620	0.8841079731	6.0e-11
3.630	0.8838867019	5.9e-11
3.640	0.8836778347	5.9e-11
3.650	0.8834812089	5.8e-11
3.660	0.8832966647	5.8e-11
3.670	0.8831240452	5.7e-11
3.680	0.8829631957	5.7e-11
3.690	0.8828139647	5.6e-11
3.700	0.8826762026	5.6e-11
3.710	0.8825497629	5.5e-11
3.720	0.8824345009	5.5e-11
3.730	0.8823302749	5.4e-11
3.740	0.8822369452	5.4e-11
3.750	0.8821543744	5.3e-11
3.760	0.8820824273	5.3e-11
3.770	0.8820209711	5.3e-11
3.780	0.8819698751	5.2e-11
3.790	0.8819290106	5.2e-11
3.800	0.8818982511	5.1e-11
3.810	0.8818774719	5.1e-11
3.820	0.8818665506	5.0e-11
3.830	0.8818653667	5.0e-11
3.840	0.8818738013	4.9e-11
3.850	0.8818917378	4.9e-11
3.860	0.8819190612	4.9e-11
3.870	0.8819556584	4.8e-11
3.880	0.8820014179	4.8e-11
3.890	0.8820562301	4.7e-11
3.900	0.8821199872	8.8e-11
3.910	0.8821925829	8.7e-11
3.920	0.8822739125	8.6e-11
3.930	0.8823638730	8.5e-11
3.940	0.8824623631	8.4e-11
3.950	0.8825692829	8.3e-11
3.960	0.8826845340	8.2e-11
3.970	0.8828080195	8.1e-11
3.980	0.8829396441	8.0e-11
3.990	0.8830793138	7.9e-11
4.000	0.8832269360	7.9e-11
4.010	0.8833824197	7.8e-11
4.020	0.8835456750	7.7e-11
4.030	0.8837166135	7.6e-11
4.040	0.8838951480	7.5e-11
4.050	0.8840811926	7.4e-11
4.060	0.8842746628	7.3e-11
4.070	0.8844754753	7.3e-11
4.080	0.8846835478	7.2e-11
4.090	0.8848987994	7.1e-11
4.100	0.8851211505	7.0e-11
4.110	0.8853505223	6.9e-11
4.120	0.8855868374	6.9e-11
4.130	0.8858300196	6.8e-11
4.140	0.8860799934	6.7e-11
4.150	0.8863366848	6.6e-11
4.160	0.8866000206	6.6e-11
4.170	0.8868699287	6.5e-11
4.180	0.8871463381	6.4e-11
4.190	0.8874291787	6.3e-11
4.200	0.8877183814	6.3e-11
4.210	0.8880138782	6.2e-11
4.220	0.8883156018	6.1e-11
4.230	0.8886234861	6.1e-11
4.240	0.8889374658	6.0e-11
4.250	0.8892574765	5.9e-11
4.260	0.8895834547	5.9e-11
4.270	0.8899153377	5.8e-11
4.280	0.8902530638	5.7e-11
4.290	0.8905965721	5.7e-11
4.300	0.8909458024	5.6e-11
4.310	0.8913006955	5.6e-11
4.320	0.8916611930	5.5e-11
4.330	0.8920272371	5.4e-11
4.340	0.8923987710	5.4e-11
4.350	0.8927757385	5.3e-11
4.360	0.8931580842	5.3e-11
4.370	0.8935457534	5.2e-11
4.380	0.8939386924	5.1e-11
4.390	0.8943368477	5.1e-11
4.400	0.8947401670	5.0e-11
4.410	0.8951485984	5.0e-11
4.420	0.8955620908	4.9e-11
4.430	0.8959805938	4.9e-11
4.440	0.8964040575	4.8e-11
4.450	0.8968324328	4.8e-11
4.460	0.8972656712	4.7e-11
4.470	0.8977037247	4.7e-11
4.480	0.8981465462	4.6e-11
4.490	0.8985940890	4.6e-11
4.500	0.8990463069	4.5e-11
4.510	0.8995031546	4.5e-11
4.520	0.8999645872	4.4e-11
4.530	0.9004305603	4.4e-11
4.540	0.9009010302	4.3e-11
4.550	0.9013759536	4.3e-11
4.560	0.9018552880	4.3e-11
4.570	0.9023389912	4.2e-11
4.580	0.9028270215	4.2e-11
4.590	0.9033193380	4.1e-11
4.600	0.9038159001	4.1e-11
4.610	0.9043166676	4.0e-11
4.620	0.9048216011	4.0e-11
4.630	0.9053306615	4.0e-11
4.640	0.9058438102	3.9e-11
4.650	0.9063610090	3.9e-11
4.660	0.9068822204	3.8e-11
4.670	0.9074074071	3.8e-11
4.680	0.9079365324	3.8e-11
4.690	0.9084695599	3.7e-11
4.700	0.9090064539	3.7e-11
4.710	0.9095471790	3.6e-11
4.720	0.9100917000	3.6e-11
4.730	0.9106399825	3.6e-11
4.740	0.9111919924	3.5e-11
4.750	0.9117476957	3.5e-11
4.760	0.9123070593	3.5e-11
4.770	0.9128700501	3.4e-11
4.780	0.9134366356	3.4e-11
4.790	0.9140067836	3.4e-11
4.800	0.9145804623	3.3e-11
4.810	0.9151576403	3.3e-11
4.820	0.9157382865	3.3e-11
4.830	0.9163223702	3.2e-11
4.840	0.9169098611	3.2e-11
4.850	0.9175007292	3.2e-11
4.860	0.9180949449	3.1e-11
4.870	0.9186924788	3.1e-11
4.880	0.9192933019	3.1e-11
4.890	0.9198973858	3.0e-11
4.900	0.9205047020	3.0e-11
4.910	0.9211152226	3.0e-11
4.920	0.9217289199	3.0e-11
4.930	0.9223457666	2.9e-11
4.940	0.9229657356	2.9e-11
4.950	0.9235888003	2.9e-11
4.960	0.9242149341	2.8e-11
4.970	0.9248441110	2.8e-11
4.980	0.9254763050	2.8e-11
4.990	0.9261114908	2.8e-11
5.000	0.9267496429	2.7e-11
5.010	0.9273907364	2.7e-11
5.020	0.9280347466	2.7e-11
5.030	0.9286816490	2.7e-11
5.040	0.9293314195	2.6e-11
5.050	0.9299840342	2.6e-11
5.060	0.9306394694	2.6e-11
5.070	0.9312977018	2.6e-11
5.080	0.9319587081	2.5e-11
5.090	0.9326224657	2.5e-11
5.100	0.9332889517	2.5e-11
5.110	0.9339581438	2.5e-11
5.120	0.9346300200	2.4e-11
5.130	0.9353045582	2.4e-11
5.140	0.9359817368	2.4e-11
5.150	0.9366615344	2.4e-11
5.160	0.9373439297	2.4e-11
5.170	0.9380289018	2.3e-11
5.180	0.9387164298	2.3e-11
5.190	0.9394064934	2.3e-11
5.200	0.9400990720	2.3e-11
5.210	0.9407941457	2.3e-11
5.220	0.9414916945	2.2e-11
5.230	0.9421916986	2.2e-11
5.240	0.9428941388	2.2e-11
5.250	0.9435989955	2.2e-11
5.260	0.9443062498	2.2e-11
5.270	0.9450158827	2.1e-11
5.280	0.9457278757	2.1e-11
5.290	0.9464422100	2.1e-11
5.300	0.9471588676	2.1e-11
5.310	0.9478778301	2.1e-11
5.320	0.9485990797	2.0e-11
5.330	0.9493225987	2.0e-11
5.340	0.9500483694	2.0e-11
5.350	0.9507763744	2.0e-11
5.360	0.9515065966	2.0e-11
5.370	0.9522390188	2.0e-11
5.380	0.9529736242	1.9e-11
5.390	0.9537103961	1.9e-11
5.400	0.9544493180	1.9e-11
5.410	0.9551903734	1.9e-11
5.420	0.9559335461	1.9e-11
5.430	0.9566788202	1.9e-11
5.440	0.9574261796	1.9e-11
5.450	0.9581756087	1.8e-11
5.460	0.9589270918	1.8e-11
5.470	0.9596806136	1.8e-11
5.480	0.9604361587	1.8e-11
5.490	0.9611937120	1.8e-11
5.500	0.9619532586	1.8e-11
5.510	0.9627147836	1.8e-11
5.520	0.9634782722	1.7e-11
5.530	0.9642437100	1.7e-11
5.540	0.9650110825	1.7e-11
5.550	0.9657803755	1.7e-11
5.560	0.9665515748	1.7e-11
5.570	0.9673246663	1.7e-11
5.580	0.9680996363	1.7e-11
5.590	0.9688764710	1.7e-11
5.600	0.9696551567	1.6e-11
5.610	0.9704356801	1.6e-11
5.620	0.9712180277	1.6e-11
5.630	0.9720021863	1.6e-11
5.640	0.9727881428	1.6e-11
5.650	0.9735758842	1.6e-11
5.660	0.9743653977	1.6e-11
5.670	0.9751566705	1.6e-11
5.680	0.9759496900	1.5e-11
5.690	0.9767444436	1.5e-11
5.700	0.9775409191	1.5e-11
5.710	0.9783391040	1.5e-11
5.720	0.9791389863	1.5e-11
5.730	0.9799405539	1.5e-11
5.740	0.9807437948	1.5e-11
5.750	0.9815486972	1.5e-11
5.760	0.9823552493	1.5e-11
5.770	0.9831634397	1.5e-11
5.780	0.9839732566	1.4e-11
5.790	0.9847846888	1.4e-11
5.800	0.9855977248	1.4e-11
5.810	0.9864123536	1.4e-11
5.820	0.9872285639	1.4e-11
5.830	0.9880463447	1.4e-11
5.840	0.9888656852	1.4e-11
5.850	0.9896865746	1.4e-11
5.860	0.9905090020	1.4e-11
5.870	0.9913329569	1.4e-11
5.880	0.9921584287	1.4e-11
5.890	0.9929854070	1.4e-11
5.900	0.9938138815	1.3e-11
5.910	0.9946438418	1.3e-11
5.920	0.9954752778	1.3e-11
5.930	0.9963081795	1.3e-11
5.940	0.9971425367	1.3e-11
5.950	0.9979783397	1.3e-11
5.960	0.9988155785	1.3e-11
5.970	0.9996542435	1.3e-11
5.980	1.0004943249	1.3e-11
5.990	1.0013358133	1.3e-11
6.000	1.0021786990	1.3e-11
