T[MeV]	f_value	f_error
3.390	0.9307199734	5.3e-11
3.400	0.9302305856	5.3e-11
3.410	0.9297526633	5.2e-11
3.420	0.9292860369	5.1e-11
3.430	0.9288305402	5.1e-11
3.440	0.9283860096	5.0e-11
3.450	0.9279522845	5.0e-11
3.460	0.9275292073	4.9e-11
3.470	0.9271166228	4.9e-11
3.480	0.9267143789	4.8e-11
3.490	0.9263223258	4.8e-11
3.500	0.9259403167	4.7e-11
3.510	0.9255682068	4.7e-11
3.520	0.9252058543	4.6e-11
3.530	0.9248531195	4.6e-11
3.540	0.9245098654	4.6e-11
3.550	0.9241759569	4.5e-11
3.560	0.9238512615	4.5e-11
3.570	0.9235356490	4.4e-11
3.580	0.9232289912	4.4e-11
3.590	0.9229311621	4.4e-11
3.600	0.9226420378	4.3e-11
3.610	0.9223614966	4.3e-11
3.620	0.9220894187	4.3e-11
3.630	0.9218256862	4.2e-11
3.640	0.9215701835	4.2e-11
3.650	0.9213227964	4.2e-11
3.660	0.9210834130	4.1e-11
3.670	0.9208519231	4.1e-11
3.680	0.9206282181	4.1e-11
3.690	0.9204121914	4.0e-11
3.700	0.9202037382	4.0e-11
3.710	0.9200027550	4.0e-11
3.720	0.9198091404	4.0e-11
3.730	0.9196227944	3.9e-11
3.740	0.9194436185	3.9e-11
3.750	0.9192715161	3.9e-11
3.760	0.9191063919	3.9e-11
3.770	0.9189481521	3.8e-11
3.780	0.9187967044	3.8e-11
3.790	0.9186519580	3.8e-11
3.800	0.9185138236	3.8e-11
3.810	0.9183822132	3.8e-11
3.820	0.9182570400	3.7e-11
3.830	0.9181382189	3.7e-11
3.840	0.9180256659	3.7e-11
3.850	0.9179192984	3.7e-11
3.860	0.9178190349	3.7e-11
3.870	0.9177247953	3.7e-11
3.880	0.9176365007	3.6e-11
3.890	0.9175540734	3.6e-11
3.900	0.9174774368	3.6e-11
3.910	0.9174065157	3.6e-11
3.920	0.9173412358	3.6e-11
3.930	0.9172815239	3.6e-11
3.940	0.9172273082	3.6e-11
3.950	0.9171785176	3.6e-11
3.960	0.9171350822	3.6e-11
3.970	0.9170969333	3.6e-11
3.980	0.9170640031	3.6e-11
3.990	0.9170362247	3.6e-11
4.000	0.9170135324	3.6e-11
4.010	0.9169958612	3.6e-11
4.020	0.9169831474	3.6e-11
4.030	0.9169753279	3.6e-11
4.040	0.9169723407	3.6e-11
4.050	0.9169741247	3.6e-11
4.060	0.9169806196	3.6e-11
4.070	0.9169917660	3.6e-11
4.080	0.9170075055	3.6e-11
4.090	0.9170277804	3.6e-11
4.100	0.9170525338	3.6e-11
4.110	0.9170817096	3.6e-11
4.120	0.9171152527	3.6e-11
4.130	0.9171531086	3.6e-11
4.140	0.9171952236	3.6e-11
4.150	0.9172415447	3.6e-11
4.160	0.9172920200	3.6e-11
4.170	0.9173465978	3.6e-11
4.180	0.9174052275	3.6e-11
4.190	0.9174678591	3.6e-11
4.200	0.9175344432	3.6e-11
4.210	0.9176049313	3.6e-11
4.220	0.9176792755	3.6e-11
4.230	0.9177574283	3.6e-11
4.240	0.9178393433	3.6e-11
4.250	0.9179249744	3.6e-11
4.260	0.9180142763	3.6e-11
4.270	0.9181072042	3.6e-11
4.280	0.9182037140	3.6e-11
4.290	0.9183037622	3.6e-11
4.300	0.9184073059	3.6e-11
4.310	0.9185143028	3.6e-11
4.320	0.9186247110	3.6e-11
4.330	0.9187384893	3.6e-11
4.340	0.9188555972	3.6e-11
4.350	0.9189759944	3.6e-11
4.360	0.9190996415	3.6e-11
4.370	0.9192264993	3.6e-11
4.380	0.9193565293	3.6e-11
4.390	0.9194896937	3.6e-11
4.400	0.9196259547	3.6e-11
4.410	0.9197652754	3.6e-11
4.420	0.9199076193	3.6e-11
4.430	0.9200529504	3.6e-11
4.440	0.9202012330	3.6e-11
4.450	0.9203524321	3.6e-11
4.460	0.9205065131	3.6e-11
4.470	0.9206634416	3.6e-11
4.480	0.9208231839	3.6e-11
4.490	0.9209857069	3.6e-11
4.500	0.9211509774	3.6e-11
4.510	0.9213189632	3.6e-11
4.520	0.9214896321	3.6e-11
4.530	0.9216629525	3.6e-11
4.540	0.9218388932	3.6e-11
4.550	0.9220174233	3.6e-11
4.560	0.9221985125	3.6e-11
4.570	0.9223821306	3.6e-11
4.580	0.9225682479	3.6e-11
4.590	0.9227568353	3.6e-11
4.600	0.9229478637	3.6e-11
4.610	0.9231413046	3.6e-11
4.620	0.9233371298	3.6e-11
4.630	0.9235353114	3.6e-11
4.640	0.9237358219	3.6e-11
4.650	0.9239386342	3.6e-11
4.660	0.9241437214	3.6e-11
4.670	0.9243510571	3.6e-11
4.680	0.9245606150	3.6e-11
4.690	0.9247723694	3.6e-11
4.700	0.9249862947	3.6e-11
4.710	0.9252023657	3.6e-11
4.720	0.9254205575	3.6e-11
4.730	0.9256408455	3.6e-11
4.740	0.9258632054	3.6e-11
4.750	0.9260876132	3.6e-11
4.760	0.9263140453	3.6e-11
4.770	0.9265424780	3.6e-11
4.780	0.9267728884	3.6e-11
4.790	0.9270052536	3.6e-11
4.800	0.9272395509	3.6e-11
4.810	0.9274757581	3.6e-11
4.820	0.9277138532	3.6e-11
4.830	0.9279538142	3.6e-11
4.840	0.9281956198	3.6e-11
4.850	0.9284392486	3.6e-11
4.860	0.9286846796	3.5e-11
4.870	0.9289318921	3.5e-11
4.880	0.9291808655	3.5e-11
4.890	0.9294315795	3.5e-11
4.900	0.9296840142	3.5e-11
4.910	0.9299381497	3.5e-11
4.920	0.9301939663	3.5e-11
4.930	0.9304514449	3.5e-11
4.940	0.9307105662	3.5e-11
4.950	0.9309713114	3.5e-11
4.960	0.9312336617	3.5e-11
4.970	0.9314975988	3.5e-11
4.980	0.9317631043	3.5e-11
4.990	0.9320301603	3.5e-11
5.000	0.9322987488	3.5e-11
5.010	0.9325688523	3.5e-11
5.020	0.9328404534	3.5e-11
5.030	0.9331135347	3.5e-11
5.040	0.9333880793	3.5e-11
5.050	0.9336640704	3.5e-11
5.060	0.9339414913	3.5e-11
5.070	0.9342203255	3.5e-11
5.080	0.9345005568	3.5e-11
5.090	0.9347821691	3.4e-11
5.100	0.9350651465	3.4e-11
5.110	0.9353494732	3.4e-11
5.120	0.9356351337	3.4e-11
5.130	0.9359221127	3.4e-11
5.140	0.9362103949	3.4e-11
5.150	0.9364999652	3.4e-11
5.160	0.9367908089	3.4e-11
5.170	0.9370829112	3.4e-11
5.180	0.9373762575	3.4e-11
5.190	0.9376708336	3.4e-11
5.200	0.9379666251	3.4e-11
5.210	0.9382636180	3.4e-11
5.220	0.9385617984	3.4e-11
5.230	0.9388611526	3.4e-11
5.240	0.9391616668	3.4e-11
5.250	0.9394633278	3.4e-11
5.260	0.9397661221	3.4e-11
5.270	0.9400700366	3.4e-11
5.280	0.9403750582	3.3e-11
5.290	0.9406811741	3.3e-11
5.300	0.9409883715	3.3e-11
5.310	0.9412966379	3.3e-11
5.320	0.9416059607	3.3e-11
5.330	0.9419163276	3.3e-11
5.340	0.9422277265	3.3e-11
5.350	0.9425401451	3.3e-11
5.360	0.9428535716	3.3e-11
5.370	0.9431679942	3.3e-11
5.380	0.9434834012	3.3e-11
5.390	0.9437997809	3.3e-11
5.400	0.9441171220	3.3e-11
5.410	0.9444354131	3.3e-11
5.420	0.9447546431	3.3e-11
5.430	0.9450748007	3.3e-11
5.440	0.9453958751	3.3e-11
5.450	0.9457178554	3.3e-11
5.460	0.9460407309	3.2e-11
5.470	0.9463644908	3.2e-11
5.480	0.9466891248	3.2e-11
5.490	0.9470146223	3.2e-11
5.500	0.9473409731	3.2e-11
5.510	0.9476681670	3.2e-11
5.520	0.9479961939	3.2e-11
5.530	0.9483250438	3.2e-11
5.540	0.9486547068	3.2e-11
5.550	0.9489851732	3.2e-11
5.560	0.9493164332	3.2e-11
5.570	0.9496484772	3.2e-11
5.580	0.9499812959	3.2e-11
5.590	0.9503148797	3.2e-11
5.600	0.9506492195	3.2e-11
5.610	0.9509843059	3.2e-11
5.620	0.9513201300	3.2e-11
5.630	0.9516566826	3.2e-11
5.640	0.9519939549	3.2e-11
5.650	0.9523319381	3.1e-11
5.660	0.9526706233	3.1e-11
5.670	0.9530100019	3.1e-11
5.680	0.9533500655	3.1e-11
5.690	0.9536908054	3.1e-11
5.700	0.9540322133	3.1e-11
5.710	0.9543742808	3.1e-11
5.720	0.9547169998	3.1e-11
5.730	0.9550603621	3.1e-11
5.740	0.9554043597	3.1e-11
5.750	0.9557489844	3.1e-11
5.760	0.9560942285	3.1e-11
5.770	0.9564400841	3.1e-11
5.780	0.9567865434	3.1e-11
5.790	0.9571335988	3.1e-11
5.800	0.9574812427	3.1e-11
5.810	0.9578294675	3.1e-11
5.820	0.9581782658	3.1e-11
5.830	0.9585276302	3.0e-11
5.840	0.9588775533	3.0e-11
5.850	0.9592280281	3.0e-11
5.860	0.9595790472	3.0e-11
5.870	0.9599306036	3.0e-11
5.880	0.9602826902	3.0e-11
5.890	0.9606353002	3.0e-11
5.900	0.9609884265	3.0e-11
5.910	0.9613420625	3.0e-11
5.920	0.9616962012	3.0e-11
5.930	0.9620508361	3.0e-11
5.940	0.9624059604	3.0e-11
5.950	0.9627615676	3.0e-11
5.960	0.9631176513	3.0e-11
5.970	0.9634742049	3.0e-11
5.980	0.9638312221	3.0e-11
5.990	0.9641886966	3.0e-11
6.000	0.9645466220	3.0e-11
6.010	0.9649049922	3.0e-11
6.020	0.9652638011	2.9e-11
6.030	0.9656230426	2.9e-11
6.040	0.9659827105	2.9e-11
6.050	0.9663427990	2.9e-11
6.060	0.9667033022	2.9e-11
6.070	0.9670642141	2.9e-11
6.080	0.9674255290	2.9e-11
6.090	0.9677872411	2.9e-11
6.100	0.9681493448	2.9e-11
6.110	0.9685118343	2.9e-11
6.120	0.9688747041	2.9e-11
6.130	0.9692379487	2.9e-11
6.140	0.9696015625	2.9e-11
6.150	0.9699655401	2.9e-11
6.160	0.9703298761	2.9e-11
6.170	0.9706945653	2.9e-11
6.180	0.9710596022	2.9e-11
6.190	0.9714249817	2.9e-11
6.200	0.9717906986	2.9e-11
6.210	0.9721567477	2.8e-11
6.220	0.9725231239	2.8e-11
6.230	0.9728898222	2.8e-11
6.240	0.9732568376	2.8e-11
6.250	0.9736241650	2.8e-11
6.260	0.9739917997	2.8e-11
6.270	0.9743597367	2.8e-11
6.280	0.9747279712	2.8e-11
6.290	0.9750964985	2.8e-11
6.300	0.9754653137	2.8e-11
6.310	0.9758344122	2.8e-11
6.320	0.9762037894	2.8e-11
6.330	0.9765734406	2.8e-11
6.340	0.9769433612	2.8e-11
6.350	0.9773135468	2.8e-11
6.360	0.9776839928	2.8e-11
6.370	0.9780546948	2.8e-11
6.380	0.9784256484	2.8e-11
6.390	0.9787968492	2.8e-11
6.400	0.9791682929	2.7e-11
6.410	0.9795399752	2.7e-11
6.420	0.9799118919	2.7e-11
6.430	0.9802840387	2.7e-11
6.440	0.9806564114	2.7e-11
6.450	0.9810290060	2.7e-11
6.460	0.9814018183	2.7e-11
6.470	0.9817748442	2.7e-11
6.480	0.9821480798	2.7e-11
6.490	0.9825215209	2.7e-11
6.500	0.9828951637	2.7e-11
6.510	0.9832690043	2.7e-11
6.520	0.9836430387	2.7e-11
6.530	0.9840172631	2.7e-11
6.540	0.9843916736	2.7e-11
6.550	0.9847662665	2.7e-11
6.560	0.9851410381	2.7e-11
6.570	0.9855159845	2.7e-11
6.580	0.9858911021	2.7e-11
6.590	0.9862663873	2.7e-11
6.600	0.9866418363	2.6e-11
6.610	0.9870174457	2.6e-11
6.620	0.9873932119	2.6e-11
6.630	0.9877691312	2.6e-11
6.640	0.9881452003	2.6e-11
6.650	0.9885214156	2.6e-11
6.660	0.9888977738	2.6e-11
6.670	0.9892742712	2.6e-11
6.680	0.9896509047	2.6e-11
6.690	0.9900276709	2.6e-11
6.700	0.9904045664	2.6e-11
6.710	0.9907815878	2.6e-11
6.720	0.9911587321	2.6e-11
6.730	0.9915359958	2.6e-11
6.740	0.9919133759	2.6e-11
6.750	0.9922908690	2.6e-11
6.760	0.9926684721	2.6e-11
6.770	0.9930461821	2.6e-11
6.780	0.9934239957	2.6e-11
6.790	0.9938019100	2.6e-11
6.800	0.9941799218	2.5e-11
6.810	0.9945580282	2.5e-11
6.820	0.9949362262	2.5e-11
6.830	0.9953145127	2.5e-11
6.840	0.9956928849	2.5e-11
6.850	0.9960713398	2.5e-11
6.860	0.9964498744	2.5e-11
6.870	0.9968284860	2.5e-11
6.880	0.9972071717	2.5e-11
6.890	0.9975859286	2.5e-11
6.900	0.9979647539	2.5e-11
6.910	0.9983436449	2.5e-11
6.920	0.9987225988	2.5e-11
6.930	0.9991016128	2.5e-11
6.940	0.9994806843	2.5e-11
6.950	0.9998598106	2.5e-11
6.960	1.0002389889	2.5e-11
6.970	1.0006182167	2.5e-11
6.980	1.0009974914	2.5e-11
6.990	1.0013768102	2.5e-11
7.000	1.0017561707	2.5e-11
7.010	1.0021355703	2.5e-11
7.020	1.0025150065	2.4e-11
7.030	1.0028944767	2.4e-11
7.040	1.0032739784	2.4e-11
7.050	1.0036535092	2.4e-11
7.060	1.0040330667	2.4e-11
7.070	1.0044126483	2.4e-11
7.080	1.0047922517	2.4e-11
7.090	1.0051718744	2.4e-11
7.100	1.0055515142	2.4e-11
7.110	1.0059311687	2.4e-11
7.120	1.0063108354	2.4e-11
7.130	1.0066905122	2.4e-11
7.140	1.0070701967	2.4e-11
7.150	1.0074498866	2.4e-11
7.160	1.0078295797	2.4e-11
7.170	1.0082092737	2.4e-11
7.180	1.0085889664	2.4e-11
7.190	1.0089686557	2.4e-11
7.200	1.0093483392	2.4e-11
7.210	1.0097280150	2.4e-11
7.220	1.0101076807	2.4e-11
7.230	1.0104873344	2.4e-11
7.240	1.0108669738	2.4e-11
7.250	1.0112465968	2.4e-11
7.260	1.0116262015	2.3e-11
7.270	1.0120057857	2.3e-11
7.280	1.0123853473	2.3e-11
7.290	1.0127648845	2.3e-11
7.300	1.0131443950	2.3e-11
7.310	1.0135238770	2.3e-11
7.320	1.0139033285	2.3e-11
7.330	1.0142827474	2.3e-11
7.340	1.0146621319	2.3e-11
7.350	1.0150414800	2.3e-11
7.360	1.0154207899	2.3e-11
7.370	1.0158000595	2.3e-11
7.380	1.0161792870	2.3e-11
7.390	1.0165584706	2.3e-11
7.400	1.0169376084	2.3e-11
7.410	1.0173166985	2.3e-11
7.420	1.0176957392	2.3e-11
7.430	1.0180747285	2.3e-11
7.440	1.0184536648	2.3e-11
7.450	1.0188325462	2.3e-11
7.460	1.0192113710	2.3e-11
7.470	1.0195901374	2.3e-11
7.480	1.0199688437	2.3e-11
7.490	1.0203474881	2.3e-11
7.500	1.0207260690	2.3e-11
7.510	1.0211045846	2.2e-11
7.520	1.0214830333	2.2e-11
7.530	1.0218614133	2.2e-11
7.540	1.0222397232	2.2e-11
7.550	1.0226179611	2.2e-11
7.560	1.0229961254	2.2e-11
7.570	1.0233742147	2.2e-11
7.580	1.0237522271	2.2e-11
7.590	1.0241301613	2.2e-11
7.600	1.0245080155	2.2e-11
7.610	1.0248857882	2.2e-11
7.620	1.0252634779	2.2e-11
7.630	1.0256410830	2.2e-11
7.640	1.0260186020	2.2e-11
7.650	1.0263960334	2.2e-11
7.660	1.0267733756	2.2e-11
7.670	1.0271506273	2.2e-11
7.680	1.0275277868	2.2e-11
7.690	1.0279048528	2.2e-11
7.700	1.0282818238	2.2e-11
7.710	1.0286586983	2.2e-11
7.720	1.0290354749	2.2e-11
7.730	1.0294121522	2.2e-11
7.740	1.0297887288	2.2e-11
7.750	1.0301652033	2.2e-11
7.760	1.0305415742	2.2e-11
7.770	1.0309178403	2.2e-11
7.780	1.0312940001	2.2e-11
7.790	1.0316700524	2.1e-11
7.800	1.0320459957	2.1e-11
7.810	1.0324218287	2.1e-11
7.820	1.0327975501	2.1e-11
7.830	1.0331731587	2.1e-11
7.840	1.0335486530	2.1e-11
7.850	1.0339240318	2.1e-11
7.860	1.0342992939	2.1e-11
7.870	1.0346744379	2.1e-11
7.880	1.0350494626	2.1e-11
7.890	1.0354243668	2.1e-11
7.900	1.0357991492	2.1e-11
7.910	1.0361738086	2.1e-11
7.920	1.0365483437	2.1e-11
7.930	1.0369227534	2.1e-11
7.940	1.0372970365	2.1e-11
7.950	1.0376711917	2.1e-11
7.960	1.0380452180	2.1e-11
7.970	1.0384191140	2.1e-11
7.980	1.0387928787	2.1e-11
7.990	1.0391665109	2.1e-11
8.000	1.0395400095	2.1e-11
8.010	1.0399133733	2.1e-11
8.020	1.0402866013	2.1e-11
8.030	1.0406596922	2.1e-11
8.040	1.0410326450	2.1e-11
8.050	1.0414054586	2.1e-11
8.060	1.0417781319	2.1e-11
8.070	1.0421506638	2.1e-11
8.080	1.0425230533	2.1e-11
8.090	1.0428952993	2.0e-11
8.100	1.0432674007	2.0e-11
8.110	1.0436393565	2.0e-11
8.120	1.0440111656	2.0e-11
8.130	1.0443828271	2.0e-11
8.140	1.0447543399	2.0e-11
8.150	1.0451257031	2.0e-11
8.160	1.0454969155	2.0e-11
8.170	1.0458679762	2.0e-11
8.180	1.0462388842	2.0e-11
8.190	1.0466096386	2.0e-11
8.200	1.0469802383	2.0e-11
8.210	1.0473506824	2.0e-11
8.220	1.0477209700	2.0e-11
8.230	1.0480911001	2.0e-11
8.240	1.0484610717	2.0e-11
8.250	1.0488308840	2.0e-11
8.260	1.0492005360	2.0e-11
8.270	1.0495700268	2.0e-11
8.280	1.0499393554	2.0e-11
8.290	1.0503085210	2.0e-11
8.300	1.0506775228	2.0e-11
8.310	1.0510463597	2.0e-11
8.320	1.0514150309	2.0e-11
8.330	1.0517835356	2.0e-11
8.340	1.0521518728	2.0e-11
8.350	1.0525200418	2.0e-11
8.360	1.0528880417	2.0e-11
8.370	1.0532558716	2.0e-11
8.380	1.0536235307	2.0e-11
8.390	1.0539910181	2.0e-11
8.400	1.0543583331	2.0e-11
8.410	1.0547254748	2.0e-11
8.420	1.0550924424	2.0e-11
8.430	1.0554592351	2.0e-11
8.440	1.0558258521	1.9e-11
8.450	1.0561922927	1.9e-11
8.460	1.0565585560	1.9e-11
8.470	1.0569246412	1.9e-11
8.480	1.0572905477	1.9e-11
8.490	1.0576562746	1.9e-11
8.500	1.0580218211	1.9e-11
8.510	1.0583871866	1.9e-11
8.520	1.0587523703	1.9e-11
8.530	1.0591173714	1.9e-11
8.540	1.0594821892	1.9e-11
8.550	1.0598468230	1.9e-11
8.560	1.0602112720	1.9e-11
8.570	1.0605755356	1.9e-11
8.580	1.0609396131	1.9e-11
8.590	1.0613035037	1.9e-11
8.600	1.0616672067	1.9e-11
8.610	1.0620307215	1.9e-11
8.620	1.0623940473	1.9e-11
8.630	1.0627571836	1.9e-11
8.640	1.0631201296	1.9e-11
8.650	1.0634828846	1.9e-11
8.660	1.0638454480	1.9e-11
8.670	1.0642078191	1.9e-11
8.680	1.0645699974	1.9e-11
8.690	1.0649319821	1.9e-11
8.700	1.0652937725	1.9e-11
8.710	1.0656553682	1.9e-11
8.720	1.0660167684	1.9e-11
8.730	1.0663779725	1.9e-11
8.740	1.0667389800	1.9e-11
8.750	1.0670997901	1.9e-11
