T[MeV]	f_value	f_error
2.680	0.6869845947	3.4e-11
2.690	0.6879693866	3.4e-11
2.700	0.6889723739	3.4e-11
2.710	0.6899932897	3.3e-11
2.720	0.6910318733	3.3e-11
2.730	0.6920878693	3.3e-11
2.740	0.6931610280	3.2e-11
2.750	0.6942511052	3.2e-11
2.760	0.6953578618	3.2e-11
2.770	0.6964810639	3.1e-11
2.780	0.6976204824	3.1e-11
2.790	0.6987758932	3.1e-11
2.800	0.6999470768	3.0e-11
2.810	0.7011338183	3.0e-11
2.820	0.7023359072	3.0e-11
2.830	0.7035531375	3.0e-11
2.840	0.7047853071	2.9e-11
2.850	0.7060322183	2.9e-11
2.860	0.7072936772	2.9e-11
2.870	0.7085694939	2.8e-11
2.880	0.7098594823	2.8e-11
2.890	0.7111634598	2.8e-11
2.900	0.7124812477	2.8e-11
2.910	0.7138126705	2.7e-11
2.920	0.7151575564	2.7e-11
2.930	0.7165157366	2.7e-11
2.940	0.7178870459	2.7e-11
2.950	0.7192713219	2.6e-11
2.960	0.7206684057	2.6e-11
2.970	0.7220781410	2.6e-11
2.980	0.7235003747	2.6e-11
2.990	0.7249349564	2.5e-11
3.000	0.7263817386	2.5e-11
3.010	0.7278405766	2.5e-11
3.020	0.7293113280	2.5e-11
3.030	0.7307938534	2.5e-11
3.040	0.7322880158	2.4e-11
3.050	0.7337936805	2.4e-11
3.060	0.7353107154	2.4e-11
3.070	0.7368389907	2.4e-11
3.080	0.7383783788	2.4e-11
3.090	0.7399287547	2.3e-11
3.100	0.7414899951	2.3e-11
3.110	0.7430619791	2.3e-11
3.120	0.7446445880	2.3e-11
3.130	0.7462377048	2.3e-11
3.140	0.7478412149	2.3e-11
3.150	0.7494550054	2.2e-11
3.160	0.7510789653	2.2e-11
3.170	0.7527129856	2.2e-11
3.180	0.7543569590	2.2e-11
3.190	0.7560107801	2.2e-11
3.200	0.7576743452	2.1e-11
3.210	0.7593475521	2.1e-11
3.220	0.7610303006	2.1e-11
3.230	0.7627224920	2.1e-11
3.240	0.7644240290	2.1e-11
3.250	0.7661348162	2.1e-11
3.260	0.7678547595	2.1e-11
3.270	0.7695837663	2.0e-11
3.280	0.7713217455	2.0e-11
3.290	0.7730686075	2.0e-11
3.300	0.7748242640	2.0e-11
3.310	0.7765886281	2.0e-11
3.320	0.7783616143	2.0e-11
3.330	0.7801431382	2.0e-11
3.340	0.7819331170	1.9e-11
3.350	0.7837314690	1.9e-11
3.360	0.7855381136	1.9e-11
3.370	0.7873529717	1.9e-11
3.380	0.7891759651	1.9e-11
3.390	0.7910070169	1.9e-11
3.400	0.7928460513	1.9e-11
3.410	0.7946929937	1.8e-11
3.420	0.7965477705	1.8e-11
3.430	0.7984103091	1.8e-11
3.440	0.8002805382	1.8e-11
3.450	0.8021583871	1.8e-11
3.460	0.8040437866	1.8e-11
3.470	0.8059366682	1.8e-11
3.480	0.8078369643	1.8e-11
3.490	0.8097446084	1.8e-11
3.500	0.8116595350	1.7e-11
3.510	0.8135816793	1.7e-11
3.520	0.8155109774	1.7e-11
3.530	0.8174473666	1.7e-11
3.540	0.8193907847	1.7e-11
3.550	0.8213411705	1.7e-11
3.560	0.8232984635	1.7e-11
3.570	0.8252626043	1.7e-11
3.580	0.8272335340	1.7e-11
3.590	0.8292111945	1.6e-11
3.600	0.8311955288	1.6e-11
3.610	0.8331864802	1.6e-11
3.620	0.8351839930	1.6e-11
3.630	0.8371880123	1.6e-11
3.640	0.8391984836	1.6e-11
3.650	0.8412153534	1.6e-11
3.660	0.8432385687	1.6e-11
3.670	0.8452680774	1.6e-11
3.680	0.8473038278	1.6e-11
3.690	0.8493457689	1.6e-11
3.700	0.8513938505	1.5e-11
3.710	0.8534480230	1.5e-11
3.720	0.8555082371	1.5e-11
3.730	0.8575744446	1.5e-11
3.740	0.8596465975	1.5e-11
3.750	0.8617246487	1.5e-11
3.760	0.8638085512	1.5e-11
3.770	0.8658982592	1.5e-11
3.780	0.8679937269	1.5e-11
3.790	0.8700949094	1.5e-11
3.800	0.8722017621	1.5e-11
3.810	0.8743142411	1.5e-11
3.820	0.8764323029	1.4e-11
3.830	0.8785559046	1.4e-11
3.840	0.8806850038	1.4e-11
3.850	0.8828195585	1.4e-11
3.860	0.8849595272	1.4e-11
3.870	0.8871048690	1.4e-11
3.880	0.8892555433	1.4e-11
3.890	0.8914115101	1.4e-11
3.900	0.8935727298	1.4e-11
3.910	0.8957391632	1.4e-11
3.920	0.8979107715	1.4e-11
3.930	0.9000875166	1.4e-11
3.940	0.9022693605	1.4e-11
3.950	0.9044562657	1.3e-11
3.960	0.9066481954	1.3e-11
3.970	0.9088451127	1.3e-11
3.980	0.9110469815	1.3e-11
3.990	0.9132537659	1.3e-11
4.000	0.9154654305	1.3e-11
4.010	0.9176819402	1.3e-11
4.020	0.9199032602	1.3e-11
4.030	0.9221293563	1.3e-11
4.040	0.9243601945	1.3e-11
4.050	0.9265957411	1.3e-11
4.060	0.9288359628	1.3e-11
4.070	0.9310808268	1.3e-11
4.080	0.9333303005	1.3e-11
4.090	0.9355843515	1.3e-11
4.100	0.9378429481	1.3e-11
4.110	0.9401060585	1.2e-11
4.120	0.9423736516	1.2e-11
4.130	0.9446456963	1.2e-11
4.140	0.9469221620	1.2e-11
4.150	0.9492030184	1.2e-11
4.160	0.9514882353	1.2e-11
4.170	0.9537777832	1.2e-11
4.180	0.9560716324	1.2e-11
4.190	0.9583697539	1.2e-11
4.200	0.9606721188	1.2e-11
4.210	0.9629786984	1.2e-11
4.220	0.9652894645	1.2e-11
4.230	0.9676043889	1.2e-11
4.240	0.9699234439	1.2e-11
4.250	0.9722466020	1.2e-11
4.260	0.9745738359	1.2e-11
4.270	0.9769051186	1.2e-11
4.280	0.9792404234	1.2e-11
4.290	0.9815797237	1.2e-11
4.300	0.9839229933	1.1e-11
4.310	0.9862702061	1.1e-11
4.320	0.9886213365	1.1e-11
4.330	0.9909763588	1.1e-11
4.340	0.9933352477	1.1e-11
4.350	0.9956979782	1.1e-11
4.360	0.9980645255	1.1e-11
4.370	1.0004348648	1.1e-11
4.380	1.0028089718	1.1e-11
4.390	1.0051868222	1.1e-11
4.400	1.0075683922	1.1e-11
4.410	1.0099536579	1.1e-11
4.420	1.0123425957	1.1e-11
4.430	1.0147351824	1.1e-11
4.440	1.0171313947	1.1e-11
4.450	1.0195312098	1.1e-11
4.460	1.0219346048	1.1e-11
4.470	1.0243415571	1.1e-11
4.480	1.0267520446	1.1e-11
4.490	1.0291660448	1.1e-11
4.500	1.0315835359	1.1e-11
4.510	1.0340044960	1.1e-11
4.520	1.0364289036	1.0e-11
4.530	1.0388567371	1.0e-11
4.540	1.0412879754	1.0e-11
4.550	1.0437225972	1.0e-11
4.560	1.0461605817	1.0e-11
4.570	1.0486019082	1.0e-11
4.580	1.0510465560	1.0e-11
4.590	1.0534945048	1.0e-11
4.600	1.0559457342	1.0e-11
4.610	1.0584002243	1.0e-11
4.620	1.0608579550	1.0e-11
4.630	1.0633189067	1.0e-11
4.640	1.0657830596	1.0e-11
4.650	1.0682503944	1.0e-11
4.660	1.0707208916	9.9e-12
4.670	1.0731945323	9.9e-12
4.680	1.0756712973	9.8e-12
4.690	1.0781511678	9.8e-12
4.700	1.0806341251	9.8e-12
4.710	1.0831201505	9.7e-12
4.720	1.0856092258	9.7e-12
4.730	1.0881013325	9.7e-12
4.740	1.0905964525	9.6e-12
4.750	1.0930945678	9.6e-12
4.760	1.0955956605	9.6e-12
4.770	1.0980997129	9.5e-12
4.780	1.1006067074	9.5e-12
4.790	1.1031166264	9.5e-12
4.800	1.1056294525	9.4e-12
4.810	1.1081451687	9.4e-12
4.820	1.1106637576	9.4e-12
4.830	1.1131852024	9.3e-12
4.840	1.1157094862	9.3e-12
4.850	1.1182365923	9.3e-12
4.860	1.1207665039	9.2e-12
4.870	1.1232992047	9.2e-12
4.880	1.1258346782	9.2e-12
4.890	1.1283729081	9.1e-12
4.900	1.1309138783	9.1e-12
4.910	1.1334575728	9.1e-12
4.920	1.1360039755	9.0e-12
4.930	1.1385530708	9.0e-12
4.940	1.1411048427	9.0e-12
4.950	1.1436592759	9.0e-12
4.960	1.1462163546	8.9e-12
4.970	1.1487760636	8.9e-12
4.980	1.1513383876	8.9e-12
4.990	1.1539033113	8.8e-12
5.000	1.1564708197	8.8e-12
5.010	1.1590408977	8.8e-12
5.020	1.1616135306	8.8e-12
5.030	1.1641887034	8.7e-12
5.040	1.1667664015	8.7e-12
5.050	1.1693466103	8.7e-12
5.060	1.1719293153	8.6e-12
5.070	1.1745145021	8.6e-12
5.080	1.1771021563	8.6e-12
5.090	1.1796922638	8.6e-12
5.100	1.1822848104	8.5e-12
5.110	1.1848797821	8.5e-12
5.120	1.1874771648	8.5e-12
5.130	1.1900769448	8.5e-12
5.140	1.1926791082	8.4e-12
5.150	1.1952836415	8.4e-12
5.160	1.1978905308	8.4e-12
5.170	1.2004997628	8.4e-12
5.180	1.2031113240	8.3e-12
5.190	1.2057252010	8.3e-12
5.200	1.2083413805	8.3e-12
5.210	1.2109598494	8.3e-12
5.220	1.2135805946	8.2e-12
5.230	1.2162036029	8.2e-12
5.240	1.2188288615	8.2e-12
5.250	1.2214563574	8.2e-12
5.260	1.2240860779	8.1e-12
5.270	1.2267180102	8.1e-12
5.280	1.2293521417	8.1e-12
5.290	1.2319884598	8.1e-12
5.300	1.2346269519	8.0e-12
5.310	1.2372676057	8.0e-12
5.320	1.2399104088	8.0e-12
5.330	1.2425553489	8.0e-12
5.340	1.2452024138	7.9e-12
5.350	1.2478515913	7.9e-12
5.360	1.2505028693	7.9e-12
5.370	1.2531562359	7.9e-12
5.380	1.2558116791	7.9e-12
5.390	1.2584691870	7.8e-12
5.400	1.2611287478	7.8e-12
5.410	1.2637903497	7.8e-12
5.420	1.2664539811	7.8e-12
5.430	1.2691196304	7.7e-12
5.440	1.2717872859	7.7e-12
5.450	1.2744569363	7.7e-12
5.460	1.2771285701	7.7e-12
5.470	1.2798021759	7.7e-12
5.480	1.2824777425	7.6e-12
5.490	1.2851552585	7.6e-12
5.500	1.2878347128	7.6e-12
5.510	1.2905160943	7.6e-12
5.520	1.2931993919	7.6e-12
5.530	1.2958845947	7.5e-12
5.540	1.2985716915	7.5e-12
5.550	1.3012606717	7.5e-12
5.560	1.3039515243	7.5e-12
5.570	1.3066442385	7.5e-12
5.580	1.3093388037	7.4e-12
5.590	1.3120352092	7.4e-12
5.600	1.3147334444	7.4e-12
5.610	1.3174334986	7.4e-12
5.620	1.3201353614	7.4e-12
5.630	1.3228390224	7.3e-12
5.640	1.3255444712	7.3e-12
5.650	1.3282516973	7.3e-12
5.660	1.3309606906	7.3e-12
5.670	1.3336714408	7.3e-12
5.680	1.3363839376	7.2e-12
5.690	1.3390981710	7.2e-12
5.700	1.3418141308	7.2e-12
5.710	1.3445318070	7.2e-12
5.720	1.3472511896	7.2e-12
5.730	1.3499722687	7.2e-12
5.740	1.3526950344	7.1e-12
5.750	1.3554194768	7.1e-12
5.760	1.3581455861	7.1e-12
5.770	1.3608733525	7.1e-12
5.780	1.3636027664	7.1e-12
5.790	1.3663338181	7.0e-12
5.800	1.3690664980	7.0e-12
5.810	1.3718007965	7.0e-12
5.820	1.3745367040	7.0e-12
5.830	1.3772742111	7.0e-12
5.840	1.3800133084	7.0e-12
5.850	1.3827539864	6.9e-12
5.860	1.3854962358	6.9e-12
5.870	1.3882400473	6.9e-12
5.880	1.3909854116	6.9e-12
5.890	1.3937323195	6.9e-12
5.900	1.3964807618	6.9e-12
5.910	1.3992307294	6.8e-12
5.920	1.4019822132	6.8e-12
5.930	1.4047352040	6.8e-12
5.940	1.4074896930	6.8e-12
5.950	1.4102456710	6.8e-12
5.960	1.4130031292	6.8e-12
5.970	1.4157620586	6.8e-12
5.980	1.4185224505	6.7e-12
5.990	1.4212842959	6.7e-12
6.000	1.4240475861	6.7e-12
