T[MeV]	f_value	f_error
1.410	64.7412307071	3.3e-09
1.420	60.4528131460	2.9e-09
1.430	56.5222212387	2.5e-09
1.440	52.9145803452	5.2e-09
1.450	49.5988519829	4.6e-09
1.460	46.5473676481	4.1e-09
1.470	43.7354243009	3.6e-09
1.480	41.1409327406	3.2e-09
1.490	38.7441114172	2.8e-09
1.500	36.5272193525	2.5e-09
1.510	34.4743227836	2.2e-09
1.520	32.5710909360	2.0e-09
1.530	30.8046170027	3.1e-09
1.540	29.1632609692	2.7e-09
1.550	27.6365114053	2.5e-09
1.560	26.2148637516	2.2e-09
1.570	24.8897129707	2.0e-09
1.580	23.6532587309	1.8e-09
1.590	22.4984215388	1.6e-09
1.600	21.4187684525	1.4e-09
1.610	20.4084471900	1.9e-09
1.620	19.4621276058	1.7e-09
1.630	18.5749496410	1.6e-09
1.640	17.7424769730	1.4e-09
1.650	16.9606556863	1.3e-09
1.660	16.2257773740	1.5e-09
1.670	15.5344461559	1.0e-09
1.680	14.8835491602	9.5e-10
1.690	14.2702300750	8.4e-10
1.700	13.6918654210	7.7e-10
1.710	13.1460432435	7.0e-10
1.720	12.6305439530	6.3e-10
1.730	12.1433230798	5.8e-10
1.740	11.6824957353	5.3e-10
1.750	11.2463225940	4.8e-10
1.760	10.8331972365	4.4e-10
1.770	10.4416347075	4.0e-10
1.780	10.0702611634	3.7e-10
1.790	9.7178044950	3.4e-10
1.800	9.3830858258	3.1e-10
1.810	9.0650117968	2.8e-10
1.820	8.7625675581	2.6e-10
1.830	8.4748103966	2.4e-10
1.840	8.2008639369	2.2e-10
1.850	7.9399128591	2.0e-10
1.860	7.6911980830	1.9e-10
1.870	7.4540123736	1.7e-10
1.880	7.2276963278	1.6e-10
1.890	7.0116347066	1.5e-10
1.900	6.8052530785	1.4e-10
1.910	6.6080147479	1.3e-10
1.920	6.4194179392	1.2e-10
1.930	6.2389932153	1.1e-10
1.940	6.0663011086	1.0e-10
1.950	5.9009299443	9.3e-11
1.960	5.7424938406	8.7e-11
1.970	5.5906308688	8.1e-11
1.980	5.4450013596	7.5e-11
1.990	5.3052863429	7.0e-11
2.000	5.1711861098	6.5e-11
2.010	5.0424188856	6.1e-11
2.020	4.9187196053	5.7e-11
2.030	4.7998387819	5.3e-11
2.040	4.6855414610	8.7e-11
2.050	4.5756062530	8.1e-11
2.060	4.4698244375	7.5e-11
2.070	4.3679991348	7.0e-11
2.080	4.2699445360	6.5e-11
2.090	4.1754851913	6.1e-11
2.100	4.0844553478	5.7e-11
2.110	3.9966983357	5.3e-11
2.120	3.9120659975	5.0e-11
2.130	3.8304181574	4.6e-11
2.140	3.7516221283	4.3e-11
2.150	3.6755522520	4.1e-11
2.160	3.6020894722	3.8e-11
2.170	3.5311209353	3.6e-11
2.180	3.4625396195	3.4e-11
2.190	3.3962439881	3.2e-11
2.200	3.3321376658	3.0e-11
2.210	3.2701291373	3.2e-10
2.220	3.2101314647	3.0e-10
2.230	3.1520620239	2.9e-10
2.240	3.0958422580	2.7e-10
2.250	3.0413974465	2.6e-10
2.260	2.9886564893	2.5e-10
2.270	2.9375517039	2.3e-10
2.280	2.8880186367	2.2e-10
2.290	2.8399958841	2.1e-10
2.300	2.7934249267	2.0e-10
2.310	2.7482499720	1.9e-10
2.320	2.7044178081	1.8e-10
2.330	2.6618776654	1.7e-10
2.340	2.6205810869	1.7e-10
2.350	2.5804818064	1.6e-10
2.360	2.5415356339	1.5e-10
2.370	2.5037003475	1.4e-10
2.380	2.4669355918	1.4e-10
2.390	2.4312027827	1.3e-10
2.400	2.3964650168	1.2e-10
2.410	2.3626869866	1.2e-10
2.420	2.3298349007	1.1e-10
2.430	2.2978764078	1.1e-10
2.440	2.2667805258	1.0e-10
2.450	2.2365175743	1.0e-10
2.460	2.2070591111	9.5e-11
2.470	2.1783778723	9.1e-11
2.480	2.1504477152	8.7e-11
2.490	2.1232435651	8.4e-11
2.500	2.0967413642	8.0e-11
2.510	2.0709180237	7.7e-11
2.520	2.0457513785	7.4e-11
2.530	2.0212201439	7.1e-11
2.540	1.9973038751	6.8e-11
2.550	1.9739829283	6.5e-11
2.560	1.9512384246	6.3e-11
2.570	1.9290522146	6.0e-11
2.580	1.9074068461	5.8e-11
2.590	1.8862855324	5.6e-11
2.600	1.8656721230	5.4e-11
2.610	1.8455510753	5.2e-11
2.620	1.8259074280	5.0e-11
2.630	1.8067267753	4.8e-11
2.640	1.7879952433	4.6e-11
2.650	1.7696994668	4.4e-11
2.660	1.7518265675	4.3e-11
2.670	1.7343641330	4.1e-11
2.680	1.7173001977	4.0e-11
2.690	1.7006232233	3.8e-11
2.700	1.6843220813	3.7e-11
2.710	1.6683860359	3.6e-11
2.720	1.6528047278	3.4e-11
2.730	1.6375681585	3.3e-11
2.740	1.6226666757	3.2e-11
2.750	1.6080909594	3.1e-11
2.760	1.5938320083	3.0e-11
2.770	1.5798811271	2.9e-11
2.780	1.5662299140	2.8e-11
2.790	1.5528702495	2.7e-11
2.800	1.5397942851	2.6e-11
2.810	1.5269944325	2.5e-11
2.820	1.5144633538	2.4e-11
2.830	1.5021939512	2.4e-11
2.840	1.4901793585	2.3e-11
2.850	1.4784129319	2.2e-11
2.860	1.4668882410	2.1e-11
2.870	1.4555990619	2.1e-11
2.880	1.4445393680	2.0e-11
2.890	1.4337033239	2.0e-11
2.900	1.4230852775	1.9e-11
2.910	1.4126797532	1.8e-11
2.920	1.4024814460	1.8e-11
2.930	1.3924852145	1.7e-11
2.940	1.3826860756	1.7e-11
2.950	1.3730791982	1.6e-11
2.960	1.3636598981	1.6e-11
2.970	1.3544236327	1.5e-11
2.980	1.3453659956	1.5e-11
2.990	1.3364827123	1.4e-11
3.000	1.3277696352	1.4e-11
3.010	1.3192227391	1.4e-11
3.020	1.3108381172	1.3e-11
3.030	1.3026119767	1.3e-11
3.040	1.2945406351	1.2e-11
3.050	1.2866205163	1.2e-11
3.060	1.2788481469	1.2e-11
3.070	1.2712201529	1.1e-11
3.080	1.2637332562	1.1e-11
3.090	1.2563842712	1.1e-11
3.100	1.2491701022	1.1e-11
3.110	1.2420877398	1.0e-11
3.120	1.2351342585	1.0e-11
3.130	1.2283068138	9.7e-12
3.140	1.2216026394	9.5e-12
3.150	1.2150190449	9.2e-12
3.160	1.2085534130	9.0e-12
3.170	1.2022031975	8.8e-12
3.180	1.1959659209	8.5e-12
3.190	1.1898391719	8.3e-12
3.200	1.1838206037	8.1e-12
3.210	1.1779079319	7.9e-12
3.220	1.1720989322	7.7e-12
3.230	1.1663914389	7.5e-12
3.240	1.1607833429	7.3e-12
3.250	1.1552725899	7.2e-12
3.260	1.1498571788	7.0e-12
3.270	1.1445351599	6.8e-12
3.280	1.1393046338	6.7e-12
3.290	1.1341637492	6.5e-12
3.300	1.1291107017	6.3e-12
3.310	1.1241437327	6.2e-12
3.320	1.1192611277	6.1e-12
3.330	1.1144612150	5.9e-12
3.340	1.1097423643	5.8e-12
3.350	1.1051029860	5.6e-12
3.360	1.1005415294	5.5e-12
3.370	1.0960564819	5.4e-12
3.380	1.0916463678	5.3e-12
3.390	1.0873097470	5.1e-12
3.400	1.0830452145	5.0e-12
3.410	1.0788513990	4.9e-12
3.420	1.0747269619	4.8e-12
3.430	1.0706705964	4.7e-12
3.440	1.0666810270	4.6e-12
3.450	1.0627570080	4.5e-12
3.460	1.0588973230	4.4e-12
3.470	1.0551007840	4.3e-12
3.480	1.0513662309	1.0e-10
3.490	1.0476925301	1.0e-10
3.500	1.0440785742	4.0e-12
3.510	1.0405232814	4.0e-12
3.520	1.0370255944	3.9e-12
3.530	1.0335844800	3.8e-12
3.540	1.0301989283	3.7e-12
3.550	1.0268679523	3.6e-12
3.560	1.0235905870	3.6e-12
3.570	1.0203658890	3.5e-12
3.580	1.0171929358	3.4e-12
3.590	1.0140708253	8.3e-11
3.600	1.0109986754	9.5e-11
3.610	1.0079756230	9.7e-11
3.620	1.0050008243	9.5e-11
3.630	1.0020734534	9.4e-11
3.640	0.9991927026	9.2e-11
3.650	0.9963577813	9.0e-11
3.660	0.9935679161	8.8e-11
3.670	0.9908223499	8.7e-11
3.680	0.9881203418	8.5e-11
3.690	0.9854611667	8.3e-11
3.700	0.9828441144	8.2e-11
3.710	0.9802684901	8.0e-11
3.720	0.9777336130	7.9e-11
3.730	0.9752388168	7.7e-11
3.740	0.9727834489	7.6e-11
3.750	0.9703668702	7.4e-11
3.760	0.9679884545	7.3e-11
3.770	0.9656475888	7.2e-11
3.780	0.9633436722	7.0e-11
3.790	0.9610761162	6.9e-11
3.800	0.9588443440	6.8e-11
3.810	0.9566477906	6.7e-11
3.820	0.9544859023	6.5e-11
3.830	0.9523581361	6.4e-11
3.840	0.9502639603	6.3e-11
3.850	0.9482028532	6.2e-11
3.860	0.9461743038	6.1e-11
3.870	0.9441778108	6.0e-11
3.880	0.9422128829	5.9e-11
3.890	0.9402790382	5.8e-11
3.900	0.9383758042	5.7e-11
3.910	0.9365027176	5.6e-11
3.920	0.9346593238	5.5e-11
3.930	0.9328451771	5.4e-11
3.940	0.9310598402	5.3e-11
3.950	0.9293028841	5.2e-11
3.960	0.9275738878	5.1e-11
3.970	0.9258724385	5.0e-11
3.980	0.9241981308	4.9e-11
3.990	0.9225505672	4.9e-11
4.000	0.9209293574	4.8e-11
4.010	0.9193341183	4.7e-11
4.020	0.9177644741	4.6e-11
4.030	0.9162200556	4.5e-11
4.040	0.9147005005	4.5e-11
4.050	0.9132054533	4.4e-11
4.060	0.9117345646	4.3e-11
4.070	0.9102874916	4.2e-11
4.080	0.9088638975	4.2e-11
4.090	0.9074634517	4.1e-11
4.100	0.9060858294	4.0e-11
4.110	0.9047307118	4.0e-11
4.120	0.9033977853	3.9e-11
4.130	0.9020867424	3.9e-11
4.140	0.9007972806	3.8e-11
4.150	0.8995291030	3.7e-11
4.160	0.8982819176	3.7e-11
4.170	0.8970554378	3.6e-11
4.180	0.8958493817	3.6e-11
4.190	0.8946634724	3.5e-11
4.200	0.8934974379	3.5e-11
4.210	0.8923510105	3.4e-11
4.220	0.8912239275	3.3e-11
4.230	0.8901159303	3.3e-11
4.240	0.8890267650	3.2e-11
4.250	0.8879561819	3.2e-11
4.260	0.8869039353	3.1e-11
4.270	0.8858697838	3.1e-11
4.280	0.8848534902	3.1e-11
4.290	0.8838548209	3.0e-11
4.300	0.8828735464	3.0e-11
4.310	0.8819094410	2.9e-11
4.320	0.8809622826	2.9e-11
4.330	0.8800318528	2.8e-11
4.340	0.8791179368	2.8e-11
4.350	0.8782203233	2.8e-11
4.360	0.8773388045	2.7e-11
4.370	0.8764731757	2.7e-11
4.380	0.8756232358	2.6e-11
4.390	0.8747887868	2.6e-11
4.400	0.8739696338	2.6e-11
4.410	0.8731655853	2.5e-11
4.420	0.8723764524	2.5e-11
4.430	0.8716020495	2.5e-11
4.440	0.8708421939	2.4e-11
4.450	0.8700967058	2.4e-11
4.460	0.8693654080	2.3e-11
4.470	0.8686481263	2.3e-11
4.480	0.8679446891	2.3e-11
4.490	0.8672549276	2.3e-11
4.500	0.8665786753	2.2e-11
4.510	0.8659157687	2.2e-11
4.520	0.8652660464	2.2e-11
4.530	0.8646293498	2.1e-11
4.540	0.8640055224	2.1e-11
4.550	0.8633944104	2.1e-11
4.560	0.8627958620	2.0e-11
4.570	0.8622097281	2.0e-11
4.580	0.8616358614	2.0e-11
4.590	0.8610741172	2.0e-11
4.600	0.8605243526	1.9e-11
4.610	0.8599864271	1.9e-11
4.620	0.8594602022	1.9e-11
4.630	0.8589455414	1.9e-11
4.640	0.8584423103	1.8e-11
4.650	0.8579503764	1.8e-11
4.660	0.8574696092	1.8e-11
4.670	0.8569998800	1.8e-11
4.680	0.8565410622	1.7e-11
4.690	0.8560930307	1.7e-11
4.700	0.8556556625	1.7e-11
4.710	0.8552288362	1.7e-11
4.720	0.8548124322	1.7e-11
4.730	0.8544063327	1.6e-11
4.740	0.8540104215	1.6e-11
4.750	0.8536245839	1.6e-11
4.760	0.8532487071	1.6e-11
4.770	0.8528826798	1.6e-11
4.780	0.8525263921	1.5e-11
4.790	0.8521797359	1.5e-11
4.800	0.8518426044	1.5e-11
4.810	0.8515148925	1.5e-11
4.820	0.8511964963	1.5e-11
4.830	0.8508873136	1.4e-11
4.840	0.8505872434	1.4e-11
4.850	0.8502961862	1.4e-11
4.860	0.8500140439	1.4e-11
4.870	0.8497407196	1.4e-11
4.880	0.8494761179	1.4e-11
4.890	0.8492201446	1.3e-11
4.900	0.8489727068	1.3e-11
4.910	0.8487337128	1.3e-11
4.920	0.8485030722	1.3e-11
4.930	0.8482806957	1.3e-11
4.940	0.8480664954	1.3e-11
4.950	0.8478603845	1.3e-11
4.960	0.8476622772	1.2e-11
4.970	0.8474720890	1.2e-11
4.980	0.8472897365	1.2e-11
4.990	0.8471151373	1.2e-11
5.000	0.8469482102	1.2e-11
5.010	0.8467888750	1.2e-11
5.020	0.8466370525	1.2e-11
5.030	0.8464926648	1.1e-11
5.040	0.8463556346	1.1e-11
5.050	0.8462258859	1.1e-11
5.060	0.8461033436	1.1e-11
5.070	0.8459879335	1.1e-11
5.080	0.8458795825	1.1e-11
5.090	0.8457782182	1.1e-11
5.100	0.8456837694	1.1e-11
5.110	0.8455961656	1.0e-11
5.120	0.8455153373	1.0e-11
5.130	0.8454412158	1.0e-11
5.140	0.8453737334	1.0e-11
5.150	0.8453128231	1.0e-11
5.160	0.8452584187	9.9e-12
5.170	0.8452104551	9.8e-12
5.180	0.8451688677	9.7e-12
5.190	0.8451335930	9.6e-12
5.200	0.8451045680	9.5e-12
5.210	0.8450817306	9.4e-12
5.220	0.8450650195	9.3e-12
5.230	0.8450543741	9.2e-12
5.240	0.8450497347	9.1e-12
5.250	0.8450510420	9.0e-12
5.260	0.8450582377	8.9e-12
5.270	0.8450712641	8.8e-12
5.280	0.8450900642	8.4e-11
5.290	0.8451145818	8.3e-11
5.300	0.8451447612	8.2e-11
5.310	0.8451805475	8.2e-11
5.320	0.8452218864	8.1e-11
5.330	0.8452687243	8.0e-11
5.340	0.8453210080	7.9e-11
5.350	0.8453786854	7.8e-11
5.360	0.8454417045	7.7e-11
5.370	0.8455100143	7.7e-11
5.380	0.8455835643	6.1e-12
5.390	0.8456623043	7.5e-11
5.400	0.8457461852	7.4e-11
5.410	0.8458351582	7.3e-11
5.420	0.8459291749	7.3e-11
5.430	0.8460281877	7.2e-11
5.440	0.8461321496	7.1e-11
5.450	0.8462410140	7.1e-11
5.460	0.8463547347	7.0e-11
5.470	0.8464732664	6.9e-11
5.480	0.8465965640	6.8e-11
5.490	0.8467245831	6.8e-11
5.500	0.8468572797	6.7e-11
5.510	0.8469946104	6.6e-11
5.520	0.8471365322	6.6e-11
5.530	0.8472830025	7.1e-11
5.540	0.8474339795	7.0e-11
5.550	0.8475894215	6.8e-11
5.560	0.8477492874	6.7e-11
5.570	0.8479135368	6.5e-11
5.580	0.8480821294	6.3e-11
5.590	0.8482550255	6.2e-11
5.600	0.8484321859	6.0e-11
5.610	0.8486135716	5.9e-11
5.620	0.8487991444	5.7e-11
5.630	0.8489888662	5.6e-11
5.640	0.8491826994	5.4e-11
5.650	0.8493806069	5.3e-11
5.660	0.8495825519	5.2e-11
5.670	0.8497884982	5.0e-11
5.680	0.8499984097	4.9e-11
5.690	0.8502122508	4.8e-11
5.700	0.8504299864	4.6e-11
5.710	0.8506515817	4.5e-11
5.720	0.8508770023	4.4e-11
5.730	0.8511062140	4.2e-11
5.740	0.8513391832	4.1e-11
5.750	0.8515758766	4.0e-11
5.760	0.8518162612	3.9e-11
5.770	0.8520603043	8.4e-11
5.780	0.8523079736	8.2e-11
5.790	0.8525592373	8.1e-11
5.800	0.8528140637	7.9e-11
5.810	0.8530724215	7.8e-11
5.820	0.8533342797	7.7e-11
5.830	0.8535996079	7.5e-11
5.840	0.8538683755	7.4e-11
5.850	0.8541405527	7.2e-11
5.860	0.8544161098	7.1e-11
5.870	0.8546950174	7.0e-11
5.880	0.8549772464	6.8e-11
5.890	0.8552627681	6.7e-11
5.900	0.8555515540	6.6e-11
5.910	0.8558435759	6.5e-11
5.920	0.8561388059	6.3e-11
5.930	0.8564372164	6.2e-11
5.940	0.8567387800	6.1e-11
5.950	0.8570434698	6.0e-11
5.960	0.8573512590	5.9e-11
5.970	0.8576621210	5.8e-11
5.980	0.8579760295	5.7e-11
5.990	0.8582929588	5.6e-11
6.000	0.8586128829	5.5e-11
