T[MeV]	f_value	f_error
3.250	0.8920010134	1.1e-11
3.260	0.8923901123	1.1e-11
3.270	0.8927880797	1.2e-11
3.280	0.8931947788	1.2e-11
3.290	0.8936100756	1.2e-11
3.300	0.8940338380	1.2e-11
3.310	0.8944659369	1.2e-11
3.320	0.8949062450	1.2e-11
3.330	0.8953546376	1.2e-11
3.340	0.8958109919	1.2e-11
3.350	0.8962751874	1.2e-11
3.360	0.8967471059	1.2e-11
3.370	0.8972266310	1.2e-11
3.380	0.8977136484	1.2e-11
3.390	0.8982080459	1.3e-11
3.400	0.8987097131	1.3e-11
3.410	0.8992185415	1.3e-11
3.420	0.8997344246	1.3e-11
3.430	0.9002572576	1.3e-11
3.440	0.9007869376	1.3e-11
3.450	0.9013233633	1.3e-11
3.460	0.9018664351	1.3e-11
3.470	0.9024160554	1.3e-11
3.480	0.9029721278	1.3e-11
3.490	0.9035345578	1.3e-11
3.500	0.9041032524	1.3e-11
3.510	0.9046781201	1.3e-11
3.520	0.9052590709	1.3e-11
3.530	0.9058460165	1.3e-11
3.540	0.9064388699	1.3e-11
3.550	0.9070375453	1.3e-11
3.560	0.9076419587	1.3e-11
3.570	0.9082520273	1.3e-11
3.580	0.9088676695	1.3e-11
3.590	0.9094888052	1.3e-11
3.600	0.9101153556	1.3e-11
3.610	0.9107472430	1.3e-11
3.620	0.9113843912	1.4e-11
3.630	0.9120267249	1.4e-11
3.640	0.9126741703	1.4e-11
3.650	0.9133266545	1.4e-11
3.660	0.9139841059	1.4e-11
3.670	0.9146464540	1.4e-11
3.680	0.9153136295	1.4e-11
3.690	0.9159855641	1.4e-11
3.700	0.9166621904	1.4e-11
3.710	0.9173434423	1.4e-11
3.720	0.9180292546	1.4e-11
3.730	0.9187195631	1.4e-11
3.740	0.9194143048	1.4e-11
3.750	0.9201134172	1.4e-11
3.760	0.9208168392	1.4e-11
3.770	0.9215245105	1.4e-11
3.780	0.9222363716	1.4e-11
3.790	0.9229523640	1.4e-11
3.800	0.9236724301	1.4e-11
3.810	0.9243965131	1.4e-11
3.820	0.9251245571	1.4e-11
3.830	0.9258565070	1.4e-11
3.840	0.9265923085	1.4e-11
3.850	0.9273319082	1.4e-11
3.860	0.9280752534	1.4e-11
3.870	0.9288222922	1.4e-11
3.880	0.9295729735	1.3e-11
3.890	0.9303272470	1.3e-11
3.900	0.9310850629	1.3e-11
3.910	0.9318463724	1.3e-11
3.920	0.9326111272	1.3e-11
3.930	0.9333792798	1.3e-11
3.940	0.9341507835	1.3e-11
3.950	0.9349255920	1.3e-11
3.960	0.9357036600	1.3e-11
3.970	0.9364849424	1.3e-11
3.980	0.9372693952	1.3e-11
3.990	0.9380569748	1.3e-11
4.000	0.9388476382	1.3e-11
4.010	0.9396413431	1.3e-11
4.020	0.9404380477	1.3e-11
4.030	0.9412377109	1.3e-11
4.040	0.9420402921	1.3e-11
4.050	0.9428457512	1.3e-11
4.060	0.9436540489	1.3e-11
4.070	0.9444651461	1.3e-11
4.080	0.9452790046	1.3e-11
4.090	0.9460955864	1.3e-11
4.100	0.9469148544	1.3e-11
4.110	0.9477367715	1.3e-11
4.120	0.9485613017	1.3e-11
4.130	0.9493884089	1.3e-11
4.140	0.9502180580	1.3e-11
4.150	0.9510502140	1.3e-11
4.160	0.9518848426	1.3e-11
4.170	0.9527219099	1.3e-11
4.180	0.9535613825	1.3e-11
4.190	0.9544032272	1.3e-11
4.200	0.9552474116	1.3e-11
4.210	0.9560939036	1.3e-11
4.220	0.9569426714	1.3e-11
4.230	0.9577936837	1.2e-11
4.240	0.9586469098	1.2e-11
4.250	0.9595023190	1.2e-11
4.260	0.9603598815	1.2e-11
4.270	0.9612195674	1.2e-11
4.280	0.9620813476	1.2e-11
4.290	0.9629451930	1.2e-11
4.300	0.9638110753	1.2e-11
4.310	0.9646789663	1.2e-11
4.320	0.9655488381	1.2e-11
4.330	0.9664206634	1.2e-11
4.340	0.9672944151	1.2e-11
4.350	0.9681700664	1.2e-11
4.360	0.9690475910	1.2e-11
4.370	0.9699269627	1.2e-11
4.380	0.9708081560	1.2e-11
4.390	0.9716911454	1.2e-11
4.400	0.9725759058	1.2e-11
4.410	0.9734624125	1.2e-11
4.420	0.9743506411	1.2e-11
4.430	0.9752405673	1.2e-11
4.440	0.9761321675	1.2e-11
4.450	0.9770254179	1.2e-11
4.460	0.9779202955	1.2e-11
4.470	0.9788167772	1.2e-11
4.480	0.9797148404	1.1e-11
4.490	0.9806144627	1.1e-11
4.500	0.9815156219	1.1e-11
4.510	0.9824182963	1.1e-11
4.520	0.9833224642	1.1e-11
4.530	0.9842281044	1.1e-11
4.540	0.9851351957	1.1e-11
4.550	0.9860437175	1.1e-11
4.560	0.9869536491	1.1e-11
4.570	0.9878649703	1.1e-11
4.580	0.9887776610	1.1e-11
4.590	0.9896917014	1.1e-11
4.600	0.9906070719	1.1e-11
4.610	0.9915237532	1.1e-11
4.620	0.9924417262	1.1e-11
4.630	0.9933609720	1.1e-11
4.640	0.9942814720	1.1e-11
4.650	0.9952032077	1.1e-11
4.660	0.9961261609	1.1e-11
4.670	0.9970503136	1.1e-11
4.680	0.9979756481	1.1e-11
4.690	0.9989021466	1.1e-11
4.700	0.9998297919	1.1e-11
4.710	1.0007585669	1.0e-10
4.720	1.0016884544	9.9e-11
4.730	1.0026194377	9.8e-11
4.740	1.0035515003	9.7e-11
4.750	1.0044846258	9.7e-11
4.760	1.0054187979	9.6e-11
4.770	1.0063540007	9.5e-11
4.780	1.0072902183	9.5e-11
4.790	1.0082274350	9.4e-11
4.800	1.0091656355	9.3e-11
4.810	1.0101048043	9.3e-11
4.820	1.0110449263	9.2e-11
4.830	1.0119859867	9.2e-11
4.840	1.0129279706	9.1e-11
4.850	1.0138708635	9.0e-11
4.860	1.0148146507	9.0e-11
4.870	1.0157593182	8.9e-11
4.880	1.0167048516	8.9e-11
4.890	1.0176512371	8.8e-11
4.900	1.0185984609	8.7e-11
4.910	1.0195465092	8.7e-11
4.920	1.0204953685	8.6e-11
4.930	1.0214450256	8.6e-11
4.940	1.0223954671	8.5e-11
4.950	1.0233466800	8.5e-11
4.960	1.0242986513	8.4e-11
4.970	1.0252513683	8.3e-11
4.980	1.0262048184	8.3e-11
4.990	1.0271589889	8.2e-11
5.000	1.0281138676	8.2e-11
5.010	1.0290694421	8.1e-11
5.020	1.0300257004	8.1e-11
5.030	1.0309826306	8.0e-11
5.040	1.0319402206	8.0e-11
5.050	1.0328984589	7.9e-11
5.060	1.0338573337	7.9e-11
5.070	1.0348168337	7.8e-11
5.080	1.0357769475	7.8e-11
5.090	1.0367376639	7.7e-11
5.100	1.0376989717	7.7e-11
5.110	1.0386608599	7.6e-11
5.120	1.0396233176	7.6e-11
5.130	1.0405863342	7.5e-11
5.140	1.0415498988	7.5e-11
5.150	1.0425140011	7.4e-11
5.160	1.0434786305	7.4e-11
5.170	1.0444437767	7.3e-11
5.180	1.0454094296	7.3e-11
5.190	1.0463755789	7.3e-11
5.200	1.0473422148	7.2e-11
5.210	1.0483093272	7.2e-11
5.220	1.0492769064	7.1e-11
5.230	1.0502449427	7.1e-11
5.240	1.0512134265	7.0e-11
5.250	1.0521823483	7.0e-11
5.260	1.0531516986	6.9e-11
5.270	1.0541214682	6.9e-11
5.280	1.0550916478	6.9e-11
5.290	1.0560622283	6.8e-11
5.300	1.0570332008	6.8e-11
5.310	1.0580045562	6.7e-11
5.320	1.0589762856	6.7e-11
5.330	1.0599483804	6.7e-11
5.340	1.0609208319	6.6e-11
5.350	1.0618936314	6.6e-11
5.360	1.0628667705	6.5e-11
5.370	1.0638402408	6.5e-11
5.380	1.0648140339	6.5e-11
5.390	1.0657881415	6.4e-11
5.400	1.0667625555	6.4e-11
5.410	1.0677372678	6.3e-11
5.420	1.0687122705	6.3e-11
5.430	1.0696875554	6.3e-11
5.440	1.0706631149	6.2e-11
5.450	1.0716389412	6.2e-11
5.460	1.0726150264	6.2e-11
5.470	1.0735913630	6.1e-11
5.480	1.0745679435	6.1e-11
5.490	1.0755447604	6.1e-11
5.500	1.0765218062	6.0e-11
5.510	1.0774990737	6.0e-11
5.520	1.0784765555	6.0e-11
5.530	1.0794542444	5.9e-11
5.540	1.0804321334	5.9e-11
5.550	1.0814102154	5.9e-11
5.560	1.0823884834	5.8e-11
5.570	1.0833669304	5.8e-11
5.580	1.0843455496	5.8e-11
5.590	1.0853243342	5.7e-11
5.600	1.0863032775	5.7e-11
5.610	1.0872823728	5.7e-11
5.620	1.0882616135	5.6e-11
5.630	1.0892409931	5.6e-11
5.640	1.0902205050	5.6e-11
5.650	1.0912001429	5.5e-11
5.660	1.0921799004	5.5e-11
5.670	1.0931597712	5.5e-11
5.680	1.0941397491	5.4e-11
5.690	1.0951198278	5.4e-11
5.700	1.0961000013	5.4e-11
5.710	1.0970802634	5.3e-11
5.720	1.0980606082	5.3e-11
5.730	1.0990410297	5.3e-11
5.740	1.1000215220	5.3e-11
5.750	1.1010020793	5.2e-11
5.760	1.1019826956	5.2e-11
5.770	1.1029633654	5.2e-11
5.780	1.1039440829	5.1e-11
5.790	1.1049248425	5.1e-11
5.800	1.1059056386	5.1e-11
5.810	1.1068864656	5.1e-11
5.820	1.1078673181	5.0e-11
5.830	1.1088481905	5.0e-11
5.840	1.1098290777	5.0e-11
5.850	1.1108099741	5.0e-11
5.860	1.1117908745	4.9e-11
5.870	1.1127717736	4.9e-11
5.880	1.1137526663	4.9e-11
5.890	1.1147335474	4.8e-11
5.900	1.1157144118	4.8e-11
5.910	1.1166952544	4.8e-11
5.920	1.1176760703	4.8e-11
5.930	1.1186568543	4.7e-11
5.940	1.1196376017	4.7e-11
5.950	1.1206183076	4.7e-11
5.960	1.1215989670	4.7e-11
5.970	1.1225795752	4.6e-11
5.980	1.1235601274	4.6e-11
5.990	1.1245406190	4.6e-11
6.000	1.1255210452	4.6e-11
