T[MeV]	f_value	f_error
2.260	2.5704162038	1.3e-10
2.270	2.5340223123	1.3e-10
2.280	2.4986382407	1.2e-10
2.290	2.4642280109	1.2e-10
2.300	2.4307572005	1.1e-10
2.310	2.3981928651	1.1e-10
2.320	2.3665034640	1.0e-10
2.330	2.3356587907	1.0e-10
2.340	2.3056299070	9.6e-11
2.350	2.2763890811	9.3e-11
2.360	2.2479097291	8.9e-11
2.370	2.2201663590	8.6e-11
2.380	2.1931345190	8.3e-11
2.390	2.1667907477	8.0e-11
2.400	2.1411125273	7.7e-11
2.410	2.1160782392	7.4e-11
2.420	2.0916671222	7.1e-11
2.430	2.0678592326	6.9e-11
2.440	2.0446354065	6.6e-11
2.450	2.0219772246	6.4e-11
2.460	1.9998669779	6.2e-11
2.470	1.9782876357	6.0e-11
2.480	1.9572228153	5.8e-11
2.490	1.9366567532	5.6e-11
2.500	1.9165742774	5.4e-11
2.510	1.8969607819	5.2e-11
2.520	1.8778022014	5.0e-11
2.530	1.8590849879	4.8e-11
2.540	1.8407960890	4.7e-11
2.550	1.8229229259	4.5e-11
2.560	1.8054533734	4.4e-11
2.570	1.7883757412	4.2e-11
2.580	1.7716787548	4.1e-11
2.590	1.7553515387	4.0e-11
2.600	1.7393835998	3.9e-11
2.610	1.7237648111	3.7e-11
2.620	1.7084853972	3.6e-11
2.630	1.6935359199	1.7e-10
2.640	1.6789072641	1.6e-10
2.650	1.6645906252	1.5e-10
2.660	1.6505774965	1.5e-10
2.670	1.6368596574	1.4e-10
2.680	1.6234291620	1.3e-10
2.690	1.6102783281	1.3e-10
2.700	1.5973997275	1.2e-10
2.710	1.5847861753	1.2e-10
2.720	1.5724307211	1.1e-10
2.730	1.5603266396	1.1e-10
2.740	1.5484674225	1.0e-10
2.750	1.5368467695	1.0e-10
2.760	1.5254585812	9.7e-11
2.770	1.5142969510	9.4e-11
2.780	1.5033561582	9.0e-11
2.790	1.4926306608	6.8e-11
2.800	1.4821150894	6.3e-11
2.810	1.4718042404	1.3e-10
2.820	1.4616930699	1.2e-10
2.830	1.4517766884	1.1e-10
2.840	1.4420503548	1.0e-10
2.850	1.4325094710	9.1e-11
2.860	1.4231495772	8.3e-11
2.870	1.4139663467	7.6e-11
2.880	1.4049555811	7.1e-11
2.890	1.3961132060	6.9e-11
2.900	1.3874352668	7.0e-11
2.910	1.3789179241	7.3e-11
2.920	1.3705574500	7.6e-11
2.930	1.3623502241	8.0e-11
2.940	1.3542927302	8.5e-11
2.950	1.3463815523	9.0e-11
2.960	1.3386133713	9.6e-11
2.970	1.3309849621	1.0e-10
2.980	1.3234931899	1.3e-10
2.990	1.3161350075	1.3e-10
3.000	1.3089074526	1.2e-10
3.010	1.3018076445	1.2e-10
3.020	1.2948327817	1.2e-10
3.030	1.2879801394	1.1e-10
3.040	1.2812470668	1.1e-10
3.050	1.2746309849	1.1e-10
3.060	1.2681293840	1.1e-10
3.070	1.2617398217	1.0e-10
3.080	1.2554599204	1.0e-10
3.090	1.2492873657	9.9e-11
3.100	1.2432199041	9.6e-11
3.110	1.2372553412	9.4e-11
3.120	1.2313915398	9.1e-11
3.130	1.2256264182	8.9e-11
3.140	1.2199579485	8.7e-11
3.150	1.2143841547	8.5e-11
3.160	1.2089031115	8.3e-11
3.170	1.2035129423	8.1e-11
3.180	1.1982118182	7.9e-11
3.190	1.1929979564	7.7e-11
3.200	1.1878696184	7.6e-11
3.210	1.1828251094	7.4e-11
3.220	1.1778627764	7.2e-11
3.230	1.1729810073	7.1e-11
3.240	1.1681782295	6.9e-11
3.250	1.1634529090	6.8e-11
3.260	1.1588035488	6.6e-11
3.270	1.1542286885	6.5e-11
3.280	1.1497269026	6.3e-11
3.290	1.1452967998	6.2e-11
3.300	1.1409370222	6.1e-11
3.310	1.1366462437	5.9e-11
3.320	1.1324231700	5.8e-11
3.330	1.1282665369	5.7e-11
3.340	1.1241751100	5.6e-11
3.350	1.1201476836	5.4e-11
3.360	1.1161830797	5.3e-11
3.370	1.1122801479	5.2e-11
3.380	1.1084377639	5.1e-11
3.390	1.1046548293	5.0e-11
3.400	1.1009302706	4.9e-11
3.410	1.0972630385	4.8e-11
3.420	1.0936521076	4.7e-11
3.430	1.0900964753	4.6e-11
3.440	1.0865951616	4.5e-11
3.450	1.0831472081	4.4e-11
3.460	1.0797516777	4.3e-11
3.470	1.0764076540	4.2e-11
3.480	1.0731142406	4.1e-11
3.490	1.0698705608	4.1e-11
3.500	1.0666757568	4.0e-11
3.510	1.0635289896	3.9e-11
3.520	1.0604294381	3.8e-11
3.530	1.0573762988	3.8e-11
3.540	1.0543687856	3.7e-11
3.550	1.0514061287	3.6e-11
3.560	1.0484875750	3.6e-11
3.570	1.0456123872	3.5e-11
3.580	1.0427798433	3.4e-11
3.590	1.0399892364	3.4e-11
3.600	1.0372398746	3.3e-11
3.610	1.0345310801	3.2e-11
3.620	1.0318621891	3.2e-11
3.630	1.0292325514	3.1e-11
3.640	1.0266415303	3.1e-11
3.650	1.0240885019	3.0e-11
3.660	1.0215728549	3.0e-11
3.670	1.0190939905	2.9e-11
3.680	1.0166513220	2.9e-11
3.690	1.0142442742	2.8e-11
3.700	1.0118722835	2.8e-11
3.710	1.0095347976	2.7e-11
3.720	1.0072312751	2.7e-11
3.730	1.0049611850	2.6e-11
3.740	1.0027240071	2.6e-11
3.750	1.0005192311	2.5e-11
3.760	0.9983463567	2.5e-11
3.770	0.9962048934	2.5e-11
3.780	0.9940943600	2.4e-11
3.790	0.9920142846	2.4e-11
3.800	0.9899642045	2.3e-11
3.810	0.9879436657	2.3e-11
3.820	0.9859522226	2.3e-11
3.830	0.9839894385	2.2e-11
3.840	0.9820548845	2.2e-11
3.850	0.9801481399	2.2e-11
3.860	0.9782687921	2.1e-11
3.870	0.9764164358	2.1e-11
3.880	0.9745906734	2.1e-11
3.890	0.9727911146	2.0e-11
3.900	0.9710173765	2.0e-11
3.910	0.9692690829	2.0e-11
3.920	0.9675458646	1.9e-11
3.930	0.9658473591	1.9e-11
3.940	0.9641732106	1.9e-11
3.950	0.9625230695	1.9e-11
3.960	0.9608965927	1.8e-11
3.970	0.9592934431	1.8e-11
3.980	0.9577132896	1.8e-11
3.990	0.9561558071	1.7e-11
4.000	0.9546206763	1.7e-11
4.010	0.9531075833	1.7e-11
4.020	0.9516162200	1.7e-11
4.030	0.9501462834	1.6e-11
4.040	0.9486974760	1.6e-11
4.050	0.9472695054	1.6e-11
4.060	0.9458620843	1.6e-11
4.070	0.9444749303	1.6e-11
4.080	0.9431077660	1.5e-11
4.090	0.9417603185	1.5e-11
4.100	0.9404323197	1.5e-11
4.110	0.9391235062	1.5e-11
4.120	0.9378336188	1.4e-11
4.130	0.9365624027	1.4e-11
4.140	0.9353096077	1.4e-11
4.150	0.9340749874	1.4e-11
4.160	0.9328582998	1.4e-11
4.170	0.9316593067	1.4e-11
4.180	0.9304777740	1.3e-11
4.190	0.9293134714	1.3e-11
4.200	0.9281661725	1.3e-11
4.210	0.9270356545	1.3e-11
4.220	0.9259216982	1.3e-11
4.230	0.9248240882	1.2e-11
4.240	0.9237426123	1.2e-11
4.250	0.9226770619	1.2e-11
4.260	0.9216272318	1.2e-11
4.270	0.9205929200	1.2e-11
4.280	0.9195739277	1.2e-11
4.290	0.9185700595	1.2e-11
4.300	0.9175811227	1.1e-11
4.310	0.9166069281	1.1e-11
4.320	0.9156472892	1.1e-11
4.330	0.9147020226	1.1e-11
4.340	0.9137709476	1.1e-11
4.350	0.9128538864	1.1e-11
4.360	0.9119506641	1.1e-11
4.370	0.9110611083	1.0e-11
4.380	0.9101850494	1.0e-11
4.390	0.9093223204	1.0e-11
4.400	0.9084727569	1.0e-11
4.410	0.9076361969	9.9e-12
4.420	0.9068124810	9.8e-12
4.430	0.9060014521	9.7e-12
4.440	0.9052029556	9.6e-12
4.450	0.9044168392	9.5e-12
4.460	0.9036429529	9.3e-12
4.470	0.9028811488	9.2e-12
4.480	0.9021312816	9.1e-12
4.490	0.9013932077	9.0e-12
4.500	0.9006667859	9.0e-11
4.510	0.8999518771	8.9e-11
4.520	0.8992483442	8.8e-11
4.530	0.8985560522	8.7e-11
4.540	0.8978748678	8.6e-11
4.550	0.8972046600	8.5e-11
4.560	0.8965452996	8.4e-11
4.570	0.8958966592	8.4e-11
4.580	0.8952586133	8.3e-11
4.590	0.8946310382	8.2e-11
4.600	0.8940138119	8.1e-11
4.610	0.8934068144	8.0e-11
4.620	0.8928099273	7.9e-11
4.630	0.8922230337	7.9e-11
4.640	0.8916460185	7.8e-11
4.650	0.8910787684	7.7e-11
4.660	0.8905211714	7.6e-11
4.670	0.8899731174	7.6e-11
4.680	0.8894344975	7.5e-11
4.690	0.8889052047	7.4e-11
4.700	0.8883851331	7.3e-11
4.710	0.8878741786	7.3e-11
4.720	0.8873722383	7.2e-11
4.730	0.8868792110	7.1e-11
4.740	0.8863949967	7.1e-11
4.750	0.8859194967	7.0e-11
4.760	0.8854526139	6.9e-11
4.770	0.8849942523	6.9e-11
4.780	0.8845443174	6.8e-11
4.790	0.8841027159	6.7e-11
4.800	0.8836693557	6.7e-11
4.810	0.8832441460	6.6e-11
4.820	0.8828269972	6.5e-11
4.830	0.8824178211	6.5e-11
4.840	0.8820165303	6.4e-11
4.850	0.8816230389	6.4e-11
4.860	0.8812372621	6.3e-11
4.870	0.8808591159	6.2e-11
4.880	0.8804885179	6.2e-11
4.890	0.8801253865	6.1e-11
4.900	0.8797696412	6.1e-11
4.910	0.8794212026	6.0e-11
4.920	0.8790799924	6.0e-11
4.930	0.8787459330	5.9e-11
4.940	0.8784189484	5.9e-11
4.950	0.8780989630	5.8e-11
4.960	0.8777859025	5.8e-11
4.970	0.8774796935	5.7e-11
4.980	0.8771802635	5.7e-11
4.990	0.8768875410	5.6e-11
5.000	0.8766014554	5.6e-11
5.010	0.8763219368	5.5e-11
5.020	0.8760489166	5.5e-11
5.030	0.8757823268	5.4e-11
5.040	0.8755221001	5.4e-11
5.050	0.8752681705	5.3e-11
5.060	0.8750204724	5.3e-11
5.070	0.8747789414	5.2e-11
5.080	0.8745435135	5.2e-11
5.090	0.8743141258	5.1e-11
5.100	0.8740907161	5.1e-11
5.110	0.8738732230	5.1e-11
5.120	0.8736615858	5.0e-11
5.130	0.8734557446	5.0e-11
5.140	0.8732556402	4.9e-11
5.150	0.8730612141	4.9e-11
5.160	0.8728724086	4.9e-11
5.170	0.8726891667	4.8e-11
5.180	0.8725114321	4.8e-11
5.190	0.8723391490	4.7e-11
5.200	0.8721722626	4.7e-11
5.210	0.8720107185	4.7e-11
5.220	0.8718544630	4.6e-11
5.230	0.8717034432	4.6e-11
5.240	0.8715576067	4.6e-11
5.250	0.8714169017	4.5e-11
5.260	0.8712812771	4.5e-11
5.270	0.8711506825	4.4e-11
5.280	0.8710250678	4.4e-11
5.290	0.8709043837	4.4e-11
5.300	0.8707885816	4.3e-11
5.310	0.8706776132	4.3e-11
5.320	0.8705714310	4.3e-11
5.330	0.8704699878	4.2e-11
5.340	0.8703732373	4.2e-11
5.350	0.8702811335	4.2e-11
5.360	0.8701936309	4.1e-11
5.370	0.8701106847	4.1e-11
5.380	0.8700322505	4.1e-11
5.390	0.8699582845	4.1e-11
5.400	0.8698887433	4.0e-11
5.410	0.8698235841	4.0e-11
5.420	0.8697627645	4.0e-11
5.430	0.8697062426	3.9e-11
5.440	0.8696539771	3.9e-11
5.450	0.8696059270	3.9e-11
5.460	0.8695620519	3.8e-11
5.470	0.8695223118	3.8e-11
5.480	0.8694866672	3.8e-11
5.490	0.8694550789	3.8e-11
5.500	0.8694275083	3.7e-11
5.510	0.8694039171	3.7e-11
5.520	0.8693842676	3.7e-11
5.530	0.8693685225	3.7e-11
5.540	0.8693566446	3.6e-11
5.550	0.8693485976	3.6e-11
5.560	0.8693443452	3.6e-11
5.570	0.8693438518	3.6e-11
5.580	0.8693470819	3.5e-11
5.590	0.8693540007	3.5e-11
5.600	0.8693645735	3.5e-11
5.610	0.8693787662	3.5e-11
5.620	0.8693965449	3.4e-11
5.630	0.8694178762	3.4e-11
5.640	0.8694427271	3.4e-11
5.650	0.8694710647	3.4e-11
5.660	0.8695028568	3.3e-11
5.670	0.8695380713	3.3e-11
5.680	0.8695766765	3.3e-11
5.690	0.8696186411	3.3e-11
5.700	0.8696639342	3.2e-11
5.710	0.8697125250	3.2e-11
5.720	0.8697643832	3.2e-11
5.730	0.8698194788	3.2e-11
5.740	0.8698777821	3.2e-11
5.750	0.8699392638	3.1e-11
5.760	0.8700038947	3.1e-11
5.770	0.8700716462	3.1e-11
5.780	0.8701424897	3.1e-11
5.790	0.8702163972	3.1e-11
5.800	0.8702933407	3.0e-11
5.810	0.8703732927	3.0e-11
5.820	0.8704562259	3.0e-11
5.830	0.8705421134	3.0e-11
5.840	0.8706309284	3.0e-11
5.850	0.8707226444	2.9e-11
5.860	0.8708172354	2.9e-11
5.870	0.8709146755	2.9e-11
5.880	0.8710149389	2.9e-11
5.890	0.8711180004	2.9e-11
5.900	0.8712238349	2.8e-11
5.910	0.8713324175	2.8e-11
5.920	0.8714437237	2.8e-11
5.930	0.8715577291	2.8e-11
5.940	0.8716744096	2.8e-11
5.950	0.8717937414	2.8e-11
5.960	0.8719157010	2.7e-11
5.970	0.8720402648	2.7e-11
5.980	0.8721674099	2.7e-11
5.990	0.8722971134	2.7e-11
6.000	0.8724293525	2.7e-11
6.010	0.8725641048	2.7e-11
6.020	0.8727013483	2.6e-11
6.030	0.8728410607	2.6e-11
6.040	0.8729832205	2.6e-11
6.050	0.8731278061	2.6e-11
6.060	0.8732747960	2.6e-11
6.070	0.8734241693	2.6e-11
6.080	0.8735759050	2.5e-11
6.090	0.8737299824	2.5e-11
6.100	0.8738863810	2.5e-11
6.110	0.8740450805	2.5e-11
6.120	0.8742060608	2.5e-11
6.130	0.8743693020	2.5e-11
6.140	0.8745347844	2.5e-11
6.150	0.8747024885	2.4e-11
6.160	0.8748723950	2.4e-11
6.170	0.8750444847	2.4e-11
6.180	0.8752187387	2.4e-11
6.190	0.8753951382	2.4e-11
6.200	0.8755736647	2.4e-11
6.210	0.8757542997	2.4e-11
6.220	0.8759370250	2.3e-11
6.230	0.8761218225	2.3e-11
6.240	0.8763086745	2.3e-11
6.250	0.8764975631	2.3e-11
6.260	0.8766884709	2.3e-11
6.270	0.8768813805	2.3e-11
6.280	0.8770762746	2.3e-11
6.290	0.8772731362	2.3e-11
6.300	0.8774719486	2.2e-11
6.310	0.8776726948	2.2e-11
6.320	0.8778753584	2.2e-11
6.330	0.8780799230	2.2e-11
6.340	0.8782863723	2.2e-11
6.350	0.8784946903	2.2e-11
6.360	0.8787048609	2.2e-11
6.370	0.8789168684	2.2e-11
6.380	0.8791306971	2.1e-11
6.390	0.8793463316	2.1e-11
6.400	0.8795637564	2.1e-11
6.410	0.8797829564	2.1e-11
6.420	0.8800039165	2.1e-11
6.430	0.8802266218	2.1e-11
6.440	0.8804510574	2.1e-11
6.450	0.8806772087	2.1e-11
6.460	0.8809050612	2.1e-11
6.470	0.8811346004	2.0e-11
6.480	0.8813658122	2.0e-11
6.490	0.8815986824	2.0e-11
6.500	0.8818331970	2.0e-11
6.510	0.8820693421	2.0e-11
6.520	0.8823071040	2.0e-11
6.530	0.8825464691	2.0e-11
6.540	0.8827874238	2.0e-11
6.550	0.8830299548	2.0e-11
6.560	0.8832740489	2.0e-11
6.570	0.8835196929	1.9e-11
6.580	0.8837668738	1.9e-11
6.590	0.8840155786	1.9e-11
6.600	0.8842657947	1.9e-11
6.610	0.8845175094	1.9e-11
6.620	0.8847707100	1.9e-11
6.630	0.8850253842	1.9e-11
6.640	0.8852815197	1.9e-11
6.650	0.8855391041	1.9e-11
6.660	0.8857981254	1.9e-11
6.670	0.8860585717	1.8e-11
6.680	0.8863204309	1.8e-11
6.690	0.8865836914	1.8e-11
6.700	0.8868483413	1.8e-11
6.710	0.8871143692	1.8e-11
6.720	0.8873817636	1.8e-11
6.730	0.8876505130	1.8e-11
6.740	0.8879206062	1.8e-11
6.750	0.8881920320	1.8e-11
6.760	0.8884647793	1.8e-11
6.770	0.8887388372	1.8e-11
6.780	0.8890141947	1.7e-11
6.790	0.8892908410	1.7e-11
6.800	0.8895687655	1.7e-11
6.810	0.8898479575	1.7e-11
6.820	0.8901284065	1.7e-11
6.830	0.8904101020	1.7e-11
6.840	0.8906930338	1.7e-11
6.850	0.8909771916	1.7e-11
6.860	0.8912625653	1.7e-11
6.870	0.8915491446	1.7e-11
6.880	0.8918369198	1.7e-11
6.890	0.8921258808	1.7e-11
6.900	0.8924160178	1.7e-11
6.910	0.8927073211	1.6e-11
6.920	0.8929997811	1.6e-11
6.930	0.8932933882	1.6e-11
6.940	0.8935881329	1.6e-11
6.950	0.8938840058	1.6e-11
6.960	0.8941809976	1.6e-11
6.970	0.8944790989	1.6e-11
6.980	0.8947783007	1.6e-11
6.990	0.8950785939	1.6e-11
7.000	0.8953799694	1.6e-11
7.010	0.8956824183	1.6e-11
7.020	0.8959859317	1.6e-11
7.030	0.8962905009	1.6e-11
7.040	0.8965961170	1.5e-11
7.050	0.8969027715	1.5e-11
7.060	0.8972104559	1.5e-11
7.070	0.8975191615	1.5e-11
7.080	0.8978288799	1.5e-11
7.090	0.8981396029	1.5e-11
7.100	0.8984513221	1.5e-11
7.110	0.8987640292	1.5e-11
7.120	0.8990777162	1.5e-11
7.130	0.8993923748	1.5e-11
7.140	0.8997079972	1.5e-11
7.150	0.9000245754	1.5e-11
7.160	0.9003421014	1.5e-11
7.170	0.9006605674	1.5e-11
7.180	0.9009799657	1.5e-11
7.190	0.9013002886	1.4e-11
7.200	0.9016215284	1.4e-11
7.210	0.9019436775	1.4e-11
7.220	0.9022667285	1.4e-11
7.230	0.9025906739	1.4e-11
7.240	0.9029155063	1.4e-11
7.250	0.9032412183	1.4e-11
7.260	0.9035678027	1.4e-11
7.270	0.9038952523	1.4e-11
7.280	0.9042235599	1.4e-11
7.290	0.9045527185	1.4e-11
7.300	0.9048827209	1.4e-11
7.310	0.9052135602	1.4e-11
7.320	0.9055452295	1.4e-11
7.330	0.9058777218	1.4e-11
7.340	0.9062110305	1.4e-11
7.350	0.9065451486	1.4e-11
7.360	0.9068800696	1.3e-11
7.370	0.9072157866	1.3e-11
7.380	0.9075522933	1.3e-11
7.390	0.9078895828	1.3e-11
7.400	0.9082276489	1.3e-11
7.410	0.9085664850	1.3e-11
7.420	0.9089060847	1.3e-11
7.430	0.9092464418	1.3e-11
7.440	0.9095875498	1.3e-11
7.450	0.9099294025	1.3e-11
7.460	0.9102719938	1.3e-11
7.470	0.9106153175	1.3e-11
7.480	0.9109593674	1.3e-11
7.490	0.9113041376	1.3e-11
7.500	0.9116496220	1.3e-11
7.510	0.9119958147	1.3e-11
7.520	0.9123427097	1.3e-11
7.530	0.9126903012	1.3e-11
7.540	0.9130385833	1.3e-11
7.550	0.9133875503	1.2e-11
7.560	0.9137371965	1.2e-11
7.570	0.9140875161	1.2e-11
7.580	0.9144385036	1.2e-11
7.590	0.9147901532	1.2e-11
7.600	0.9151424595	1.2e-11
7.610	0.9154954169	1.2e-11
7.620	0.9158490200	1.2e-11
7.630	0.9162032633	1.2e-11
7.640	0.9165581415	1.2e-11
7.650	0.9169136491	1.2e-11
7.660	0.9172697810	1.2e-11
7.670	0.9176265317	1.2e-11
7.680	0.9179838961	1.2e-11
7.690	0.9183418690	1.2e-11
7.700	0.9187004453	1.2e-11
7.710	0.9190596198	1.2e-11
7.720	0.9194193875	1.2e-11
7.730	0.9197797433	1.2e-11
7.740	0.9201406823	1.2e-11
7.750	0.9205021995	1.2e-11
7.760	0.9208642899	1.1e-11
7.770	0.9212269487	1.1e-11
7.780	0.9215901710	1.1e-11
7.790	0.9219539521	1.1e-11
7.800	0.9223182872	1.1e-11
7.810	0.9226831714	1.1e-11
7.820	0.9230486002	1.1e-11
7.830	0.9234145688	1.1e-11
7.840	0.9237810726	1.1e-11
7.850	0.9241481071	1.1e-11
7.860	0.9245156676	1.1e-11
7.870	0.9248837496	1.1e-11
7.880	0.9252523487	1.1e-11
7.890	0.9256214603	1.1e-11
7.900	0.9259910800	1.1e-11
7.910	0.9263612035	1.1e-11
7.920	0.9267318264	1.1e-11
7.930	0.9271029443	1.1e-11
7.940	0.9274745530	1.1e-11
7.950	0.9278466481	1.1e-11
7.960	0.9282192254	1.1e-11
7.970	0.9285922808	1.1e-11
7.980	0.9289658100	1.1e-11
7.990	0.9293398089	1.1e-11
8.000	0.9297142734	1.1e-11
8.010	0.9300891994	1.0e-11
8.020	0.9304645828	1.0e-11
8.030	0.9308404196	1.0e-11
8.040	0.9312167059	1.0e-11
8.050	0.9315934376	1.0e-11
8.060	0.9319706109	1.0e-11
8.070	0.9323482217	1.0e-11
8.080	0.9327262662	1.0e-11
8.090	0.9331047407	1.0e-11
8.100	0.9334836411	1.0e-11
8.110	0.9338629638	1.0e-11
8.120	0.9342427049	1.0e-11
8.130	0.9346228608	1.0e-11
8.140	0.9350034277	1.0e-11
8.150	0.9353844018	1.0e-11
8.160	0.9357657796	1.0e-11
8.170	0.9361475575	9.9e-12
8.180	0.9365297317	9.9e-12
8.190	0.9369122987	9.9e-12
8.200	0.9372952550	9.8e-12
8.210	0.9376785969	9.8e-12
8.220	0.9380623211	9.8e-12
8.230	0.9384464239	9.7e-12
8.240	0.9388309021	9.7e-12
8.250	0.9392157520	9.7e-12
8.260	0.9396009703	9.6e-12
8.270	0.9399865536	9.6e-12
8.280	0.9403724986	9.6e-12
8.290	0.9407588018	9.5e-12
8.300	0.9411454601	9.5e-12
8.310	0.9415324700	9.5e-12
8.320	0.9419198283	9.4e-12
8.330	0.9423075319	9.4e-12
8.340	0.9426955773	9.4e-12
8.350	0.9430839615	9.4e-12
8.360	0.9434726812	9.3e-12
8.370	0.9438617334	9.3e-12
8.380	0.9442511148	9.3e-12
8.390	0.9446408223	9.2e-12
8.400	0.9450308530	9.2e-12
8.410	0.9454212035	9.2e-12
8.420	0.9458118710	9.2e-12
8.430	0.9462028525	9.2e-12
8.440	0.9465941448	9.2e-12
8.450	0.9469857450	9.2e-12
8.460	0.9473776501	9.2e-12
8.470	0.9477698573	9.2e-12
8.480	0.9481623634	9.2e-12
8.490	0.9485551658	9.2e-12
8.500	0.9489482614	9.2e-12
8.510	0.9493416475	9.2e-12
8.520	0.9497353210	9.2e-12
8.530	0.9501292794	9.2e-12
8.540	0.9505235196	9.2e-12
8.550	0.9509180390	9.3e-12
8.560	0.9513128347	9.3e-12
8.570	0.9517079040	9.4e-12
8.580	0.9521032443	9.4e-12
8.590	0.9524988527	9.5e-12
8.600	0.9528947265	9.6e-12
8.610	0.9532908632	9.8e-12
8.620	0.9536872600	9.9e-12
8.630	0.9540839142	1.0e-11
8.640	0.9544808234	1.1e-11
8.650	0.9548779848	1.1e-11
8.660	0.9552753959	1.2e-11
8.670	0.9556730541	8.5e-12
8.680	0.9560709568	8.4e-12
8.690	0.9564691016	8.4e-12
8.700	0.9568674858	8.4e-12
8.710	0.9572661071	8.4e-12
8.720	0.9576649628	8.3e-12
8.730	0.9580640506	8.3e-12
8.740	0.9584633680	1.1e-11
