T[MeV]	f_value	f_error
4.260	0.8210695977	5.1e-11
4.270	0.8212544091	5.1e-11
4.280	0.8214453393	5.0e-11
4.290	0.8216423155	5.0e-11
4.300	0.8218452662	4.9e-11
4.310	0.8220541205	4.9e-11
4.320	0.8222688089	4.9e-11
4.330	0.8224892625	4.8e-11
4.340	0.8227154137	4.8e-11
4.350	0.8229471957	4.7e-11
4.360	0.8231845425	4.7e-11
4.370	0.8234273893	4.6e-11
4.380	0.8236756719	4.6e-11
4.390	0.8239293271	4.6e-11
4.400	0.8241882927	4.5e-11
4.410	0.8244525072	4.5e-11
4.420	0.8247219099	4.4e-11
4.430	0.8249964410	4.4e-11
4.440	0.8252760416	4.4e-11
4.450	0.8255606534	4.3e-11
4.460	0.8258502190	4.3e-11
4.470	0.8261446819	4.2e-11
4.480	0.8264439860	4.2e-11
4.490	0.8267480763	4.2e-11
4.500	0.8270568984	4.1e-11
4.510	0.8273703986	4.1e-11
4.520	0.8276885238	4.1e-11
4.530	0.8280112220	4.0e-11
4.540	0.8283384413	4.0e-11
4.550	0.8286701310	4.0e-11
4.560	0.8290062409	3.9e-11
4.570	0.8293467212	3.9e-11
4.580	0.8296915231	3.9e-11
4.590	0.8300405983	8.3e-11
4.600	0.8303938991	8.2e-11
4.610	0.8307513784	8.2e-11
4.620	0.8311129898	8.1e-11
4.630	0.8314786874	8.0e-11
4.640	0.8318484259	8.0e-11
4.650	0.8322221606	7.9e-11
4.660	0.8325998474	7.9e-11
4.670	0.8329814427	7.8e-11
4.680	0.8333669034	7.8e-11
4.690	0.8337561872	7.7e-11
4.700	0.8341492521	7.6e-11
4.710	0.8345460565	7.6e-11
4.720	0.8349465598	7.5e-11
4.730	0.8353507213	7.5e-11
4.740	0.8357585013	7.4e-11
4.750	0.8361698604	7.4e-11
4.760	0.8365847596	7.3e-11
4.770	0.8370031606	7.3e-11
4.780	0.8374250253	7.2e-11
4.790	0.8378503163	7.2e-11
4.800	0.8382789965	7.1e-11
4.810	0.8387110295	7.1e-11
4.820	0.8391463789	7.0e-11
4.830	0.8395850092	7.0e-11
4.840	0.8400268851	6.9e-11
4.850	0.8404719717	6.9e-11
4.860	0.8409202347	6.8e-11
4.870	0.8413716400	6.8e-11
4.880	0.8418261540	6.7e-11
4.890	0.8422837436	6.7e-11
4.900	0.8427443759	6.7e-11
4.910	0.8432080185	6.6e-11
4.920	0.8436746395	6.6e-11
4.930	0.8441442071	6.5e-11
4.940	0.8446166901	6.5e-11
4.950	0.8450920577	6.4e-11
4.960	0.8455702791	6.4e-11
4.970	0.8460513244	6.3e-11
4.980	0.8465351635	6.3e-11
4.990	0.8470217672	6.3e-11
5.000	0.8475111061	6.2e-11
5.010	0.8480031516	6.2e-11
5.020	0.8484978751	6.1e-11
5.030	0.8489952485	6.1e-11
5.040	0.8494952440	6.1e-11
5.050	0.8499978341	6.0e-11
5.060	0.8505029917	6.0e-11
5.070	0.8510106897	6.0e-11
5.080	0.8515209018	5.9e-11
5.090	0.8520336015	5.9e-11
5.100	0.8525487630	5.8e-11
5.110	0.8530663606	5.8e-11
5.120	0.8535863689	5.8e-11
5.130	0.8541087628	5.7e-11
5.140	0.8546335174	5.7e-11
5.150	0.8551606084	5.7e-11
5.160	0.8556900113	5.6e-11
5.170	0.8562217022	5.6e-11
5.180	0.8567556573	5.6e-11
5.190	0.8572918533	5.5e-11
5.200	0.8578302669	5.5e-11
5.210	0.8583708752	5.5e-11
5.220	0.8589136554	5.4e-11
5.230	0.8594585852	5.4e-11
5.240	0.8600056423	5.4e-11
5.250	0.8605548048	5.3e-11
5.260	0.8611060510	5.3e-11
5.270	0.8616593593	5.3e-11
5.280	0.8622147086	5.3e-11
5.290	0.8627720779	5.2e-11
5.300	0.8633314463	5.2e-11
5.310	0.8638927933	5.2e-11
5.320	0.8644560985	5.1e-11
5.330	0.8650213419	5.1e-11
5.340	0.8655885035	5.1e-11
5.350	0.8661575637	5.0e-11
5.360	0.8667285029	5.0e-11
5.370	0.8673013018	5.0e-11
5.380	0.8678759415	5.0e-11
5.390	0.8684524030	4.9e-11
5.400	0.8690306677	4.9e-11
5.410	0.8696107172	4.9e-11
5.420	0.8701925330	4.9e-11
5.430	0.8707760972	4.8e-11
5.440	0.8713613918	4.8e-11
5.450	0.8719483992	4.8e-11
5.460	0.8725371017	4.8e-11
5.470	0.8731274822	4.7e-11
5.480	0.8737195234	4.7e-11
5.490	0.8743132083	4.7e-11
5.500	0.8749085202	4.7e-11
5.510	0.8755054424	4.6e-11
5.520	0.8761039584	4.6e-11
5.530	0.8767040519	4.6e-11
5.540	0.8773057069	4.6e-11
5.550	0.8779089074	4.6e-11
5.560	0.8785136375	4.5e-11
5.570	0.8791198817	4.5e-11
5.580	0.8797276244	4.5e-11
5.590	0.8803368504	4.5e-11
5.600	0.8809475444	4.4e-11
5.610	0.8815596916	4.4e-11
5.620	0.8821732769	4.4e-11
5.630	0.8827882857	4.4e-11
5.640	0.8834047035	4.4e-11
5.650	0.8840225158	4.3e-11
5.660	0.8846417084	4.3e-11
5.670	0.8852622671	4.3e-11
5.680	0.8858841779	4.3e-11
5.690	0.8865074270	4.3e-11
5.700	0.8871320007	4.2e-11
5.710	0.8877578854	4.2e-11
5.720	0.8883850677	4.2e-11
5.730	0.8890135342	4.2e-11
5.740	0.8896432718	4.2e-11
5.750	0.8902742675	4.2e-11
5.760	0.8909065082	4.1e-11
5.770	0.8915399813	4.1e-11
5.780	0.8921746740	4.1e-11
5.790	0.8928105738	4.1e-11
5.800	0.8934476683	4.1e-11
5.810	0.8940859452	4.1e-11
5.820	0.8947253923	4.1e-11
5.830	0.8953659975	4.0e-11
5.840	0.8960077489	4.0e-11
5.850	0.8966506346	4.0e-11
5.860	0.8972946429	4.0e-11
5.870	0.8979397623	4.0e-11
5.880	0.8985859812	4.0e-11
5.890	0.8992332882	4.0e-11
5.900	0.8998816721	3.9e-11
5.910	0.9005311216	3.9e-11
5.920	0.9011816258	3.9e-11
5.930	0.9018331737	3.9e-11
5.940	0.9024857543	3.9e-11
5.950	0.9031393570	3.9e-11
5.960	0.9037939710	3.9e-11
5.970	0.9044495860	3.8e-11
5.980	0.9051061913	3.8e-11
5.990	0.9057637766	3.8e-11
6.000	0.9064223317	3.8e-11
6.010	0.9070818464	3.8e-11
6.020	0.9077423107	3.8e-11
6.030	0.9084037145	3.8e-11
6.040	0.9090660480	3.8e-11
6.050	0.9097293014	3.7e-11
6.060	0.9103934650	3.7e-11
6.070	0.9110585292	3.7e-11
6.080	0.9117244845	3.7e-11
6.090	0.9123913214	3.7e-11
6.100	0.9130590305	3.7e-11
6.110	0.9137276027	3.7e-11
6.120	0.9143970287	3.7e-11
6.130	0.9150672995	3.6e-11
6.140	0.9157384060	3.6e-11
6.150	0.9164103393	3.6e-11
6.160	0.9170830905	3.6e-11
6.170	0.9177566510	3.6e-11
6.180	0.9184310119	3.6e-11
6.190	0.9191061648	3.6e-11
6.200	0.9197821009	3.6e-11
6.210	0.9204588120	3.6e-11
6.220	0.9211362896	3.5e-11
6.230	0.9218145255	3.5e-11
6.240	0.9224935113	3.5e-11
6.250	0.9231732389	3.5e-11
6.260	0.9238537003	3.5e-11
6.270	0.9245348874	3.5e-11
6.280	0.9252167923	3.5e-11
6.290	0.9258994071	3.5e-11
6.300	0.9265827240	3.5e-11
6.310	0.9272667352	3.5e-11
6.320	0.9279514332	3.4e-11
6.330	0.9286368104	3.4e-11
6.340	0.9293228591	3.4e-11
6.350	0.9300095719	3.4e-11
6.360	0.9306969414	3.4e-11
6.370	0.9313849603	3.4e-11
6.380	0.9320736214	3.4e-11
6.390	0.9327629173	3.4e-11
6.400	0.9334528410	3.4e-11
6.410	0.9341433854	3.4e-11
6.420	0.9348345434	3.3e-11
6.430	0.9355263082	3.3e-11
6.440	0.9362186727	3.3e-11
6.450	0.9369116302	3.3e-11
6.460	0.9376051738	3.3e-11
6.470	0.9382992969	3.3e-11
6.480	0.9389939927	3.3e-11
6.490	0.9396892548	3.3e-11
6.500	0.9403850764	3.3e-11
6.510	0.9410814511	3.3e-11
6.520	0.9417783725	3.3e-11
6.530	0.9424758342	3.3e-11
6.540	0.9431738299	3.2e-11
6.550	0.9438723532	3.2e-11
6.560	0.9445713979	3.2e-11
6.570	0.9452709579	3.2e-11
6.580	0.9459710270	3.2e-11
6.590	0.9466715993	3.2e-11
6.600	0.9473726685	3.2e-11
6.610	0.9480742289	3.2e-11
6.620	0.9487762743	3.2e-11
6.630	0.9494787991	3.2e-11
6.640	0.9501817974	3.2e-11
6.650	0.9508852633	3.1e-11
6.660	0.9515891912	3.1e-11
6.670	0.9522935754	3.1e-11
6.680	0.9529984102	3.1e-11
6.690	0.9537036901	3.1e-11
6.700	0.9544094095	3.1e-11
6.710	0.9551155630	3.1e-11
6.720	0.9558221451	3.1e-11
6.730	0.9565291503	3.1e-11
6.740	0.9572365734	3.1e-11
6.750	0.9579444090	3.1e-11
6.760	0.9586526518	3.1e-11
6.770	0.9593612966	3.1e-11
6.780	0.9600703382	3.0e-11
6.790	0.9607797716	3.0e-11
6.800	0.9614895915	3.0e-11
6.810	0.9621997929	3.0e-11
6.820	0.9629103708	3.0e-11
6.830	0.9636213202	3.0e-11
6.840	0.9643326362	3.0e-11
6.850	0.9650443138	3.0e-11
6.860	0.9657563483	3.0e-11
6.870	0.9664687348	3.0e-11
6.880	0.9671814684	3.0e-11
6.890	0.9678945446	3.0e-11
6.900	0.9686079584	3.0e-11
6.910	0.9693217054	3.0e-11
6.920	0.9700357808	2.9e-11
6.930	0.9707501801	2.9e-11
6.940	0.9714648986	2.9e-11
6.950	0.9721799319	2.9e-11
6.960	0.9728952755	2.9e-11
6.970	0.9736109250	2.9e-11
6.980	0.9743268758	2.9e-11
6.990	0.9750431237	2.9e-11
7.000	0.9757596642	2.9e-11
7.010	0.9764764931	2.9e-11
7.020	0.9771936061	2.9e-11
7.030	0.9779109989	2.9e-11
7.040	0.9786286674	2.9e-11
7.050	0.9793466073	2.9e-11
7.060	0.9800648145	2.9e-11
7.070	0.9807832848	2.8e-11
7.080	0.9815020143	2.8e-11
7.090	0.9822209988	2.8e-11
7.100	0.9829402343	2.8e-11
7.110	0.9836597168	2.8e-11
7.120	0.9843794424	2.8e-11
7.130	0.9850994071	2.8e-11
7.140	0.9858196071	2.8e-11
7.150	0.9865400384	2.8e-11
7.160	0.9872606972	2.8e-11
7.170	0.9879815798	2.8e-11
7.180	0.9887026823	2.8e-11
7.190	0.9894240009	2.8e-11
7.200	0.9901455320	2.8e-11
7.210	0.9908672719	2.8e-11
7.220	0.9915892169	2.7e-11
7.230	0.9923113633	2.7e-11
7.240	0.9930337075	2.7e-11
7.250	0.9937562460	2.7e-11
7.260	0.9944789751	2.7e-11
7.270	0.9952018915	2.7e-11
7.280	0.9959249914	2.7e-11
7.290	0.9966482716	2.7e-11
7.300	0.9973717284	2.7e-11
7.310	0.9980953586	2.7e-11
7.320	0.9988191586	2.7e-11
7.330	0.9995431251	2.7e-11
7.340	1.0002672548	2.7e-11
7.350	1.0009915443	2.7e-11
7.360	1.0017159904	2.7e-11
7.370	1.0024405897	2.7e-11
7.380	1.0031653390	2.7e-11
7.390	1.0038902351	2.6e-11
7.400	1.0046152747	2.6e-11
7.410	1.0053404547	2.6e-11
7.420	1.0060657720	2.6e-11
7.430	1.0067912233	2.6e-11
7.440	1.0075168056	2.6e-11
7.450	1.0082425158	2.6e-11
7.460	1.0089683507	2.6e-11
7.470	1.0096943075	2.6e-11
7.480	1.0104203830	2.6e-11
7.490	1.0111465743	2.6e-11
7.500	1.0118728783	2.6e-11
7.510	1.0125992921	2.6e-11
7.520	1.0133258128	2.6e-11
7.530	1.0140524375	2.6e-11
7.540	1.0147791632	2.6e-11
7.550	1.0155059872	2.6e-11
7.560	1.0162329064	2.6e-11
7.570	1.0169599182	2.6e-11
7.580	1.0176870197	2.5e-11
7.590	1.0184142080	2.5e-11
7.600	1.0191414805	2.5e-11
7.610	1.0198688344	2.5e-11
7.620	1.0205962670	2.5e-11
7.630	1.0213237754	2.5e-11
7.640	1.0220513572	2.5e-11
7.650	1.0227790095	2.5e-11
7.660	1.0235067297	2.5e-11
7.670	1.0242345151	2.5e-11
7.680	1.0249623633	2.5e-11
7.690	1.0256902715	2.5e-11
7.700	1.0264182372	2.5e-11
7.710	1.0271462578	2.5e-11
7.720	1.0278743308	2.5e-11
7.730	1.0286024536	2.5e-11
7.740	1.0293306237	2.5e-11
7.750	1.0300588388	2.5e-11
7.760	1.0307870961	2.5e-11
7.770	1.0315153934	2.4e-11
7.780	1.0322437282	2.4e-11
7.790	1.0329720980	2.4e-11
7.800	1.0337005005	2.4e-11
7.810	1.0344289332	2.4e-11
7.820	1.0351573938	2.4e-11
7.830	1.0358858799	2.4e-11
7.840	1.0366143892	2.4e-11
7.850	1.0373429194	2.4e-11
7.860	1.0380714681	2.4e-11
7.870	1.0388000331	2.4e-11
7.880	1.0395286121	2.4e-11
7.890	1.0402572028	2.4e-11
7.900	1.0409858030	2.4e-11
7.910	1.0417144105	2.4e-11
7.920	1.0424430230	2.4e-11
7.930	1.0431716383	2.4e-11
7.940	1.0439002543	2.4e-11
7.950	1.0446288687	2.4e-11
7.960	1.0453574795	2.4e-11
7.970	1.0460860845	2.4e-11
7.980	1.0468146816	2.3e-11
7.990	1.0475432686	2.3e-11
8.000	1.0482718434	2.3e-11
8.010	1.0490004041	2.3e-11
8.020	1.0497289484	2.3e-11
8.030	1.0504574744	2.3e-11
8.040	1.0511859800	2.3e-11
8.050	1.0519144632	2.3e-11
8.060	1.0526429220	2.3e-11
8.070	1.0533713543	2.3e-11
8.080	1.0540997582	2.3e-11
8.090	1.0548281317	2.3e-11
8.100	1.0555564729	2.3e-11
8.110	1.0562847798	2.3e-11
8.120	1.0570130505	2.3e-11
8.130	1.0577412830	2.3e-11
8.140	1.0584694754	2.3e-11
8.150	1.0591976259	2.3e-11
8.160	1.0599257325	2.3e-11
8.170	1.0606537935	2.3e-11
8.180	1.0613818068	2.3e-11
8.190	1.0621097708	2.3e-11
8.200	1.0628376835	2.3e-11
8.210	1.0635655432	2.2e-11
8.220	1.0642933479	2.2e-11
8.230	1.0650210960	2.2e-11
8.240	1.0657487857	2.2e-11
8.250	1.0664764151	2.2e-11
8.260	1.0672039825	2.2e-11
8.270	1.0679314861	2.2e-11
8.280	1.0686589243	2.2e-11
8.290	1.0693862952	2.2e-11
8.300	1.0701135972	2.2e-11
8.310	1.0708408286	2.2e-11
8.320	1.0715679876	2.2e-11
8.330	1.0722950726	2.2e-11
8.340	1.0730220820	2.2e-11
8.350	1.0737490139	2.2e-11
8.360	1.0744758669	2.2e-11
8.370	1.0752026392	2.2e-11
8.380	1.0759293293	2.2e-11
8.390	1.0766559354	2.2e-11
8.400	1.0773824561	2.2e-11
8.410	1.0781088897	2.2e-11
8.420	1.0788352345	2.2e-11
8.430	1.0795614891	2.2e-11
8.440	1.0802876519	2.2e-11
8.450	1.0810137212	2.2e-11
8.460	1.0817396957	2.1e-11
8.470	1.0824655736	2.1e-11
8.480	1.0831913536	2.1e-11
8.490	1.0839170340	2.1e-11
8.500	1.0846426134	2.1e-11
8.510	1.0853680902	2.1e-11
8.520	1.0860934631	2.1e-11
8.530	1.0868187304	2.1e-11
8.540	1.0875438907	2.1e-11
8.550	1.0882689427	2.1e-11
8.560	1.0889938847	2.1e-11
8.570	1.0897187154	2.1e-11
8.580	1.0904434333	2.1e-11
8.590	1.0911680371	2.1e-11
8.600	1.0918925253	2.1e-11
8.610	1.0926168964	2.1e-11
8.620	1.0933411491	2.1e-11
8.630	1.0940652821	2.1e-11
8.640	1.0947892938	2.1e-11
8.650	1.0955131831	2.1e-11
8.660	1.0962369484	2.1e-11
8.670	1.0969605884	2.1e-11
8.680	1.0976841018	2.1e-11
8.690	1.0984074873	2.1e-11
8.700	1.0991307435	2.1e-11
8.710	1.0998538691	2.1e-11
8.720	1.1005768628	2.0e-11
8.730	1.1012997233	2.0e-11
8.740	1.1020224493	2.0e-11
8.750	1.1027450394	2.0e-11
