T[MeV]	f_value	f_error
1.290	0.8439196952	2.0e-13
1.300	0.8433407574	2.1e-13
1.310	0.8428706284	2.1e-13
1.320	0.8425052282	8.2e-11
1.330	0.8422406730	7.4e-11
1.340	0.8420732637	6.6e-11
1.350	0.8419994750	5.9e-11
1.360	0.8420159460	5.3e-11
1.370	0.8421194703	4.7e-11
1.380	0.8423069874	4.2e-11
1.390	0.8425755752	3.7e-11
1.400	0.8429224415	3.3e-11
1.410	0.8433449177	2.9e-11
1.420	0.8438404516	2.5e-11
1.430	0.8444066015	2.2e-11
1.440	0.8450410302	1.9e-11
1.450	0.8457414996	1.6e-11
1.460	0.8465058656	1.4e-11
1.470	0.8473320732	1.1e-11
1.480	0.8482181520	9.5e-12
1.490	0.8491622117	7.7e-12
1.500	0.8501624386	6.2e-12
1.510	0.8512170915	4.8e-12
1.520	0.8523244979	3.6e-12
1.530	0.8534830512	2.6e-12
1.540	0.8546912071	1.7e-12
1.550	0.8559474809	1.0e-12
1.560	0.8572504445	5.0e-13
1.570	0.8585987236	2.0e-13
1.580	0.8599909958	3.6e-13
1.590	0.8614259875	7.3e-13
1.600	0.8629024720	1.2e-12
1.610	0.8644192675	1.7e-12
1.620	0.8659752346	2.3e-12
1.630	0.8675692751	2.9e-12
1.640	0.8692003297	3.5e-12
1.650	0.8708673762	4.1e-12
1.660	0.8725694283	4.8e-12
1.670	0.8743055338	5.4e-12
1.680	0.8760747731	6.0e-12
1.690	0.8778762580	6.6e-12
1.700	0.8797091302	7.2e-12
1.710	0.8815725600	7.8e-12
1.720	0.8834657455	8.4e-12
1.730	0.8853879110	9.0e-12
1.740	0.8873383060	9.5e-12
1.750	0.8893162047	1.0e-11
1.760	0.8913209041	1.1e-11
1.770	0.8933517239	1.1e-11
1.780	0.8954080052	1.2e-11
1.790	0.8974891096	1.2e-11
1.800	0.8995944189	1.2e-11
1.810	0.9017233336	1.3e-11
1.820	0.9038752726	1.3e-11
1.830	0.9060496725	1.4e-11
1.840	0.9082459869	1.4e-11
1.850	0.9104636857	1.4e-11
1.860	0.9127022542	1.5e-11
1.870	0.9149611933	1.5e-11
1.880	0.9172400182	1.5e-11
1.890	0.9195382581	1.6e-11
1.900	0.9218554557	1.6e-11
1.910	0.9241911670	1.6e-11
1.920	0.9265449601	1.6e-11
1.930	0.9289164157	1.7e-11
1.940	0.9313051257	1.7e-11
1.950	0.9337106937	1.7e-11
1.960	0.9361327338	1.7e-11
1.970	0.9385708709	1.8e-11
1.980	0.9410247398	1.8e-11
1.990	0.9434939851	1.8e-11
2.000	0.9459782610	1.8e-11
2.010	0.9484772307	1.8e-11
2.020	0.9509905663	1.8e-11
2.030	0.9535179483	1.8e-11
2.040	0.9560590655	1.9e-11
2.050	0.9586136148	1.9e-11
2.060	0.9611813005	1.9e-11
2.070	0.9637618345	1.9e-11
2.080	0.9663549361	1.9e-11
2.090	0.9689603313	1.9e-11
2.100	0.9715777530	1.9e-11
2.110	0.9742069404	1.9e-11
2.120	0.9768476395	1.9e-11
2.130	0.9794996019	1.9e-11
2.140	0.9821625855	1.9e-11
2.150	0.9848363537	1.9e-11
2.160	0.9875206757	1.9e-11
2.170	0.9902153260	1.9e-11
2.180	0.9929200843	1.9e-11
2.190	0.9956347353	1.9e-11
2.200	0.9983590688	1.9e-11
2.210	1.0010928794	1.9e-11
2.220	1.0038359660	1.9e-11
2.230	1.0065881323	1.9e-11
2.240	1.0093491863	1.9e-11
2.250	1.0121189402	1.9e-11
2.260	1.0148972103	1.9e-11
2.270	1.0176838169	1.9e-11
2.280	1.0204785841	1.9e-11
2.290	1.0232813398	1.9e-11
2.300	1.0260919157	1.9e-11
2.310	1.0289101468	1.9e-11
2.320	1.0317358717	1.9e-11
2.330	1.0345689323	1.9e-11
2.340	1.0374091739	1.9e-11
2.350	1.0402564446	1.9e-11
2.360	1.0431105960	1.9e-11
2.370	1.0459714825	1.9e-11
2.380	1.0488389614	1.9e-11
2.390	1.0517128928	1.9e-11
2.400	1.0545931396	1.9e-11
2.410	1.0574795675	1.9e-11
2.420	1.0603720446	1.9e-11
2.430	1.0632704416	1.9e-11
2.440	1.0661746319	1.9e-11
2.450	1.0690844909	1.8e-11
2.460	1.0719998968	1.8e-11
2.470	1.0749207296	1.8e-11
2.480	1.0778468719	1.8e-11
2.490	1.0807782084	1.8e-11
2.500	1.0837146258	1.8e-11
2.510	1.0866560128	1.8e-11
2.520	1.0896022604	1.8e-11
2.530	1.0925532612	1.8e-11
2.540	1.0955089101	1.8e-11
2.550	1.0984691034	1.8e-11
2.560	1.1014337396	1.8e-11
2.570	1.1044027188	1.8e-11
2.580	1.1073759428	1.8e-11
2.590	1.1103533152	1.8e-11
2.600	1.1133347412	1.7e-11
2.610	1.1163201274	1.7e-11
2.620	1.1193093824	1.7e-11
2.630	1.1223024158	1.7e-11
2.640	1.1252991392	1.7e-11
2.650	1.1282994653	1.7e-11
2.660	1.1313033083	1.7e-11
2.670	1.1343105840	1.7e-11
2.680	1.1373212093	1.7e-11
2.690	1.1403351025	1.7e-11
2.700	1.1433521832	1.7e-11
2.710	1.1463723724	1.7e-11
2.720	1.1493955921	1.7e-11
2.730	1.1524217657	1.6e-11
2.740	1.1554508177	1.6e-11
2.750	1.1584826738	1.6e-11
2.760	1.1615172608	1.6e-11
2.770	1.1645545066	1.6e-11
2.780	1.1675943403	1.6e-11
2.790	1.1706366918	1.6e-11
2.800	1.1736814924	1.6e-11
2.810	1.1767286740	1.6e-11
2.820	1.1797781699	1.6e-11
2.830	1.1828299141	1.6e-11
2.840	1.1858838417	1.6e-11
2.850	1.1889398887	1.6e-11
2.860	1.1919979918	1.5e-11
2.870	1.1950580890	1.5e-11
2.880	1.1981201189	1.5e-11
2.890	1.2011840210	1.5e-11
2.900	1.2042497357	1.5e-11
2.910	1.2073172041	1.5e-11
2.920	1.2103863683	1.5e-11
2.930	1.2134571711	1.5e-11
2.940	1.2165295560	1.5e-11
2.950	1.2196034674	1.5e-11
2.960	1.2226788504	1.5e-11
2.970	1.2257556508	1.5e-11
2.980	1.2288338151	1.5e-11
2.990	1.2319132906	1.5e-11
3.000	1.2349940252	1.4e-11
3.010	1.2380759676	1.4e-11
3.020	1.2411590670	1.4e-11
3.030	1.2442432733	1.4e-11
3.040	1.2473285372	1.4e-11
3.050	1.2504148099	1.4e-11
3.060	1.2535020432	1.4e-11
3.070	1.2565901896	1.4e-11
3.080	1.2596792021	1.4e-11
3.090	1.2627690343	1.4e-11
3.100	1.2658596405	1.4e-11
3.110	1.2689509754	1.4e-11
3.120	1.2720429945	1.4e-11
3.130	1.2751356535	1.4e-11
3.140	1.2782289089	1.3e-11
3.150	1.2813227176	1.3e-11
3.160	1.2844170372	1.3e-11
3.170	1.2875118257	1.3e-11
3.180	1.2906070414	1.3e-11
3.190	1.2937026435	1.3e-11
3.200	1.2967985913	1.3e-11
3.210	1.2998948449	1.3e-11
3.220	1.3029913647	1.3e-11
3.230	1.3060881116	1.3e-11
3.240	1.3091850468	1.3e-11
3.250	1.3122821324	1.3e-11
3.260	1.3153793303	1.3e-11
3.270	1.3184766035	1.3e-11
3.280	1.3215739149	1.3e-11
3.290	1.3246712281	1.3e-11
3.300	1.3277685071	1.2e-11
3.310	1.3308657161	1.2e-11
3.320	1.3339628201	1.2e-11
3.330	1.3370597841	1.2e-11
3.340	1.3401565736	1.2e-11
3.350	1.3432531548	1.2e-11
3.360	1.3463494938	1.2e-11
3.370	1.3494455573	1.2e-11
3.380	1.3525413125	1.2e-11
3.390	1.3556367267	1.2e-11
3.400	1.3587317678	1.2e-11
3.410	1.3618264039	1.2e-11
3.420	1.3649206036	1.2e-11
3.430	1.3680143355	1.2e-11
3.440	1.3711075690	1.2e-11
3.450	1.3742002736	1.2e-11
3.460	1.3772924191	1.2e-11
3.470	1.3803839756	1.2e-11
3.480	1.3834749138	1.2e-11
3.490	1.3865652043	1.1e-11
3.500	1.3896548184	1.1e-11
3.510	1.3927437275	1.1e-11
3.520	1.3958319033	1.1e-11
3.530	1.3989193178	1.1e-11
3.540	1.4020059436	1.1e-11
3.550	1.4050917530	1.1e-11
3.560	1.4081767192	1.1e-11
3.570	1.4112608154	1.1e-11
3.580	1.4143440149	1.1e-11
3.590	1.4174262917	1.1e-11
3.600	1.4205076198	1.1e-11
3.610	1.4235879735	1.1e-11
3.620	1.4266673274	1.1e-11
3.630	1.4297456564	1.1e-11
3.640	1.4328229357	1.1e-11
3.650	1.4358991406	1.1e-11
3.660	1.4389742468	1.1e-11
3.670	1.4420482301	1.1e-11
3.680	1.4451210669	1.1e-11
3.690	1.4481927334	1.1e-11
3.700	1.4512632063	1.0e-11
3.710	1.4543324625	1.0e-11
3.720	1.4574004792	1.0e-11
3.730	1.4604672337	1.0e-11
3.740	1.4635327037	1.0e-11
3.750	1.4665968670	1.0e-11
3.760	1.4696597016	1.0e-11
3.770	1.4727211859	1.0e-11
3.780	1.4757812984	1.0e-11
3.790	1.4788400178	1.0e-11
3.800	1.4818973231	1.0e-11
3.810	1.4849531935	1.0e-11
3.820	1.4880076084	1.0e-11
3.830	1.4910605474	9.9e-12
3.840	1.4941119904	9.9e-12
3.850	1.4971619173	9.8e-12
3.860	1.5002103085	9.8e-12
3.870	1.5032571443	9.8e-12
3.880	1.5063024053	9.7e-12
3.890	1.5093460726	9.7e-12
3.900	1.5123881270	9.7e-12
3.910	1.5154285499	9.6e-12
3.920	1.5184673227	9.6e-12
3.930	1.5215044270	9.5e-12
3.940	1.5245398446	9.5e-12
3.950	1.5275735575	9.5e-12
3.960	1.5306055480	9.4e-12
3.970	1.5336357984	9.4e-12
3.980	1.5366642912	9.4e-12
3.990	1.5396910093	9.3e-12
4.000	1.5427159355	9.3e-12
4.010	1.5457390530	9.3e-12
4.020	1.5487603450	9.2e-12
4.030	1.5517797950	9.2e-12
4.040	1.5547973866	9.2e-12
4.050	1.5578131036	9.1e-12
4.060	1.5608269300	9.1e-12
4.070	1.5638388498	9.1e-12
4.080	1.5668488475	9.0e-12
4.090	1.5698569075	9.0e-12
4.100	1.5728630144	9.0e-12
4.110	1.5758671529	8.9e-12
4.120	1.5788693082	8.9e-12
4.130	1.5818694651	8.9e-12
4.140	1.5848676092	8.8e-12
4.150	1.5878637257	8.8e-12
4.160	1.5908578002	8.8e-12
4.170	1.5938498185	8.7e-12
4.180	1.5968397664	8.7e-12
4.190	1.5998276301	8.7e-12
4.200	1.6028133957	8.6e-12
4.210	1.6057970494	8.6e-12
4.220	1.6087785779	8.6e-12
4.230	1.6117579677	8.6e-12
4.240	1.6147352056	8.5e-12
4.250	1.6177102786	8.5e-12
4.260	1.6206831736	8.5e-12
4.270	1.6236538779	8.4e-12
4.280	1.6266223787	8.4e-12
4.290	1.6295886637	8.4e-12
4.300	1.6325527203	8.4e-12
4.310	1.6355145364	8.3e-12
4.320	1.6384740998	8.3e-12
4.330	1.6414313986	8.3e-12
4.340	1.6443864208	8.2e-12
4.350	1.6473391548	8.2e-12
4.360	1.6502895890	8.2e-12
4.370	1.6532377118	8.2e-12
4.380	1.6561835121	8.1e-12
4.390	1.6591269785	8.1e-12
4.400	1.6620681000	8.1e-12
4.410	1.6650068656	8.1e-12
4.420	1.6679432646	8.0e-12
4.430	1.6708772861	8.0e-12
4.440	1.6738089196	8.0e-12
4.450	1.6767381547	8.0e-12
4.460	1.6796649809	7.9e-12
4.470	1.6825893882	7.9e-12
4.480	1.6855113662	7.9e-12
4.490	1.6884309051	7.9e-12
4.500	1.6913479950	7.8e-12
4.510	1.6942626262	7.8e-12
4.520	1.6971747888	7.3e-11
4.530	1.7000844736	1.2e-11
4.540	1.7029916709	1.5e-10
4.550	1.7058963715	7.7e-12
4.560	1.7087985662	7.7e-12
4.570	1.7116982460	7.7e-12
4.580	1.7145954017	7.6e-12
4.590	1.7174900246	7.6e-12
4.600	1.7203821059	7.6e-12
4.610	1.7232716369	7.6e-12
4.620	1.7261586090	7.6e-12
4.630	1.7290430139	7.5e-12
4.640	1.7319248431	7.5e-12
4.650	1.7348040884	7.5e-12
4.660	1.7376807417	7.5e-12
4.670	1.7405547949	7.4e-12
4.680	1.7434262401	7.4e-12
4.690	1.7462950694	7.4e-12
4.700	1.7491612751	7.4e-12
4.710	1.7520248496	7.4e-12
4.720	1.7548857852	7.3e-12
4.730	1.7577440746	7.3e-12
4.740	1.7605997104	7.3e-12
4.750	1.7634526853	7.3e-12
4.760	1.7663029922	7.3e-12
4.770	1.7691506239	7.2e-12
4.780	1.7719955736	7.2e-12
4.790	1.7748378342	7.2e-12
4.800	1.7776773991	7.2e-12
4.810	1.7805142615	7.2e-12
4.820	1.7833484147	7.1e-12
4.830	1.7861798523	7.1e-12
4.840	1.7890085678	7.1e-12
4.850	1.7918345549	7.1e-12
4.860	1.7946578072	7.1e-12
4.870	1.7974783187	7.0e-12
4.880	1.8002960832	7.0e-12
4.890	1.8031110947	7.0e-12
4.900	1.8059233473	7.0e-12
4.910	1.8087328352	7.0e-12
4.920	1.8115395525	6.9e-12
4.930	1.8143434936	6.9e-12
4.940	1.8171446530	6.9e-12
4.950	1.8199430251	6.9e-12
4.960	1.8227386044	6.9e-12
4.970	1.8255313857	6.9e-12
4.980	1.8283213636	6.8e-12
4.990	1.8311085330	6.8e-12
5.000	1.8338928887	6.8e-12
5.010	1.8366744258	6.8e-12
5.020	1.8394531391	6.8e-12
5.030	1.8422290239	6.8e-12
5.040	1.8450020754	6.7e-12
5.050	1.8477722888	6.7e-12
5.060	1.8505396594	6.7e-12
5.070	1.8533041827	6.7e-12
5.080	1.8560658541	6.7e-12
5.090	1.8588246693	6.7e-12
5.100	1.8615806238	6.6e-12
5.110	1.8643337133	6.6e-12
5.120	1.8670839337	6.6e-12
5.130	1.8698312807	6.6e-12
5.140	1.8725757503	6.6e-12
5.150	1.8753173385	6.6e-12
5.160	1.8780560413	6.5e-12
5.170	1.8807918548	6.5e-12
5.180	1.8835247753	6.5e-12
5.190	1.8862547989	6.5e-12
5.200	1.8889819221	6.5e-12
5.210	1.8917061411	6.5e-12
5.220	1.8944274525	6.4e-12
5.230	1.8971458528	6.4e-12
5.240	1.8998613385	6.4e-12
5.250	1.9025739064	6.4e-12
5.260	1.9052835530	6.4e-12
5.270	1.9079902753	6.4e-12
5.280	1.9106940700	6.4e-12
5.290	1.9133949340	6.3e-12
5.300	1.9160928643	6.3e-12
5.310	1.9187878579	6.3e-12
5.320	1.9214799120	6.3e-12
5.330	1.9241690236	6.3e-12
5.340	1.9268551899	6.3e-12
5.350	1.9295384083	6.3e-12
5.360	1.9322186760	6.2e-12
5.370	1.9348959904	6.2e-12
5.380	1.9375703490	6.2e-12
5.390	1.9402417493	6.2e-12
5.400	1.9429101887	6.2e-12
5.410	1.9455756650	6.2e-12
5.420	1.9482381757	6.2e-12
5.430	1.9508977187	6.2e-12
5.440	1.9535542916	6.1e-12
5.450	1.9562078924	6.1e-12
5.460	1.9588585188	6.1e-12
5.470	1.9615061689	6.1e-12
5.480	1.9641508406	6.1e-12
5.490	1.9667925320	6.1e-12
5.500	1.9694312411	6.1e-12
5.510	1.9720669662	6.0e-12
5.520	1.9746997054	6.0e-12
5.530	1.9773294570	6.0e-12
5.540	1.9799562192	6.0e-12
5.550	1.9825799905	6.0e-12
5.560	1.9852007693	6.0e-12
5.570	1.9878185539	6.0e-12
5.580	1.9904333430	6.0e-12
5.590	1.9930451350	5.9e-12
5.600	1.9956539285	5.9e-12
5.610	1.9982597223	5.9e-12
5.620	2.0008625150	5.9e-12
5.630	2.0034623053	5.9e-12
5.640	2.0060590920	5.9e-12
5.650	2.0086528741	5.9e-12
5.660	2.0112436503	5.9e-12
5.670	2.0138314196	5.9e-12
5.680	2.0164161809	5.8e-12
5.690	2.0189979334	5.8e-12
5.700	2.0215766759	5.8e-12
5.710	2.0241524078	5.8e-12
5.720	2.0267251281	5.8e-12
5.730	2.0292948360	5.8e-12
5.740	2.0318615307	5.8e-12
5.750	2.0344252116	5.8e-12
5.760	2.0369858779	5.7e-12
5.770	2.0395435291	5.7e-12
5.780	2.0420981645	5.7e-12
5.790	2.0446497836	5.7e-12
5.800	2.0471983859	5.7e-12
5.810	2.0497439709	5.7e-12
5.820	2.0522865382	5.7e-12
5.830	2.0548260874	5.7e-12
5.840	2.0573626181	5.7e-12
5.850	2.0598961301	5.6e-12
5.860	2.0624266231	5.6e-12
5.870	2.0649540969	5.6e-12
5.880	2.0674785512	5.6e-12
5.890	2.0699999859	5.6e-12
5.900	2.0725184009	5.6e-12
5.910	2.0750337961	5.6e-12
5.920	2.0775461715	5.6e-12
5.930	2.0800555271	5.6e-12
5.940	2.0825618629	5.6e-12
5.950	2.0850651790	5.5e-12
5.960	2.0875654754	5.5e-12
5.970	2.0900627524	5.5e-12
5.980	2.0925570101	5.5e-12
5.990	2.0950482487	5.5e-12
6.000	2.0975364684	5.5e-12
