T[MeV]	f_value	f_error
2.760	2.1217491985	2.1e-10
2.770	2.1297826657	2.1e-10
2.780	2.1378131815	2.1e-10
2.790	2.1458406446	2.1e-10
2.800	2.1538649549	2.1e-10
2.810	2.1618860135	2.1e-10
2.820	2.1699037224	2.1e-10
2.830	2.1779179848	2.1e-10
2.840	2.1859287048	2.0e-10
2.850	2.1939357879	2.0e-10
2.860	2.2019391403	2.0e-10
2.870	2.2099386694	2.0e-10
2.880	2.2179342837	2.0e-10
2.890	2.2259258926	2.0e-10
2.900	2.2339134066	2.0e-10
2.910	2.2418967372	2.0e-10
2.920	2.2498757969	2.0e-10
2.930	2.2578504992	2.0e-10
2.940	2.2658207586	2.0e-10
2.950	2.2737864904	2.0e-10
2.960	2.2817476112	2.0e-10
2.970	2.2897040384	2.0e-10
2.980	2.2976556902	2.0e-10
2.990	2.3056024859	1.9e-10
3.000	2.3135443459	1.9e-10
3.010	2.3214811911	1.9e-10
3.020	2.3294129438	1.9e-10
3.030	2.3373395269	1.9e-10
3.040	2.3452608643	1.9e-10
3.050	2.3531768808	1.9e-10
3.060	2.3610875022	1.9e-10
3.070	2.3689926549	1.9e-10
3.080	2.3768922665	1.9e-10
3.090	2.3847862652	1.9e-10
3.100	2.3926745803	1.9e-10
3.110	2.4005571419	1.9e-10
3.120	2.4084338808	1.9e-10
3.130	2.4163047287	1.9e-10
3.140	2.4241696182	1.9e-10
3.150	2.4320284828	1.9e-10
3.160	2.4398812567	1.9e-10
3.170	2.4477278748	1.8e-10
3.180	2.4555682731	1.8e-10
3.190	2.4634023881	1.8e-10
3.200	2.4712301574	1.8e-10
3.210	2.4790515190	1.8e-10
3.220	2.4868664122	1.8e-10
3.230	2.4946747765	1.8e-10
3.240	2.5024765526	1.8e-10
3.250	2.5102716817	1.8e-10
3.260	2.5180601060	1.8e-10
3.270	2.5258417681	1.8e-10
3.280	2.5336166118	1.8e-10
3.290	2.5413845811	1.8e-10
3.300	2.5491456213	1.8e-10
3.310	2.5568996779	1.8e-10
3.320	2.5646466974	1.8e-10
3.330	2.5723866269	1.8e-10
3.340	2.5801194145	1.8e-10
3.350	2.5878450085	1.8e-10
3.360	2.5955633582	1.8e-10
3.370	2.6032744136	1.8e-10
3.380	2.6109781252	1.7e-10
3.390	2.6186744444	1.7e-10
3.400	2.6263633231	1.7e-10
3.410	2.6340447139	1.7e-10
3.420	2.6417185701	1.7e-10
3.430	2.6493848456	1.7e-10
3.440	2.6570434949	1.7e-10
3.450	2.6646944733	1.7e-10
3.460	2.6723377366	1.7e-10
3.470	2.6799732412	1.7e-10
3.480	2.6876009442	1.7e-10
3.490	2.6952208034	1.7e-10
3.500	2.7028327770	1.7e-10
3.510	2.7104368239	1.7e-10
3.520	2.7180329037	1.7e-10
3.530	2.7256209764	1.7e-10
3.540	2.7332010028	1.7e-10
3.550	2.7407729441	1.7e-10
3.560	2.7483367622	1.7e-10
3.570	2.7558924196	1.7e-10
3.580	2.7634398791	1.7e-10
3.590	2.7709791044	1.7e-10
3.600	2.7785100596	1.7e-10
3.610	2.7860327093	1.7e-10
3.620	2.7935470189	1.7e-10
3.630	2.8010529539	1.7e-10
3.640	2.8085504808	1.6e-10
3.650	2.8160395664	1.6e-10
3.660	2.8235201780	1.6e-10
3.670	2.8309922835	1.6e-10
3.680	2.8384558513	1.6e-10
3.690	2.8459108503	1.6e-10
3.700	2.8533572500	1.6e-10
3.710	2.8607950202	1.6e-10
3.720	2.8682241314	1.6e-10
3.730	2.8756445545	1.6e-10
3.740	2.8830562609	1.6e-10
3.750	2.8904592224	1.6e-10
3.760	2.8978534116	1.6e-10
3.770	2.9052388012	1.6e-10
3.780	2.9126153644	1.6e-10
3.790	2.9199830753	1.6e-10
3.800	2.9273419079	1.6e-10
3.810	2.9346918369	1.6e-10
3.820	2.9420328376	1.6e-10
3.830	2.9493648856	1.6e-10
3.840	2.9566879568	1.6e-10
3.850	2.9640020279	1.6e-10
3.860	2.9713070757	1.6e-10
3.870	2.9786030776	1.6e-10
3.880	2.9858900114	1.6e-10
3.890	2.9931678553	1.6e-10
3.900	3.0004365879	1.6e-10
3.910	3.0076961884	1.6e-10
3.920	3.0149466362	1.6e-10
3.930	3.0221879111	1.6e-10
3.940	3.0294199934	1.6e-10
3.950	3.0366428639	1.6e-10
3.960	3.0438565035	1.6e-10
3.970	3.0510608938	1.5e-10
3.980	3.0582560167	1.5e-10
3.990	3.0654418543	1.5e-10
4.000	3.0726183892	1.5e-10
4.010	3.0797856046	1.5e-10
4.020	3.0869434837	1.5e-10
4.030	3.0940920103	1.5e-10
4.040	3.1012311686	1.5e-10
4.050	3.1083609429	1.5e-10
4.060	3.1154813181	1.5e-10
4.070	3.1225922794	1.5e-10
4.080	3.1296938124	1.5e-10
4.090	3.1367859029	1.5e-10
4.100	3.1438685372	1.5e-10
4.110	3.1509417018	1.5e-10
4.120	3.1580053836	3.1e-10
4.130	3.1650595699	3.1e-10
4.140	3.1721042483	3.1e-10
4.150	3.1791394066	3.1e-10
4.160	3.1861650331	3.1e-10
4.170	3.1931811164	3.1e-10
4.180	3.2001876453	3.1e-10
4.190	3.2071846090	3.1e-10
4.200	3.2141719969	3.1e-10
4.210	3.2211497990	3.1e-10
4.220	3.2281180052	3.1e-10
4.230	3.2350766060	3.1e-10
4.240	3.2420255922	3.1e-10
4.250	3.2489649546	3.1e-10
4.260	3.2558946846	3.1e-10
4.270	3.2628147739	3.1e-10
4.280	3.2697252141	3.1e-10
4.290	3.2766259976	3.1e-10
4.300	3.2835171167	3.1e-10
4.310	3.2903985642	3.1e-10
4.320	3.2972703330	3.1e-10
4.330	3.3041324164	3.1e-10
4.340	3.3109848079	3.0e-10
4.350	3.3178275013	3.0e-10
4.360	3.3246604907	3.0e-10
4.370	3.3314837704	3.0e-10
4.380	3.3382973350	3.0e-10
4.390	3.3451011793	3.0e-10
4.400	3.3518952983	3.0e-10
4.410	3.3586796875	3.0e-10
4.420	3.3654543424	3.0e-10
4.430	3.3722192587	3.0e-10
4.440	3.3789744327	3.0e-10
4.450	3.3857198605	3.0e-10
4.460	3.3924555387	3.0e-10
4.470	3.3991814642	3.0e-10
4.480	3.4058976338	3.0e-10
4.490	3.4126040449	3.0e-10
4.500	3.4193006948	3.0e-10
4.510	3.4259875814	3.0e-10
4.520	3.4326647024	3.0e-10
4.530	3.4393320561	3.0e-10
4.540	3.4459896407	3.0e-10
4.550	3.4526374548	3.0e-10
4.560	3.4592754972	3.0e-10
4.570	3.4659037668	3.0e-10
4.580	3.4725222629	3.0e-10
4.590	3.4791309848	3.0e-10
4.600	3.4857299321	3.0e-10
4.610	3.4923191047	2.9e-10
4.620	3.4988985024	2.9e-10
4.630	3.5054681255	2.9e-10
4.640	3.5120279744	2.9e-10
4.650	3.5185780496	2.9e-10
4.660	3.5251183519	2.9e-10
4.670	3.5316488823	2.9e-10
4.680	3.5381696418	2.9e-10
4.690	3.5446806318	2.9e-10
4.700	3.5511818539	2.9e-10
4.710	3.5576733095	2.9e-10
4.720	3.5641550007	2.9e-10
4.730	3.5706269295	2.9e-10
4.740	3.5770890980	2.9e-10
4.750	3.5835415086	2.9e-10
4.760	3.5899841638	2.9e-10
4.770	3.5964170664	2.9e-10
4.780	3.6028402192	2.9e-10
4.790	3.6092536253	2.9e-10
4.800	3.6156572878	2.9e-10
4.810	3.6220512102	2.9e-10
4.820	3.6284353958	2.9e-10
4.830	3.6348098485	2.9e-10
4.840	3.6411745719	2.9e-10
4.850	3.6475295701	2.9e-10
4.860	3.6538748472	2.9e-10
4.870	3.6602104075	2.9e-10
4.880	3.6665362553	2.9e-10
4.890	3.6728523953	2.9e-10
4.900	3.6791588321	2.9e-10
4.910	3.6854555706	2.9e-10
4.920	3.6917426158	2.8e-10
4.930	3.6980199728	2.8e-10
4.940	3.7042876468	2.8e-10
4.950	3.7105456432	2.8e-10
4.960	3.7167939677	2.8e-10
4.970	3.7230326257	2.8e-10
4.980	3.7292616231	2.8e-10
4.990	3.7354809659	2.8e-10
5.000	3.7416906600	2.8e-10
5.010	3.7478907116	3.7e-10
5.020	3.7540811271	3.7e-10
5.030	3.7602619127	3.7e-10
5.040	3.7664330751	3.7e-10
5.050	3.7725946209	3.7e-10
5.060	3.7787465569	3.7e-10
5.070	3.7848888899	3.7e-10
5.080	3.7910216269	3.7e-10
5.090	3.7971447751	3.7e-10
5.100	3.8032583416	3.7e-10
5.110	3.8093623338	3.7e-10
5.120	3.8154567591	3.7e-10
5.130	3.8215416252	3.7e-10
5.140	3.8276169395	3.7e-10
5.150	3.8336827099	3.7e-10
5.160	3.8397389443	3.7e-10
5.170	3.8457856505	3.7e-10
5.180	3.8518228367	3.7e-10
5.190	3.8578505110	3.7e-10
5.200	3.8638686816	3.7e-10
5.210	3.8698773570	3.7e-10
5.220	3.8758765456	3.7e-10
5.230	3.8818662558	3.7e-10
5.240	3.8878464964	3.7e-10
5.250	3.8938172760	3.7e-10
5.260	3.8997786036	3.7e-10
5.270	3.9057304879	3.7e-10
5.280	3.9116729380	3.6e-10
5.290	3.9176059629	3.6e-10
5.300	3.9235295718	3.6e-10
5.310	3.9294437740	3.6e-10
5.320	3.9353485788	3.6e-10
5.330	3.9412439956	3.6e-10
5.340	3.9471300339	3.6e-10
5.350	3.9530067032	3.6e-10
5.360	3.9588740133	3.6e-10
5.370	3.9647319738	3.6e-10
5.380	3.9705805945	3.6e-10
5.390	3.9764198854	3.6e-10
5.400	3.9822498563	3.6e-10
5.410	3.9880705174	3.6e-10
5.420	3.9938818786	3.6e-10
5.430	3.9996839502	3.6e-10
5.440	4.0054767424	3.6e-10
5.450	4.0112602655	3.6e-10
5.460	4.0170345299	3.6e-10
5.470	4.0227995460	3.6e-10
5.480	4.0285553243	3.6e-10
5.490	4.0343018754	3.6e-10
5.500	4.0400392099	3.6e-10
5.510	4.0457673386	3.6e-10
5.520	4.0514862722	3.6e-10
5.530	4.0571960214	3.6e-10
5.540	4.0628965973	3.6e-10
5.550	4.0685880107	3.6e-10
5.560	4.0742702726	3.6e-10
5.570	4.0799433941	3.6e-10
5.580	4.0856073862	3.6e-10
5.590	4.0912622602	3.6e-10
5.600	4.0969080273	3.6e-10
5.610	4.1025446987	3.6e-10
5.620	4.1081722858	3.6e-10
5.630	4.1137908000	3.5e-10
5.640	4.1194002526	3.5e-10
5.650	4.1250006552	3.5e-10
5.660	4.1305920193	3.5e-10
5.670	4.1361743564	3.5e-10
5.680	4.1417476783	3.5e-10
5.690	4.1473119965	3.5e-10
5.700	4.1528673227	3.5e-10
5.710	4.1584136689	3.5e-10
5.720	4.1639510466	3.5e-10
5.730	4.1694794679	3.5e-10
5.740	4.1749989446	3.5e-10
5.750	4.1805094886	3.5e-10
5.760	4.1860111120	3.5e-10
5.770	4.1915038266	3.5e-10
5.780	4.1969876447	3.5e-10
5.790	4.2024625783	3.5e-10
5.800	4.2079286395	3.5e-10
5.810	4.2133858405	3.5e-10
5.820	4.2188341935	3.5e-10
5.830	4.2242737108	3.5e-10
5.840	4.2297044046	3.5e-10
5.850	4.2351262873	3.5e-10
5.860	4.2405393713	3.5e-10
5.870	4.2459436688	3.5e-10
5.880	4.2513391924	3.5e-10
5.890	4.2567259545	3.5e-10
5.900	4.2621039675	3.5e-10
5.910	4.2674732441	3.5e-10
5.920	4.2728337967	3.5e-10
5.930	4.2781856379	3.5e-10
5.940	4.2835287803	3.5e-10
5.950	4.2888632366	3.5e-10
5.960	4.2941890193	3.5e-10
5.970	4.2995061413	3.5e-10
5.980	4.3048146153	3.5e-10
5.990	4.3101144538	3.5e-10
6.000	4.3154056699	3.5e-10
