T0	t0/tau	cal_g_function_a	err
7.000000e+00	7.700000e-01	5.3479858810e-06	2.8628783665e-10
7.000000e+00	7.800000e-01	5.3768294794e-06	2.3259653442e-09
7.000000e+00	7.900000e-01	5.4055834183e-06	7.4639322194e-09
7.000000e+00	8.000000e-01	5.4342490587e-06	1.3629734484e-08
7.000000e+00	8.100000e-01	5.4628270795e-06	9.1949081595e-13
7.000000e+00	8.200000e-01	5.4913200777e-06	3.3367036531e-13
7.000000e+00	8.300000e-01	5.5197286567e-06	2.8408666963e-12
7.000000e+00	8.400000e-01	5.5480540498e-06	6.6632008278e-12
7.000000e+00	8.500000e-01	5.5762974609e-06	1.1212631972e-11
7.000000e+00	8.600000e-01	5.6044600655e-06	1.5998450553e-11
7.000000e+00	8.700000e-01	5.6325430117e-06	2.0593533626e-11
7.000000e+00	8.800000e-01	5.6605474212e-06	2.4655042674e-11
7.000000e+00	8.900000e-01	5.6884743898e-06	2.7905529547e-11
7.000000e+00	9.000000e-01	5.7163249888e-06	3.0221378707e-11
7.000000e+00	9.100000e-01	5.7441002655e-06	3.1596084848e-11
7.000000e+00	9.200000e-01	5.7718012444e-06	3.2090617285e-11
7.000000e+00	9.300000e-01	5.7994289259e-06	3.1828120046e-11
7.000000e+00	9.400000e-01	5.8269847140e-06	1.0612977681e-08
7.000000e+00	9.500000e-01	5.8544686956e-06	6.1730969555e-09
7.000000e+00	9.600000e-01	5.8818822597e-06	2.5838545058e-09
7.000000e+00	9.700000e-01	5.9092263251e-06	2.6996759295e-10
7.000000e+00	9.800000e-01	5.9365017911e-06	9.9718564777e-10
7.000000e+00	9.900000e-01	5.9637095379e-06	3.5675790585e-09
7.000000e+00	1.000000e+00	5.9908504273e-06	6.7337202093e-09
7.000000e+00	1.010000e+00	6.0179253036e-06	1.0087911533e-08
7.000000e+00	1.020000e+00	6.0449349938e-06	1.3339464418e-08
7.000000e+00	1.030000e+00	6.0718799959e-06	1.9789414143e-11
7.000000e+00	1.040000e+00	6.0987617321e-06	1.9567069833e-11
7.000000e+00	1.050000e+00	6.1255806660e-06	1.9582169238e-11
7.000000e+00	1.060000e+00	6.1523375615e-06	1.9802489972e-11
7.000000e+00	1.070000e+00	6.1790331681e-06	2.0190832615e-11
7.000000e+00	1.080000e+00	6.2056682205e-06	2.0673942512e-11
7.000000e+00	1.090000e+00	6.2322434398e-06	2.1242017706e-11
7.000000e+00	1.100000e+00	6.2587595331e-06	2.1854827252e-11
7.000000e+00	1.110000e+00	6.2852171945e-06	2.2474597477e-11
7.000000e+00	1.120000e+00	6.3116173470e-06	1.4162152205e-08
7.000000e+00	1.130000e+00	6.3379601629e-06	1.1487206722e-08
7.000000e+00	1.140000e+00	6.3642465536e-06	8.7529926058e-09
7.000000e+00	1.150000e+00	6.3904771627e-06	6.1101834093e-09
7.000000e+00	1.160000e+00	6.4166526237e-06	3.7102939960e-09
7.000000e+00	1.170000e+00	6.4427735587e-06	1.7116576637e-09
7.000000e+00	1.180000e+00	6.4688405779e-06	3.1695581253e-10
7.000000e+00	1.190000e+00	6.4948542811e-06	3.3509746847e-10
7.000000e+00	1.200000e+00	6.5208152575e-06	1.6445117375e-09
7.000000e+00	1.210000e+00	6.5467240857e-06	3.3776514251e-09
7.000000e+00	1.220000e+00	6.5725813346e-06	5.3047903095e-09
7.000000e+00	1.230000e+00	6.5983875631e-06	7.2617665831e-09
7.000000e+00	1.240000e+00	6.6241433206e-06	9.1193678549e-09
7.000000e+00	1.250000e+00	6.6498491473e-06	1.0778833315e-08
7.000000e+00	1.260000e+00	6.6755055742e-06	1.2159838235e-08
7.000000e+00	1.270000e+00	6.7011131237e-06	1.3203263974e-08
7.000000e+00	1.280000e+00	6.7266723095e-06	1.3870929441e-08
7.000000e+00	1.290000e+00	6.7521836368e-06	1.4145013309e-08
7.000000e+00	1.300000e+00	6.7776476029e-06	1.4027023301e-08
7.000000e+00	1.310000e+00	6.8030646968e-06	1.3536227689e-08
7.000000e+00	1.320000e+00	6.8284353999e-06	1.2707632289e-08
7.000000e+00	1.330000e+00	6.8537351713e-06	2.2836157649e-09
7.000000e+00	1.340000e+00	6.8790395210e-06	1.0233990061e-08
7.000000e+00	1.350000e+00	6.9042738638e-06	8.7113109242e-09
7.000000e+00	1.360000e+00	6.9294636665e-06	7.1014642013e-09
7.000000e+00	1.370000e+00	6.9546093735e-06	5.4789818093e-09
7.000000e+00	1.380000e+00	6.9797114217e-06	3.9187667204e-09
7.000000e+00	1.390000e+00	7.0047702426e-06	2.4954517556e-09
7.000000e+00	1.400000e+00	7.0297862605e-06	1.2856705998e-09
7.000000e+00	1.410000e+00	7.0547598931e-06	3.8043535261e-10
7.000000e+00	1.420000e+00	7.0796915520e-06	4.2119452965e-11
7.000000e+00	1.430000e+00	7.1045816422e-06	6.4354095253e-10
7.000000e+00	1.440000e+00	7.1294305632e-06	1.5481524322e-09
7.000000e+00	1.450000e+00	7.1542387080e-06	2.6002051260e-09
7.000000e+00	1.460000e+00	7.1790064640e-06	3.7078649640e-09
7.000000e+00	1.470000e+00	7.2037342130e-06	4.8005956337e-09
7.000000e+00	1.480000e+00	7.2284223312e-06	5.8209878869e-09
7.000000e+00	1.490000e+00	7.2530711892e-06	6.7224426287e-09
7.000000e+00	1.500000e+00	7.2776811524e-06	7.4684859162e-09
7.000000e+00	1.510000e+00	7.3022525810e-06	8.0325347255e-09
7.000000e+00	1.520000e+00	7.3267858302e-06	8.3869831789e-09
7.000000e+00	1.530000e+00	7.3512812499e-06	8.5325427363e-09
7.000000e+00	1.540000e+00	7.3757391853e-06	8.4732931405e-09
7.000000e+00	1.550000e+00	7.4001599766e-06	8.2195865397e-09
7.000000e+00	1.560000e+00	7.4245439595e-06	7.7888844935e-09
7.000000e+00	1.570000e+00	7.4488914651e-06	7.2046261217e-09
7.000000e+00	1.580000e+00	7.4732028196e-06	6.4950022686e-09
7.000000e+00	1.590000e+00	7.4974783452e-06	5.6916790042e-09
7.000000e+00	1.600000e+00	7.5217183597e-06	4.8285079232e-09
7.000000e+00	1.610000e+00	7.5459231755e-06	3.9403398583e-09
7.000000e+00	1.620000e+00	7.5700931018e-06	3.0619718843e-09
7.000000e+00	1.630000e+00	7.5942284437e-06	2.2273582816e-09
7.000000e+00	1.640000e+00	7.6183295019e-06	1.4693078458e-09
7.000000e+00	1.650000e+00	7.6423965731e-06	8.1996577149e-10
7.000000e+00	1.660000e+00	7.6664299501e-06	3.1500696623e-10
7.000000e+00	1.670000e+00	7.6904299218e-06	1.4832275758e-11
7.000000e+00	1.680000e+00	7.7143967734e-06	1.8607413535e-10
7.000000e+00	1.690000e+00	7.7383307864e-06	5.7394834264e-10
7.000000e+00	1.700000e+00	7.7622322385e-06	1.0438617750e-09
7.000000e+00	1.710000e+00	7.7861014038e-06	1.5459881040e-09
7.000000e+00	1.720000e+00	7.8099385531e-06	2.0450540609e-09
7.000000e+00	1.730000e+00	7.8337162244e-06	7.7866002805e-09
7.000000e+00	1.740000e+00	7.8575178690e-06	2.9297519366e-09
7.000000e+00	1.750000e+00	7.8812605600e-06	3.2769731820e-09
7.000000e+00	1.760000e+00	7.9049722838e-06	3.5432319856e-09
7.000000e+00	1.770000e+00	7.9286532943e-06	3.7209951876e-09
7.000000e+00	1.780000e+00	7.9523038425e-06	3.8069318191e-09
7.000000e+00	1.790000e+00	7.9759241761e-06	3.7975527968e-09
7.000000e+00	1.800000e+00	7.9995145399e-06	3.6995184727e-09
7.000000e+00	1.810000e+00	8.0230751754e-06	3.5220499702e-09
7.000000e+00	1.820000e+00	8.0466063217e-06	3.2752618477e-09
